fecha,BurstId,burst_side,attacked_side,L0,event_number_after_prefix,event_close_ts_recv,order_id,price,F_qty,C_qty_same_event_order_price,has_C_identity_sibling,F_C_qty_equal,F_minus_C_qty,M_state_reduction_qty,C_state_reduction_qty,total_state_reduction_qty,has_M_or_C_state_reduction,F_state_reduction_qty_equal,F_minus_state_reduction_qty
2023-04-19,LB_20230419_093353_SELL_0001,SELL,B,13104.75,383,2023-04-19T13:33:54.407957840+00:00,6843307131659,13104.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,33,2023-04-26T13:32:02.064030013+00:00,6843430674537,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,44,2023-04-26T13:32:02.067325313+00:00,6843430674544,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,105,2023-04-26T13:32:02.094165143+00:00,6843430674840,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,126,2023-04-26T13:32:02.103000815+00:00,6843430674845,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,134,2023-04-26T13:32:02.105347977+00:00,6843430674974,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,335,2023-04-26T13:32:02.263470003+00:00,6843430675572,12920.75,1.0,0.0,False,False,1.0,0.0,0.0,0.0,False,False,1.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,336,2023-04-26T13:32:02.263470003+00:00,6843430675572,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,1299,2023-04-26T13:32:02.822831257+00:00,6843430678627,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,1299,2023-04-26T13:32:02.822831257+00:00,6843430678648,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,1367,2023-04-26T13:32:02.850745068+00:00,6843430678898,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,1367,2023-04-26T13:32:02.850745068+00:00,6843430678891,12920.75,1.0,0.0,False,False,1.0,0.0,0.0,0.0,False,False,1.0
2023-04-26,LB_20230426_093201_SELL_0001,SELL,B,12920.75,1390,2023-04-26T13:32:02.863422420+00:00,6843430678891,12920.75,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-03,LB_20230503_093500_BUY_0001,BUY,A,13209.0,1,2023-05-03T13:35:01.054749318+00:00,6843569753121,13209.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-03,LB_20230503_093500_BUY_0001,BUY,A,13209.0,13,2023-05-03T13:35:01.082195304+00:00,6843569753129,13209.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-03,LB_20230503_093500_BUY_0001,BUY,A,13209.0,13,2023-05-03T13:35:01.082195304+00:00,6843569753133,13209.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,9,2023-05-11T13:32:03.028842010+00:00,6843751949220,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,81,2023-05-11T13:32:03.092571211+00:00,6843751949275,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,82,2023-05-11T13:32:03.092764337+00:00,6843751949278,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,82,2023-05-11T13:32:03.092764337+00:00,6843751949280,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,83,2023-05-11T13:32:03.092809110+00:00,6843751949360,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,197,2023-05-11T13:32:03.130781270+00:00,6843751949724,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,387,2023-05-11T13:32:03.277894893+00:00,6843751950157,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,391,2023-05-11T13:32:03.278190139+00:00,6843751950160,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,456,2023-05-11T13:32:03.378801426+00:00,6843751950308,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,572,2023-05-11T13:32:03.545826481+00:00,6843751950583,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,593,2023-05-11T13:32:03.558586445+00:00,6843751950633,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,593,2023-05-11T13:32:03.558586445+00:00,6843751950636,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,649,2023-05-11T13:32:03.579156855+00:00,6843751950709,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,649,2023-05-11T13:32:03.579156855+00:00,6843751950712,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,649,2023-05-11T13:32:03.579156855+00:00,6843751950724,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,649,2023-05-11T13:32:03.579156855+00:00,6843751950730,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,2619,2023-05-11T13:32:04.742295839+00:00,6843751955200,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,2658,2023-05-11T13:32:04.747395053+00:00,6843751956017,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,2685,2023-05-11T13:32:04.749481812+00:00,6843751956068,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,3308,2023-05-11T13:32:05.016273698+00:00,6843751956080,13399.25,2.0,0.0,False,False,2.0,2.0,0.0,2.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,3309,2023-05-11T13:32:05.016427191+00:00,6843751956080,13399.25,1.0,0.0,False,False,1.0,1.0,0.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,4019,2023-05-11T13:32:05.383679314+00:00,6843751956080,13399.25,1.0,0.0,False,False,1.0,1.0,0.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,4040,2023-05-11T13:32:05.399482190+00:00,6843751956080,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,4056,2023-05-11T13:32:05.422491512+00:00,6843751959365,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,4081,2023-05-11T13:32:05.445254303+00:00,6843751959406,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,4558,2023-05-11T13:32:05.808098684+00:00,6843751960638,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,6692,2023-05-11T13:32:07.410691591+00:00,6843751961074,13399.25,3.0,3.0,True,True,0.0,0.0,3.0,3.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,6692,2023-05-11T13:32:07.410691591+00:00,6843751964655,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7056,2023-05-11T13:32:07.642122905+00:00,6843751965925,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7056,2023-05-11T13:32:07.642122905+00:00,6843751965944,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7056,2023-05-11T13:32:07.642122905+00:00,6843751965973,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7184,2023-05-11T13:32:07.770983826+00:00,6843751967088,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7261,2023-05-11T13:32:07.842708855+00:00,6843751967096,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7261,2023-05-11T13:32:07.842708855+00:00,6843751967123,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7261,2023-05-11T13:32:07.842708855+00:00,6843751967180,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7261,2023-05-11T13:32:07.842708855+00:00,6843751967192,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7261,2023-05-11T13:32:07.842708855+00:00,6843751967195,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7289,2023-05-11T13:32:07.847302956+00:00,6843751967315,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7313,2023-05-11T13:32:07.870695994+00:00,6843751967321,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7364,2023-05-11T13:32:07.878611051+00:00,6843751967384,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7364,2023-05-11T13:32:07.878611051+00:00,6843751967467,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-11,LB_20230511_093202_SELL_0001,SELL,B,13399.25,7364,2023-05-11T13:32:07.878611051+00:00,6843751967494,13399.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,112,2023-05-18T13:34:37.458873760+00:00,6843874081978,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,214,2023-05-18T13:34:37.557481151+00:00,6843874083309,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,348,2023-05-18T13:34:37.902442029+00:00,6843874083726,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,348,2023-05-18T13:34:37.902442029+00:00,6843874083749,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,396,2023-05-18T13:34:38.032032745+00:00,6843874083829,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,403,2023-05-18T13:34:38.052156900+00:00,6843874083830,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,442,2023-05-18T13:34:38.108480994+00:00,6843874083849,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,553,2023-05-18T13:34:38.399566720+00:00,6843874084027,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,553,2023-05-18T13:34:38.399566720+00:00,6843874084233,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,553,2023-05-18T13:34:38.399566720+00:00,6843874084244,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,553,2023-05-18T13:34:38.399566720+00:00,6843874084261,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,575,2023-05-18T13:34:38.435911694+00:00,6843874084313,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,677,2023-05-18T13:34:38.702067419+00:00,6843874084314,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,679,2023-05-18T13:34:38.702307468+00:00,6843874084588,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,737,2023-05-18T13:34:38.769108328+00:00,6843874084721,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,750,2023-05-18T13:34:38.807112636+00:00,6843874084778,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,814,2023-05-18T13:34:38.903822274+00:00,6843874084962,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,816,2023-05-18T13:34:38.904117739+00:00,6843874084967,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,989,2023-05-18T13:34:39.302825527+00:00,6843873565239,13681.0,1.0,0.0,False,False,1.0,0.0,0.0,0.0,False,False,1.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1035,2023-05-18T13:34:39.418503241+00:00,6843874085601,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1123,2023-05-18T13:34:39.555527980+00:00,6843874085960,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1141,2023-05-18T13:34:39.570686701+00:00,6843874085982,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1142,2023-05-18T13:34:39.570930446+00:00,6843874085985,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1142,2023-05-18T13:34:39.570930446+00:00,6843874085993,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1142,2023-05-18T13:34:39.570930446+00:00,6843874085994,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1349,2023-05-18T13:34:39.819754270+00:00,6843874086022,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1349,2023-05-18T13:34:39.819754270+00:00,6843874086023,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1349,2023-05-18T13:34:39.819754270+00:00,6843874086345,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1386,2023-05-18T13:34:39.910067619+00:00,6843874086427,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,1558,2023-05-18T13:34:40.078923237+00:00,6843874086428,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2231,2023-05-18T13:34:41.528908965+00:00,6843874086623,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2250,2023-05-18T13:34:41.564514374+00:00,6843874087228,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2250,2023-05-18T13:34:41.564514374+00:00,6843874087841,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2250,2023-05-18T13:34:41.564514374+00:00,6843874088792,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2250,2023-05-18T13:34:41.564514374+00:00,6843874088845,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2278,2023-05-18T13:34:41.595050126+00:00,6843874088894,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2278,2023-05-18T13:34:41.595050126+00:00,6843874088897,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2357,2023-05-18T13:34:41.752717807+00:00,6843874089039,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-18,LB_20230518_093436_BUY_0001,BUY,A,13681.0,2357,2023-05-18T13:34:41.752717807+00:00,6843874089080,13681.0,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1,2023-05-22T13:33:57.065816296+00:00,6843931852493,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1,2023-05-22T13:33:57.065816296+00:00,6843931852527,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1,2023-05-22T13:33:57.065816296+00:00,6843931853881,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1,2023-05-22T13:33:57.065816296+00:00,6843931853937,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1,2023-05-22T13:33:57.065816296+00:00,6843931853949,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931854486,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931855286,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931856023,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931856055,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931856058,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931856069,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931856079,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931856083,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,824,2023-05-22T13:33:58.231900119+00:00,6843931856088,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1410,2023-05-22T13:33:58.346143643+00:00,6843931858563,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1419,2023-05-22T13:33:58.348100178+00:00,6843931858570,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1419,2023-05-22T13:33:58.348100178+00:00,6843931858779,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1419,2023-05-22T13:33:58.348100178+00:00,6843931858975,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1434,2023-05-22T13:33:58.350389123+00:00,6843931859065,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1571,2023-05-22T13:33:58.376238554+00:00,6843931859325,13875.25,1.0,0.0,False,False,1.0,1.0,0.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1579,2023-05-22T13:33:58.376597526+00:00,6843931859330,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1579,2023-05-22T13:33:58.376597526+00:00,6843931859331,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1579,2023-05-22T13:33:58.376597526+00:00,6843931859346,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1583,2023-05-22T13:33:58.376800292+00:00,6843931859388,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1656,2023-05-22T13:33:58.478837720+00:00,6843931859536,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1704,2023-05-22T13:33:58.508283212+00:00,6843931859885,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,1823,2023-05-22T13:33:58.562064276+00:00,6843931860336,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,3475,2023-05-22T13:34:00.472865032+00:00,6843931864189,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,3475,2023-05-22T13:34:00.472865032+00:00,6843931864198,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,3475,2023-05-22T13:34:00.472865032+00:00,6843931864200,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,3475,2023-05-22T13:34:00.472865032+00:00,6843931864203,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,3475,2023-05-22T13:34:00.472865032+00:00,6843931864214,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,3475,2023-05-22T13:34:00.472865032+00:00,6843931864263,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
2023-05-22,LB_20230522_093356_BUY_0001,BUY,A,13875.25,3507,2023-05-22T13:34:00.515298254+00:00,6843931864319,13875.25,1.0,1.0,True,True,0.0,0.0,1.0,1.0,True,True,0.0
