date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2024-06-11,NQ,FIRST_MINUTE_0930_0931_LVN_01,19057.5,54.0,0.6504854368932038,5,19057.5,19057.5,154.5,275.5,0.34951456310679613,0.042352941176470586,-20.0,-30.0,-15.0,1,3,True,D,0.7548362967715789,trend_up,0.7981915051453784,0.7548362967715789,0.03184236306364309,0.03673928353160897,0.02882555084180228,0.03428208414129825,0.08464887080826608,0.02882555084180228,0.039775643369042026,0.05755444833321353,0.02637191229043508,0.026014673428446815,0.7981915051453784,0.02607714400503736,0.026014673428446815
2024-06-12,NQ,FIRST_MINUTE_0930_0931_LVN_01,19396.25,39.0,0.5642458100558659,5,19396.25,19396.25,89.5,201.0,0.43575418994413406,0.041401273885350316,70.0,15.0,80.0,1,1,True,trend_up,0.7890388203596056,trend_down,0.6022274179344853,0.03797356734669829,0.03563929005004548,0.03425406831267015,0.03344183154913002,0.7890388203596056,0.03353806714470761,0.036114355237142855,0.05900919545613322,0.056774682559461866,0.056268934430739666,0.05626698290552575,0.05796423827962739,0.6022274179344853,0.11148854843402675
2024-06-27,NQ,FIRST_MINUTE_0930_0931_LVN_01,20000.0,49.0,0.7632850241545894,5,20000.0,20000.0,207.0,315.5,0.23671497584541062,0.095703125,-15.0,-65.0,10.0,1,0,False,trend_up,0.854448393277388,double,0.509059605528293,0.019574221106654015,0.04975365771765784,0.01857217985193776,0.020514111967490395,0.854448393277388,0.018573205589633598,0.018564230489238446,0.07054480753690057,0.054712313881309795,0.056499411895961194,0.509059605528293,0.07317082241717421,0.11592234956632204,0.12009068917403933
2024-06-27,NQ,FIRST_MINUTE_0930_0931_LVN_02,20011.25,51.0,0.7150837988826816,5,20011.25,20011.25,179.0,180.0,0.2849162011173184,0.099609375,30.0,-20.0,55.0,1,1,True,trend_up,0.854448393277388,double,0.509059605528293,0.019574221106654015,0.04975365771765784,0.01857217985193776,0.020514111967490395,0.854448393277388,0.018573205589633598,0.018564230489238446,0.07054480753690057,0.054712313881309795,0.056499411895961194,0.509059605528293,0.07317082241717421,0.11592234956632204,0.12009068917403933
2024-06-28,NQ,FIRST_MINUTE_0930_0931_LVN_01,20062.5,49.0,0.5625,5,20062.5,20062.5,323.5,112.0,0.4375,0.08844765342960288,45.0,5.0,55.0,1,2,True,trend_down,0.8146538531093638,trend_down,0.6397948339966582,0.02722846220568592,0.027138550901153892,0.027120989310404017,0.049512688109886925,0.027224478288616138,0.8146538531093638,0.027120978074889397,0.04276862631932956,0.04252137447863037,0.04247469638807383,0.13041480476754994,0.04311602264045633,0.6397948339966582,0.05890964140930189
2024-07-03,NQ,FIRST_MINUTE_0930_0931_LVN_01,20225.0,95.0,0.5465393794749404,5,20225.0,20225.0,209.5,223.0,0.45346062052505964,0.1498422712933754,-45.0,-65.0,5.0,1,0,False,trend_down,0.7741281735495628,double,0.7311501295977533,0.04206444892674866,0.03140823891599656,0.05530293241275246,0.03415505150144618,0.031542039005744024,0.7741281735495628,0.03139911568774928,0.04131706030410009,0.03606947954697299,0.03718437061718919,0.7311501295977533,0.05594650682712788,0.06154357754688494,0.036788875559971686
2024-07-03,NQ,FIRST_MINUTE_0930_0931_LVN_02,20242.5,29.0,0.6,5,20242.5,20242.5,219.5,72.5,0.4,0.04574132492113565,25.0,5.0,75.0,1,4,True,trend_down,0.7741281735495628,double,0.7311501295977533,0.04206444892674866,0.03140823891599656,0.05530293241275246,0.03415505150144618,0.031542039005744024,0.7741281735495628,0.03139911568774928,0.04131706030410009,0.03606947954697299,0.03718437061718919,0.7311501295977533,0.05594650682712788,0.06154357754688494,0.036788875559971686
2024-07-08,NQ,FIRST_MINUTE_0930_0931_LVN_01,20631.25,61.0,0.6563380281690141,5,20631.25,20631.25,361.0,177.5,0.3436619718309859,0.054415700267618196,30.0,10.0,35.0,1,3,True,D,0.5849357075416772,trend_down,0.5544984192416303,0.5849357075416772,0.051272187177242974,0.06785137441815199,0.049169844332884384,0.07752855618447904,0.08160781747585924,0.087634512869705,0.06904476565184776,0.06209540920411827,0.05879114956538987,0.0587694484735545,0.06074177527112054,0.5544984192416303,0.13605903259233873
2024-07-12,NQ,FIRST_MINUTE_0930_0931_LVN_01,20457.5,35.0,0.6153846153846154,5,20457.5,20457.5,91.0,136.5,0.38461538461538464,0.06086956521739131,75.0,60.0,105.0,1,6,True,trend_up,0.8692760756889604,trend_down,0.7603795246053151,0.021753698414557095,0.021865388895240027,0.021236665393041858,0.023681716806956916,0.8692760756889604,0.021107217317190473,0.021079237484053534,0.054438226565287906,0.03679804099697675,0.04142978062457819,0.035490679334243186,0.035766091873960605,0.7603795246053151,0.035697655999638256
2024-07-16,NQ,FIRST_MINUTE_0930_0931_LVN_01,20646.25,42.0,0.5862068965517242,5,20646.25,20646.25,111.0,101.5,0.41379310344827586,0.06501547987616099,30.0,-5.0,45.0,1,5,True,trend_up,0.8739536277136126,double,0.5803235621565527,0.021041045237883586,0.020991518698593056,0.021015435317562864,0.02100069562882443,0.8739536277136126,0.021007277987023492,0.020990399416500004,0.017071214470376565,0.016361066200371484,0.016273720471335018,0.5803235621565527,0.016408948061477996,0.33729178897337,0.016269699666516296
