fecha,BurstId,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,family,family_reason,ExecutionSide,BurstSide,Entry_price,Initial_SL_ticks,Initial_TP_ticks,Result_Label,result TP SL BE,MAE_ticks,MFE_ticks,ExitTime_NY_Milliseconds,causal_row_flag,canonical_source_file,Signal_Source,Liquidity_Burst_ID_AtEntry
2024-07-12,LB_20240712_093101_BUY_0001,2024-07-12 13:31:02.044351900+00:00,2024-07-12 13:31:01+00:00,2024-07-12 13:31:02+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20468.75,60,60,TP,+60,10,60,09:31:35.576,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-12_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240712_093101_BUY_0001
2024-07-15,LB_20240715_093321_BUY_0001,2024-07-15 13:33:22.146825900+00:00,2024-07-15 13:33:21+00:00,2024-07-15 13:33:22+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,20630.0,60,60,TP,+60,15,60,09:35:38.366,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-15_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240715_093321_BUY_0001
2024-07-16,LB_20240716_093212_BUY_0001,2024-07-16 13:32:13.083597900+00:00,2024-07-16 13:32:12+00:00,2024-07-16 13:32:13+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20660.0,60,60,TP,+60,0,60,09:32:54.561,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-16_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240716_093212_BUY_0001
2024-07-18,LB_20240718_093155_SELL_0001,2024-07-18 13:31:56.057671900+00:00,2024-07-18 13:31:55+00:00,2024-07-18 13:31:56+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,20112.5,60,60,SL,-60,60,15,09:32:20.623,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-18_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240718_093155_SELL_0001
2024-07-22,LB_20240722_093156_SELL_0001,2024-07-22 13:31:57.031422+00:00,2024-07-22 13:31:56+00:00,2024-07-22 13:31:57+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,19900.0,60,60,TP,+60,10,60,09:32:29.308,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-22_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240722_093156_SELL_0001
2024-07-26,LB_20240726_093346_SELL_0001,2024-07-26 13:33:47.092358+00:00,2024-07-26 13:33:46+00:00,2024-07-26 13:33:47+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,19118.75,60,60,SL,-60,60,0,09:34:08.919,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-26_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240726_093346_SELL_0001
2024-07-30,LB_20240730_093638_BUY_0001,2024-07-30 13:36:39.134783900+00:00,2024-07-30 13:36:38+00:00,2024-07-30 13:36:39+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,19301.25,60,60,TP,+30,5,30,09:37:07.454,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-30_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240730_093638_BUY_0001
2024-08-08,LB_20240808_093753_SELL_0001,2024-08-08 13:37:54.045415900+00:00,2024-08-08 13:37:53+00:00,2024-08-08 13:37:54+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,18165.0,60,60,TP,+60,0,60,09:40:00.513,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-08_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240808_093753_SELL_0001
2024-08-13,LB_20240813_093126_BUY_0001,2024-08-13 13:31:27.070102+00:00,2024-08-13 13:31:26+00:00,2024-08-13 13:31:27+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,18851.25,60,60,SL,-60,60,0,09:32:08.686,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-13_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240813_093126_BUY_0001
2024-08-14,LB_20240814_093352_SELL_0001,2024-08-14 13:33:53.036680900+00:00,2024-08-14 13:33:52+00:00,2024-08-14 13:33:53+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,19117.5,60,60,TP,+60,0,60,09:34:07.007,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-14_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240814_093352_SELL_0001
2024-08-15,LB_20240815_093200_BUY_0001,2024-08-15 13:32:01.085180+00:00,2024-08-15 13:32:00+00:00,2024-08-15 13:32:01+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,19375.0,60,60,TP,+60,30,60,09:32:33.514,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-15_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240815_093200_BUY_0001
2024-08-20,LB_20240820_093307_BUY_0001,2024-08-20 13:33:08.114091900+00:00,2024-08-20 13:33:07+00:00,2024-08-20 13:33:08+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,19851.25,60,60,SL,-60,60,0,09:37:09.799,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-20_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240820_093307_BUY_0001
2024-08-29,LB_20240829_093133_BUY_0001,2024-08-29 13:31:34.071281900+00:00,2024-08-29 13:31:33+00:00,2024-08-29 13:31:34+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,19520.0,60,60,SL,-60,60,0,09:31:49.029,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-29_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240829_093133_BUY_0001
2024-09-03,LB_20240903_093100_SELL_0001,2024-09-03 13:31:01.107093+00:00,2024-09-03 13:31:00+00:00,2024-09-03 13:31:01+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,19436.25,60,60,TP,+60,40,60,09:31:41.955,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-03_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240903_093100_SELL_0001
2024-09-16,LB_20240916_093207_SELL_0001,2024-09-16 13:32:08.024535+00:00,2024-09-16 13:32:07+00:00,2024-09-16 13:32:08+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,19628.75,60,60,TP,+30,40,35,09:32:30.377,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-16_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240916_093207_SELL_0001
2024-09-24,LB_20240924_093220_SELL_0001,2024-09-24 13:32:21.057134+00:00,2024-09-24 13:32:20+00:00,2024-09-24 13:32:21+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,20112.5,60,60,TP,+30,0,30,09:33:07.552,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-24_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240924_093220_SELL_0001
2024-09-25,LB_20240925_093353_BUY_0001,2024-09-25 13:33:54.095236+00:00,2024-09-25 13:33:53+00:00,2024-09-25 13:33:54+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,20186.25,60,60,SL,-60,60,0,09:36:03.228,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-25_NY.csv,LIQUIDITY BURST ABSORTION,LB_20240925_093353_BUY_0001
2024-10-01,LB_20241001_093239_SELL_0001,2024-10-01 13:32:40.072322900+00:00,2024-10-01 13:32:39+00:00,2024-10-01 13:32:40+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,20220.0,60,60,TP,+30,0,35,09:32:50.572,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-01_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241001_093239_SELL_0001
2024-10-02,LB_20241002_093232_SELL_0001,2024-10-02 13:32:33.065570900+00:00,2024-10-02 13:32:32+00:00,2024-10-02 13:32:33+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,19960.0,60,60,SL,-60,60,0,09:33:06.225,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-02_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241002_093232_SELL_0001
2024-10-03,LB_20241003_093718_SELL_0001,2024-10-03 13:37:19.012471+00:00,2024-10-03 13:37:18+00:00,2024-10-03 13:37:19+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,19960.0,60,60,TP,+60,0,60,09:37:32.226,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-03_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241003_093718_SELL_0001
2024-10-09,LB_20241009_093503_SELL_0001,2024-10-09 13:35:04.050804+00:00,2024-10-09 13:35:03+00:00,2024-10-09 13:35:04+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,20250.0,60,60,TP,+60,0,60,09:36:20.076,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-09_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241009_093503_SELL_0001
2024-10-17,LB_20241017_093404_SELL_0001,2024-10-17 13:34:05.036408+00:00,2024-10-17 13:34:04+00:00,2024-10-17 13:34:05+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,20498.75,60,60,SL,-60,60,0,09:34:17.141,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-17_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241017_093404_SELL_0001
2024-10-22,LB_20241022_093404_BUY_0001,2024-10-22 13:34:05.072155+00:00,2024-10-22 13:34:04+00:00,2024-10-22 13:34:05+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20418.75,60,60,TP,+60,10,60,09:34:25.288,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-22_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241022_093404_BUY_0001
2024-10-25,LB_20241025_093239_BUY_0002,2024-10-25 13:32:40.054712+00:00,2024-10-25 13:32:39+00:00,2024-10-25 13:32:40+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,20542.5,60,60,TP,+30,5,45,09:33:29.664,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-25_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241025_093239_BUY_0002
2024-10-31,LB_20241031_093129_SELL_0001,2024-10-31 13:31:30.061804900+00:00,2024-10-31 13:31:29+00:00,2024-10-31 13:31:30+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,20321.25,60,60,SL,-60,60,0,09:31:44.712,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-31_NY.csv,LIQUIDITY BURST ABSORTION,LB_20241031_093129_SELL_0001
2025-03-10,LB_20250310_093118_SELL_0001,2025-03-10 13:31:19.077674400+00:00,2025-03-10 13:31:18+00:00,2025-03-10 13:31:19+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,19851.25,60,60,TP,+60,0,60,09:31:23.188,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-10_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250310_093118_SELL_0001
2025-03-13,LB_20250313_093637_SELL_0001,2025-03-13 13:36:38.066034+00:00,2025-03-13 13:36:37+00:00,2025-03-13 13:36:38+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,19505.0,60,60,TP,+60,35,60,09:37:28.186,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-13_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250313_093637_SELL_0001
2025-03-14,LB_20250314_093341_BUY_0001,2025-03-14 13:33:42.028606+00:00,2025-03-14 13:33:41+00:00,2025-03-14 13:33:42+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,19532.5,60,60,SL,-60,60,0,09:33:43.965,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-14_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250314_093341_BUY_0001
2025-03-17,LB_20250317_093253_BUY_0001,2025-03-17 13:32:54.013999+00:00,2025-03-17 13:32:53+00:00,2025-03-17 13:32:54+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,19741.25,60,60,SL,-60,60,0,09:33:05.679,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-17_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250317_093253_BUY_0001
2025-03-18,LB_20250318_093436_SELL_0001,2025-03-18 13:34:37.075302+00:00,2025-03-18 13:34:36+00:00,2025-03-18 13:34:37+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,19851.25,60,60,SL,-60,60,0,09:35:00.754,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-18_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250318_093436_SELL_0001
2025-03-27,LB_20250327_093139_BUY_0001,2025-03-27 13:31:40.037505+00:00,2025-03-27 13:31:39+00:00,2025-03-27 13:31:40+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20067.5,60,60,TP,+60,0,60,09:31:55.903,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-27_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250327_093139_BUY_0001
2025-04-03,LB_20250403_093153_BUY_0001,2025-04-03 13:31:54.147548+00:00,2025-04-03 13:31:53+00:00,2025-04-03 13:31:54+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,19001.25,60,60,TP,+30,15,45,09:32:13.773,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-04-03_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250403_093153_BUY_0001
2025-04-21,LB_20250421_093702_SELL_0001,2025-04-21 13:37:03.051045900+00:00,2025-04-21 13:37:02+00:00,2025-04-21 13:37:03+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,18073.75,60,60,TP,+30,50,45,09:37:26.115,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-04-21_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250421_093702_SELL_0001
2025-04-30,LB_20250430_093742_SELL_0001,2025-04-30 13:37:43.086769900+00:00,2025-04-30 13:37:42+00:00,2025-04-30 13:37:43+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,19221.25,60,60,SL,-60,110,0,09:40:00.001,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-04-30_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250430_093742_SELL_0001
2025-05-02,LB_20250502_093652_SELL_0001,2025-05-02 13:36:53.114388900+00:00,2025-05-02 13:36:52+00:00,2025-05-02 13:36:53+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,20050.0,60,60,SL,-60,60,0,09:37:12.724,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-05-02_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250502_093652_SELL_0001
2025-05-08,LB_20250508_093147_SELL_0001,2025-05-08 13:31:48.096799+00:00,2025-05-08 13:31:47+00:00,2025-05-08 13:31:48+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,20146.25,60,60,SL,-60,60,10,09:32:20.604,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-05-08_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250508_093147_SELL_0001
2025-06-05,LB_20250605_093207_SELL_0001,2025-06-05 13:32:08.091118800+00:00,2025-06-05 13:32:07+00:00,2025-06-05 13:32:08+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,21786.25,60,60,SL,-60,60,0,09:32:16.609,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-05_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250605_093207_SELL_0001
2025-06-11,LB_20250611_093138_SELL_0001,2025-06-11 13:31:39.051111800+00:00,2025-06-11 13:31:38+00:00,2025-06-11 13:31:39+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,21988.75,60,60,SL,-60,60,0,09:31:54.406,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-11_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250611_093138_SELL_0001
2025-06-20,LB_20250620_093518_BUY_0001,2025-06-20 13:35:19.011265700+00:00,2025-06-20 13:35:18+00:00,2025-06-20 13:35:19+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,22105.0,60,60,TP,+30,25,50,09:35:28.839,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-20_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250620_093518_BUY_0001
2025-06-27,LB_20250627_093203_SELL_0001,2025-06-27 13:32:04.024094600+00:00,2025-06-27 13:32:03+00:00,2025-06-27 13:32:04+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,22688.75,60,60,TP,+60,0,60,09:32:17.237,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-27_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250627_093203_SELL_0001
2025-06-30,LB_20250630_093156_SELL_0001,2025-06-30 13:31:57.077600400+00:00,2025-06-30 13:31:56+00:00,2025-06-30 13:31:57+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,22850.0,60,60,SL,-60,60,10,09:32:37.686,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-30_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250630_093156_SELL_0001
2025-07-02,LB_20250702_093238_BUY_0001,2025-07-02 13:32:39.079186400+00:00,2025-07-02 13:32:38+00:00,2025-07-02 13:32:39+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,22681.25,60,60,TP,+60,25,60,09:34:51.985,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-02_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250702_093238_BUY_0001
2025-07-08,LB_20250708_093634_SELL_0001,2025-07-08 13:36:35.028723600+00:00,2025-07-08 13:36:34+00:00,2025-07-08 13:36:35+00:00,validation,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,22901.25,60,60,TP,+30,45,30,09:40:23.047,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-08_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250708_093634_SELL_0001
2025-07-09,LB_20250709_093100_BUY_0001,2025-07-09 13:31:01.046351400+00:00,2025-07-09 13:31:00+00:00,2025-07-09 13:31:01+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,23008.75,60,60,SL,-60,60,0,09:33:52.851,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-09_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250709_093100_BUY_0001
2025-07-21,LB_20250721_093138_BUY_0001,2025-07-21 13:31:39.092509500+00:00,2025-07-21 13:31:38+00:00,2025-07-21 13:31:39+00:00,validation,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,23291.25,60,60,SL,-60,60,0,09:35:12.636,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-21_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250721_093138_BUY_0001
2025-07-29,LB_20250729_093118_BUY_0001,2025-07-29 13:31:19.080777100+00:00,2025-07-29 13:31:18+00:00,2025-07-29 13:31:19+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,23626.25,60,60,TP,+60,0,60,09:32:01.474,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-29_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250729_093118_BUY_0001
2025-08-14,LB_20250814_093300_BUY_0001,2025-08-14 13:33:01.048717700+00:00,2025-08-14 13:33:00+00:00,2025-08-14 13:33:01+00:00,validation,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,23882.5,60,60,TP,+60,0,60,09:33:15.088,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-14_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250814_093300_BUY_0001
2025-08-19,LB_20250819_093156_SELL_0001,2025-08-19 13:31:57.018728400+00:00,2025-08-19 13:31:56+00:00,2025-08-19 13:31:57+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,23728.75,60,60,SL,-60,60,0,09:32:10.731,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-19_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250819_093156_SELL_0001
2025-08-20,LB_20250820_093200_SELL_0001,2025-08-20 13:32:01.064941800+00:00,2025-08-20 13:32:00+00:00,2025-08-20 13:32:01+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,23377.5,60,60,SL,-60,60,0,09:32:28.909,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-20_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250820_093200_SELL_0001
2025-08-21,LB_20250821_093749_SELL_0001,2025-08-21 13:37:50.099613700+00:00,2025-08-21 13:37:49+00:00,2025-08-21 13:37:50+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,23281.25,60,60,SL,-60,60,0,09:40:05.486,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-21_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250821_093749_SELL_0001
2025-08-29,LB_20250829_093115_SELL_0001,2025-08-29 13:31:16.068287300+00:00,2025-08-29 13:31:15+00:00,2025-08-29 13:31:16+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,23637.5,60,60,TP,+60,5,60,09:31:23.584,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-29_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250829_093115_SELL_0001
2025-09-04,LB_20250904_093258_BUY_0001,2025-09-04 13:32:59.019380700+00:00,2025-09-04 13:32:58+00:00,2025-09-04 13:32:59+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,23502.5,60,60,SL,-60,60,0,09:33:21.782,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-04_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250904_093258_BUY_0001
2025-09-05,LB_20250905_093522_SELL_0001,2025-09-05 13:35:23.036579100+00:00,2025-09-05 13:35:22+00:00,2025-09-05 13:35:23+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,23838.75,60,60,TP,+60,20,60,09:35:40.176,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-05_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250905_093522_SELL_0001
2025-09-11,LB_20250911_093623_SELL_0001,2025-09-11 13:36:24.142863600+00:00,2025-09-11 13:36:23+00:00,2025-09-11 13:36:24+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,23966.25,60,60,SL,-60,60,0,09:36:46.795,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-11_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250911_093623_SELL_0001
2025-09-12,LB_20250912_093556_SELL_0001,2025-09-12 13:35:57.019646300+00:00,2025-09-12 13:35:56+00:00,2025-09-12 13:35:57+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,24020.0,60,60,TP,+30,5,35,09:36:11.281,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-12_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250912_093556_SELL_0001
2025-09-16,LB_20250916_093355_SELL_0001,2025-09-16 13:33:56.159462100+00:00,2025-09-16 13:33:55+00:00,2025-09-16 13:33:56+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,24570.0,60,60,TP,+30,30,30,09:36:53.027,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-16_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250916_093355_SELL_0001
