session_date,eligible_after_trade_qc,k,fresh_valid_seconds,bid_ge_k_seconds,ask_ge_k_seconds,both_ge_k_seconds,bid_ge_k_fraction,ask_ge_k_fraction,both_ge_k_fraction,bid_k_distance_p50_ticks,bid_k_distance_p95_ticks,bid_k_distance_max_ticks,ask_k_distance_p50_ticks,ask_k_distance_p95_ticks,ask_k_distance_max_ticks,bid_published_level_count_p05,bid_published_level_count_p50,bid_published_level_count_p95,ask_published_level_count_p05,ask_published_level_count_p50,ask_published_level_count_p95,min_side_level_count_p05,min_side_level_count_p50,min_side_level_count_p95,bid_far_level_share_gt50_mean,ask_far_level_share_gt50_mean,bid_recently_updated_share_250ms_mean,ask_recently_updated_share_250ms_mean
2022-08-29,True,10,23357.579,23357.579,23357.579,23357.579,1.0,1.0,1.0,9.0,9.0,19.0,9.0,9.0,25.0,553.0,673.0,759.0,531.0,645.0,747.0,527.0,619.0,670.0,0.9216064656091719,0.9200197756828714,0.02673862744593138,0.0272529905227485
2022-08-30,True,1,23356.834,23356.834,23356.834,23356.834,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,603.0,725.0,656.0,814.0,895.0,483.0,603.0,720.0,0.913509577257595,0.9352674153570004,0.03116186688233028,0.023836445359943212
2022-08-30,True,3,23356.834,23356.834,23356.834,23356.834,1.0,1.0,1.0,2.0,2.0,28.0,2.0,2.0,17.0,483.0,603.0,725.0,656.0,814.0,895.0,483.0,603.0,720.0,0.913509577257595,0.9352674153570004,0.03116186688233028,0.023836445359943212
2022-08-30,True,5,23356.834,23356.834,23356.834,23356.834,1.0,1.0,1.0,4.0,4.0,30.0,4.0,4.0,29.0,483.0,603.0,725.0,656.0,814.0,895.0,483.0,603.0,720.0,0.913509577257595,0.9352674153570004,0.03116186688233028,0.023836445359943212
2022-08-30,True,10,23356.834,23356.834,23356.834,23356.834,1.0,1.0,1.0,9.0,9.0,35.0,9.0,9.0,62.0,483.0,603.0,725.0,656.0,814.0,895.0,483.0,603.0,720.0,0.913509577257595,0.9352674153570004,0.03116186688233028,0.023836445359943212
2022-08-31,True,1,23338.847,23338.847,23338.847,23338.847,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,619.0,700.0,555.0,745.0,811.0,527.0,613.0,694.0,0.9171530743470494,0.9294027690666291,0.030853446990349632,0.026780798238511004
2022-08-31,True,3,23338.847,23338.847,23338.847,23338.847,1.0,1.0,1.0,2.0,2.0,14.0,2.0,2.0,17.0,544.0,619.0,700.0,555.0,745.0,811.0,527.0,613.0,694.0,0.9171530743470494,0.9294027690666291,0.030853446990349632,0.026780798238511004
2022-08-31,True,5,23338.847,23338.847,23338.847,23338.847,1.0,1.0,1.0,4.0,4.0,20.0,4.0,4.0,19.0,544.0,619.0,700.0,555.0,745.0,811.0,527.0,613.0,694.0,0.9171530743470494,0.9294027690666291,0.030853446990349632,0.026780798238511004
2022-08-31,True,10,23338.847,23338.847,23338.847,23338.847,1.0,1.0,1.0,9.0,9.0,25.0,9.0,9.0,35.0,544.0,619.0,700.0,555.0,745.0,811.0,527.0,613.0,694.0,0.9171530743470494,0.9294027690666291,0.030853446990349632,0.026780798238511004
2022-09-01,True,1,23321.774,23321.774,23321.774,23321.774,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,580.0,762.0,504.0,691.0,789.0,490.0,560.0,657.0,0.9146902416609477,0.92210085150753,0.03019527192843535,0.027376292251974455
2022-09-01,True,3,23321.774,23321.774,23321.774,23321.774,1.0,1.0,1.0,2.0,2.0,19.0,2.0,2.0,20.0,501.0,580.0,762.0,504.0,691.0,789.0,490.0,560.0,657.0,0.9146902416609477,0.92210085150753,0.03019527192843535,0.027376292251974455
2022-09-01,True,5,23321.774,23321.774,23321.774,23321.774,1.0,1.0,1.0,4.0,4.0,21.0,4.0,4.0,24.0,501.0,580.0,762.0,504.0,691.0,789.0,490.0,560.0,657.0,0.9146902416609477,0.92210085150753,0.03019527192843535,0.027376292251974455
2022-09-01,True,10,23321.774,23321.774,23321.774,23321.774,1.0,1.0,1.0,9.0,9.0,26.0,9.0,9.0,29.0,501.0,580.0,762.0,504.0,691.0,789.0,490.0,560.0,657.0,0.9146902416609477,0.92210085150753,0.03019527192843535,0.027376292251974455
2022-09-02,True,1,23369.595,23369.595,23369.595,23369.595,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,579.0,791.0,527.0,825.0,983.0,491.0,552.0,625.0,0.914634280978679,0.9290669823647042,0.03167269256758724,0.027030714880397353
2022-09-02,True,3,23369.595,23369.595,23369.595,23369.595,1.0,1.0,1.0,2.0,2.0,33.0,2.0,2.0,17.0,492.0,579.0,791.0,527.0,825.0,983.0,491.0,552.0,625.0,0.914634280978679,0.9290669823647042,0.03167269256758724,0.027030714880397353
2022-09-02,True,5,23369.595,23369.595,23369.595,23369.595,1.0,1.0,1.0,4.0,4.0,36.0,4.0,4.0,19.0,492.0,579.0,791.0,527.0,825.0,983.0,491.0,552.0,625.0,0.914634280978679,0.9290669823647042,0.03167269256758724,0.027030714880397353
2022-09-02,True,10,23369.595,23369.595,23369.595,23369.595,1.0,1.0,1.0,9.0,9.0,41.0,9.0,9.0,27.0,492.0,579.0,791.0,527.0,825.0,983.0,491.0,552.0,625.0,0.914634280978679,0.9290669823647042,0.03167269256758724,0.027030714880397353
2022-09-06,True,1,23324.795,23324.795,23324.795,23324.795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,654.0,799.0,602.0,727.0,816.0,482.0,634.0,702.0,0.9199472304379221,0.9285002914066943,0.03249056225982723,0.029271526550655815
2022-09-06,True,3,23324.795,23324.795,23324.795,23324.795,1.0,1.0,1.0,2.0,2.0,24.0,2.0,2.0,28.0,482.0,654.0,799.0,602.0,727.0,816.0,482.0,634.0,702.0,0.9199472304379221,0.9285002914066943,0.03249056225982723,0.029271526550655815
2022-09-06,True,5,23324.795,23324.795,23324.795,23324.795,1.0,1.0,1.0,4.0,4.0,26.0,4.0,4.0,33.0,482.0,654.0,799.0,602.0,727.0,816.0,482.0,634.0,702.0,0.9199472304379221,0.9285002914066943,0.03249056225982723,0.029271526550655815
2022-09-06,True,10,23324.795,23324.795,23324.795,23324.795,1.0,1.0,1.0,9.0,9.0,31.0,9.0,9.0,43.0,482.0,654.0,799.0,602.0,727.0,816.0,482.0,634.0,702.0,0.9199472304379221,0.9285002914066943,0.03249056225982723,0.029271526550655815
2022-09-07,True,1,23356.257,23356.257,23356.257,23356.257,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,947.0,1021.0,439.0,724.0,835.0,439.0,724.0,835.0,0.9367737796324341,0.9207164858379382,0.0211696005616583,0.02628092178008413
2022-09-07,True,3,23356.257,23356.257,23356.257,23356.257,1.0,1.0,1.0,2.0,2.0,20.0,2.0,2.0,12.0,556.0,947.0,1021.0,439.0,724.0,835.0,439.0,724.0,835.0,0.9367737796324341,0.9207164858379382,0.0211696005616583,0.02628092178008413
2022-09-07,True,5,23356.257,23356.257,23356.257,23356.257,1.0,1.0,1.0,4.0,4.0,22.0,4.0,4.0,14.0,556.0,947.0,1021.0,439.0,724.0,835.0,439.0,724.0,835.0,0.9367737796324341,0.9207164858379382,0.0211696005616583,0.02628092178008413
2022-09-07,True,10,23356.257,23356.257,23356.257,23356.257,1.0,1.0,1.0,9.0,9.0,27.0,9.0,9.0,19.0,556.0,947.0,1021.0,439.0,724.0,835.0,439.0,724.0,835.0,0.9367737796324341,0.9207164858379382,0.0211696005616583,0.02628092178008413
2022-09-08,True,1,23258.166,23258.166,23258.166,23258.166,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,685.0,785.0,504.0,638.0,788.0,500.0,622.0,674.0,0.923876386021861,0.9173551595215104,0.02821537387199603,0.030611742410506987
2022-09-08,True,3,23258.166,23258.166,23258.166,23258.166,1.0,1.0,1.0,2.0,2.0,29.0,2.0,2.0,50.0,555.0,685.0,785.0,504.0,638.0,788.0,500.0,622.0,674.0,0.923876386021861,0.9173551595215104,0.02821537387199603,0.030611742410506987
2022-09-08,True,5,23258.166,23258.166,23258.166,23258.166,1.0,1.0,1.0,4.0,4.0,33.0,4.0,4.0,52.0,555.0,685.0,785.0,504.0,638.0,788.0,500.0,622.0,674.0,0.923876386021861,0.9173551595215104,0.02821537387199603,0.030611742410506987
2022-09-08,True,10,23258.166,23258.166,23258.166,23258.166,1.0,1.0,1.0,9.0,9.0,41.0,9.0,9.0,57.0,555.0,685.0,785.0,504.0,638.0,788.0,500.0,622.0,674.0,0.923876386021861,0.9173551595215104,0.02821537387199603,0.030611742410506987
2022-09-09,True,1,23017.721,23017.721,23017.721,23017.721,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,754.0,810.0,374.0,433.0,495.0,374.0,433.0,495.0,0.9296296356090958,0.881776501505177,0.016540923756281606,0.02667498998674305
2022-09-09,True,3,23017.721,23017.721,23017.721,23017.721,1.0,1.0,1.0,2.0,2.0,19.0,2.0,2.0,14.0,559.0,754.0,810.0,374.0,433.0,495.0,374.0,433.0,495.0,0.9296296356090958,0.881776501505177,0.016540923756281606,0.02667498998674305
2022-09-09,True,5,23017.721,23017.721,23017.721,23017.721,1.0,1.0,1.0,4.0,4.0,21.0,4.0,4.0,16.0,559.0,754.0,810.0,374.0,433.0,495.0,374.0,433.0,495.0,0.9296296356090958,0.881776501505177,0.016540923756281606,0.02667498998674305
2022-09-09,True,10,23017.721,23017.721,23017.721,23017.721,1.0,1.0,1.0,9.0,9.0,26.0,9.0,9.0,21.0,559.0,754.0,810.0,374.0,433.0,495.0,374.0,433.0,495.0,0.9296296356090958,0.881776501505177,0.016540923756281606,0.02667498998674305
2022-09-12,True,1,23166.675,23166.675,23166.675,23166.675,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,562.0,599.0,421.0,513.0,572.0,421.0,509.0,546.0,0.9070197039498925,0.8986065019325407,0.02295239771539567,0.025281259013705055
2022-09-12,True,3,23166.675,23166.675,23166.675,23166.675,1.0,1.0,1.0,2.0,2.0,14.0,2.0,2.0,11.0,476.0,562.0,599.0,421.0,513.0,572.0,421.0,509.0,546.0,0.9070197039498925,0.8986065019325407,0.02295239771539567,0.025281259013705055
2022-09-12,True,5,23166.675,23166.675,23166.675,23166.675,1.0,1.0,1.0,4.0,4.0,16.0,4.0,4.0,13.0,476.0,562.0,599.0,421.0,513.0,572.0,421.0,509.0,546.0,0.9070197039498925,0.8986065019325407,0.02295239771539567,0.025281259013705055
2022-09-12,True,10,23166.675,23166.675,23166.675,23166.675,1.0,1.0,1.0,9.0,9.0,21.0,9.0,9.0,20.0,476.0,562.0,599.0,421.0,513.0,572.0,421.0,509.0,546.0,0.9070197039498925,0.8986065019325407,0.02295239771539567,0.025281259013705055
2022-09-13,True,1,23255.186,23255.186,23255.186,23255.186,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,506.0,571.0,620.0,816.0,935.0,436.0,506.0,571.0,0.899046015746626,0.9358990554780849,0.033429612272958355,0.02271870470662833
2022-09-13,True,3,23255.186,23255.186,23255.186,23255.186,1.0,1.0,1.0,2.0,2.0,16.0,2.0,2.0,12.0,436.0,506.0,571.0,620.0,816.0,935.0,436.0,506.0,571.0,0.899046015746626,0.9358990554780849,0.033429612272958355,0.02271870470662833
2022-09-13,True,5,23255.186,23255.186,23255.186,23255.186,1.0,1.0,1.0,4.0,4.0,18.0,4.0,4.0,14.0,436.0,506.0,571.0,620.0,816.0,935.0,436.0,506.0,571.0,0.899046015746626,0.9358990554780849,0.033429612272958355,0.02271870470662833
2022-09-13,True,10,23255.186,23255.186,23255.186,23255.186,1.0,1.0,1.0,9.0,9.0,23.0,9.0,9.0,19.0,436.0,506.0,571.0,620.0,816.0,935.0,436.0,506.0,571.0,0.899046015746626,0.9358990554780849,0.033429612272958355,0.02271870470662833
2022-09-14,True,1,23370.935,23370.935,23370.935,23370.935,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,639.0,716.0,529.0,598.0,732.0,518.0,580.0,632.0,0.918478789083054,0.9164015400728973,0.029616293208155307,0.03126357931004551
2022-09-14,True,3,23370.935,23370.935,23370.935,23370.935,1.0,1.0,1.0,2.0,2.0,12.0,2.0,2.0,12.0,530.0,639.0,716.0,529.0,598.0,732.0,518.0,580.0,632.0,0.918478789083054,0.9164015400728973,0.029616293208155307,0.03126357931004551
2022-09-14,True,5,23370.935,23370.935,23370.935,23370.935,1.0,1.0,1.0,4.0,4.0,14.0,4.0,4.0,15.0,530.0,639.0,716.0,529.0,598.0,732.0,518.0,580.0,632.0,0.918478789083054,0.9164015400728973,0.029616293208155307,0.03126357931004551
2022-09-14,True,10,23370.935,23370.935,23370.935,23370.935,1.0,1.0,1.0,9.0,9.0,19.0,9.0,9.0,20.0,530.0,639.0,716.0,529.0,598.0,732.0,518.0,580.0,632.0,0.918478789083054,0.9164015400728973,0.029616293208155307,0.03126357931004551
2022-09-15,True,1,23375.304,23375.304,23375.304,23375.304,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,595.0,738.0,534.0,768.0,838.0,499.0,585.0,698.0,0.9132613657048897,0.9295319946356665,0.031193632796389023,0.026083674910848894
2022-09-15,True,3,23375.304,23375.304,23375.304,23375.304,1.0,1.0,1.0,2.0,2.0,41.0,2.0,2.0,9.0,500.0,595.0,738.0,534.0,768.0,838.0,499.0,585.0,698.0,0.9132613657048897,0.9295319946356665,0.031193632796389023,0.026083674910848894
2022-09-15,True,5,23375.304,23375.304,23375.304,23375.304,1.0,1.0,1.0,4.0,4.0,43.0,4.0,4.0,12.0,500.0,595.0,738.0,534.0,768.0,838.0,499.0,585.0,698.0,0.9132613657048897,0.9295319946356665,0.031193632796389023,0.026083674910848894
2022-09-15,True,10,23375.304,23375.304,23375.304,23375.304,1.0,1.0,1.0,9.0,9.0,48.0,9.0,9.0,41.0,500.0,595.0,738.0,534.0,768.0,838.0,499.0,585.0,698.0,0.9132613657048897,0.9295319946356665,0.031193632796389023,0.026083674910848894
2022-09-16,True,1,23351.719,23351.719,23351.719,23351.719,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,651.0,810.0,526.0,648.0,713.0,499.0,604.0,660.0,0.921619827793049,0.9185425409471517,0.0272468345565309,0.028981057682768676
2022-09-16,True,3,23351.719,23351.719,23351.719,23351.719,1.0,1.0,1.0,2.0,2.0,18.0,2.0,2.0,11.0,514.0,651.0,810.0,526.0,648.0,713.0,499.0,604.0,660.0,0.921619827793049,0.9185425409471517,0.0272468345565309,0.028981057682768676
2022-09-16,True,5,23351.719,23351.719,23351.719,23351.719,1.0,1.0,1.0,4.0,4.0,24.0,4.0,4.0,13.0,514.0,651.0,810.0,526.0,648.0,713.0,499.0,604.0,660.0,0.921619827793049,0.9185425409471517,0.0272468345565309,0.028981057682768676
2022-09-16,True,10,23351.719,23351.719,23351.719,23351.719,1.0,1.0,1.0,9.0,9.0,31.0,9.0,9.0,23.0,514.0,651.0,810.0,526.0,648.0,713.0,499.0,604.0,660.0,0.921619827793049,0.9185425409471517,0.0272468345565309,0.028981057682768676
2022-09-19,True,1,23356.015,23356.015,23356.015,23356.015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,675.0,773.0,490.0,591.0,660.0,490.0,586.0,628.0,0.9234349888475387,0.9109674464069929,0.025755778002600392,0.02984536928703723
2022-09-19,True,3,23356.015,23356.015,23356.015,23356.015,1.0,1.0,1.0,2.0,2.0,13.0,2.0,2.0,10.0,582.0,675.0,773.0,490.0,591.0,660.0,490.0,586.0,628.0,0.9234349888475387,0.9109674464069929,0.025755778002600392,0.02984536928703723
2022-09-19,True,5,23356.015,23356.015,23356.015,23356.015,1.0,1.0,1.0,4.0,4.0,15.0,4.0,4.0,12.0,582.0,675.0,773.0,490.0,591.0,660.0,490.0,586.0,628.0,0.9234349888475387,0.9109674464069929,0.025755778002600392,0.02984536928703723
2022-09-19,True,10,23356.015,23356.015,23356.015,23356.015,1.0,1.0,1.0,9.0,9.0,20.0,9.0,9.0,17.0,582.0,675.0,773.0,490.0,591.0,660.0,490.0,586.0,628.0,0.9234349888475387,0.9109674464069929,0.025755778002600392,0.02984536928703723
2022-09-20,True,1,23371.831,23371.831,23371.831,23371.831,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,628.0,738.0,524.0,630.0,761.0,515.0,571.0,667.0,0.9166675072096869,0.9172789894943659,0.02752149062217005,0.02776286135114575
2022-09-20,True,3,23371.831,23371.831,23371.831,23371.831,1.0,1.0,1.0,2.0,2.0,11.0,2.0,2.0,15.0,519.0,628.0,738.0,524.0,630.0,761.0,515.0,571.0,667.0,0.9166675072096869,0.9172789894943659,0.02752149062217005,0.02776286135114575
2022-09-20,True,5,23371.831,23371.831,23371.831,23371.831,1.0,1.0,1.0,4.0,4.0,23.0,4.0,4.0,17.0,519.0,628.0,738.0,524.0,630.0,761.0,515.0,571.0,667.0,0.9166675072096869,0.9172789894943659,0.02752149062217005,0.02776286135114575
2022-09-20,True,10,23371.831,23371.831,23371.831,23371.831,1.0,1.0,1.0,9.0,9.0,28.0,9.0,9.0,22.0,519.0,628.0,738.0,524.0,630.0,761.0,515.0,571.0,667.0,0.9166675072096869,0.9172789894943659,0.02752149062217005,0.02776286135114575
2022-09-21,True,1,22695.712,22695.712,22695.712,22695.712,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,623.0,780.0,440.0,576.0,811.0,437.0,568.0,687.0,0.9162015290852625,0.9128764299027641,0.030283439931383948,0.03094039036539383
2022-09-21,True,3,22695.712,22695.712,22695.712,22695.712,1.0,1.0,1.0,2.0,2.0,137.0,2.0,2.0,277.0,470.0,623.0,780.0,440.0,576.0,811.0,437.0,568.0,687.0,0.9162015290852625,0.9128764299027641,0.030283439931383948,0.03094039036539383
2022-09-21,True,5,22695.712,22695.712,22695.712,22695.712,1.0,1.0,1.0,4.0,4.0,220.0,4.0,4.0,292.0,470.0,623.0,780.0,440.0,576.0,811.0,437.0,568.0,687.0,0.9162015290852625,0.9128764299027641,0.030283439931383948,0.03094039036539383
2022-09-21,True,10,22695.712,22695.712,22695.712,22695.712,1.0,1.0,1.0,9.0,9.0,234.0,9.0,9.0,297.0,470.0,623.0,780.0,440.0,576.0,811.0,437.0,568.0,687.0,0.9162015290852625,0.9128764299027641,0.030283439931383948,0.03094039036539383
2022-09-22,True,1,23384.656,23384.656,23384.656,23384.656,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,591.0,708.0,669.0,800.0,890.0,510.0,591.0,690.0,0.914110193810355,0.9347422046518118,0.03215208309212196,0.025097562441290147
2022-09-22,True,3,23384.656,23384.656,23384.656,23384.656,1.0,1.0,1.0,2.0,2.0,18.0,2.0,2.0,14.0,515.0,591.0,708.0,669.0,800.0,890.0,510.0,591.0,690.0,0.914110193810355,0.9347422046518118,0.03215208309212196,0.025097562441290147
2022-09-22,True,5,23384.656,23384.656,23384.656,23384.656,1.0,1.0,1.0,4.0,4.0,27.0,4.0,4.0,17.0,515.0,591.0,708.0,669.0,800.0,890.0,510.0,591.0,690.0,0.914110193810355,0.9347422046518118,0.03215208309212196,0.025097562441290147
2022-09-22,True,10,23384.656,23384.656,23384.656,23384.656,1.0,1.0,1.0,9.0,9.0,32.0,9.0,9.0,22.0,515.0,591.0,708.0,669.0,800.0,890.0,510.0,591.0,690.0,0.914110193810355,0.9347422046518118,0.03215208309212196,0.025097562441290147
2022-09-23,True,1,23327.386,23327.386,23327.386,23327.386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,592.0,654.0,666.0,783.0,927.0,522.0,592.0,654.0,0.912989612645646,0.9342201133612825,0.033441449240285415,0.02559108329453963
2022-09-23,True,3,23327.386,23327.386,23327.386,23327.386,1.0,1.0,1.0,2.0,2.0,25.0,2.0,2.0,20.0,523.0,592.0,654.0,666.0,783.0,927.0,522.0,592.0,654.0,0.912989612645646,0.9342201133612825,0.033441449240285415,0.02559108329453963
2022-09-23,True,5,23327.386,23327.386,23327.386,23327.386,1.0,1.0,1.0,4.0,4.0,27.0,4.0,4.0,24.0,523.0,592.0,654.0,666.0,783.0,927.0,522.0,592.0,654.0,0.912989612645646,0.9342201133612825,0.033441449240285415,0.02559108329453963
2022-09-23,True,10,23327.386,23327.386,23327.386,23327.386,1.0,1.0,1.0,9.0,9.0,32.0,9.0,9.0,34.0,523.0,592.0,654.0,666.0,783.0,927.0,522.0,592.0,654.0,0.912989612645646,0.9342201133612825,0.033441449240285415,0.02559108329453963
2022-09-26,True,1,23384.362,23384.362,23384.362,23384.362,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,647.0,747.0,488.0,736.0,825.0,488.0,623.0,706.0,0.9211221276330159,0.9258128881440362,0.031716361536446136,0.030028291686009182
2022-09-26,True,3,23384.362,23384.362,23384.362,23384.362,1.0,1.0,1.0,2.0,2.0,24.0,2.0,2.0,16.0,582.0,647.0,747.0,488.0,736.0,825.0,488.0,623.0,706.0,0.9211221276330159,0.9258128881440362,0.031716361536446136,0.030028291686009182
2022-09-26,True,5,23384.362,23384.362,23384.362,23384.362,1.0,1.0,1.0,4.0,4.0,26.0,4.0,4.0,18.0,582.0,647.0,747.0,488.0,736.0,825.0,488.0,623.0,706.0,0.9211221276330159,0.9258128881440362,0.031716361536446136,0.030028291686009182
2022-09-26,True,10,23384.362,23384.362,23384.362,23384.362,1.0,1.0,1.0,9.0,9.0,34.0,9.0,9.0,23.0,582.0,647.0,747.0,488.0,736.0,825.0,488.0,623.0,706.0,0.9211221276330159,0.9258128881440362,0.031716361536446136,0.030028291686009182
2022-09-27,True,1,23354.679,23354.679,23354.679,23354.679,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,593.0,695.0,551.0,783.0,891.0,509.0,589.0,687.0,0.9145897169686433,0.9313119565514834,0.03349342344499209,0.027554196610186692
2022-09-27,True,3,23354.679,23354.679,23354.679,23354.679,1.0,1.0,1.0,2.0,2.0,53.0,2.0,2.0,18.0,527.0,593.0,695.0,551.0,783.0,891.0,509.0,589.0,687.0,0.9145897169686433,0.9313119565514834,0.03349342344499209,0.027554196610186692
2022-09-27,True,5,23354.679,23354.679,23354.679,23354.679,1.0,1.0,1.0,4.0,4.0,55.0,4.0,4.0,33.0,527.0,593.0,695.0,551.0,783.0,891.0,509.0,589.0,687.0,0.9145897169686433,0.9313119565514834,0.03349342344499209,0.027554196610186692
2022-09-27,True,10,23354.679,23354.679,23354.679,23354.679,1.0,1.0,1.0,9.0,9.0,60.0,9.0,9.0,44.0,527.0,593.0,695.0,551.0,783.0,891.0,509.0,589.0,687.0,0.9145897169686433,0.9313119565514834,0.03349342344499209,0.027554196610186692
2022-09-28,True,1,23283.945,23283.945,23283.945,23283.945,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,767.0,883.0,494.0,571.0,630.0,492.0,565.0,620.0,0.9304839503415963,0.9097202910272558,0.02505141081420816,0.03100965192979705
2022-09-28,True,3,23283.945,23283.945,23283.945,23283.945,1.0,1.0,1.0,2.0,2.0,30.0,2.0,2.0,21.0,546.0,767.0,883.0,494.0,571.0,630.0,492.0,565.0,620.0,0.9304839503415963,0.9097202910272558,0.02505141081420816,0.03100965192979705
2022-09-28,True,5,23283.945,23283.945,23283.945,23283.945,1.0,1.0,1.0,4.0,4.0,32.0,4.0,4.0,33.0,546.0,767.0,883.0,494.0,571.0,630.0,492.0,565.0,620.0,0.9304839503415963,0.9097202910272558,0.02505141081420816,0.03100965192979705
2022-09-28,True,10,23283.945,23283.945,23283.945,23283.945,1.0,1.0,1.0,9.0,9.0,37.0,9.0,9.0,38.0,546.0,767.0,883.0,494.0,571.0,630.0,492.0,565.0,620.0,0.9304839503415963,0.9097202910272558,0.02505141081420816,0.03100965192979705
2022-09-29,True,1,23383.5,23383.5,23383.5,23383.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,589.0,700.0,734.0,869.0,944.0,494.0,589.0,700.0,0.9126109180393126,0.9393565457869116,0.03297023494196946,0.023327251520813004
2022-09-29,True,3,23383.5,23383.5,23383.5,23383.5,1.0,1.0,1.0,2.0,2.0,15.0,2.0,2.0,22.0,494.0,589.0,700.0,734.0,869.0,944.0,494.0,589.0,700.0,0.9126109180393126,0.9393565457869116,0.03297023494196946,0.023327251520813004
2022-09-29,True,5,23383.5,23383.5,23383.5,23383.5,1.0,1.0,1.0,4.0,4.0,58.0,4.0,4.0,27.0,494.0,589.0,700.0,734.0,869.0,944.0,494.0,589.0,700.0,0.9126109180393126,0.9393565457869116,0.03297023494196946,0.023327251520813004
2022-09-29,True,10,23383.5,23383.5,23383.5,23383.5,1.0,1.0,1.0,9.0,9.0,63.0,9.0,9.0,36.0,494.0,589.0,700.0,734.0,869.0,944.0,494.0,589.0,700.0,0.9126109180393126,0.9393565457869116,0.03297023494196946,0.023327251520813004
2022-09-30,True,1,23328.481,23328.481,23328.481,23328.481,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,604.0,748.0,523.0,731.0,853.0,473.0,562.0,643.0,0.9128224906403731,0.9255311192028157,0.03412191622413982,0.02936299766561967
2022-09-30,True,3,23328.481,23328.481,23328.481,23328.481,1.0,1.0,1.0,2.0,2.0,21.0,2.0,2.0,20.0,476.0,604.0,748.0,523.0,731.0,853.0,473.0,562.0,643.0,0.9128224906403731,0.9255311192028157,0.03412191622413982,0.02936299766561967
2022-09-30,True,5,23328.481,23328.481,23328.481,23328.481,1.0,1.0,1.0,4.0,4.0,26.0,4.0,4.0,22.0,476.0,604.0,748.0,523.0,731.0,853.0,473.0,562.0,643.0,0.9128224906403731,0.9255311192028157,0.03412191622413982,0.02936299766561967
2022-09-30,True,10,23328.481,23328.481,23328.481,23328.481,1.0,1.0,1.0,9.0,9.0,34.0,9.0,9.0,27.0,476.0,604.0,748.0,523.0,731.0,853.0,473.0,562.0,643.0,0.9128224906403731,0.9255311192028157,0.03412191622413982,0.02936299766561967
2022-10-03,False,1,1861.754,1861.754,1861.754,1861.754,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,524.0,603.0,420.0,576.0,635.0,361.0,512.0,568.0,0.8968392817536908,0.9066607561627749,0.05399023654085601,0.050995291038200774
2022-10-03,False,3,1861.754,1861.754,1861.754,1861.754,1.0,1.0,1.0,2.0,2.0,20.0,2.0,2.0,14.0,362.0,524.0,603.0,420.0,576.0,635.0,361.0,512.0,568.0,0.8968392817536908,0.9066607561627749,0.05399023654085601,0.050995291038200774
2022-10-03,False,5,1861.754,1861.754,1861.754,1861.754,1.0,1.0,1.0,4.0,4.0,22.0,4.0,4.0,19.0,362.0,524.0,603.0,420.0,576.0,635.0,361.0,512.0,568.0,0.8968392817536908,0.9066607561627749,0.05399023654085601,0.050995291038200774
2022-10-03,False,10,1861.754,1861.754,1861.754,1861.754,1.0,1.0,1.0,9.0,9.0,38.0,9.0,9.0,27.0,362.0,524.0,603.0,420.0,576.0,635.0,361.0,512.0,568.0,0.8968392817536908,0.9066607561627749,0.05399023654085601,0.050995291038200774
2022-10-04,True,1,23297.812,23297.812,23297.812,23297.812,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,957.0,1073.0,476.0,728.0,832.0,476.0,728.0,828.0,0.9442368352541441,0.9250733218025208,0.018100549757024076,0.024714077138749554
