filter,tp,sl,trades,wr,pf,expectancy,profit,dd,std,max_w_streak,max_l_streak,avg_win,avg_loss,avg_rr,months,trades_per_month,train_trades,train_pf,train_exp,test_trades,test_pf,test_exp,active_months,monthly_exp_cv,bad_months_pf_lt_1,robust_score
or_regime=OR_mid,200,50,183,51.36612021857923,1.1223103057757644,1.7704918032786885,324.0,337.0,34.18102750014388,6,7,31.627659574468087,-29.764044943820224,1.0626129490855643,0,,133,0.9679645145391819,-0.48872180451127817,50,1.6274193548387097,7.78,35,3.493492464046377,16,5.429645557958508
or_regime=OR_mid,200,60,183,51.91256830601093,1.0785917496443813,1.2076502732240437,221.0,418.0,36.129963006707186,6,7,31.926315789473684,-31.954545454545453,0.9991165680916374,0,,133,0.890702947845805,-1.8120300751879699,50,1.7611202635914334,9.24,35,3.885625096518967,16,3.2980520878911888
or_regime=OR_mid,200,70,183,51.91256830601093,1.0721102863202545,1.1147540983606556,204.0,429.0,36.30416303467126,6,7,31.926315789473684,-32.14772727272727,0.9931126862756041,0,,133,0.8862815884476535,-1.894736842105263,50,1.7438825448613378,9.12,35,3.9390278933696266,17,2.9803343139259915
or_regime=OR_mid,200,80,183,51.91256830601093,1.0698412698412698,1.0819672131147542,198.0,425.0,36.37743009456047,6,7,31.926315789473684,-32.21590909090909,0.9910108604845446,0,,133,0.8878842676311031,-1.8646616541353382,50,1.7158908507223114,8.92,35,3.9608324110912227,17,2.8749994172961317
or_regime=OR_mid,200,100,183,51.91256830601093,1.0623467600700525,0.9726775956284153,178.0,425.0,36.65137685283694,6,7,31.926315789473684,-32.44318181818182,0.9840685777491012,0,,133,0.8878842676311031,-1.8646616541353382,50,1.6625194401244168,8.52,35,4.029554174612401,17,2.5345105202475566
or_regime=OR_small,actual,actual,188,45.21276595744681,0.9430807541800071,-0.851063829787234,-160.0,539.0,33.085356292493685,6,12,31.188235294117646,-27.29126213592233,1.1427919727122438,0,,170,0.959256329113924,-0.6058823529411764,18,0.7985865724381626,-3.1666666666666665,34,5.458403463230812,15,-1.5950242479663694
or_regime=OR_small,20,20,188,42.02127659574468,0.7247706422018348,-3.1914893617021276,-600.0,640.0,19.796438180007517,5,12,20.0,-20.0,1.0,0,,170,0.7346938775510204,-3.0588235294117645,18,0.6363636363636364,-4.444444444444445,34,2.4130252378373154,17,-8.105135321421315
or_regime=OR_small,20,30,188,45.21276595744681,0.727428326914848,-3.3882978723404253,-637.0,677.0,21.53850603006286,6,12,20.0,-22.689320388349515,0.881471972614463,0,,170,0.7482014388489209,-3.088235294117647,18,0.5555555555555556,-6.222222222222222,34,2.237073986927319,23,-8.635359687747638
or_regime=OR_small,20,40,188,45.744680851063826,0.6915963007639726,-4.079787234042553,-767.0,807.0,22.880742105814168,6,12,20.0,-24.38235294117647,0.8202653799758746,0,,170,0.710431654676259,-3.788235294117647,18,0.532319391634981,-6.833333333333333,34,2.0905738406514294,23,-10.26995069528238
or_regime=OR_small,20,50,188,45.744680851063826,0.6471030850263356,-4.98936170212766,-938.0,978.0,24.443537330702693,6,12,20.0,-26.058823529411764,0.7674943566591422,0,,170,0.6624737945492662,-4.735294117647059,18,0.5128205128205128,-7.388888888888889,34,1.9511048270369202,24,-12.105255105710972
or_regime=OR_small,20,60,188,46.27659574468085,0.6286127167630058,-5.468085106382978,-1028.0,1068.0,25.987328103943717,6,12,20.0,-27.405940594059405,0.7297687861271677,0,,170,0.6438631790744467,-5.205882352941177,18,0.49469964664310956,-7.944444444444445,34,1.9787792480335902,24,-12.790859958697283
or_regime=OR_small,20,70,188,50.0,0.800340570455513,-2.49468085106383,-469.0,649.0,24.083299590150354,8,12,20.0,-24.98936170212766,0.800340570455513,0,,170,0.8090310442144873,-2.388235294117647,18,0.7174887892376681,-3.5,34,5.0162851387246725,20,-4.145027941358146
