fecha,BurstId,split,family,prediction_timestamp,burst_timestamp_utc,detector_publish_timestamp_utc,burst_side,burst_price,reference_level,cutoff_seconds_ny,event_seconds_ny,publish_seconds_ny,causal_timestamp_valid,mbp_file_exists,tape_file_exists,mbp_rows_pre_cutoff,tape_rows_pre_cutoff,burst_w1_level_seen,burst_w1_update_count,burst_w1_known_change_count,burst_w1_start_depth,burst_w1_end_depth,burst_w1_min_depth,burst_w1_max_depth,burst_w1_depth_net_change,burst_w1_depth_balance,burst_w1_add_volume,burst_w1_remove_volume,burst_w1_add_events,burst_w1_remove_events,burst_w1_refill_to_remove,burst_w1_recovery_from_min,burst_w1_level_survived,burst_w1_last_update_age_ms,burst_w1_aggressive_volume,burst_w1_counter_volume,burst_w1_execution_imbalance,burst_w1_add_to_aggressive,burst_w1_remove_to_aggressive,burst_w1_refill_latency_ms,burst_w1_refill_events_after_aggression,burst_w1_refill_volume_after_aggression,burst_w3_level_seen,burst_w3_update_count,burst_w3_known_change_count,burst_w3_start_depth,burst_w3_end_depth,burst_w3_min_depth,burst_w3_max_depth,burst_w3_depth_net_change,burst_w3_depth_balance,burst_w3_add_volume,burst_w3_remove_volume,burst_w3_add_events,burst_w3_remove_events,burst_w3_refill_to_remove,burst_w3_recovery_from_min,burst_w3_level_survived,burst_w3_last_update_age_ms,burst_w3_aggressive_volume,burst_w3_counter_volume,burst_w3_execution_imbalance,burst_w3_add_to_aggressive,burst_w3_remove_to_aggressive,burst_w3_refill_latency_ms,burst_w3_refill_events_after_aggression,burst_w3_refill_volume_after_aggression,burst_w5_level_seen,burst_w5_update_count,burst_w5_known_change_count,burst_w5_start_depth,burst_w5_end_depth,burst_w5_min_depth,burst_w5_max_depth,burst_w5_depth_net_change,burst_w5_depth_balance,burst_w5_add_volume,burst_w5_remove_volume,burst_w5_add_events,burst_w5_remove_events,burst_w5_refill_to_remove,burst_w5_recovery_from_min,burst_w5_level_survived,burst_w5_last_update_age_ms,burst_w5_aggressive_volume,burst_w5_counter_volume,burst_w5_execution_imbalance,burst_w5_add_to_aggressive,burst_w5_remove_to_aggressive,burst_w5_refill_latency_ms,burst_w5_refill_events_after_aggression,burst_w5_refill_volume_after_aggression,burst_w10_level_seen,burst_w10_update_count,burst_w10_known_change_count,burst_w10_start_depth,burst_w10_end_depth,burst_w10_min_depth,burst_w10_max_depth,burst_w10_depth_net_change,burst_w10_depth_balance,burst_w10_add_volume,burst_w10_remove_volume,burst_w10_add_events,burst_w10_remove_events,burst_w10_refill_to_remove,burst_w10_recovery_from_min,burst_w10_level_survived,burst_w10_last_update_age_ms,burst_w10_aggressive_volume,burst_w10_counter_volume,burst_w10_execution_imbalance,burst_w10_add_to_aggressive,burst_w10_remove_to_aggressive,burst_w10_refill_latency_ms,burst_w10_refill_events_after_aggression,burst_w10_refill_volume_after_aggression,reference_w1_level_seen,reference_w1_update_count,reference_w1_known_change_count,reference_w1_start_depth,reference_w1_end_depth,reference_w1_min_depth,reference_w1_max_depth,reference_w1_depth_net_change,reference_w1_depth_balance,reference_w1_add_volume,reference_w1_remove_volume,reference_w1_add_events,reference_w1_remove_events,reference_w1_refill_to_remove,reference_w1_recovery_from_min,reference_w1_level_survived,reference_w1_last_update_age_ms,reference_w1_aggressive_volume,reference_w1_counter_volume,reference_w1_execution_imbalance,reference_w1_add_to_aggressive,reference_w1_remove_to_aggressive,reference_w1_refill_latency_ms,reference_w1_refill_events_after_aggression,reference_w1_refill_volume_after_aggression,reference_w3_level_seen,reference_w3_update_count,reference_w3_known_change_count,reference_w3_start_depth,reference_w3_end_depth,reference_w3_min_depth,reference_w3_max_depth,reference_w3_depth_net_change,reference_w3_depth_balance,reference_w3_add_volume,reference_w3_remove_volume,reference_w3_add_events,reference_w3_remove_events,reference_w3_refill_to_remove,reference_w3_recovery_from_min,reference_w3_level_survived,reference_w3_last_update_age_ms,reference_w3_aggressive_volume,reference_w3_counter_volume,reference_w3_execution_imbalance,reference_w3_add_to_aggressive,reference_w3_remove_to_aggressive,reference_w3_refill_latency_ms,reference_w3_refill_events_after_aggression,reference_w3_refill_volume_after_aggression,reference_w5_level_seen,reference_w5_update_count,reference_w5_known_change_count,reference_w5_start_depth,reference_w5_end_depth,reference_w5_min_depth,reference_w5_max_depth,reference_w5_depth_net_change,reference_w5_depth_balance,reference_w5_add_volume,reference_w5_remove_volume,reference_w5_add_events,reference_w5_remove_events,reference_w5_refill_to_remove,reference_w5_recovery_from_min,reference_w5_level_survived,reference_w5_last_update_age_ms,reference_w5_aggressive_volume,reference_w5_counter_volume,reference_w5_execution_imbalance,reference_w5_add_to_aggressive,reference_w5_remove_to_aggressive,reference_w5_refill_latency_ms,reference_w5_refill_events_after_aggression,reference_w5_refill_volume_after_aggression,reference_w10_level_seen,reference_w10_update_count,reference_w10_known_change_count,reference_w10_start_depth,reference_w10_end_depth,reference_w10_min_depth,reference_w10_max_depth,reference_w10_depth_net_change,reference_w10_depth_balance,reference_w10_add_volume,reference_w10_remove_volume,reference_w10_add_events,reference_w10_remove_events,reference_w10_refill_to_remove,reference_w10_recovery_from_min,reference_w10_level_survived,reference_w10_last_update_age_ms,reference_w10_aggressive_volume,reference_w10_counter_volume,reference_w10_execution_imbalance,reference_w10_add_to_aggressive,reference_w10_remove_to_aggressive,reference_w10_refill_latency_ms,reference_w10_refill_events_after_aggression,reference_w10_refill_volume_after_aggression
2024-07-08,LB_20240708_093223_BUY_0001,discovery,A_TRUE_ABSORPTION,2024-07-08 13:32:24.063515+00:00,2024-07-08T13:32:23.0000000Z,2024-07-08T13:32:24.0068819Z,BUY,20642.5,20637.5,34344.063515,34343.0,34344.006881,1.0,1.0,1.0,42114.0,12160.0,1.0,18.0,18.0,66.0,0.0,0.0,68.0,-66.0,-0.4782608695652174,36.0,102.0,8.0,9.0,0.35294117647058826,0.0,0.0,65.51500000205124,126.0,56.0,0.38461538461538464,0.2857142857142857,0.8095238095238095,153.00000000570435,6.0,34.0,1.0,26.0,26.0,66.0,0.0,0.0,71.0,-66.0,-0.4342105263157895,43.0,109.0,11.0,11.0,0.3944954128440367,0.0,0.0,65.51500000205124,126.0,56.0,0.38461538461538464,0.3412698412698413,0.8650793650793651,153.00000000570435,6.0,34.0,1.0,41.0,41.0,62.0,0.0,0.0,71.0,-62.0,-0.36470588235294116,54.0,116.0,19.0,15.0,0.46551724137931033,0.0,0.0,65.51500000205124,126.0,56.0,0.38461538461538464,0.42857142857142855,0.9206349206349206,153.00000000570435,6.0,34.0,1.0,60.0,60.0,47.0,0.0,0.0,93.0,-47.0,-0.17216117216117216,113.0,160.0,30.0,22.0,0.70625,0.0,0.0,65.51500000205124,126.0,56.0,0.38461538461538464,0.8968253968253969,1.2698412698412698,153.00000000570435,6.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,1471.5150000047288,0.0,0.0,,,,,0.0,0.0,1.0,24.0,24.0,46.0,0.0,0.0,46.0,-46.0,-0.5348837209302325,20.0,66.0,8.0,15.0,0.30303030303030304,0.0,0.0,1471.5150000047288,36.0,17.0,0.3584905660377358,0.5555555555555556,1.8333333333333333,99.00000000197906,4.0,15.0,1.0,40.0,40.0,48.0,0.0,0.0,56.0,-48.0,-0.39344262295081966,37.0,85.0,17.0,19.0,0.43529411764705883,0.0,0.0,1471.5150000047288,36.0,17.0,0.3584905660377358,1.0277777777777777,2.361111111111111,99.00000000197906,4.0,15.0,1.0,72.0,72.0,89.0,0.0,0.0,93.0,-89.0,-0.41784037558685444,62.0,151.0,30.0,34.0,0.4105960264900662,0.0,0.0,1471.5150000047288,36.0,17.0,0.3584905660377358,1.7222222222222223,4.194444444444445,99.00000000197906,4.0,15.0
2024-07-12,LB_20240712_093101_BUY_0001,discovery,A_TRUE_ABSORPTION,2024-07-12 13:31:02.044351900+00:00,2024-07-12T13:31:01.0000000Z,2024-07-12T13:31:02.0054790Z,BUY,20468.75,20461.25,34262.044351,34261.0,34262.005479,1.0,1.0,1.0,27466.0,6212.0,1.0,11.0,11.0,78.0,0.0,0.0,78.0,-78.0,-0.975,1.0,79.0,1.0,8.0,0.012658227848101266,0.0,0.0,260.35099999717204,49.0,10.0,0.6610169491525424,0.02040816326530612,1.6122448979591837,,0.0,0.0,1.0,22.0,22.0,74.0,0.0,0.0,81.0,-74.0,-0.6981132075471698,16.0,90.0,8.0,12.0,0.17777777777777778,0.0,0.0,260.35099999717204,49.0,10.0,0.6610169491525424,0.32653061224489793,1.836734693877551,,0.0,0.0,1.0,27.0,27.0,77.0,0.0,0.0,81.0,-77.0,-0.5968992248062015,26.0,103.0,11.0,14.0,0.2524271844660194,0.0,0.0,260.35099999717204,49.0,10.0,0.6610169491525424,0.5306122448979592,2.1020408163265305,,0.0,0.0,1.0,48.0,48.0,51.0,0.0,0.0,99.0,-51.0,-0.19245283018867926,107.0,158.0,24.0,21.0,0.6772151898734177,0.0,0.0,260.35099999717204,49.0,10.0,0.6610169491525424,2.183673469387755,3.2244897959183674,,0.0,0.0,1.0,3.0,3.0,8.0,0.0,0.0,8.0,-8.0,-1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,898.3509999961825,2.0,4.0,-0.3333333333333333,0.0,4.0,,0.0,0.0,1.0,33.0,33.0,39.0,0.0,0.0,40.0,-39.0,-0.4105263157894737,28.0,67.0,12.0,16.0,0.417910447761194,0.0,0.0,898.3509999961825,27.0,19.0,0.17391304347826086,1.037037037037037,2.4814814814814814,74.00000000052387,10.0,26.0,1.0,42.0,42.0,46.0,0.0,0.0,48.0,-46.0,-0.39655172413793105,35.0,81.0,15.0,19.0,0.43209876543209874,0.0,0.0,898.3509999961825,27.0,19.0,0.17391304347826086,1.2962962962962963,3.0,74.00000000052387,10.0,26.0,1.0,73.0,73.0,49.0,0.0,0.0,56.0,-49.0,-0.28654970760233917,61.0,110.0,27.0,35.0,0.5545454545454546,0.0,0.0,898.3509999961825,27.0,19.0,0.17391304347826086,2.259259259259259,4.074074074074074,74.00000000052387,10.0,26.0
2024-07-15,LB_20240715_093321_BUY_0001,discovery,C_MIXED_PATH,2024-07-15 13:33:22.146825900+00:00,2024-07-15T13:33:21.0000000Z,2024-07-15T13:33:22.0208470Z,BUY,20630.0,20623.75,34402.146825,34401.0,34402.020847,1.0,1.0,1.0,73218.0,14816.0,1.0,15.0,15.0,98.0,5.0,0.0,98.0,-93.0,-0.8691588785046729,7.0,100.0,2.0,12.0,0.07,5.0,1.0,0.8250000028056093,69.0,14.0,0.6626506024096386,0.10144927536231885,1.4492753623188406,336.99999999953434,1.0,6.0,1.0,22.0,22.0,98.0,5.0,0.0,104.0,-93.0,-0.7815126050420168,13.0,106.0,5.0,16.0,0.12264150943396226,5.0,1.0,0.8250000028056093,69.0,14.0,0.6626506024096386,0.18840579710144928,1.536231884057971,336.99999999953434,1.0,6.0,1.0,34.0,34.0,92.0,5.0,0.0,104.0,-87.0,-0.6170212765957447,27.0,114.0,12.0,21.0,0.23684210526315788,5.0,1.0,0.8250000028056093,69.0,14.0,0.6626506024096386,0.391304347826087,1.6521739130434783,336.99999999953434,1.0,6.0,1.0,61.0,61.0,111.0,5.0,0.0,132.0,-106.0,-0.2896174863387978,130.0,236.0,27.0,31.0,0.5508474576271186,5.0,1.0,0.8250000028056093,69.0,14.0,0.6626506024096386,1.8840579710144927,3.420289855072464,336.99999999953434,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,2864.8250000042026,0.0,0.0,,,,,0.0,0.0,1.0,4.0,4.0,19.0,0.0,0.0,20.0,-19.0,-0.6551724137931034,5.0,24.0,2.0,2.0,0.20833333333333334,0.0,0.0,2864.8250000042026,4.0,9.0,-0.38461538461538464,1.25,6.0,49.999999995634425,1.0,4.0,1.0,31.0,31.0,54.0,0.0,0.0,54.0,-54.0,-0.32142857142857145,57.0,111.0,17.0,14.0,0.5135135135135135,0.0,0.0,2864.8250000042026,53.0,32.0,0.24705882352941178,1.0754716981132075,2.0943396226415096,99.00000000197906,12.0,51.0,1.0,43.0,43.0,59.0,0.0,0.0,59.0,-59.0,-0.31891891891891894,63.0,122.0,23.0,20.0,0.5163934426229508,0.0,0.0,2864.8250000042026,53.0,32.0,0.24705882352941178,1.1886792452830188,2.30188679245283,99.00000000197906,12.0,51.0
2024-07-16,LB_20240716_093212_BUY_0001,discovery,A_TRUE_ABSORPTION,2024-07-16 13:32:13.083597900+00:00,2024-07-16T13:32:12.0000000Z,2024-07-16T13:32:13.0366000Z,BUY,20660.0,20657.5,34333.083597,34332.0,34333.0366,1.0,1.0,1.0,39318.0,9019.0,1.0,10.0,10.0,65.0,0.0,0.0,65.0,-65.0,-0.8441558441558441,6.0,71.0,1.0,6.0,0.08450704225352113,0.0,0.0,552.5969999944209,59.0,20.0,0.4936708860759494,0.1016949152542373,1.2033898305084745,99.00000000197906,1.0,6.0,1.0,18.0,18.0,78.0,0.0,0.0,79.0,-78.0,-0.8297872340425532,8.0,86.0,2.0,12.0,0.09302325581395349,0.0,0.0,552.5969999944209,59.0,20.0,0.4936708860759494,0.13559322033898305,1.4576271186440677,99.00000000197906,1.0,6.0,1.0,30.0,30.0,103.0,0.0,0.0,103.0,-103.0,-0.6821192052980133,24.0,127.0,8.0,16.0,0.1889763779527559,0.0,0.0,552.5969999944209,59.0,20.0,0.4936708860759494,0.4067796610169492,2.152542372881356,99.00000000197906,1.0,6.0,1.0,69.0,69.0,64.0,0.0,0.0,110.0,-64.0,-0.13445378151260504,206.0,270.0,28.0,34.0,0.762962962962963,0.0,0.0,552.5969999944209,59.0,20.0,0.4936708860759494,3.4915254237288136,4.576271186440678,99.00000000197906,1.0,6.0,1.0,2.0,2.0,45.0,0.0,0.0,45.0,-45.0,-1.0,0.0,45.0,0.0,2.0,0.0,0.0,0.0,999.5969999945373,2.0,0.0,1.0,0.0,22.5,,0.0,0.0,1.0,18.0,18.0,70.0,0.0,0.0,70.0,-70.0,-0.7777777777777778,10.0,80.0,6.0,11.0,0.125,0.0,0.0,999.5969999945373,35.0,3.0,0.8421052631578947,0.2857142857142857,2.2857142857142856,61.99999999807915,6.0,10.0,1.0,34.0,34.0,60.0,0.0,0.0,70.0,-60.0,-0.5357142857142857,26.0,86.0,15.0,15.0,0.3023255813953488,0.0,0.0,999.5969999945373,35.0,3.0,0.8421052631578947,0.7428571428571429,2.4571428571428573,61.99999999807915,6.0,10.0,1.0,58.0,58.0,77.0,0.0,0.0,102.0,-77.0,-0.22448979591836735,133.0,210.0,28.0,25.0,0.6333333333333333,0.0,0.0,999.5969999945373,35.0,3.0,0.8421052631578947,3.8,6.0,61.99999999807915,6.0,10.0
2024-07-18,LB_20240718_093155_SELL_0001,discovery,C_MIXED_PATH,2024-07-18 13:31:56.057671900+00:00,2024-07-18T13:31:55.0000000Z,2024-07-18T13:31:56.0146950Z,SELL,20112.5,20118.75,34316.057671,34315.0,34316.014695,1.0,1.0,1.0,42980.0,10695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,1099.6710000035819,19.0,33.0,-0.2692307692307692,0.0,-0.0,,0.0,0.0,1.0,17.0,17.0,25.0,0.0,0.0,32.0,-25.0,-0.4716981132075472,14.0,39.0,6.0,6.0,0.358974358974359,0.0,0.0,1099.6710000035819,72.0,72.0,0.0,0.19444444444444445,0.5416666666666666,1085.9999999956926,1.0,3.0,1.0,46.0,46.0,9.0,0.0,0.0,39.0,-9.0,-0.04433497536945813,97.0,106.0,16.0,18.0,0.9150943396226415,0.0,0.0,1099.6710000035819,96.0,76.0,0.11627906976744186,1.0104166666666667,1.1041666666666667,201.99999999749707,14.0,76.0,1.0,90.0,90.0,59.0,0.0,0.0,59.0,-59.0,-0.1581769436997319,157.0,216.0,30.0,39.0,0.7268518518518519,0.0,0.0,1099.6710000035819,119.0,82.0,0.18407960199004975,1.319327731092437,1.815126050420168,83.00000000599539,18.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,9968.67100000236,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,9968.67100000236,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,9968.67100000236,0.0,0.0,,,,,0.0,0.0,1.0,2.0,2.0,9.0,0.0,0.0,9.0,-9.0,-1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,9968.67100000236,14.0,20.0,-0.17647058823529413,0.0,0.6428571428571429,,0.0,0.0
2024-07-22,LB_20240722_093156_SELL_0001,discovery,A_TRUE_ABSORPTION,2024-07-22 13:31:57.031422+00:00,2024-07-22T13:31:56.0000000Z,2024-07-22T13:31:57.0048590Z,SELL,19900.0,19910.0,34317.031422,34316.0,34317.004859,1.0,1.0,1.0,39808.0,10486.0,1.0,10.0,10.0,70.0,0.0,0.0,70.0,-70.0,-0.9210526315789473,3.0,73.0,2.0,6.0,0.0410958904109589,0.0,0.0,186.42199999885634,47.0,17.0,0.46875,0.06382978723404255,1.553191489361702,,0.0,0.0,1.0,16.0,16.0,72.0,0.0,0.0,72.0,-72.0,-0.8181818181818182,8.0,80.0,4.0,8.0,0.1,0.0,0.0,186.42199999885634,47.0,17.0,0.46875,0.1702127659574468,1.702127659574468,,0.0,0.0,1.0,23.0,23.0,72.0,0.0,0.0,76.0,-72.0,-0.6923076923076923,16.0,88.0,7.0,11.0,0.18181818181818182,0.0,0.0,186.42199999885634,47.0,17.0,0.46875,0.3404255319148936,1.872340425531915,,0.0,0.0,1.0,55.0,55.0,64.0,0.0,0.0,83.0,-64.0,-0.27586206896551724,84.0,148.0,23.0,21.0,0.5675675675675675,0.0,0.0,186.42199999885634,47.0,17.0,0.46875,1.7872340425531914,3.148936170212766,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,2993.421999999555,0.0,0.0,,,,,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,-3.0,-1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2993.421999999555,5.0,2.0,0.42857142857142855,0.0,0.6,,0.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,23.0,23.0,6.0,7.0,1.0,0.0,0.0,2993.421999999555,23.0,24.0,-0.02127659574468085,1.0,1.0,391.9999999998254,6.0,23.0,1.0,54.0,54.0,0.0,0.0,0.0,29.0,0.0,0.0,119.0,119.0,23.0,24.0,1.0,0.0,0.0,2993.421999999555,69.0,44.0,0.22123893805309736,1.7246376811594204,1.7246376811594204,2504.000000000815,23.0,119.0
2024-07-26,LB_20240726_093346_SELL_0001,discovery,B_CLEAN_BREAKOUT,2024-07-26 13:33:47.092358+00:00,2024-07-26T13:33:46.0000000Z,2024-07-26T13:33:47.0111240Z,SELL,19118.75,19120.0,34427.092358,34426.0,34427.011124,1.0,1.0,1.0,65834.0,15294.0,1.0,11.0,11.0,36.0,0.0,0.0,38.0,-36.0,-0.782608695652174,5.0,41.0,3.0,5.0,0.12195121951219512,0.0,0.0,315.3579999998328,9.0,4.0,0.38461538461538464,0.5555555555555556,4.555555555555555,,0.0,0.0,1.0,20.0,20.0,56.0,0.0,0.0,57.0,-56.0,-0.6363636363636364,16.0,72.0,7.0,10.0,0.2222222222222222,0.0,0.0,315.3579999998328,9.0,4.0,0.38461538461538464,1.7777777777777777,8.0,,0.0,0.0,1.0,33.0,33.0,59.0,0.0,0.0,61.0,-59.0,-0.4125874125874126,42.0,101.0,12.0,18.0,0.4158415841584158,0.0,0.0,315.3579999998328,9.0,4.0,0.38461538461538464,4.666666666666667,11.222222222222221,,0.0,0.0,1.0,53.0,53.0,59.0,0.0,0.0,61.0,-59.0,-0.29064039408866993,72.0,131.0,22.0,26.0,0.549618320610687,0.0,0.0,315.3579999998328,9.0,4.0,0.38461538461538464,8.0,14.555555555555555,,0.0,0.0,1.0,10.0,10.0,58.0,0.0,0.0,60.0,-58.0,-0.9354838709677419,2.0,60.0,2.0,5.0,0.03333333333333333,0.0,0.0,411.3580000048387,29.0,5.0,0.7058823529411765,0.06896551724137931,2.0689655172413794,,0.0,0.0,1.0,17.0,17.0,70.0,0.0,0.0,70.0,-70.0,-0.813953488372093,8.0,78.0,5.0,8.0,0.10256410256410256,0.0,0.0,411.3580000048387,29.0,5.0,0.7058823529411765,0.27586206896551724,2.689655172413793,,0.0,0.0,1.0,24.0,24.0,78.0,0.0,0.0,80.0,-78.0,-0.609375,25.0,103.0,7.0,12.0,0.24271844660194175,0.0,0.0,411.3580000048387,29.0,5.0,0.7058823529411765,0.8620689655172413,3.5517241379310347,,0.0,0.0,1.0,48.0,48.0,79.0,0.0,0.0,81.0,-79.0,-0.4906832298136646,41.0,120.0,16.0,24.0,0.3416666666666667,0.0,0.0,411.3580000048387,29.0,5.0,0.7058823529411765,1.4137931034482758,4.137931034482759,,0.0,0.0
2024-07-30,LB_20240730_093638_BUY_0001,discovery,C_MIXED_PATH,2024-07-30 13:36:39.134783900+00:00,2024-07-30T13:36:38.0000000Z,2024-07-30T13:36:39.0039230Z,BUY,19301.25,19293.75,34599.134783,34598.0,34599.003923,1.0,1.0,1.0,93722.0,20951.0,1.0,19.0,19.0,17.0,23.0,0.0,23.0,6.0,0.058823529411764705,54.0,48.0,10.0,8.0,1.125,23.0,1.0,35.782999999355525,39.0,15.0,0.4444444444444444,1.3846153846153846,1.2307692307692308,44.99999999825377,10.0,54.0,1.0,26.0,26.0,52.0,23.0,0.0,52.0,-29.0,-0.20567375886524822,56.0,85.0,11.0,11.0,0.6588235294117647,23.0,1.0,35.782999999355525,79.0,20.0,0.5959595959595959,0.7088607594936709,1.0759493670886076,166.00000000471482,10.0,54.0,1.0,33.0,33.0,52.0,23.0,0.0,52.0,-29.0,-0.19727891156462585,59.0,88.0,14.0,14.0,0.6704545454545454,23.0,1.0,35.782999999355525,79.0,20.0,0.5959595959595959,0.7468354430379747,1.1139240506329113,166.00000000471482,10.0,54.0,1.0,51.0,51.0,48.0,23.0,0.0,62.0,-25.0,-0.13812154696132597,78.0,103.0,22.0,19.0,0.7572815533980582,23.0,1.0,35.782999999355525,79.0,20.0,0.5959595959595959,0.9873417721518988,1.3037974683544304,166.00000000471482,10.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,6719.7830000004615,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,6719.7830000004615,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,6719.7830000004615,0.0,3.0,-1.0,,,,0.0,0.0,1.0,48.0,48.0,17.0,0.0,0.0,17.0,-17.0,-0.12408759124087591,60.0,77.0,21.0,27.0,0.7792207792207793,0.0,0.0,6719.7830000004615,27.0,27.0,0.0,2.2222222222222223,2.8518518518518516,14.999999999417923,15.0,52.0
2024-08-08,LB_20240808_093753_SELL_0001,discovery,A_TRUE_ABSORPTION,2024-08-08 13:37:54.045415900+00:00,2024-08-08T13:37:53.0000000Z,2024-08-08T13:37:54.0266060Z,SELL,18165.0,18203.75,34674.045415,34673.0,34674.026606,1.0,1.0,1.0,130859.0,20111.0,1.0,16.0,16.0,24.0,0.0,0.0,43.0,-24.0,-0.3076923076923077,27.0,51.0,5.0,10.0,0.5294117647058824,0.0,0.0,87.41500000178348,7.0,1.0,0.75,3.857142857142857,7.285714285714286,60.00000000494765,4.0,8.0,1.0,18.0,18.0,26.0,0.0,0.0,43.0,-26.0,-0.325,27.0,53.0,5.0,12.0,0.5094339622641509,0.0,0.0,87.41500000178348,7.0,1.0,0.75,3.857142857142857,7.571428571428571,60.00000000494765,4.0,8.0,1.0,24.0,24.0,19.0,0.0,0.0,43.0,-19.0,-0.21839080459770116,34.0,53.0,10.0,12.0,0.6415094339622641,0.0,0.0,87.41500000178348,7.0,1.0,0.75,4.857142857142857,7.571428571428571,60.00000000494765,4.0,8.0,1.0,31.0,31.0,46.0,0.0,0.0,46.0,-46.0,-0.39655172413793105,35.0,81.0,11.0,18.0,0.43209876543209874,0.0,0.0,87.41500000178348,7.0,1.0,0.75,5.0,11.571428571428571,60.00000000494765,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,38182.41500000295,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,38182.41500000295,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,38182.41500000295,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,38182.41500000295,0.0,0.0,,,,,0.0,0.0
2024-08-13,LB_20240813_093126_BUY_0001,discovery,B_CLEAN_BREAKOUT,2024-08-13 13:31:27.070102+00:00,2024-08-13T13:31:26.0000000Z,2024-08-13T13:31:27.0512929Z,BUY,18851.25,18845.0,34287.070102,34286.0,34287.051292,1.0,1.0,1.0,27111.0,4916.0,1.0,10.0,10.0,32.0,7.0,7.0,33.0,-25.0,-0.8620689655172413,2.0,27.0,2.0,5.0,0.07407407407407407,0.0,1.0,0.10199999815085903,16.0,8.0,0.3333333333333333,0.125,1.6875,55.00000000029104,1.0,1.0,1.0,16.0,16.0,30.0,7.0,7.0,50.0,-23.0,-0.22772277227722773,39.0,62.0,6.0,7.0,0.6290322580645161,0.0,1.0,0.10199999815085903,16.0,8.0,0.3333333333333333,2.4375,3.875,55.00000000029104,1.0,1.0,1.0,23.0,23.0,31.0,7.0,7.0,51.0,-24.0,-0.13793103448275862,75.0,99.0,9.0,10.0,0.7575757575757576,0.0,1.0,0.10199999815085903,16.0,8.0,0.3333333333333333,4.6875,6.1875,55.00000000029104,1.0,1.0,1.0,42.0,42.0,49.0,7.0,7.0,53.0,-42.0,-0.14189189189189189,127.0,169.0,21.0,16.0,0.7514792899408284,0.0,1.0,0.10199999815085903,16.0,8.0,0.3333333333333333,7.9375,10.5625,55.00000000029104,1.0,1.0,1.0,6.0,6.0,9.0,0.0,0.0,11.0,-9.0,-0.42857142857142855,6.0,15.0,3.0,3.0,0.4,0.0,0.0,756.1019999993732,10.0,8.0,0.1111111111111111,0.6,1.5,67.99999999930151,3.0,6.0,1.0,12.0,12.0,42.0,0.0,0.0,42.0,-42.0,-0.7777777777777778,6.0,48.0,3.0,8.0,0.125,0.0,0.0,756.1019999993732,19.0,10.0,0.3103448275862069,0.3157894736842105,2.526315789473684,169.99999999825377,3.0,6.0,1.0,21.0,21.0,38.0,0.0,0.0,42.0,-38.0,-0.5277777777777778,17.0,55.0,9.0,11.0,0.3090909090909091,0.0,0.0,756.1019999993732,19.0,10.0,0.3103448275862069,0.8947368421052632,2.8947368421052633,169.99999999825377,3.0,6.0,1.0,49.0,49.0,38.0,0.0,0.0,52.0,-38.0,-0.30158730158730157,44.0,82.0,16.0,24.0,0.5365853658536586,0.0,0.0,756.1019999993732,19.0,10.0,0.3103448275862069,2.3157894736842106,4.315789473684211,169.99999999825377,3.0,6.0
