feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
Prior_Closed_ATR5_Ticks_AtEntry,14,10,77.21428571428571,77.0,28.531166687106797,42.3,61.25,92.0,115.80000000000003,86.0,74.5,41.79845823844596,51.9,55.0,88.75,137.89999999999998,-0.25407273358154026,-0.04285714285714286,0.8142857142857142,0.8835923308956455,0.9013295561619697,0.5734076462813215,0.545743845789076,0.552223888055972,-37.39321428571428,15.84571428571427,0.9829964681214056,0.805703705524287,0.04285714285714286
Nearest_OR_Edge_Retest_Count_AtEntry,14,10,1.5,1.5,1.224744871391589,0.0,0.25,2.75,3.0,1.1,0.0,1.66332999331662,0.0,0.0,1.75,4.0,0.2815657636845773,0.22857142857142856,0.48571428571428577,0.34266158051866924,0.5047816297311518,0.5278309338819478,0.503569355996953,0.5637181409295352,-0.8003571428571429,1.4714285714285713,0.8102418593165329,0.8092082990762682,0.22857142857142856
Signed_Previous_Delta_Share_AtEntry,14,10,-0.03785714285714286,-0.06,0.049174504248968985,-0.08,-0.0675,-0.025,0.042000000000000065,-0.024,-0.034999999999999996,0.07961016127215029,-0.10500000000000001,-0.06,0.0075,0.07499999999999998,-0.21851084471480345,-0.14285714285714285,0.5857142857142857,0.5728115956607498,0.6425545670733447,0.633216333782905,0.6029529860589646,0.5937031484257871,-0.06758571428571429,0.03800357142857142,0.8496705335634456,0.8387234953951596,0.14285714285714285
delta_persistence_3_5,14,10,0.6412490077751869,0.6036923426493979,0.11433426343528386,0.5786687098936883,0.587342702305502,0.6420214126096478,0.7223074616422611,0.6152847282706452,0.6167005921539601,0.05364263218532106,0.5499406307977737,0.5894770184885718,0.6428823900694298,0.6692697668681387,0.2751941113205443,-0.05714285714285714,0.6142857142857142,0.8376197722836831,0.399513373062976,0.4663693005869496,0.513177295736516,0.6086956521739131,-0.0337791581137952,0.09686554660317812,0.9681579186136078,0.8464673913043479,0.05714285714285714
execution_cvd_alignment,14,10,-0.42857142857142855,-1.0,0.9376144618769908,-1.0,-1.0,0.5,1.0,-0.2,-1.0,1.0327955589886446,-1.0,-1.0,1.0,1.0,-0.23379132809659062,-0.11428571428571428,0.8857142857142858,0.5910011601397667,0.99996736784999,0.5854418503804887,0.5780178667376762,0.6711644177911045,-1.0,0.5428571428571429,0.8622803811875285,0.9189789720524354,0.11428571428571428
distance_nearest_profile_reference_ticks,14,10,0.5,0.5,0.5188745216627708,0.0,0.0,1.0,1.0,0.4,0.0,0.5163977794943222,0.0,0.0,1.0,1.0,0.19310136093052355,0.1,0.9,0.6594800201809525,0.9999979604906244,0.6458081602349709,0.6455257283545023,0.6936531734132934,-0.3142857142857143,0.5142857142857142,0.8892988150924966,0.9353807944512592,0.1
Delta_Change_AtEntry,14,10,-37.42857142857143,22.0,263.3280242428602,-220.2,-124.75,52.0,173.10000000000014,-93.6,-241.5,565.0854802594029,-605.8,-503.5,116.75,549.3999999999997,0.13559666704896242,0.22857142857142856,0.5428571428571428,0.363992124157808,0.17974196127379594,0.774996899753575,0.7463879733826867,0.7681159420289855,-323.3917857142857,382.292857142857,0.8102418593165329,0.9364701211038315,0.22857142857142856
profile_confluence_4t,14,10,2.4285714285714284,2.0,0.5135525910130956,2.0,2.0,3.0,3.0,2.3,2.0,0.6749485577105528,2.0,2.0,2.0,3.0999999999999996,0.2197857454942704,0.18571428571428572,0.6714285714285714,0.37476160207866904,0.848656167272401,0.6192658796689011,0.6008528691422872,0.7496251874062968,-0.3857142857142857,0.5428571428571427,0.8102418593165329,0.9364701211038315,0.18571428571428572
Nearest_OR_Edge_Distance_Ticks_AtEntry,14,10,52.857142857142854,40.0,37.45326758438111,16.5,25.0,78.75,109.50000000000004,48.0,35.0,42.76551050658566,14.5,25.0,52.5,87.49999999999997,0.12230784129370927,0.11428571428571428,0.7999999999999999,0.6590872478628369,0.9675483465697493,0.7761485329347274,0.770457185489339,0.7641179410294853,-28.21964285714286,35.29464285714281,0.8892988150924966,0.9364701211038315,0.11428571428571428
distance_nearest_or_edge_ticks,14,10,10.571428571428571,8.0,7.490653516876222,3.3,5.0,15.75,21.900000000000006,9.6,7.0,8.553102101317132,2.9,5.0,10.5,17.499999999999993,0.12230784129370936,0.11428571428571428,0.7999999999999999,0.6590872478628369,0.9675483465697493,0.7761485329347274,0.7704571854893391,0.7681159420289855,-5.357500000000001,6.773571428571417,0.8892988150924966,0.9364701211038315,0.11428571428571428
Volume_AtEntry,14,10,1694.7142857142858,1594.0,979.1722900625679,679.3,905.25,2000.0,2949.7000000000003,1566.0,1587.5,828.1137871358286,367.5,1340.5,1951.75,2323.1,0.139849498992211,0.05714285714285714,0.8,0.8376197722836831,0.9779406665932444,0.7315042190813509,0.7387392993130425,0.7541229385307346,-531.3492857142855,841.425,0.9681579186136078,0.9364701211038315,0.05714285714285714
signed_delta_change_1s,14,10,150.21428571428572,137.0,74.6016895781328,100.0,107.0,166.75,178.7,138.6,122.0,44.58250778051858,99.1,105.75,168.75,189.29999999999998,0.18134571302924893,0.04285714285714286,0.8,0.8834916539428299,0.9779406665932444,0.6391413173663703,0.6656627468533537,0.7241379310344828,-32.361785714285716,60.32892857142856,0.9829964681214056,0.9364701211038315,0.04285714285714286
ContractsPerSecond,14,10,290.85714285714283,251.5,120.76541605230248,191.2,214.5,299.0,478.3000000000002,275.3,272.5,81.04052484199906,184.5,206.75,319.5,377.59999999999997,0.14631874153313476,0.0,0.7571428571428571,1.0,0.9675483465697493,0.7094388111485606,0.7271575029999199,0.7136431784107946,-58.118571428571414,90.18571428571425,1.0,0.9364701211038315,0.0
signed_delta_decay_1_5,14,10,-125.75714285714288,-111.4,62.22397156532712,-146.36,-132.04999999999998,-100.5,-76.24,-117.94000000000001,-111.9,37.44851873646748,-161.98,-134.4,-95.15,-81.56,-0.14613139226812571,-0.02142857142857143,0.8571428571428572,0.9532972046887879,0.9916461695974416,0.7055481768747348,0.7274919919103624,0.7926036981509246,-47.139999999999986,29.126285714285707,1.0,0.9532666099382742,0.02142857142857143
acceleration_velocity_ratio,14,10,-0.06904761904761905,0.3333333333333333,1.3272595174335071,-1.0,-0.375,0.75,1.0,0.061111111111111095,0.0,0.8774143645269259,-0.6499999999999999,0.0,0.6666666666666666,1.0,-0.11177892856628355,0.05714285714285714,0.6142857142857143,0.8355985629910906,0.9779406665932444,0.7752842704860203,0.7896982426509357,0.8190904547726137,-0.9471825396825397,0.7285912698412698,0.9681579186136078,0.969147005444646,0.05714285714285714
Prior_Closed_ATR3_Ticks_AtEntry,14,10,90.47642857142857,88.33500000000001,31.00461792084499,54.169000000000004,64.58500000000001,115.8325,132.99900000000002,93.667,88.33500000000001,37.850221502360824,59.667,65.8325,107.91499999999999,120.16399999999997,-0.09391703929454727,-0.007142857142857143,0.5285714285714287,1.0,0.9675483465697493,0.8291309943160123,0.8226494705364743,0.8275862068965517,-31.46771785714286,22.119785714285708,1.0,0.969147005444646,0.007142857142857143
delta_share_of_volume,14,10,0.6014093868552878,0.6221530720338984,0.13969576597542813,0.4497994100294985,0.5147766323024054,0.7142898217366302,0.7628947368421053,0.6124945052287397,0.6556377663947385,0.14594847171522676,0.4431274219284249,0.5023767082590612,0.6765194517513498,0.7633011099176512,-0.07790680599584883,-0.08571428571428572,0.7142857142857144,0.7474170705441505,0.7856037151702786,0.8538493179944652,0.8524738286611969,0.8575712143928036,-0.1153422929555741,0.09820618075734151,0.950287418263277,0.9807916554543242,0.08571428571428572
signed_delta_1s,14,10,169.71428571428572,148.5,77.90371628484107,120.4,138.75,172.75,189.9,161.9,153.5,41.45265036426769,124.6,133.0,175.25,214.7,0.1193170801401671,-0.02857142857142857,0.8428571428571427,0.9300109933136972,0.9916461695974416,0.7539693621269461,0.7759079141946024,0.8595702148925537,-33.46178571428571,57.30107142857143,1.0,0.9807916554543242,0.02857142857142857
PreEntry_Directional_Efficiency3_AtEntry,14,10,-0.24500000000000002,-0.175,0.2530354186214315,-0.597,-0.3625,-0.0125,0.0,-0.244,-0.12,0.3218419211697293,-0.624,-0.3775,0.0,0.0029999999999999892,-0.003530932648022758,-0.14285714285714285,0.8714285714285714,0.5707387894078015,0.9013295561619697,0.9935687242123705,0.9932725741555083,0.993503248375812,-0.21872142857142854,0.23201428571428562,0.8496705335634456,1.0,0.14285714285714285
PreEntry_Range_Compression3_AtEntry,14,10,0.6492857142857142,0.585,0.17830243476116148,0.489,0.51,0.7475,0.9010000000000001,0.6579999999999999,0.595,0.19071794182334637,0.518,0.555,0.7,0.949,-0.047493675887687326,-0.10714285714285714,0.657142857142857,0.6813711976368796,0.5704018241371855,0.9109440757740884,0.9097169611601689,0.9090454772613693,-0.15201428571428552,0.13128928571428597,0.9051050237266013,1.0,0.10714285714285714
velocity_consistency,14,10,0.9761904761904762,1.0,0.0890870806374748,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.34767674768255813,-0.07142857142857142,0.9285714285714286,0.4468728207108308,1.0,0.33556127786542206,0.41009878334957783,1.0,-0.07142857142857151,0.0,0.8102418593165329,1.0,0.07142857142857142
flow_price_alignment,14,10,0.9285714285714286,1.0,0.26726124191242434,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.3476767476825576,-0.07142857142857142,0.9285714285714286,0.4468728207108308,1.0,0.33556127786542256,0.4100987833495781,1.0,-0.2142857142857143,0.0,0.8102418593165329,1.0,0.07142857142857142
signed_acceleration_1s,14,10,1.3571428571428572,1.0,2.4053511772118195,-1.0,-0.75,3.25,4.700000000000001,1.3,0.0,3.1287200080686173,-1.1,0.0,1.0,7.0,0.02097303124462756,0.05714285714285714,0.7,0.8343194288581393,0.9387627112421836,0.961965134196504,0.960057792214363,1.0,-2.200357142857143,2.1574999999999984,0.9681579186136078,1.0,0.05714285714285714
Score_AtEntry,14,10,10.0,10.0,0.7844645405527362,9.3,10.0,10.0,11.0,10.0,10.0,1.0540925533894598,8.9,9.25,11.0,11.0,0.0,-0.04285714285714286,0.657142857142857,0.8737806606709823,0.9675483465697493,1.0,1.0,1.0,-0.6999999999999993,0.7285714285714295,0.9829964681214056,1.0,0.04285714285714286
OR_WidthTicks,14,10,29.5,25.0,12.531498774626343,17.3,20.25,38.5,45.800000000000004,30.1,23.5,13.900039967968118,19.6,20.5,37.5,49.8,-0.04577134912126714,-0.014285714285714285,0.8285714285714284,0.9766080552552255,0.9013295561619697,0.9147257424712896,0.9129768388331138,0.9230384807596201,-11.014285714285712,9.914642857142855,1.0,1.0,0.014285714285714285
range,14,10,147.5,125.0,62.65749387313171,86.5,101.25,192.5,229.00000000000003,150.5,117.5,69.50019983984059,98.0,102.5,187.5,249.0,-0.04577134912126703,-0.014285714285714285,0.8285714285714284,0.9766080552552255,0.9013295561619697,0.9147257424712897,0.9129768388331138,0.9270364817591205,-53.0125,48.00892857142852,1.0,1.0,0.014285714285714285
vwap_poc_spread_ticks,14,10,6.186980334793771,5.038404156360732,4.467872879729021,1.5654551898946416,2.894663151255596,8.224186695616211,11.980592296695143,6.1358763333078405,6.523790372543862,4.344035179786075,0.5866047282326525,2.603964230753057,9.197980929477803,10.30116469109608,0.011568189915190258,-0.014285714285714285,0.8857142857142858,0.9766436686336611,0.9387627112421836,0.9778807136192755,0.977962043055093,0.9830084957521239,-3.1925761303528857,3.53845855027433,1.0,1.0,0.014285714285714285
month_index,14,10,8.928571428571429,9.0,0.9168747682531899,8.0,8.25,9.75,10.0,8.9,9.0,0.9944289260117533,7.9,8.25,9.75,10.0,0.03009522419845657,0.007142857142857143,0.9571428571428572,1.0,1.0,0.9436349651304747,0.9427120948950974,1.0,-0.7142857142857135,0.8142857142857132,1.0,1.0,0.007142857142857143
direction_consistency,14,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
