fecha,BurstId,prediction_timestamp,causal_first_timestamp,causal_last_timestamp,source,status,observed_clv,recomputed_clv,absolute_formula_error,timestamp_ok,source_ok,observation_count_ok,formula_ok,causal_row_ok,decision
2024-10-09,LB_20241009_093503_SELL_0001,2024-10-09 13:35:04.044838900+00:00,2024-10-09 13:35:04.044838900+00:00,2024-10-09 13:35:04.044838900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2024-10-22,LB_20241022_093404_BUY_0001,2024-10-22 13:34:05.072155+00:00,2024-10-22 13:34:05.072155+00:00,2024-10-22 13:34:05.072155+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2024-10-25,LB_20241025_093239_BUY_0002,2024-10-25 13:32:39.986817+00:00,2024-10-25 13:32:39.986817+00:00,2024-10-25 13:32:39.986817+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2024-10-31,LB_20241031_093129_SELL_0001,2024-10-31 13:31:30.010746+00:00,2024-10-31 13:31:30.010746+00:00,2024-10-31 13:31:30.010746+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-03-10,LB_20250310_093118_SELL_0001,2025-03-10 13:31:18.978492500+00:00,2025-03-10 13:31:18.978492500+00:00,2025-03-10 13:31:18.978492500+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-03-13,LB_20250313_093637_SELL_0001,2025-03-13 13:36:38.066034+00:00,2025-03-13 13:36:38.066034+00:00,2025-03-13 13:36:38.066034+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-03-17,LB_20250317_093253_BUY_0001,2025-03-17 13:32:54.000969+00:00,2025-03-17 13:32:54.000969+00:00,2025-03-17 13:32:54.000969+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-03-18,LB_20250318_093436_SELL_0001,2025-03-18 13:34:37.075302+00:00,2025-03-18 13:34:37.075302+00:00,2025-03-18 13:34:37.075302+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-03-27,LB_20250327_093139_BUY_0001,2025-03-27 13:31:39.981160900+00:00,2025-03-27 13:31:39.981160900+00:00,2025-03-27 13:31:39.981160900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-04-03,LB_20250403_093153_BUY_0001,2025-04-03 13:31:54.035435+00:00,2025-04-03 13:31:54.035435+00:00,2025-04-03 13:31:54.035435+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-04-21,LB_20250421_093702_SELL_0001,2025-04-21 13:37:03.036491900+00:00,2025-04-21 13:37:03.036491900+00:00,2025-04-21 13:37:03.036491900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-04-30,LB_20250430_093742_SELL_0001,2025-04-30 13:37:43.086769900+00:00,2025-04-30 13:37:43.086769900+00:00,2025-04-30 13:37:43.086769900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-05-08,LB_20250508_093147_SELL_0001,2025-05-08 13:31:47.994243+00:00,2025-05-08 13:31:47.994243+00:00,2025-05-08 13:31:47.994243+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-06-05,LB_20250605_093207_SELL_0001,2025-06-05 13:32:08.012043+00:00,2025-06-05 13:32:08.012043+00:00,2025-06-05 13:32:08.012043+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-06-11,LB_20250611_093138_SELL_0001,2025-06-11 13:31:39.051111800+00:00,2025-06-11 13:31:39.051111800+00:00,2025-06-11 13:31:39.051111800+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-06-20,LB_20250620_093518_BUY_0001,2025-06-20 13:35:18.996371200+00:00,2025-06-20 13:35:18.996371200+00:00,2025-06-20 13:35:18.996371200+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-06-27,LB_20250627_093203_SELL_0001,2025-06-27 13:32:03.997208400+00:00,2025-06-27 13:32:03.997208400+00:00,2025-06-27 13:32:03.997208400+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-06-30,LB_20250630_093156_SELL_0001,2025-06-30 13:31:56.993436600+00:00,2025-06-30 13:31:56.993436600+00:00,2025-06-30 13:31:56.993436600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-07-02,LB_20250702_093238_BUY_0001,2025-07-02 13:32:39.045646+00:00,2025-07-02 13:32:39.045646+00:00,2025-07-02 13:32:39.045646+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-07-08,LB_20250708_093634_SELL_0001,2025-07-08 13:36:35.118141800+00:00,2025-07-08 13:36:35.118141800+00:00,2025-07-08 13:36:35.118141800+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-07-09,LB_20250709_093100_BUY_0001,2025-07-09 13:31:01.000763400+00:00,2025-07-09 13:31:01.000763400+00:00,2025-07-09 13:31:01.000763400+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-07-21,LB_20250721_093138_BUY_0001,2025-07-21 13:31:39.012001200+00:00,2025-07-21 13:31:39.012001200+00:00,2025-07-21 13:31:39.012001200+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-07-29,LB_20250729_093118_BUY_0001,2025-07-29 13:31:18.977466+00:00,2025-07-29 13:31:18.977466+00:00,2025-07-29 13:31:18.977466+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-08-14,LB_20250814_093300_BUY_0001,2025-08-14 13:33:01.079907400+00:00,2025-08-14 13:33:01.079907400+00:00,2025-08-14 13:33:01.079907400+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-08-19,LB_20250819_093156_SELL_0001,2025-08-19 13:31:57.001263800+00:00,2025-08-19 13:31:57.001263800+00:00,2025-08-19 13:31:57.001263800+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-08-20,LB_20250820_093200_SELL_0001,2025-08-20 13:32:00.992565900+00:00,2025-08-20 13:32:00.992565900+00:00,2025-08-20 13:32:00.992565900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-08-21,LB_20250821_093749_SELL_0001,2025-08-21 13:37:50.099613700+00:00,2025-08-21 13:37:50.099613700+00:00,2025-08-21 13:37:50.099613700+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-08-29,LB_20250829_093115_SELL_0001,2025-08-29 13:31:16.068287300+00:00,2025-08-29 13:31:16.068287300+00:00,2025-08-29 13:31:16.068287300+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-04,LB_20250904_093258_BUY_0001,2025-09-04 13:32:58.981432600+00:00,2025-09-04 13:32:58.981432600+00:00,2025-09-04 13:32:58.981432600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-05,LB_20250905_093522_SELL_0001,2025-09-05 13:35:23.018684200+00:00,2025-09-05 13:35:23.018684200+00:00,2025-09-05 13:35:23.018684200+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-11,LB_20250911_093623_SELL_0001,2025-09-11 13:36:24.142863600+00:00,2025-09-11 13:36:24.142863600+00:00,2025-09-11 13:36:24.142863600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-12,LB_20250912_093556_SELL_0001,2025-09-12 13:35:57.019646300+00:00,2025-09-12 13:35:57.019646300+00:00,2025-09-12 13:35:57.019646300+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-16,LB_20250916_093355_SELL_0001,2025-09-16 13:33:56.159462100+00:00,2025-09-16 13:33:56.159462100+00:00,2025-09-16 13:33:56.159462100+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-18,LB_20250918_093225_BUY_0001,2025-09-18 13:32:26.008781800+00:00,2025-09-18 13:32:26.008781800+00:00,2025-09-18 13:32:26.008781800+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-23,LB_20250923_093525_SELL_0001,2025-09-23 13:35:26.055932600+00:00,2025-09-23 13:35:26.055932600+00:00,2025-09-23 13:35:26.055932600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-25,LB_20250925_093609_SELL_0001,2025-09-25 13:36:10.056791600+00:00,2025-09-25 13:36:10.056791600+00:00,2025-09-25 13:36:10.056791600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-26,LB_20250926_093218_BUY_0001,2025-09-26 13:32:19.078466600+00:00,2025-09-26 13:32:19.078466600+00:00,2025-09-26 13:32:19.078466600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-09-30,LB_20250930_093313_SELL_0001,2025-09-30 13:33:14.052151400+00:00,2025-09-30 13:33:14.052151400+00:00,2025-09-30 13:33:14.052151400+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-01,LB_20251001_093134_BUY_0001,2025-10-01 13:31:34.987880500+00:00,2025-10-01 13:31:34.987880500+00:00,2025-10-01 13:31:34.987880500+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-02,LB_20251002_093721_SELL_0001,2025-10-02 13:37:22.032887100+00:00,2025-10-02 13:37:22.032887100+00:00,2025-10-02 13:37:22.032887100+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-08,LB_20251008_093125_BUY_0001,2025-10-08 13:31:25.988526700+00:00,2025-10-08 13:31:25.988526700+00:00,2025-10-08 13:31:25.988526700+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-13,LB_20251013_093429_SELL_0001,2025-10-13 13:34:30.086893300+00:00,2025-10-13 13:34:30.086893300+00:00,2025-10-13 13:34:30.086893300+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-17,LB_20251017_093426_BUY_0002,2025-10-17 13:34:27.045824800+00:00,2025-10-17 13:34:27.045824800+00:00,2025-10-17 13:34:27.045824800+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-20,LB_20251020_093100_BUY_0001,2025-10-20 13:31:00.958682600+00:00,2025-10-20 13:31:00.958682600+00:00,2025-10-20 13:31:00.958682600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-22,LB_20251022_093346_SELL_0001,2025-10-22 13:33:47.074027600+00:00,2025-10-22 13:33:47.074027600+00:00,2025-10-22 13:33:47.074027600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-27,LB_20251027_093502_SELL_0001,2025-10-27 13:35:02.984289300+00:00,2025-10-27 13:35:02.984289300+00:00,2025-10-27 13:35:02.984289300+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2025-10-30,LB_20251030_093452_SELL_0001,2025-10-30 13:34:53.128184200+00:00,2025-10-30 13:34:53.128184200+00:00,2025-10-30 13:34:53.128184200+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-03-11,LB_20260311_093757_BUY_0001,2026-03-11 13:37:58.216749500+00:00,2026-03-11 13:37:58.216749500+00:00,2026-03-11 13:37:58.216749500+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-03-24,LB_20260324_093135_SELL_0001,2026-03-24 13:31:36.009763900+00:00,2026-03-24 13:31:36.009763900+00:00,2026-03-24 13:31:36.009763900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-03-31,LB_20260331_093135_BUY_0001,2026-03-31 13:31:36.032358300+00:00,2026-03-31 13:31:36.032358300+00:00,2026-03-31 13:31:36.032358300+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-04-10,LB_20260410_093110_BUY_0001,2026-04-10 13:31:11.016122500+00:00,2026-04-10 13:31:11.016122500+00:00,2026-04-10 13:31:11.016122500+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-04-30,LB_20260430_093337_SELL_0001,2026-04-30 13:33:38.032773+00:00,2026-04-30 13:33:38.032773+00:00,2026-04-30 13:33:38.032773+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-05-14,LB_20260514_093203_BUY_0001,2026-05-14 13:32:04.070776300+00:00,2026-05-14 13:32:04.070776300+00:00,2026-05-14 13:32:04.070776300+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-05-18,LB_20260518_093500_SELL_0001,2026-05-18 13:35:01.117615100+00:00,2026-05-18 13:35:01.117615100+00:00,2026-05-18 13:35:01.117615100+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-05-19,LB_20260519_093215_BUY_0001,2026-05-19 13:32:16.008667600+00:00,2026-05-19 13:32:16.008667600+00:00,2026-05-19 13:32:16.008667600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-05-20,LB_20260520_093514_SELL_0001,2026-05-20 13:35:15.062906600+00:00,2026-05-20 13:35:15.062906600+00:00,2026-05-20 13:35:15.062906600+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-05-29,LB_20260529_093201_BUY_0001,2026-05-29 13:32:01.992195500+00:00,2026-05-29 13:32:01.992195500+00:00,2026-05-29 13:32:01.992195500+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-06-03,LB_20260603_093152_BUY_0001,2026-06-03 13:31:52.975421800+00:00,2026-06-03 13:31:52.975421800+00:00,2026-06-03 13:31:52.975421800+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-06-24,LB_20260624_093230_BUY_0001,2026-06-24 13:32:31.045272400+00:00,2026-06-24 13:32:31.045272400+00:00,2026-06-24 13:32:31.045272400+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-06-25,LB_20260625_093109_SELL_0001,2026-06-25 13:31:09.997431400+00:00,2026-06-25 13:31:09.997431400+00:00,2026-06-25 13:31:09.997431400+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2026-07-08,LB_20260708_093155_BUY_0001,2026-07-08 13:31:56.092945800+00:00,2026-07-08 13:31:56.092945800+00:00,2026-07-08 13:31:56.092945800+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
