feature_a,family_a,feature_b,family_b,spearman,pearson,abs_spearman,redundant_ge_0_90
Acceleration3s,PERSISTENCE_EXHAUSTION,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.25917856910716436,0.25427172653370345,0.25917856910716436,0
Dist_VAH_Ticks,AUCTION_THEORY,Profile_Effective_Nodes,AUCTION_THEORY,-0.258891891618725,-0.24767108834923282,0.258891891618725,0
OR_WidthTicks,AUCTION_THEORY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,0.2585767198281695,0.36262831215623126,0.2585767198281695,0
range,OTHER_CAUSAL_CONTEXT,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,0.2585767198281695,0.3626283121562313,0.2585767198281695,0
BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.25825742010389835,-0.12781881106077098,0.25825742010389835,0
PreBurst_Price_Per_Volume_3s,EFFORT_VS_RESULT,BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,0.25802550037649497,0.1458891420817785,0.25802550037649497,0
Score_AtEntry,OTHER_CAUSAL_CONTEXT,signed_velocity_decay_1_5,PERSISTENCE_EXHAUSTION,0.2579023382308429,0.21130084352599512,0.2579023382308429,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,mean_trade_size,FLOW_BURST_QUALITY,-0.2575618976855384,-0.33761951708470467,0.2575618976855384,0
Velocity3s,PERSISTENCE_EXHAUSTION,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.25721490807107555,0.2484293549194301,0.25721490807107555,0
Profile_Skewness,AUCTION_THEORY,or_position_fraction,AUCTION_THEORY,0.256806639978724,0.2304612801015221,0.256806639978724,0
Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,liquidity_absorption_score,OTHER_CAUSAL_CONTEXT,-0.2567602112806179,-0.058156772520589484,0.2567602112806179,0
liquidity_absorption_score,OTHER_CAUSAL_CONTEXT,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.2567602112806179,-0.05815677252058942,0.2567602112806179,0
Dist_OR_Low_Ticks,AUCTION_THEORY,Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,-0.2561192632676707,-0.22379335008929113,0.2561192632676707,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,0.255124653820958,0.18285268389224815,0.255124653820958,0
Profile_Concentration,AUCTION_THEORY,signed_velocity_decay_1_5,PERSISTENCE_EXHAUSTION,0.2548717618035755,0.30589128226404094,0.2548717618035755,0
Previous_Delta_AtEntry,FLOW_BURST_QUALITY,Sell_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,-0.25484319773052216,-0.2055325819489062,0.25484319773052216,0
TradesPerSecond,TIME_REGIME,signed_velocity_3s,PERSISTENCE_EXHAUSTION,0.2547653195130304,0.2725681580164054,0.2547653195130304,0
Dist_VWAP_Ticks,AUCTION_THEORY,Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,-0.25451538054647227,-0.24023865065827704,0.25451538054647227,0
TradesPerSecond,TIME_REGIME,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,-0.25447792758347054,-0.25491040264947384,0.25447792758347054,0
signed_delta_change_1s,FLOW_BURST_QUALITY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,0.25435552101421255,0.33331783766445455,0.25435552101421255,0
OR_WidthTicks,AUCTION_THEORY,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,-0.2543267478537016,-0.18850648776106577,0.2543267478537016,0
range,OTHER_CAUSAL_CONTEXT,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,-0.2543267478537016,-0.18850648776106566,0.2543267478537016,0
signed_acceleration_1s,PERSISTENCE_EXHAUSTION,velocity_consistency,PERSISTENCE_EXHAUSTION,0.254243204662263,0.21450859633945965,0.254243204662263,0
PeakNegativeDelta,FLOW_BURST_QUALITY,TradesPerSecond,TIME_REGIME,-0.2539394550061755,-0.287424525446709,0.2539394550061755,0
Profile_Local_Maxima_Count,AUCTION_THEORY,minute_from_open,TIME_REGIME,0.25374379732909014,0.28125257993977987,0.25374379732909014,0
Profile_Local_Maxima_Count,AUCTION_THEORY,seconds_from_open,TIME_REGIME,0.25374379732909014,0.28125257993978003,0.25374379732909014,0
Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_THEORY,vwap_poc_spread_ticks,AUCTION_THEORY,0.2530729104892318,0.328338777853744,0.2530729104892318,0
Profile_Local_Maxima_Count,AUCTION_THEORY,Seconds_From_Open_AtEntry,TIME_REGIME,0.25292136123043446,0.2812249988534786,0.25292136123043446,0
PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,seconds_from_open,TIME_REGIME,-0.2529037436788484,-0.10493634394457717,0.2529037436788484,0
PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,minute_from_open,TIME_REGIME,-0.2529037436788484,-0.10493634394457704,0.2529037436788484,0
Seconds_From_Open_AtEntry,TIME_REGIME,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,-0.2525222464295816,-0.10494568411917536,0.2525222464295816,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.2524156258504417,-0.2447510070437696,0.2524156258504417,0
Delta5s,FLOW_BURST_QUALITY,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.25189707330689565,0.27394781228256965,0.25189707330689565,0
flow_price_alignment,OTHER_CAUSAL_CONTEXT,directional_poc_distance,AUCTION_THEORY,0.25185071904844286,0.2776747298118204,0.25185071904844286,0
PreBurst_Price_Per_Volume_3s,EFFORT_VS_RESULT,signed_delta_change_1s,FLOW_BURST_QUALITY,-0.25173527355926595,-0.22938331737026071,0.25173527355926595,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,0.2513947575469774,0.30332099165811177,0.2513947575469774,0
Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,0.2511027371891535,0.2309053822977506,0.2511027371891535,0
Seconds_From_Open_AtEntry,TIME_REGIME,PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,0.25006450871356123,0.21002933713273877,0.25006450871356123,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.24968842515373685,-0.21860328379688077,0.24968842515373685,0
ContractsPerSecond,FLOW_BURST_QUALITY,price_impact_per_100_contracts,EFFORT_VS_RESULT,-0.2495533769654591,-0.20767575325848575,0.2495533769654591,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,0.2495084625492152,0.180845526328456,0.2495084625492152,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,directional_vwap_distance,AUCTION_THEORY,0.24929132193208942,0.22829929826967238,0.24929132193208942,0
Dist_VAH_Ticks,AUCTION_THEORY,Profile_Std_Ticks,AUCTION_THEORY,-0.24908985843148634,-0.2368345497318109,0.24908985843148634,0
mean_trade_size,FLOW_BURST_QUALITY,month_index,TIME_REGIME,0.24842278040002244,0.18367093079734376,0.24842278040002244,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,PreBurst_Price_Per_Volume_3s,EFFORT_VS_RESULT,0.24824173136932384,0.24451106147727672,0.24824173136932384,0
PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,seconds_from_open,TIME_REGIME,0.24803135186070457,0.20998587188762263,0.24803135186070457,0
PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,minute_from_open,TIME_REGIME,0.24803135186070457,0.2099858718876229,0.24803135186070457,0
Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_THEORY,directional_vwap_distance,AUCTION_THEORY,-0.24739928935314012,-0.25586025724665823,0.24739928935314012,0
velocity_consistency,PERSISTENCE_EXHAUSTION,directional_vwap_distance,AUCTION_THEORY,0.24706517202869205,0.323402736032148,0.24706517202869205,0
Profile_Std_Ticks,AUCTION_THEORY,seconds_from_open,TIME_REGIME,0.2468167468909812,0.23794759249792255,0.2468167468909812,0
Profile_Std_Ticks,AUCTION_THEORY,minute_from_open,TIME_REGIME,0.2468167468909812,0.2379475924979222,0.2468167468909812,0
Body_AtEntry,OTHER_CAUSAL_CONTEXT,Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_THEORY,0.24664425364258305,0.38367342728399867,0.24664425364258305,0
PreBurst_Local_Entropy_10s,TEMPORAL_SEQUENCE,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,-0.24661060577439783,-0.16745379388544063,0.24661060577439783,0
DeltaChangeZScore,FLOW_BURST_QUALITY,Profile_Std_Ticks,AUCTION_THEORY,-0.2466030223896571,-0.151208392237628,0.2466030223896571,0
Profile_Std_Ticks,AUCTION_THEORY,Seconds_From_Open_AtEntry,TIME_REGIME,0.24610214478359518,0.23791184502779797,0.24610214478359518,0
Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_THEORY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,0.24590416564243475,0.36785430616948933,0.24590416564243475,0
Profile_Excess_Kurtosis,AUCTION_THEORY,Body_OR_Ratio_AtEntry,AUCTION_THEORY,0.24589837034564452,0.27203362047899454,0.24589837034564452,0
PeakPositiveDelta,FLOW_BURST_QUALITY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,-0.24587698663807633,-0.2722034457217057,0.24587698663807633,0
DeltaChangeZScore,FLOW_BURST_QUALITY,Profile_Local_Maxima_Count,AUCTION_THEORY,-0.24574656154838403,-0.14818354092331854,0.24574656154838403,0
Profile_Effective_Nodes,AUCTION_THEORY,Profile_Position_Percentile,AUCTION_THEORY,-0.24498421656446343,-0.06008818306493404,0.24498421656446343,0
price_impact_per_100_contracts,EFFORT_VS_RESULT,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,0.2447617196746837,0.19280621004463547,0.2447617196746837,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,Score_AtEntry,OTHER_CAUSAL_CONTEXT,0.24446001518688668,0.2925089144791209,0.24446001518688668,0
PreBurst_Local_Entropy_10s,TEMPORAL_SEQUENCE,velocity_consistency,PERSISTENCE_EXHAUSTION,-0.2439687585354389,-0.15643794764351418,0.2439687585354389,0
DeltaPercentile,FLOW_BURST_QUALITY,Profile_Concentration,AUCTION_THEORY,0.2436885545285803,0.12985150909998028,0.2436885545285803,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,-0.24317489428592393,-0.21271017671966194,0.24317489428592393,0
Profile_Std_Ticks,AUCTION_THEORY,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,-0.24269865875642602,-0.15228408972827223,0.24269865875642602,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,directional_poc_distance,AUCTION_THEORY,0.24201540882106573,0.2309437558868437,0.24201540882106573,0
Profile_Position_Percentile,AUCTION_THEORY,range,OTHER_CAUSAL_CONTEXT,-0.2419741826148208,-0.021005712967414436,0.2419741826148208,0
OR_WidthTicks,AUCTION_THEORY,Profile_Position_Percentile,AUCTION_THEORY,-0.2419741826148208,-0.021005712967414342,0.2419741826148208,0
PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,-0.24150473763287827,-0.1137718923616251,0.24150473763287827,0
Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,vwap_poc_spread_ticks,AUCTION_THEORY,0.2414849029230524,0.31713179666286895,0.2414849029230524,0
distance_nearest_or_edge_ticks,AUCTION_THEORY,vwap_poc_spread_ticks,AUCTION_THEORY,0.2414849029230524,0.31713179666286895,0.2414849029230524,0
BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,-0.24139490333587563,-0.02758792281139016,0.24139490333587563,0
Profile_Concentration,AUCTION_THEORY,Body_AtEntry,OTHER_CAUSAL_CONTEXT,-0.24128989191876163,-0.2913175931391418,0.24128989191876163,0
DeltaPercentile,FLOW_BURST_QUALITY,OR_WidthTicks,AUCTION_THEORY,-0.24101150089887743,-0.19755058356696148,0.24101150089887743,0
DeltaPercentile,FLOW_BURST_QUALITY,range,OTHER_CAUSAL_CONTEXT,-0.24101150089887743,-0.1975505835669613,0.24101150089887743,0
signed_velocity_3s,PERSISTENCE_EXHAUSTION,profile_confluence_4t,AUCTION_THEORY,-0.24077027697537354,-0.19884073431493457,0.24077027697537354,0
signed_acceleration_1s,PERSISTENCE_EXHAUSTION,month_index,TIME_REGIME,-0.24043863169229773,-0.2185741662702814,0.24043863169229773,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,-0.24027257119937578,-0.22121679545571096,0.24027257119937578,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.24027257119937578,-0.22121679545571088,0.24027257119937578,0
Profile_Position_Percentile,AUCTION_THEORY,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.23978929616282352,0.2338207041436024,0.23978929616282352,0
Profile_Effective_Nodes,AUCTION_THEORY,PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,0.23970125713713333,0.21277959265248475,0.23970125713713333,0
burst_efficiency_score,EFFORT_VS_RESULT,distance_nearest_or_edge_ticks,AUCTION_THEORY,0.23961001599755477,0.3499300155017049,0.23961001599755477,0
Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,burst_efficiency_score,EFFORT_VS_RESULT,0.23961001599755477,0.349930015501705,0.23961001599755477,0
Volume_AtEntry,FLOW_BURST_QUALITY,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,0.23921453510418997,0.3149499672059465,0.23921453510418997,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,burst_efficiency_score,EFFORT_VS_RESULT,0.23909455421051684,0.23416325156701975,0.23909455421051684,0
Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,absorption_pressure_1s,EFFORT_VS_RESULT,-0.23906083281606,-0.05893080985765896,0.23906083281606,0
absorption_pressure_1s,EFFORT_VS_RESULT,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.23906083281606,-0.05893080985765889,0.23906083281606,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,absorption_pressure_1s,EFFORT_VS_RESULT,-0.23884592607562777,-0.42857727808016377,0.23884592607562777,0
DeltaChangeZScore,FLOW_BURST_QUALITY,Profile_Concentration,AUCTION_THEORY,0.23825506228862536,0.23477159020149715,0.23825506228862536,0
DeltaPercentile,FLOW_BURST_QUALITY,Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_THEORY,-0.23784122528585247,-0.14714311202445507,0.23784122528585247,0
distance_nearest_or_edge_ticks,AUCTION_THEORY,signed_velocity_decay_1_5,PERSISTENCE_EXHAUSTION,-0.23752537405408794,-0.4018209249385832,0.23752537405408794,0
Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,signed_velocity_decay_1_5,PERSISTENCE_EXHAUSTION,-0.23752537405408794,-0.4018209249385832,0.23752537405408794,0
Profile_Normalized_Entropy,AUCTION_THEORY,profile_confluence_4t,AUCTION_THEORY,0.23714766822083388,0.2276295183748233,0.23714766822083388,0
signed_acceleration_1s,PERSISTENCE_EXHAUSTION,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,-0.23702213603233183,-0.22251637160978893,0.23702213603233183,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,Previous_Volume_AtEntry,FLOW_BURST_QUALITY,-0.23663772464980118,-0.19054743283774886,0.23663772464980118,0
Dist_VAH_Ticks,AUCTION_THEORY,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.23632009420961653,-0.3270015770545736,0.23632009420961653,0
Dist_VAH_Ticks,AUCTION_THEORY,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,-0.23632009420961653,-0.3270015770545736,0.23632009420961653,0
Profile_Position_Percentile,AUCTION_THEORY,Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,0.2360262590900651,0.1286376892107218,0.2360262590900651,0
Previous_Volume_AtEntry,FLOW_BURST_QUALITY,PreEntry_Directional_Efficiency3_AtEntry,OTHER_CAUSAL_CONTEXT,0.2359577715938918,0.14938117843868182,0.2359577715938918,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,profile_confluence_4t,AUCTION_THEORY,-0.23538961362061103,-0.2554097932125225,0.23538961362061103,0
TicksPerSecond,TIME_REGIME,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.23505499856088907,0.23199828418548177,0.23505499856088907,0
Velocity1s,PERSISTENCE_EXHAUSTION,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.23505499856088907,0.23199828418548177,0.23505499856088907,0
Body_AtEntry,OTHER_CAUSAL_CONTEXT,Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_THEORY,0.23446864987504928,0.3679038469058586,0.23446864987504928,0
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,vwap_poc_spread_ticks,AUCTION_THEORY,0.2342013013987234,0.25767536422686504,0.2342013013987234,0
Profile_Position_Percentile,AUCTION_THEORY,Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_THEORY,-0.2337396146981248,-0.11265325516121906,0.2337396146981248,0
Dist_VAH_Ticks,AUCTION_THEORY,Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,0.23348686659663137,0.20756853493943664,0.23348686659663137,0
Score_AtEntry,OTHER_CAUSAL_CONTEXT,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.23343806580331317,-0.26592739247804,0.23343806580331317,0
Profile_Local_Maxima_Count,AUCTION_THEORY,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,-0.23294467807426383,-0.14523463757782124,0.23294467807426383,0
PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,Score_AtEntry,OTHER_CAUSAL_CONTEXT,-0.23270720671933684,-0.21210128480471022,0.23270720671933684,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.23268979540040904,-0.1675049689107912,0.23268979540040904,0
Sell_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,flow_price_alignment,OTHER_CAUSAL_CONTEXT,-0.2326595550703174,-0.20487155207816143,0.2326595550703174,0
Volume_AtEntry,FLOW_BURST_QUALITY,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,0.23247422791813932,0.1888491704620403,0.23247422791813932,0
Previous_Volume_AtEntry,FLOW_BURST_QUALITY,PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,-0.23227136809010374,-0.24508267283513688,0.23227136809010374,0
PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,0.2320723038032039,0.21886845480181488,0.2320723038032039,0
Dist_OR_High_Ticks,AUCTION_THEORY,Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,0.23194810099826665,0.27001713614041983,0.23194810099826665,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,signed_delta_1s,FLOW_BURST_QUALITY,-0.23179572578764526,-0.17354287970788548,0.23179572578764526,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,0.2315519832967827,0.2126438673520805,0.2315519832967827,0
directional_poc_distance,AUCTION_THEORY,or_position_fraction,AUCTION_THEORY,-0.2313864638252706,-0.2126368677588165,0.2313864638252706,0
Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,signed_velocity_3s,PERSISTENCE_EXHAUSTION,-0.23129489052438615,-0.22984886029191137,0.23129489052438615,0
Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,velocity_consistency,PERSISTENCE_EXHAUSTION,-0.23096214189350736,-0.19030160756762537,0.23096214189350736,0
PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,velocity_consistency,PERSISTENCE_EXHAUSTION,0.23020413504740309,0.2934410247425074,0.23020413504740309,0
PreBurst_Local_Entropy_10s,TEMPORAL_SEQUENCE,Profile_Effective_Nodes,AUCTION_THEORY,0.23004598336703988,0.2126460062225235,0.23004598336703988,0
Delta_AtEntry,FLOW_BURST_QUALITY,Previous_Delta_AtEntry,FLOW_BURST_QUALITY,0.2299151482978286,0.2352816690342132,0.2299151482978286,0
Profile_Concentration,AUCTION_THEORY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,-0.22985732368097353,-0.2709902119629168,0.22985732368097353,0
Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,directional_poc_distance,AUCTION_THEORY,-0.2298313783453784,-0.17946581149648014,0.2298313783453784,0
Previous_Volume_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,-0.22971789868502607,-0.24755755605954505,0.22971789868502607,0
Previous_Volume_AtEntry,FLOW_BURST_QUALITY,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.22971789868502607,-0.24755755605954508,0.22971789868502607,0
Velocity5s,PERSISTENCE_EXHAUSTION,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.22960280898600002,0.2312907588932598,0.22960280898600002,0
PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,profile_confluence_4t,AUCTION_THEORY,-0.2293232261921851,-0.23533208125427738,0.2293232261921851,0
Profile_Concentration,AUCTION_THEORY,Score_AtEntry,OTHER_CAUSAL_CONTEXT,0.2292135483807985,0.21412506527578873,0.2292135483807985,0
Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,or_position_fraction,AUCTION_THEORY,0.2287529533386499,0.1839913254163573,0.2287529533386499,0
PeakPositiveDelta,FLOW_BURST_QUALITY,signed_delta_1s,FLOW_BURST_QUALITY,0.2282909839535524,0.27359900807690635,0.2282909839535524,0
DeltaPercentile,FLOW_BURST_QUALITY,directional_vwap_distance,AUCTION_THEORY,-0.22813462190743083,-0.1312524651518832,0.22813462190743083,0
Sell_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,signed_velocity_1s,PERSISTENCE_EXHAUSTION,-0.22810428154030923,-0.23367234011814617,0.22810428154030923,0
PreBurst_Local_Entropy_10s,TEMPORAL_SEQUENCE,Body_OR_Ratio_AtEntry,AUCTION_THEORY,-0.22806439923292865,-0.19545186087167196,0.22806439923292865,0
liquidity_absorption_score,OTHER_CAUSAL_CONTEXT,month_index,TIME_REGIME,0.22790900193363647,0.05543127291537827,0.22790900193363647,0
PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,-0.22789796115843547,-0.24564577108139718,0.22789796115843547,0
TradesPerSecond,TIME_REGIME,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.22773734960426423,0.15770121859707026,0.22773734960426423,0
Dist_VAH_Ticks,AUCTION_THEORY,Profile_Concentration,AUCTION_THEORY,0.22764188762742366,0.2662572855004403,0.22764188762742366,0
Profile_Effective_Nodes,AUCTION_THEORY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,0.2275975267499394,0.38222750728643945,0.2275975267499394,0
Velocity3s,PERSISTENCE_EXHAUSTION,Profile_Skewness,AUCTION_THEORY,0.22737377545635976,0.2728690154697303,0.22737377545635976,0
Score_AtEntry,OTHER_CAUSAL_CONTEXT,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,-0.22724916929090966,0.09835455025885126,0.22724916929090966,0
Dist_VAL_Ticks,AUCTION_THEORY,PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,-0.22711857833283514,-0.20508572787579793,0.22711857833283514,0
PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,distance_nearest_or_edge_ticks,AUCTION_THEORY,0.226847661992406,0.39633188642665723,0.226847661992406,0
PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,0.226847661992406,0.39633188642665723,0.226847661992406,0
Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,mean_trade_size,FLOW_BURST_QUALITY,0.22672505628182038,0.13835946742019037,0.22672505628182038,0
signed_acceleration_1s,PERSISTENCE_EXHAUSTION,distance_nearest_or_edge_ticks,AUCTION_THEORY,0.2259784096409553,0.339055855749584,0.2259784096409553,0
