Detector_VERSION,BurstId,Burst_Timestamp_UTC,Burst_Feature_Available_Timestamp_UTC,Burst_Timestamp_NY,Response_Available_Timestamp_UTC,Response_Horizon_Seconds,Side,Burst_Price,Response_Price,Broken_Level,Directional_Displacement_Ticks,Response_MFE_Ticks,Response_MAE_Ticks,Acceptance_Dwell_Ratio,Reclaim_Count,Rejection_Speed_TPS,Directional_Delta,Response_Volume,Effort_Result_Delta,Effort_Result_Volume,Momentum_Survival_Ratio,Rotation_Index,Local_Entropy,Path_Efficiency,Response_POC_Migration_Ticks,AvailableBeforeEntry,Model_Eligibility,born_bad_group,fecha
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240510_093420_BUY_0001,2024-05-10 13:34:20+00:00,2024-05-10 13:34:21+00:00,2024-05-10 09:34:20,2024-05-10 13:34:24+00:00,3,BUY,18301.25,18298.75,18276.25,-2,1,2,1.0,0,0.666666666666667,-60,244,-0.033333333333333,-0.008196721311475,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-05-10
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240510_093420_BUY_0001,2024-05-10 13:34:20+00:00,2024-05-10 13:34:21+00:00,2024-05-10 09:34:20,2024-05-10 13:34:26+00:00,5,BUY,18301.25,18302.5,18276.25,1,1,2,1.0,0,0.4,-9,367,0.111111111111111,0.002724795640327,0.2,0.5,0.91829583405449,0.2,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-05-10
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240520_093220_BUY_0001,2024-05-20 13:32:20+00:00,2024-05-20 13:32:21+00:00,2024-05-20 09:32:20,2024-05-20 13:32:22+00:00,1,BUY,18661.25,18661.25,18647.5,0,1,1,1.0,0,1.0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-05-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240520_093220_BUY_0001,2024-05-20 13:32:20+00:00,2024-05-20 13:32:21+00:00,2024-05-20 09:32:20,2024-05-20 13:32:24+00:00,3,BUY,18661.25,18661.25,18647.5,0,1,1,1.0,0,0.333333333333333,-20,190,0.0,0.0,0.333333333333333,1.0,1.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-05-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240520_093220_BUY_0001,2024-05-20 13:32:20+00:00,2024-05-20 13:32:21+00:00,2024-05-20 09:32:20,2024-05-20 13:32:26+00:00,5,BUY,18661.25,18661.25,18647.5,0,1,1,1.0,0,0.2,8,308,0.0,0.0,0.2,1.0,1.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-05-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240528_093142_BUY_0001,2024-05-28 13:31:42+00:00,2024-05-28 13:31:43+00:00,2024-05-28 09:31:42,2024-05-28 13:31:44+00:00,1,BUY,18936.25,18935.0,18925.0,-1,0,1,1.0,0,1.0,5,79,-0.2,-0.012658227848101,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-05-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240528_093142_BUY_0001,2024-05-28 13:31:42+00:00,2024-05-28 13:31:43+00:00,2024-05-28 09:31:42,2024-05-28 13:31:46+00:00,3,BUY,18936.25,18936.25,18925.0,0,0,1,1.0,0,0.333333333333333,16,208,0.0,0.0,0.333333333333333,1.0,1.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2024-05-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240528_093142_BUY_0001,2024-05-28 13:31:42+00:00,2024-05-28 13:31:43+00:00,2024-05-28 09:31:42,2024-05-28 13:31:48+00:00,5,BUY,18936.25,18933.75,18925.0,-2,0,2,1.0,0,0.4,-10,412,-0.2,-0.004854368932039,0.2,0.666666666666667,0.811278124459133,-0.5,0,0,POST_BURST_ONLY,A_WINNER,2024-05-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240603_093113_BUY_0001,2024-06-03 13:31:13+00:00,2024-06-03 13:31:14+00:00,2024-06-03 09:31:13,2024-06-03 13:31:15+00:00,1,BUY,18708.75,18708.75,18721.25,0,1,1,0.0,0,1.0,-14,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2024-06-03
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240603_093113_BUY_0001,2024-06-03 13:31:13+00:00,2024-06-03 13:31:14+00:00,2024-06-03 09:31:13,2024-06-03 13:31:17+00:00,3,BUY,18708.75,18710.0,18721.25,1,1,1,0.0,0,0.333333333333333,-32,152,0.03125,0.006578947368421,0.333333333333333,0.0,0.0,1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2024-06-03
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240603_093113_BUY_0001,2024-06-03 13:31:13+00:00,2024-06-03 13:31:14+00:00,2024-06-03 09:31:13,2024-06-03 13:31:19+00:00,5,BUY,18708.75,18711.25,18721.25,2,3,1,0.0,0,0.2,-39,259,0.051282051282051,0.007722007722008,0.4,0.0,0.0,1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2024-06-03
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240605_093547_SELL_0002,2024-06-05 13:35:47+00:00,2024-06-05 13:35:48+00:00,2024-06-05 09:35:47,2024-06-05 13:35:49+00:00,1,SELL,18817.5,18817.5,18823.75,0,1,1,1.0,0,1.0,34,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-05
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240605_093547_SELL_0002,2024-06-05 13:35:47+00:00,2024-06-05 13:35:48+00:00,2024-06-05 09:35:47,2024-06-05 13:35:51+00:00,3,SELL,18817.5,18818.75,18823.75,-1,1,2,1.0,0,0.666666666666667,7,203,-0.142857142857143,-0.004926108374384,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-05
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240605_093547_SELL_0002,2024-06-05 13:35:47+00:00,2024-06-05 13:35:48+00:00,2024-06-05 09:35:47,2024-06-05 13:35:53+00:00,5,SELL,18817.5,18816.25,18823.75,1,3,2,1.0,0,0.4,54,400,0.018518518518519,0.0025,0.2,1.0,0.91829583405449,0.2,0,0,POST_BURST_ONLY,A_WINNER,2024-06-05
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240606_093413_BUY_0001,2024-06-06 13:34:13+00:00,2024-06-06 13:34:14+00:00,2024-06-06 09:34:13,2024-06-06 13:34:15+00:00,1,BUY,19107.5,19107.5,19105.0,0,1,0,1.0,0,0.0,-2,14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240606_093413_BUY_0001,2024-06-06 13:34:13+00:00,2024-06-06 13:34:14+00:00,2024-06-06 09:34:13,2024-06-06 13:34:17+00:00,3,BUY,19107.5,19108.75,19105.0,1,1,1,1.0,0,0.333333333333333,8,94,0.125,0.01063829787234,0.333333333333333,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240606_093413_BUY_0001,2024-06-06 13:34:13+00:00,2024-06-06 13:34:14+00:00,2024-06-06 09:34:13,2024-06-06 13:34:19+00:00,5,BUY,19107.5,19110.0,19105.0,2,3,1,1.0,0,0.2,28,188,0.071428571428571,0.01063829787234,0.4,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240610_093421_BUY_0001,2024-06-10 13:34:21+00:00,2024-06-10 13:34:22+00:00,2024-06-10 09:34:21,2024-06-10 13:34:23+00:00,1,BUY,19012.5,19016.25,18996.25,3,3,0,1.0,0,0.0,62,120,0.048387096774194,0.025,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-10
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240610_093421_BUY_0001,2024-06-10 13:34:21+00:00,2024-06-10 13:34:22+00:00,2024-06-10 09:34:21,2024-06-10 13:34:25+00:00,3,BUY,19012.5,19016.25,18996.25,3,4,0,1.0,0,0.0,82,334,0.036585365853659,0.008982035928144,0.666666666666667,1.0,0.91829583405449,0.6,0,0,POST_BURST_ONLY,A_WINNER,2024-06-10
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240610_093421_BUY_0001,2024-06-10 13:34:21+00:00,2024-06-10 13:34:22+00:00,2024-06-10 09:34:21,2024-06-10 13:34:27+00:00,5,BUY,19012.5,19013.75,18996.25,1,4,0,1.0,0,0.0,62,448,0.016129032258065,0.002232142857143,0.4,0.75,0.970950594454669,0.142857142857143,0,0,POST_BURST_ONLY,A_WINNER,2024-06-10
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240611_093350_BUY_0001,2024-06-11 13:33:50+00:00,2024-06-11 13:33:51+00:00,2024-06-11 09:33:50,2024-06-11 13:33:52+00:00,1,BUY,19073.75,19075.0,19066.25,1,2,0,1.0,0,0.0,66,166,0.015151515151515,0.006024096385542,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240611_093350_BUY_0001,2024-06-11 13:33:50+00:00,2024-06-11 13:33:51+00:00,2024-06-11 09:33:50,2024-06-11 13:33:54+00:00,3,BUY,19073.75,19075.0,19066.25,1,2,1,1.0,0,0.333333333333333,36,300,0.027777777777778,0.003333333333333,0.666666666666667,1.0,0.91829583405449,0.2,0,0,POST_BURST_ONLY,A_WINNER,2024-06-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240611_093350_BUY_0001,2024-06-11 13:33:50+00:00,2024-06-11 13:33:51+00:00,2024-06-11 09:33:50,2024-06-11 13:33:56+00:00,5,BUY,19073.75,19075.0,19066.25,1,2,1,1.0,0,0.2,78,454,0.012820512820513,0.002202643171806,0.6,0.75,0.970950594454669,0.142857142857143,0,0,POST_BURST_ONLY,A_WINNER,2024-06-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240613_093209_BUY_0001,2024-06-13 13:32:09+00:00,2024-06-13 13:32:10+00:00,2024-06-13 09:32:09,2024-06-13 13:32:11+00:00,1,BUY,19647.5,19647.5,19643.75,0,0,2,1.0,0,2.0,-1,71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-13
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240613_093209_BUY_0001,2024-06-13 13:32:09+00:00,2024-06-13 13:32:10+00:00,2024-06-13 09:32:09,2024-06-13 13:32:13+00:00,3,BUY,19647.5,19642.5,19643.75,-4,0,4,0.666666666666667,1,1.333333333333333,-6,214,-0.666666666666667,-0.018691588785047,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-06-13
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240613_093209_BUY_0001,2024-06-13 13:32:09+00:00,2024-06-13 13:32:10+00:00,2024-06-13 09:32:09,2024-06-13 13:32:15+00:00,5,BUY,19647.5,19643.75,19643.75,-3,0,7,0.6,1,1.4,-37,447,-0.081081081081081,-0.006711409395973,0.2,0.333333333333333,0.811278124459133,-0.333333333333333,2,0,POST_BURST_ONLY,A_WINNER,2024-06-13
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240614_093644_BUY_0001,2024-06-14 13:36:44+00:00,2024-06-14 13:36:45+00:00,2024-06-14 09:36:44,2024-06-14 13:36:46+00:00,1,BUY,19587.5,19587.5,19583.75,0,0,1,1.0,0,1.0,2,72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-06-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240614_093644_BUY_0001,2024-06-14 13:36:44+00:00,2024-06-14 13:36:45+00:00,2024-06-14 09:36:44,2024-06-14 13:36:48+00:00,3,BUY,19587.5,19587.5,19583.75,0,0,2,1.0,0,0.666666666666667,-5,147,0.0,0.0,0.333333333333333,1.0,1.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-06-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240614_093644_BUY_0001,2024-06-14 13:36:44+00:00,2024-06-14 13:36:45+00:00,2024-06-14 09:36:44,2024-06-14 13:36:50+00:00,5,BUY,19587.5,19586.25,19583.75,-1,0,2,1.0,0,0.4,19,237,-0.052631578947368,-0.0042194092827,0.2,1.0,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-06-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240708_093223_BUY_0001,2024-07-08 13:32:23+00:00,2024-07-08 13:32:24+00:00,2024-07-08 09:32:23,2024-07-08 13:32:25+00:00,1,BUY,20642.5,20638.75,20637.5,-3,1,3,1.0,0,3.0,-51,173,-0.058823529411765,-0.017341040462428,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240708_093223_BUY_0001,2024-07-08 13:32:23+00:00,2024-07-08 13:32:24+00:00,2024-07-08 09:32:23,2024-07-08 13:32:27+00:00,3,BUY,20642.5,20641.25,20637.5,-1,1,3,1.0,0,1.0,-81,369,-0.012345679012346,-0.002710027100271,0.666666666666667,0.5,0.91829583405449,-0.2,0,0,POST_BURST_ONLY,A_WINNER,2024-07-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240708_093223_BUY_0001,2024-07-08 13:32:23+00:00,2024-07-08 13:32:24+00:00,2024-07-08 09:32:23,2024-07-08 13:32:29+00:00,5,BUY,20642.5,20641.25,20637.5,-1,1,3,1.0,0,0.6,-85,543,-0.011764705882353,-0.001841620626151,0.4,0.5,0.91829583405449,-0.2,0,0,POST_BURST_ONLY,A_WINNER,2024-07-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240712_093101_BUY_0001,2024-07-12 13:31:01+00:00,2024-07-12 13:31:02+00:00,2024-07-12 09:31:01,2024-07-12 13:31:03+00:00,1,BUY,20468.75,20467.5,20461.25,-1,1,1,1.0,0,1.0,-17,131,-0.058823529411765,-0.00763358778626,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-12
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240712_093101_BUY_0001,2024-07-12 13:31:01+00:00,2024-07-12 13:31:02+00:00,2024-07-12 09:31:01,2024-07-12 13:31:05+00:00,3,BUY,20468.75,20468.75,20461.25,0,2,1,1.0,0,0.333333333333333,-42,442,0.0,0.0,0.333333333333333,1.0,0.91829583405449,0.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-12
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240712_093101_BUY_0001,2024-07-12 13:31:01+00:00,2024-07-12 13:31:02+00:00,2024-07-12 09:31:01,2024-07-12 13:31:07+00:00,5,BUY,20468.75,20465.0,20461.25,-3,2,3,1.0,0,0.6,-129,725,-0.023255813953488,-0.004137931034483,0.2,0.5,0.721928094887362,-0.428571428571429,0,0,POST_BURST_ONLY,A_WINNER,2024-07-12
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240715_093321_BUY_0001,2024-07-15 13:33:21+00:00,2024-07-15 13:33:22+00:00,2024-07-15 09:33:21,2024-07-15 13:33:23+00:00,1,BUY,20630.0,20631.25,20623.75,1,1,1,1.0,0,1.0,0,62,0.0,0.016129032258065,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-15
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240715_093321_BUY_0001,2024-07-15 13:33:21+00:00,2024-07-15 13:33:22+00:00,2024-07-15 09:33:21,2024-07-15 13:33:25+00:00,3,BUY,20630.0,20628.75,20623.75,-1,1,1,1.0,0,0.333333333333333,-19,199,-0.052631578947368,-0.005025125628141,0.333333333333333,0.5,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2024-07-15
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240715_093321_BUY_0001,2024-07-15 13:33:21+00:00,2024-07-15 13:33:22+00:00,2024-07-15 09:33:21,2024-07-15 13:33:27+00:00,5,BUY,20630.0,20628.75,20623.75,-1,1,2,1.0,0,0.4,-21,325,-0.047619047619048,-0.003076923076923,0.2,0.5,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2024-07-15
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240716_093212_BUY_0001,2024-07-16 13:32:12+00:00,2024-07-16 13:32:13+00:00,2024-07-16 09:32:12,2024-07-16 13:32:14+00:00,1,BUY,20660.0,20658.75,20657.5,-1,1,1,1.0,0,1.0,3,81,-0.333333333333333,-0.012345679012346,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-16
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240716_093212_BUY_0001,2024-07-16 13:32:12+00:00,2024-07-16 13:32:13+00:00,2024-07-16 09:32:12,2024-07-16 13:32:16+00:00,3,BUY,20660.0,20661.25,20657.5,1,1,2,1.0,0,0.666666666666667,22,218,0.045454545454545,0.004587155963303,0.333333333333333,0.5,0.91829583405449,0.2,0,0,POST_BURST_ONLY,A_WINNER,2024-07-16
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240716_093212_BUY_0001,2024-07-16 13:32:12+00:00,2024-07-16 13:32:13+00:00,2024-07-16 09:32:12,2024-07-16 13:32:18+00:00,5,BUY,20660.0,20662.5,20657.5,2,2,2,1.0,0,0.4,39,313,0.051282051282051,0.006389776357827,0.4,0.333333333333333,1.0,0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2024-07-16
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240718_093155_SELL_0001,2024-07-18 13:31:55+00:00,2024-07-18 13:31:56+00:00,2024-07-18 09:31:55,2024-07-18 13:31:57+00:00,1,SELL,20112.5,20115.0,20118.75,-2,0,3,1.0,0,3.0,-30,94,-0.066666666666667,-0.021276595744681,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2024-07-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240718_093155_SELL_0001,2024-07-18 13:31:55+00:00,2024-07-18 13:31:56+00:00,2024-07-18 09:31:55,2024-07-18 13:31:59+00:00,3,SELL,20112.5,20113.75,20118.75,-1,1,3,1.0,0,1.0,-21,227,-0.047619047619048,-0.004405286343612,0.333333333333333,1.0,0.91829583405449,-0.142857142857143,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2024-07-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240718_093155_SELL_0001,2024-07-18 13:31:55+00:00,2024-07-18 13:31:56+00:00,2024-07-18 09:31:55,2024-07-18 13:32:01+00:00,5,SELL,20112.5,20113.75,20118.75,-1,2,3,1.0,0,0.6,-56,540,-0.017857142857143,-0.001851851851852,0.4,1.0,0.970950594454669,-0.090909090909091,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2024-07-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240722_093156_SELL_0001,2024-07-22 13:31:56+00:00,2024-07-22 13:31:57+00:00,2024-07-22 09:31:56,2024-07-22 13:31:58+00:00,1,SELL,19900.0,19901.25,19910.0,-1,1,1,1.0,0,1.0,-21,133,-0.047619047619048,-0.007518796992481,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-22
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240722_093156_SELL_0001,2024-07-22 13:31:56+00:00,2024-07-22 13:31:57+00:00,2024-07-22 09:31:56,2024-07-22 13:32:00+00:00,3,SELL,19900.0,19902.5,19910.0,-2,1,2,1.0,0,0.666666666666667,-23,359,-0.08695652173913,-0.005571030640669,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-22
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240722_093156_SELL_0001,2024-07-22 13:31:56+00:00,2024-07-22 13:31:57+00:00,2024-07-22 09:31:56,2024-07-22 13:32:02+00:00,5,SELL,19900.0,19901.25,19910.0,-1,1,3,1.0,0,0.6,-4,630,-0.25,-0.001587301587302,0.2,0.5,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2024-07-22
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240726_093346_SELL_0001,2024-07-26 13:33:46+00:00,2024-07-26 13:33:47+00:00,2024-07-26 09:33:46,2024-07-26 13:33:48+00:00,1,SELL,19118.75,19117.5,19120.0,1,1,1,1.0,0,1.0,25,111,0.04,0.009009009009009,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-07-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240726_093346_SELL_0001,2024-07-26 13:33:46+00:00,2024-07-26 13:33:47+00:00,2024-07-26 09:33:46,2024-07-26 13:33:50+00:00,3,SELL,19118.75,19121.25,19120.0,-2,1,2,0.666666666666667,1,0.666666666666667,-11,221,-0.181818181818182,-0.009049773755656,0.333333333333333,0.5,0.91829583405449,-0.5,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-07-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240726_093346_SELL_0001,2024-07-26 13:33:46+00:00,2024-07-26 13:33:47+00:00,2024-07-26 09:33:46,2024-07-26 13:33:52+00:00,5,SELL,19118.75,19120.0,19120.0,-1,1,3,0.6,1,0.6,-14,292,-0.071428571428571,-0.003424657534247,0.4,0.666666666666667,1.0,-0.2,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-07-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240730_093638_BUY_0001,2024-07-30 13:36:38+00:00,2024-07-30 13:36:39+00:00,2024-07-30 09:36:38,2024-07-30 13:36:40+00:00,1,BUY,19301.25,19297.5,19293.75,-3,0,3,1.0,0,3.0,-16,44,-0.1875,-0.068181818181818,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-07-30
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240730_093638_BUY_0001,2024-07-30 13:36:38+00:00,2024-07-30 13:36:39+00:00,2024-07-30 09:36:38,2024-07-30 13:36:42+00:00,3,BUY,19301.25,19297.5,19293.75,-3,0,4,1.0,0,1.333333333333333,-14,116,-0.214285714285714,-0.025862068965517,0.333333333333333,0.5,0.91829583405449,-0.6,0,0,POST_BURST_ONLY,A_WINNER,2024-07-30
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240730_093638_BUY_0001,2024-07-30 13:36:38+00:00,2024-07-30 13:36:39+00:00,2024-07-30 09:36:38,2024-07-30 13:36:44+00:00,5,BUY,19301.25,19295.0,19293.75,-5,0,6,1.0,0,1.2,-35,183,-0.142857142857143,-0.027322404371585,0.2,0.666666666666667,0.811278124459133,-0.714285714285714,0,0,POST_BURST_ONLY,A_WINNER,2024-07-30
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240808_093753_SELL_0001,2024-08-08 13:37:53+00:00,2024-08-08 13:37:54+00:00,2024-08-08 09:37:53,2024-08-08 13:37:55+00:00,1,SELL,18165.0,18163.75,18203.75,1,1,2,1.0,0,2.0,3,87,0.333333333333333,0.011494252873563,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-08-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240808_093753_SELL_0001,2024-08-08 13:37:53+00:00,2024-08-08 13:37:54+00:00,2024-08-08 09:37:53,2024-08-08 13:37:57+00:00,3,SELL,18165.0,18162.5,18203.75,2,5,2,1.0,0,0.666666666666667,40,244,0.05,0.008196721311475,0.666666666666667,0.5,0.91829583405449,0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2024-08-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240808_093753_SELL_0001,2024-08-08 13:37:53+00:00,2024-08-08 13:37:54+00:00,2024-08-08 09:37:53,2024-08-08 13:37:59+00:00,5,SELL,18165.0,18158.75,18203.75,5,7,2,1.0,0,0.4,77,365,0.064935064935065,0.013698630136986,0.8,0.5,0.721928094887362,0.555555555555556,0,0,POST_BURST_ONLY,A_WINNER,2024-08-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240813_093126_BUY_0001,2024-08-13 13:31:26+00:00,2024-08-13 13:31:27+00:00,2024-08-13 09:31:26,2024-08-13 13:31:28+00:00,1,BUY,18851.25,18852.5,18845.0,1,2,0,1.0,0,0.0,32,82,0.03125,0.01219512195122,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-08-13
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240813_093126_BUY_0001,2024-08-13 13:31:26+00:00,2024-08-13 13:31:27+00:00,2024-08-13 09:31:26,2024-08-13 13:31:30+00:00,3,BUY,18851.25,18855.0,18845.0,3,4,0,1.0,0,0.0,69,261,0.043478260869565,0.011494252873563,0.666666666666667,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-08-13
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240813_093126_BUY_0001,2024-08-13 13:31:26+00:00,2024-08-13 13:31:27+00:00,2024-08-13 09:31:26,2024-08-13 13:31:32+00:00,5,BUY,18851.25,18853.75,18845.0,2,5,0,1.0,0,0.0,72,410,0.027777777777778,0.004878048780488,0.6,0.333333333333333,0.811278124459133,0.25,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2024-08-13
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240814_093352_SELL_0001,2024-08-14 13:33:52+00:00,2024-08-14 13:33:53+00:00,2024-08-14 09:33:52,2024-08-14 13:33:54+00:00,1,SELL,19117.5,19120.0,19128.75,-2,1,2,1.0,0,2.0,-10,64,-0.2,-0.03125,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2024-08-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240814_093352_SELL_0001,2024-08-14 13:33:52+00:00,2024-08-14 13:33:53+00:00,2024-08-14 09:33:52,2024-08-14 13:33:56+00:00,3,SELL,19117.5,19120.0,19128.75,-2,1,3,1.0,0,1.0,-11,135,-0.181818181818182,-0.014814814814815,0.333333333333333,1.0,0.91829583405449,-0.5,0,0,POST_BURST_ONLY,A_WINNER,2024-08-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20240814_093352_SELL_0001,2024-08-14 13:33:52+00:00,2024-08-14 13:33:53+00:00,2024-08-14 09:33:52,2024-08-14 13:33:58+00:00,5,SELL,19117.5,19120.0,19128.75,-2,1,3,1.0,0,0.6,-1,191,-2.0,-0.010471204188482,0.4,1.0,0.970950594454669,-0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2024-08-14
