iteration,auc_EXISTING_CAUSAL,auc_MBO_ONLY,auc_EXISTING_CAUSAL_PLUS_MBO,delta_plus_mbo
747,0.35555555555555557,0.4622222222222222,0.35111111111111115,-0.0044444444444444176
748,0.36,0.4222222222222222,0.3777777777777778,0.017777777777777837
749,0.5955555555555555,0.6355555555555555,0.6044444444444445,0.008888888888888946
750,0.4666666666666667,0.48444444444444446,0.48,0.013333333333333308
751,0.5111111111111111,0.5733333333333334,0.52,0.008888888888888946
752,0.6755555555555556,0.5733333333333334,0.6755555555555555,-1.1102230246251565e-16
753,0.5955555555555556,0.7377777777777778,0.6711111111111112,0.0755555555555556
754,0.7333333333333333,0.5466666666666666,0.6622222222222223,-0.07111111111111101
755,0.29777777777777775,0.5111111111111111,0.41333333333333333,0.11555555555555558
756,0.49333333333333335,0.3733333333333333,0.48,-0.013333333333333364
757,0.7022222222222223,0.3244444444444444,0.5555555555555556,-0.14666666666666672
758,0.6533333333333333,0.4622222222222222,0.5511111111111111,-0.10222222222222221
759,0.24444444444444444,0.27555555555555555,0.24444444444444446,2.7755575615628914e-17
760,0.6977777777777777,0.39111111111111113,0.6666666666666667,-0.03111111111111098
761,0.4311111111111111,0.4622222222222222,0.44,0.00888888888888889
762,0.5511111111111111,0.4755555555555555,0.52,-0.03111111111111109
763,0.5377777777777778,0.6,0.6533333333333333,0.11555555555555552
764,0.4711111111111111,0.31999999999999995,0.39555555555555555,-0.07555555555555554
765,0.33777777777777773,0.36444444444444446,0.3688888888888889,0.031111111111111145
766,0.6222222222222222,0.5022222222222222,0.52,-0.10222222222222221
767,0.45333333333333337,0.39555555555555555,0.4,-0.053333333333333344
768,0.4711111111111111,0.4622222222222222,0.44888888888888895,-0.022222222222222143
769,0.5377777777777777,0.3866666666666667,0.5422222222222222,0.004444444444444473
770,0.5288888888888889,0.19111111111111112,0.26666666666666666,-0.2622222222222222
771,0.4933333333333333,0.6222222222222222,0.52,0.026666666666666727
772,0.5066666666666667,0.5644444444444445,0.5066666666666666,-1.1102230246251565e-16
773,0.6799999999999999,0.2888888888888889,0.6355555555555555,-0.0444444444444444
774,0.48444444444444446,0.18222222222222223,0.38666666666666666,-0.0977777777777778
775,0.8133333333333334,0.38666666666666666,0.6844444444444444,-0.12888888888888894
776,0.4311111111111111,0.45777777777777773,0.42666666666666664,-0.004444444444444473
777,0.5955555555555556,0.27555555555555555,0.39999999999999997,-0.19555555555555565
778,0.5466666666666666,0.5733333333333334,0.6,0.053333333333333344
779,0.45333333333333337,0.6755555555555556,0.5111111111111111,0.057777777777777706
780,0.7555555555555555,0.4533333333333333,0.6311111111111112,-0.12444444444444436
781,0.34222222222222226,0.5155555555555555,0.3511111111111111,0.008888888888888835
782,0.3377777777777778,0.21777777777777776,0.30222222222222217,-0.03555555555555562
783,0.5022222222222222,0.3555555555555555,0.37777777777777777,-0.12444444444444447
784,0.36888888888888893,0.38666666666666666,0.39555555555555555,0.026666666666666616
785,0.5511111111111111,0.5244444444444445,0.5155555555555555,-0.03555555555555556
786,0.49333333333333335,0.5244444444444444,0.49777777777777776,0.0044444444444444176
787,0.4355555555555556,0.27999999999999997,0.4,-0.03555555555555556
788,0.5511111111111111,0.7466666666666666,0.6044444444444445,0.053333333333333344
789,0.4622222222222222,0.39555555555555555,0.44,-0.0222222222222222
790,0.49333333333333335,0.5288888888888889,0.49777777777777776,0.0044444444444444176
791,0.41777777777777775,0.5955555555555555,0.5022222222222222,0.08444444444444449
792,0.6222222222222222,0.4622222222222222,0.5333333333333333,-0.0888888888888889
793,0.6044444444444445,0.64,0.6488888888888888,0.0444444444444444
794,0.5377777777777777,0.5555555555555556,0.5244444444444445,-0.013333333333333197
795,0.49333333333333335,0.7288888888888889,0.6133333333333333,0.11999999999999994
796,0.64,0.4933333333333334,0.5955555555555556,-0.0444444444444444
797,0.5333333333333333,0.24444444444444444,0.4,-0.1333333333333333
798,0.36888888888888893,0.5111111111111111,0.43555555555555553,0.0666666666666666
799,0.56,0.6222222222222222,0.5511111111111111,-0.008888888888888946
800,0.64,0.49777777777777776,0.591111111111111,-0.04888888888888898
801,0.7022222222222222,0.49333333333333335,0.6533333333333333,-0.04888888888888887
802,0.768888888888889,0.3288888888888889,0.6266666666666667,-0.14222222222222225
803,0.6,0.5377777777777778,0.5688888888888889,-0.03111111111111109
804,0.6577777777777778,0.5955555555555556,0.7022222222222222,0.0444444444444444
805,0.4666666666666666,0.3688888888888888,0.36444444444444446,-0.10222222222222216
806,0.45333333333333337,0.7066666666666666,0.5244444444444445,0.07111111111111112
807,0.4622222222222222,0.6622222222222222,0.5244444444444445,0.06222222222222229
808,0.44,0.52,0.4355555555555556,-0.0044444444444444176
809,0.52,0.5822222222222222,0.5911111111111111,0.07111111111111112
810,0.30222222222222217,0.5155555555555555,0.36,0.05777777777777782
811,0.5377777777777778,0.49777777777777776,0.52,-0.01777777777777778
812,0.6666666666666666,0.41333333333333333,0.6044444444444445,-0.06222222222222218
813,0.3377777777777778,0.7377777777777779,0.6266666666666667,0.2888888888888889
814,0.4622222222222222,0.4222222222222222,0.41333333333333333,-0.04888888888888887
815,0.48,0.3688888888888889,0.4444444444444444,-0.03555555555555556
816,0.4577777777777778,0.45777777777777773,0.37777777777777777,-0.08000000000000002
817,0.7600000000000001,0.7066666666666667,0.808888888888889,0.04888888888888887
818,0.35111111111111115,0.2888888888888889,0.2977777777777778,-0.053333333333333344
819,0.43999999999999995,0.3733333333333333,0.37777777777777777,-0.06222222222222218
820,0.4844444444444444,0.7377777777777778,0.6088888888888889,0.12444444444444452
821,0.5911111111111111,0.5066666666666666,0.5955555555555556,0.004444444444444473
822,0.4355555555555556,0.36888888888888893,0.41333333333333333,-0.022222222222222254
823,0.36444444444444446,0.40888888888888886,0.3688888888888889,0.0044444444444444176
824,0.4222222222222222,0.4311111111111111,0.37333333333333335,-0.04888888888888887
825,0.5333333333333333,0.6311111111111111,0.5466666666666666,0.013333333333333308
826,0.3244444444444444,0.40444444444444444,0.36,0.03555555555555556
827,0.5511111111111111,0.48888888888888893,0.5244444444444445,-0.026666666666666616
828,0.36888888888888893,0.44888888888888895,0.4088888888888889,0.03999999999999998
829,0.5777777777777777,0.5466666666666666,0.5688888888888888,-0.008888888888888946
830,0.5333333333333333,0.5377777777777778,0.5511111111111111,0.01777777777777778
831,0.6888888888888889,0.36,0.5644444444444445,-0.12444444444444436
832,0.33777777777777773,0.8222222222222222,0.4666666666666667,0.12888888888888894
833,0.6355555555555557,0.37333333333333335,0.528888888888889,-0.10666666666666669
834,0.4711111111111111,0.33333333333333337,0.42666666666666675,-0.04444444444444434
835,0.6088888888888889,0.6444444444444444,0.7466666666666666,0.13777777777777767
836,0.5733333333333334,0.52,0.6,0.026666666666666616
837,0.6311111111111111,0.41777777777777775,0.6533333333333333,0.022222222222222254
838,0.47111111111111115,0.4622222222222222,0.46222222222222226,-0.00888888888888889
839,0.5644444444444444,0.6755555555555556,0.7955555555555556,0.23111111111111116
840,0.42666666666666664,0.4355555555555556,0.41777777777777775,-0.00888888888888889
841,0.5155555555555555,0.41333333333333333,0.49333333333333335,-0.0222222222222222
842,0.4666666666666666,0.4622222222222222,0.5066666666666667,0.04000000000000009
843,0.4311111111111111,0.671111111111111,0.49777777777777776,0.06666666666666665
844,0.48444444444444446,0.48,0.37333333333333335,-0.1111111111111111
845,0.5333333333333333,0.25333333333333335,0.4488888888888889,-0.08444444444444443
846,0.4488888888888889,0.7244444444444444,0.52,0.07111111111111112
847,0.36888888888888893,0.42666666666666664,0.43555555555555553,0.0666666666666666
848,0.6,0.56,0.5511111111111111,-0.04888888888888887
849,0.46222222222222226,0.7066666666666667,0.5955555555555556,0.13333333333333336
850,0.5822222222222222,0.5644444444444445,0.6355555555555557,0.053333333333333455
851,0.568888888888889,0.23555555555555555,0.5155555555555555,-0.053333333333333455
852,0.6488888888888888,0.5466666666666667,0.5777777777777777,-0.07111111111111112
853,0.5066666666666666,0.4311111111111111,0.44,-0.0666666666666666
854,0.4755555555555556,0.29777777777777775,0.35555555555555557,-0.12000000000000005
855,0.808888888888889,0.6222222222222222,0.7866666666666666,-0.022222222222222365
856,0.41777777777777775,0.6666666666666667,0.5822222222222222,0.16444444444444445
857,0.4933333333333333,0.64,0.6266666666666667,0.13333333333333341
858,0.568888888888889,0.568888888888889,0.5777777777777777,0.008888888888888724
859,0.5377777777777778,0.6444444444444445,0.5644444444444444,0.026666666666666616
860,0.3644444444444445,0.3733333333333333,0.35111111111111115,-0.013333333333333364
861,0.48,0.5911111111111111,0.56,0.08000000000000007
862,0.5511111111111111,0.26666666666666666,0.4888888888888889,-0.062222222222222234
863,0.4666666666666667,0.3644444444444444,0.4088888888888889,-0.05777777777777776
864,0.5244444444444444,0.7022222222222223,0.6044444444444443,0.07999999999999996
865,0.6666666666666666,0.528888888888889,0.72,0.053333333333333344
866,0.27555555555555555,0.3733333333333333,0.2577777777777778,-0.01777777777777778
867,0.41777777777777775,0.6355555555555555,0.5466666666666666,0.1288888888888889
868,0.6533333333333333,0.6533333333333333,0.6755555555555555,0.022222222222222143
869,0.40444444444444444,0.3733333333333333,0.39555555555555555,-0.00888888888888889
870,0.29777777777777775,0.5822222222222222,0.3111111111111111,0.013333333333333364
871,0.5511111111111111,0.5422222222222223,0.5022222222222222,-0.04888888888888887
872,0.6222222222222222,0.3244444444444444,0.5022222222222222,-0.12
873,0.6044444444444447,0.6577777777777778,0.6444444444444444,0.0399999999999997
874,0.4311111111111111,0.45333333333333337,0.48,0.04888888888888887
875,0.4222222222222222,0.2177777777777778,0.3733333333333333,-0.048888888888888926
876,0.6177777777777778,0.5066666666666666,0.6177777777777778,0.0
877,0.27555555555555555,0.4444444444444445,0.24444444444444444,-0.031111111111111117
878,0.711111111111111,0.5688888888888889,0.72,0.008888888888888946
879,0.5866666666666667,0.4755555555555555,0.49777777777777776,-0.0888888888888889
880,0.49777777777777776,0.4222222222222222,0.41333333333333333,-0.08444444444444443
881,0.4977777777777778,0.7644444444444445,0.6799999999999999,0.18222222222222212
882,0.5822222222222222,0.4355555555555556,0.5733333333333334,-0.008888888888888835
883,0.52,0.6533333333333333,0.5688888888888889,0.04888888888888887
884,0.5111111111111111,0.27111111111111114,0.4888888888888888,-0.022222222222222254
885,0.48444444444444446,0.5555555555555556,0.5022222222222222,0.01777777777777778
886,0.2933333333333334,0.2,0.19111111111111112,-0.10222222222222227
887,0.8133333333333334,0.5733333333333334,0.7155555555555555,-0.09777777777777785
888,0.5688888888888889,0.6044444444444445,0.5733333333333334,0.004444444444444473
889,0.6,0.6622222222222223,0.6666666666666666,0.06666666666666665
890,0.5111111111111111,0.64,0.6177777777777778,0.10666666666666669
891,0.6844444444444444,0.5022222222222222,0.6533333333333333,-0.03111111111111109
892,0.27555555555555555,0.4488888888888889,0.2711111111111111,-0.004444444444444473
893,0.6577777777777778,0.45333333333333337,0.6444444444444444,-0.01333333333333342
894,0.44,0.5733333333333334,0.5155555555555555,0.07555555555555554
895,0.6711111111111111,0.3688888888888889,0.52,-0.15111111111111108
896,0.43111111111111106,0.6044444444444445,0.5466666666666666,0.11555555555555558
897,0.4177777777777778,0.6044444444444443,0.528888888888889,0.11111111111111116
898,0.52,0.5022222222222222,0.4933333333333333,-0.026666666666666727
899,0.4444444444444445,0.5733333333333333,0.4755555555555556,0.031111111111111145
900,0.46222222222222226,0.35555555555555557,0.4933333333333334,0.031111111111111145
901,0.4222222222222222,0.5466666666666666,0.48888888888888893,0.06666666666666671
902,0.6266666666666667,0.4311111111111111,0.5911111111111111,-0.03555555555555556
903,0.39111111111111113,0.37333333333333335,0.4222222222222222,0.03111111111111109
904,0.45777777777777773,0.5022222222222223,0.4622222222222222,0.004444444444444473
905,0.76,0.6844444444444445,0.76,0.0
906,0.5244444444444445,0.6088888888888888,0.5688888888888888,0.04444444444444429
907,0.6266666666666667,0.5822222222222222,0.6666666666666666,0.039999999999999925
908,0.5155555555555555,0.6,0.5911111111111111,0.0755555555555556
909,0.5866666666666666,0.4444444444444444,0.5244444444444445,-0.06222222222222207
910,0.4755555555555556,0.2311111111111111,0.42666666666666664,-0.04888888888888898
911,0.6222222222222222,0.4888888888888889,0.5111111111111111,-0.11111111111111116
912,0.47111111111111115,0.5555555555555556,0.48444444444444446,0.013333333333333308
913,0.3288888888888889,0.32,0.25333333333333335,-0.07555555555555554
914,0.49777777777777776,0.6355555555555554,0.5022222222222222,0.004444444444444473
915,0.27555555555555555,0.39999999999999997,0.19555555555555554,-0.08000000000000002
916,0.23555555555555555,0.3866666666666667,0.21333333333333332,-0.022222222222222227
917,0.4488888888888889,0.6799999999999999,0.5511111111111111,0.10222222222222221
918,0.4711111111111111,0.5911111111111111,0.5333333333333333,0.062222222222222234
919,0.06666666666666665,0.5511111111111111,0.1822222222222222,0.11555555555555555
920,0.3244444444444444,0.3688888888888889,0.3377777777777778,0.013333333333333364
921,0.6711111111111111,0.5333333333333333,0.5422222222222223,-0.12888888888888883
922,0.5022222222222222,0.3555555555555556,0.41333333333333333,-0.0888888888888889
923,0.7377777777777778,0.6088888888888888,0.7111111111111111,-0.026666666666666616
924,0.6666666666666666,0.7822222222222223,0.7688888888888888,0.10222222222222221
925,0.5511111111111111,0.56,0.5377777777777778,-0.013333333333333308
926,0.36888888888888893,0.52,0.3733333333333333,0.004444444444444362
927,0.5066666666666666,0.48888888888888893,0.4666666666666667,-0.039999999999999925
928,0.39111111111111113,0.3333333333333333,0.36444444444444446,-0.026666666666666672
929,0.42666666666666664,0.4044444444444445,0.38666666666666666,-0.03999999999999998
930,0.5822222222222222,0.3555555555555555,0.52,-0.06222222222222218
931,0.6711111111111111,0.5422222222222223,0.648888888888889,-0.022222222222222143
932,0.5822222222222222,0.4888888888888889,0.5911111111111111,0.008888888888888946
933,0.5733333333333334,0.22666666666666668,0.3688888888888889,-0.20444444444444448
934,0.30666666666666664,0.4177777777777778,0.33333333333333337,0.026666666666666727
935,0.5244444444444445,0.6533333333333333,0.6444444444444445,0.12
936,0.5066666666666667,0.3733333333333333,0.38666666666666666,-0.12000000000000005
937,0.6177777777777778,0.49777777777777776,0.5955555555555556,-0.022222222222222143
938,0.5244444444444444,0.36444444444444446,0.45777777777777773,-0.06666666666666665
939,0.52,0.6,0.49777777777777776,-0.022222222222222254
940,0.6488888888888888,0.5377777777777777,0.6177777777777778,-0.03111111111111109
941,0.42666666666666664,0.6088888888888888,0.4488888888888889,0.022222222222222254
942,0.8711111111111112,0.56,0.7288888888888889,-0.14222222222222225
943,0.4933333333333334,0.4533333333333333,0.48,-0.01333333333333342
944,0.4888888888888889,0.3511111111111111,0.36888888888888893,-0.11999999999999994
945,0.4266666666666667,0.32,0.28888888888888886,-0.13777777777777783
946,0.5066666666666666,0.6533333333333333,0.4888888888888889,-0.017777777777777726
947,0.528888888888889,0.4266666666666667,0.4088888888888889,-0.12000000000000005
948,0.3688888888888889,0.4311111111111111,0.3866666666666667,0.017777777777777837
949,0.3555555555555555,0.6355555555555555,0.4177777777777778,0.06222222222222229
950,0.5111111111111111,0.4355555555555556,0.4666666666666666,-0.04444444444444445
951,0.3555555555555555,0.41333333333333333,0.36444444444444446,0.008888888888888946
952,0.4311111111111111,0.7333333333333334,0.591111111111111,0.15999999999999992
953,0.5333333333333333,0.4311111111111111,0.4755555555555555,-0.05777777777777782
954,0.7555555555555555,0.6577777777777778,0.7288888888888889,-0.026666666666666616
955,0.47111111111111104,0.4755555555555556,0.4488888888888889,-0.022222222222222143
956,0.52,0.5155555555555555,0.528888888888889,0.008888888888888946
957,0.5022222222222222,0.7288888888888889,0.6444444444444444,0.14222222222222214
958,0.45777777777777784,0.5466666666666666,0.5155555555555555,0.057777777777777706
959,0.4577777777777778,0.35111111111111115,0.4,-0.05777777777777776
960,0.5111111111111111,0.5422222222222223,0.49777777777777776,-0.013333333333333308
961,0.6666666666666667,0.39555555555555555,0.64,-0.026666666666666727
962,0.47111111111111115,0.6444444444444444,0.5422222222222222,0.07111111111111101
963,0.5733333333333334,0.31999999999999995,0.5466666666666666,-0.026666666666666727
964,0.3466666666666667,0.5288888888888889,0.40444444444444444,0.05777777777777776
965,0.4177777777777778,0.48444444444444446,0.4311111111111111,0.013333333333333308
966,0.4266666666666667,0.528888888888889,0.4666666666666667,0.03999999999999998
967,0.5733333333333334,0.5066666666666666,0.5066666666666666,-0.06666666666666676
968,0.5822222222222222,0.6533333333333333,0.5955555555555555,0.013333333333333308
969,0.4844444444444444,0.4711111111111111,0.4444444444444445,-0.039999999999999925
970,0.6755555555555555,0.3288888888888889,0.5511111111111111,-0.12444444444444436
971,0.48444444444444446,0.6622222222222223,0.5333333333333333,0.04888888888888887
972,0.36888888888888893,0.7333333333333333,0.5422222222222222,0.17333333333333323
973,0.5777777777777778,0.76,0.6444444444444444,0.06666666666666654
974,0.6533333333333333,0.7644444444444445,0.6888888888888889,0.03555555555555556
975,0.5511111111111111,0.6933333333333334,0.5866666666666667,0.03555555555555556
976,0.49777777777777776,0.4488888888888889,0.4933333333333334,-0.004444444444444362
977,0.6222222222222222,0.7911111111111111,0.7111111111111111,0.0888888888888889
978,0.47555555555555556,0.5111111111111111,0.5111111111111111,0.03555555555555551
979,0.36444444444444446,0.47111111111111115,0.39999999999999997,0.03555555555555551
980,0.5555555555555556,0.6444444444444445,0.6355555555555555,0.07999999999999996
981,0.6311111111111112,0.42666666666666664,0.6444444444444444,0.013333333333333197
982,0.5466666666666666,0.43999999999999995,0.49777777777777776,-0.04888888888888887
983,0.2933333333333333,0.36444444444444446,0.25333333333333335,-0.039999999999999925
984,0.4444444444444444,0.6622222222222223,0.5377777777777778,0.09333333333333338
985,0.7333333333333334,0.6844444444444444,0.7333333333333334,0.0
986,0.5066666666666667,0.5555555555555555,0.4933333333333333,-0.01333333333333342
987,0.6933333333333332,0.52,0.6711111111111111,-0.022222222222222143
988,0.7466666666666666,0.6888888888888889,0.7066666666666667,-0.039999999999999925
989,0.6533333333333333,0.48,0.5866666666666667,-0.06666666666666665
990,0.4844444444444444,0.6,0.5555555555555556,0.07111111111111118
991,0.4622222222222222,0.6088888888888889,0.5066666666666667,0.04444444444444451
992,0.5511111111111111,0.44000000000000006,0.4933333333333333,-0.05777777777777782
993,0.6044444444444445,0.5644444444444444,0.5644444444444444,-0.040000000000000036
994,0.5022222222222222,0.5955555555555555,0.5466666666666666,0.0444444444444444
995,0.4444444444444444,0.41333333333333333,0.4488888888888889,0.004444444444444473
996,0.4222222222222222,0.7022222222222223,0.5111111111111111,0.08888888888888885
997,0.6,0.5288888888888889,0.5466666666666666,-0.053333333333333344
998,0.39999999999999997,0.8711111111111112,0.7333333333333334,0.3333333333333334
999,0.4222222222222222,0.5511111111111111,0.47111111111111115,0.048888888888888926
