fecha,window_start_utc,window_end_utc_exclusive,p0,event_count,max_abs_ticks,dwell_plus_ext_s,dwell_minus_ext_s,dwell_plus_ret_s,dwell_minus_ret_s
2023-05-22,2023-05-22T13:32:25+00:00,2023-05-22T13:32:30+00:00,13859.75,171,17.0,0.0,0.0,0.0,0.182533667
2023-05-22,2023-05-22T13:32:30+00:00,2023-05-22T13:32:35+00:00,13855.5,154,12.0,0.0,0.0,0.0,0.0
2023-05-22,2023-05-22T13:32:35+00:00,2023-05-22T13:32:40+00:00,13858.0,161,10.0,0.0,0.0,0.0,0.0
2023-05-22,2023-05-22T13:32:40+00:00,2023-05-22T13:32:45+00:00,13859.25,204,8.0,0.0,0.0,0.0,0.0
2023-05-22,2023-05-22T13:32:45+00:00,2023-05-22T13:32:50+00:00,13858.75,127,12.0,0.0,0.0,0.0,0.0
2023-05-22,2023-05-22T13:32:50+00:00,2023-05-22T13:32:55+00:00,13855.75,116,5.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:00+00:00,2023-05-26T13:29:05+00:00,14017.5,22,6.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:05+00:00,2023-05-26T13:29:10+00:00,14016.5,21,9.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:10+00:00,2023-05-26T13:29:15+00:00,14018.75,28,7.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:15+00:00,2023-05-26T13:29:20+00:00,14019.0,30,6.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:20+00:00,2023-05-26T13:29:25+00:00,14018.5,12,2.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:25+00:00,2023-05-26T13:29:30+00:00,14018.5,7,2.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:30+00:00,2023-05-26T13:29:35+00:00,14018.75,36,8.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:35+00:00,2023-05-26T13:29:40+00:00,14016.75,17,8.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:40+00:00,2023-05-26T13:29:45+00:00,14018.5,31,4.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:45+00:00,2023-05-26T13:29:50+00:00,14018.25,32,11.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:50+00:00,2023-05-26T13:29:55+00:00,14019.25,27,4.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:29:55+00:00,2023-05-26T13:30:00+00:00,14020.25,79,9.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:30:00+00:00,2023-05-26T13:30:05+00:00,14018.0,363,18.0,0.0,0.0,0.582162646,0.0
2023-05-26,2023-05-26T13:30:05+00:00,2023-05-26T13:30:10+00:00,14020.75,191,13.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:30:10+00:00,2023-05-26T13:30:15+00:00,14021.75,224,21.0,0.0,0.0,1.465035289,0.0
2023-05-26,2023-05-26T13:30:15+00:00,2023-05-26T13:30:20+00:00,14026.0,131,10.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:30:20+00:00,2023-05-26T13:30:25+00:00,14025.5,155,28.0,0.0,0.0,0.0,3.081547459
2023-05-26,2023-05-26T13:30:25+00:00,2023-05-26T13:30:30+00:00,14018.75,164,6.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:30:30+00:00,2023-05-26T13:30:35+00:00,14018.0,157,21.0,0.0,0.0,1.976446604,0.0
2023-05-26,2023-05-26T13:30:35+00:00,2023-05-26T13:30:40+00:00,14021.25,134,25.0,0.0,0.0,2.156838291,0.0
2023-05-26,2023-05-26T13:30:40+00:00,2023-05-26T13:30:45+00:00,14026.5,205,11.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:30:45+00:00,2023-05-26T13:30:50+00:00,14028.5,109,16.0,0.0,0.0,0.0,0.462818492
2023-05-26,2023-05-26T13:30:50+00:00,2023-05-26T13:30:55+00:00,14025.25,103,8.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:30:55+00:00,2023-05-26T13:31:00+00:00,14025.25,81,8.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:31:00+00:00,2023-05-26T13:31:05+00:00,14026.25,168,27.0,0.0,0.0,0.0,1.875800491
2023-05-26,2023-05-26T13:31:05+00:00,2023-05-26T13:31:10+00:00,14020.0,174,15.0,0.0,0.0,0.0,0.080234266
2023-05-26,2023-05-26T13:31:10+00:00,2023-05-26T13:31:15+00:00,14017.0,214,16.0,0.0,0.0,0.232427064,0.0
2023-05-26,2023-05-26T13:31:15+00:00,2023-05-26T13:31:20+00:00,14019.5,166,9.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:31:20+00:00,2023-05-26T13:31:25+00:00,14020.5,228,20.0,0.0,0.0,0.0,1.247420518
2023-05-26,2023-05-26T13:31:25+00:00,2023-05-26T13:31:30+00:00,14018.0,154,9.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:31:30+00:00,2023-05-26T13:31:35+00:00,14018.25,167,13.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:31:35+00:00,2023-05-26T13:31:40+00:00,14017.75,147,10.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:31:40+00:00,2023-05-26T13:31:45+00:00,14017.75,164,15.0,0.0,0.0,0.193198242,0.0
2023-05-26,2023-05-26T13:31:45+00:00,2023-05-26T13:31:50+00:00,14020.75,200,29.0,0.0,0.0,2.990477689,0.0
2023-05-26,2023-05-26T13:31:50+00:00,2023-05-26T13:31:55+00:00,14027.0,198,12.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:31:55+00:00,2023-05-26T13:32:00+00:00,14027.5,129,20.0,0.0,0.0,0.0,1.408037206
2023-05-26,2023-05-26T13:32:00+00:00,2023-05-26T13:32:05+00:00,14025.0,261,11.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:32:05+00:00,2023-05-26T13:32:10+00:00,14025.25,195,23.0,0.0,0.0,1.009880907,0.0
2023-05-26,2023-05-26T13:32:10+00:00,2023-05-26T13:32:15+00:00,14030.5,224,6.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:32:15+00:00,2023-05-26T13:32:20+00:00,14030.25,207,23.0,0.0,0.0,0.0,1.523429801
2023-05-26,2023-05-26T13:32:20+00:00,2023-05-26T13:32:25+00:00,14025.5,175,17.0,0.0,0.0,0.0,0.178454458
2023-05-26,2023-05-26T13:32:25+00:00,2023-05-26T13:32:30+00:00,14026.0,96,9.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:32:30+00:00,2023-05-26T13:32:35+00:00,14026.5,131,17.0,0.0,0.0,0.0,0.247475596
2023-05-26,2023-05-26T13:32:35+00:00,2023-05-26T13:32:40+00:00,14025.5,132,11.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:32:40+00:00,2023-05-26T13:32:45+00:00,14026.75,161,7.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:32:45+00:00,2023-05-26T13:32:50+00:00,14027.25,187,10.0,0.0,0.0,0.0,0.0
2023-05-26,2023-05-26T13:32:50+00:00,2023-05-26T13:32:55+00:00,14028.25,99,6.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:00+00:00,2023-05-31T13:29:05+00:00,14324.75,17,5.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:05+00:00,2023-05-31T13:29:10+00:00,14325.0,16,2.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:10+00:00,2023-05-31T13:29:15+00:00,14325.25,26,6.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:15+00:00,2023-05-31T13:29:20+00:00,14325.5,9,4.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:20+00:00,2023-05-31T13:29:25+00:00,14324.5,10,4.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:25+00:00,2023-05-31T13:29:30+00:00,14324.75,7,4.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:30+00:00,2023-05-31T13:29:35+00:00,14323.75,29,10.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:35+00:00,2023-05-31T13:29:40+00:00,14326.0,34,8.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:40+00:00,2023-05-31T13:29:45+00:00,14326.0,26,7.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:45+00:00,2023-05-31T13:29:50+00:00,14327.75,25,8.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:50+00:00,2023-05-31T13:29:55+00:00,14325.75,31,9.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:29:55+00:00,2023-05-31T13:30:00+00:00,14326.75,73,17.0,0.0,0.0,0.128565132,0.0
2023-05-31,2023-05-31T13:30:00+00:00,2023-05-31T13:30:05+00:00,14330.25,477,25.0,0.0,0.0,0.0,3.916316926
2023-05-31,2023-05-31T13:30:05+00:00,2023-05-31T13:30:10+00:00,14327.25,237,8.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:30:10+00:00,2023-05-31T13:30:15+00:00,14327.75,196,16.0,0.0,0.0,0.574168172,0.0
2023-05-31,2023-05-31T13:30:15+00:00,2023-05-31T13:30:20+00:00,14331.25,175,17.0,0.0,0.0,0.0,0.378271037
2023-05-31,2023-05-31T13:30:20+00:00,2023-05-31T13:30:25+00:00,14327.5,172,8.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:30:25+00:00,2023-05-31T13:30:30+00:00,14326.0,108,10.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:30:30+00:00,2023-05-31T13:30:35+00:00,14326.5,232,29.0,0.0,0.0,2.339125779,0.0
2023-05-31,2023-05-31T13:30:35+00:00,2023-05-31T13:30:40+00:00,14333.5,250,11.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:30:40+00:00,2023-05-31T13:30:45+00:00,14334.75,173,10.0,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31T13:30:45+00:00,2023-05-31T13:30:50+00:00,14336.75,334,20.0,0.0,0.0,1.167918205,0.0
2023-05-31,2023-05-31T13:30:50+00:00,2023-05-31T13:30:55+00:00,14341.5,309,8.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:00+00:00,2023-06-05T13:29:05+00:00,14565.5,58,8.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:05+00:00,2023-06-05T13:29:10+00:00,14566.0,33,6.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:10+00:00,2023-06-05T13:29:15+00:00,14565.75,40,5.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:15+00:00,2023-06-05T13:29:20+00:00,14566.5,35,8.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:20+00:00,2023-06-05T13:29:25+00:00,14565.25,18,4.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:25+00:00,2023-06-05T13:29:30+00:00,14566.0,43,7.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:30+00:00,2023-06-05T13:29:35+00:00,14564.75,61,10.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:35+00:00,2023-06-05T13:29:40+00:00,14563.5,14,6.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:40+00:00,2023-06-05T13:29:45+00:00,14565.0,29,6.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:45+00:00,2023-06-05T13:29:50+00:00,14565.75,12,4.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:50+00:00,2023-06-05T13:29:55+00:00,14566.25,21,3.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:29:55+00:00,2023-06-05T13:30:00+00:00,14565.75,84,17.0,0.0,0.0,0.070639796,0.0
2023-06-05,2023-06-05T13:30:00+00:00,2023-06-05T13:30:05+00:00,14568.5,608,14.0,0.0,0.0,0.002540542,0.0
2023-06-05,2023-06-05T13:30:05+00:00,2023-06-05T13:30:10+00:00,14571.0,254,8.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:30:10+00:00,2023-06-05T13:30:15+00:00,14571.0,331,30.0,0.0,0.0,1.722133391,0.0
2023-06-05,2023-06-05T13:30:15+00:00,2023-06-05T13:30:20+00:00,14577.5,401,22.0,0.0,0.0,2.08242023,0.0
2023-06-05,2023-06-05T13:30:20+00:00,2023-06-05T13:30:25+00:00,14580.75,252,6.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:30:25+00:00,2023-06-05T13:30:30+00:00,14581.5,275,12.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:30:30+00:00,2023-06-05T13:30:35+00:00,14580.5,208,7.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:30:35+00:00,2023-06-05T13:30:40+00:00,14581.25,165,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:30:40+00:00,2023-06-05T13:30:45+00:00,14582.75,246,10.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:30:45+00:00,2023-06-05T13:30:50+00:00,14583.25,187,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:30:50+00:00,2023-06-05T13:30:55+00:00,14584.25,290,20.0,0.0,0.0,0.0,0.851248994
2023-06-05,2023-06-05T13:30:55+00:00,2023-06-05T13:31:00+00:00,14581.75,197,7.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:31:00+00:00,2023-06-05T13:31:05+00:00,14581.0,377,23.0,0.0,0.0,0.0,1.867040239
2023-06-05,2023-06-05T13:31:05+00:00,2023-06-05T13:31:10+00:00,14576.25,277,10.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:31:10+00:00,2023-06-05T13:31:15+00:00,14578.0,221,18.0,0.0,0.0,0.0,0.909877553
2023-06-05,2023-06-05T13:31:15+00:00,2023-06-05T13:31:20+00:00,14574.0,208,12.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:31:20+00:00,2023-06-05T13:31:25+00:00,14572.25,236,31.0,0.0,0.0,4.166432157,0.0
2023-06-05,2023-06-05T13:31:25+00:00,2023-06-05T13:31:30+00:00,14580.0,221,18.0,0.0,0.0,0.0,0.272796374
2023-06-05,2023-06-05T13:31:30+00:00,2023-06-05T13:31:35+00:00,14582.75,245,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:31:35+00:00,2023-06-05T13:31:40+00:00,14581.5,166,13.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:31:40+00:00,2023-06-05T13:31:45+00:00,14584.5,207,7.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:31:45+00:00,2023-06-05T13:31:50+00:00,14586.25,326,19.0,0.0,0.0,1.136968919,0.0
2023-06-05,2023-06-05T13:31:50+00:00,2023-06-05T13:31:55+00:00,14590.75,204,12.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:31:55+00:00,2023-06-05T13:32:00+00:00,14589.25,347,15.0,0.0,0.0,0.03415225,0.0
2023-06-05,2023-06-05T13:32:00+00:00,2023-06-05T13:32:05+00:00,14591.75,322,10.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:32:05+00:00,2023-06-05T13:32:10+00:00,14589.5,330,25.0,0.0,0.0,1.749603737,0.0
2023-06-05,2023-06-05T13:32:10+00:00,2023-06-05T13:32:15+00:00,14594.75,291,17.0,0.0,0.0,0.365993144,0.0
2023-06-05,2023-06-05T13:32:15+00:00,2023-06-05T13:32:20+00:00,14597.25,284,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:32:20+00:00,2023-06-05T13:32:25+00:00,14595.25,192,12.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:32:25+00:00,2023-06-05T13:32:30+00:00,14597.25,145,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:32:30+00:00,2023-06-05T13:32:35+00:00,14599.0,245,23.0,0.0,0.0,0.0,1.350120693
2023-06-05,2023-06-05T13:32:35+00:00,2023-06-05T13:32:40+00:00,14593.75,188,17.0,0.0,0.0,0.616657246,0.0
2023-06-05,2023-06-05T13:32:40+00:00,2023-06-05T13:32:45+00:00,14597.0,171,14.0,0.0,0.0,0.001270712,0.0
2023-06-05,2023-06-05T13:32:45+00:00,2023-06-05T13:32:50+00:00,14600.0,213,23.0,0.0,0.0,0.0,1.7014871
2023-06-05,2023-06-05T13:32:50+00:00,2023-06-05T13:32:55+00:00,14596.75,113,10.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:32:55+00:00,2023-06-05T13:33:00+00:00,14595.0,140,8.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:00+00:00,2023-06-05T13:33:05+00:00,14593.0,166,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:05+00:00,2023-06-05T13:33:10+00:00,14593.5,190,23.0,0.0,0.0,3.274165996,0.0
2023-06-05,2023-06-05T13:33:10+00:00,2023-06-05T13:33:15+00:00,14597.0,142,11.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:15+00:00,2023-06-05T13:33:20+00:00,14597.75,170,12.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:20+00:00,2023-06-05T13:33:25+00:00,14596.5,114,8.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:25+00:00,2023-06-05T13:33:30+00:00,14594.5,176,11.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:30+00:00,2023-06-05T13:33:35+00:00,14594.75,154,7.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:35+00:00,2023-06-05T13:33:40+00:00,14593.5,97,6.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:40+00:00,2023-06-05T13:33:45+00:00,14594.25,105,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:45+00:00,2023-06-05T13:33:50+00:00,14595.0,113,9.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:50+00:00,2023-06-05T13:33:55+00:00,14596.5,123,7.0,0.0,0.0,0.0,0.0
2023-06-05,2023-06-05T13:33:55+00:00,2023-06-05T13:34:00+00:00,14596.75,124,13.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:00+00:00,2023-06-22T13:29:05+00:00,14982.25,35,7.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:05+00:00,2023-06-22T13:29:10+00:00,14981.75,18,8.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:10+00:00,2023-06-22T13:29:15+00:00,14983.75,14,4.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:15+00:00,2023-06-22T13:29:20+00:00,14983.0,21,3.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:20+00:00,2023-06-22T13:29:25+00:00,14983.0,38,12.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:25+00:00,2023-06-22T13:29:30+00:00,14981.75,20,5.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:30+00:00,2023-06-22T13:29:35+00:00,14982.0,38,9.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:35+00:00,2023-06-22T13:29:40+00:00,14982.75,25,8.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:40+00:00,2023-06-22T13:29:45+00:00,14981.5,24,3.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:45+00:00,2023-06-22T13:29:50+00:00,14981.25,38,4.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:50+00:00,2023-06-22T13:29:55+00:00,14981.25,22,3.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:29:55+00:00,2023-06-22T13:30:00+00:00,14981.5,51,9.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:30:00+00:00,2023-06-22T13:30:05+00:00,14982.0,476,27.0,0.0,0.0,0.0,2.035406316
2023-06-22,2023-06-22T13:30:05+00:00,2023-06-22T13:30:10+00:00,14976.75,249,17.0,0.0,0.0,0.0,0.006574852
2023-06-22,2023-06-22T13:30:10+00:00,2023-06-22T13:30:15+00:00,14973.75,398,15.0,0.0,0.0,0.0,0.097201338
2023-06-22,2023-06-22T13:30:15+00:00,2023-06-22T13:30:20+00:00,14971.75,357,31.0,0.0,0.0,0.0,2.19412095
2023-06-22,2023-06-22T13:30:20+00:00,2023-06-22T13:30:25+00:00,14968.0,242,21.0,0.0,0.0,0.532054592,0.0
2023-06-22,2023-06-22T13:30:25+00:00,2023-06-22T13:30:30+00:00,14971.25,327,32.0,0.0,0.0,3.854684267,0.0
2023-06-22,2023-06-22T13:30:30+00:00,2023-06-22T13:30:35+00:00,14978.75,328,28.0,0.0,0.0,1.723049558,0.0
2023-06-22,2023-06-22T13:30:35+00:00,2023-06-22T13:30:40+00:00,14980.0,264,14.0,0.0,0.0,0.0,0.021232062
2023-06-22,2023-06-22T13:30:40+00:00,2023-06-22T13:30:45+00:00,14982.25,295,9.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:30:45+00:00,2023-06-22T13:30:50+00:00,14984.0,221,20.0,0.0,0.0,0.0,1.037519802
2023-06-22,2023-06-22T13:30:50+00:00,2023-06-22T13:30:55+00:00,14980.25,236,29.0,0.0,0.0,0.0,0.559636727
2023-06-22,2023-06-22T13:30:55+00:00,2023-06-22T13:31:00+00:00,14973.25,221,17.0,0.0,0.0,0.265219118,0.0
2023-06-22,2023-06-22T13:31:00+00:00,2023-06-22T13:31:05+00:00,14975.0,338,18.0,0.0,0.0,0.154864042,0.0
2023-06-22,2023-06-22T13:31:05+00:00,2023-06-22T13:31:10+00:00,14975.0,366,21.0,0.0,0.0,0.135163966,0.0
2023-06-22,2023-06-22T13:31:10+00:00,2023-06-22T13:31:15+00:00,14979.75,433,21.0,0.0,0.0,0.43935847,0.0
2023-06-22,2023-06-22T13:31:15+00:00,2023-06-22T13:31:20+00:00,14984.0,376,24.0,0.0,0.0,1.445672576,0.0
2023-06-22,2023-06-22T13:31:20+00:00,2023-06-22T13:31:25+00:00,14987.25,259,23.0,0.0,0.0,0.3586237,0.0
2023-06-22,2023-06-22T13:31:25+00:00,2023-06-22T13:31:30+00:00,14990.5,353,30.0,0.0,0.0,1.86032234,0.0
2023-06-22,2023-06-22T13:31:30+00:00,2023-06-22T13:31:35+00:00,14992.25,201,10.0,0.0,0.0,0.0,0.0
2023-06-22,2023-06-22T13:31:35+00:00,2023-06-22T13:31:40+00:00,14991.75,273,45.0,0.0,0.723088047,0.0,1.691663715
2023-06-23,2023-06-23T13:29:00+00:00,2023-06-23T13:29:05+00:00,15041.5,33,6.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:05+00:00,2023-06-23T13:29:10+00:00,15040.25,22,6.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:10+00:00,2023-06-23T13:29:15+00:00,15041.75,25,4.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:15+00:00,2023-06-23T13:29:20+00:00,15042.75,30,4.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:20+00:00,2023-06-23T13:29:25+00:00,15041.75,14,2.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:25+00:00,2023-06-23T13:29:30+00:00,15042.0,22,4.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:30+00:00,2023-06-23T13:29:35+00:00,15041.75,55,10.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:35+00:00,2023-06-23T13:29:40+00:00,15042.75,28,3.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:40+00:00,2023-06-23T13:29:45+00:00,15042.75,27,6.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:45+00:00,2023-06-23T13:29:50+00:00,15042.0,24,4.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:50+00:00,2023-06-23T13:29:55+00:00,15041.5,26,4.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:29:55+00:00,2023-06-23T13:30:00+00:00,15041.75,78,12.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:30:00+00:00,2023-06-23T13:30:05+00:00,15043.25,544,15.0,0.0,0.0,0.0,0.074778688
2023-06-23,2023-06-23T13:30:05+00:00,2023-06-23T13:30:10+00:00,15043.5,290,9.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:30:10+00:00,2023-06-23T13:30:15+00:00,15044.5,243,14.0,0.0,0.0,0.0,0.032624394
2023-06-23,2023-06-23T13:30:15+00:00,2023-06-23T13:30:20+00:00,15041.75,262,20.0,0.0,0.0,0.0,0.34794922
2023-06-23,2023-06-23T13:30:20+00:00,2023-06-23T13:30:25+00:00,15040.75,200,22.0,0.0,0.0,1.755317826,0.0
2023-06-23,2023-06-23T13:30:25+00:00,2023-06-23T13:30:30+00:00,15045.25,173,16.0,0.0,0.0,0.0,0.18739566
2023-06-23,2023-06-23T13:30:30+00:00,2023-06-23T13:30:35+00:00,15042.25,196,20.0,0.0,0.0,0.675370631,0.0
2023-06-23,2023-06-23T13:30:35+00:00,2023-06-23T13:30:40+00:00,15046.0,248,25.0,0.0,0.0,1.162059921,0.0
2023-06-23,2023-06-23T13:30:40+00:00,2023-06-23T13:30:45+00:00,15051.5,373,32.0,0.0,0.0,4.373934315,0.0
2023-06-23,2023-06-23T13:30:45+00:00,2023-06-23T13:30:50+00:00,15056.0,244,9.0,0.0,0.0,0.0,0.0
2023-06-23,2023-06-23T13:30:50+00:00,2023-06-23T13:30:55+00:00,15054.5,237,17.0,0.0,0.0,0.0,0.696037278
2023-06-23,2023-06-23T13:30:55+00:00,2023-06-23T13:31:00+00:00,15052.0,214,22.0,0.0,0.0,0.0,1.117720294
2023-06-30,2023-06-30T13:29:00+00:00,2023-06-30T13:29:05+00:00,15249.5,33,8.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:05+00:00,2023-06-30T13:29:10+00:00,15248.75,23,5.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:10+00:00,2023-06-30T13:29:15+00:00,15250.0,68,8.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:15+00:00,2023-06-30T13:29:20+00:00,15250.75,42,4.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:20+00:00,2023-06-30T13:29:25+00:00,15251.0,38,8.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:25+00:00,2023-06-30T13:29:30+00:00,15252.75,35,3.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:30+00:00,2023-06-30T13:29:35+00:00,15253.0,55,6.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:35+00:00,2023-06-30T13:29:40+00:00,15252.0,21,3.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:40+00:00,2023-06-30T13:29:45+00:00,15252.0,24,4.0,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30T13:29:45+00:00,2023-06-30T13:29:50+00:00,15251.5,52,7.0,0.0,0.0,0.0,0.0
