setup,filter,tp,sl,trades,wr,pf,expectancy,profit,dd,avg_mfe,avg_mae,avg_rr,std,test_trades,test_pf,test_exp,train_trades,train_pf,train_exp,active_months,monthly_pf_median,monthly_pf_cv,monthly_exp_cv,monthly_wr_cv,monthly_trades_cv,bad_months_pf_lt_1,robust_score
vwap_ok=TRUE | TP=150 SL=60,vwap_ok=TRUE,150,60,445,54.157303370786515,1.256217277486911,3.5191011235955054,1566.0,757.0,21.84269662921348,19.719101123595507,1.0581415241902197,34.81007308782029,140,1.8846846846846848,10.521428571428572,305,1.0209129750393524,0.30491803278688523,38,1.2265625,0.9178973260563208,2.893942186985275,0.3471718289412639,0.36549257972051136,14,21.878928892583588
vwap_ok=TRUE | TP=200 SL=60,vwap_ok=TRUE,200,60,445,54.157303370786515,1.256217277486911,3.5191011235955054,1566.0,757.0,21.84269662921348,19.719101123595507,1.0581415241902197,34.81007308782029,140,1.8846846846846848,10.521428571428572,305,1.0209129750393524,0.30491803278688523,38,1.2265625,0.9178973260563208,2.893942186985275,0.3471718289412639,0.36549257972051136,14,21.878928892583588
range>=115 | TP=100 SL=80,range>=115,100,80,293,57.33788395904437,1.3472793228536881,4.901023890784983,1436.0,389.0,23.447098976109213,20.870307167235495,0.9944204525824841,37.44494267354097,135,1.7413213885778276,9.807407407407407,158,1.0476798637718179,0.7088607594936709,36,1.1,1.1360454728598504,3.7579329128141916,0.44393182631913786,0.5681203461617343,15,21.842458810774136
range_ok=TRUE | TP=100 SL=20,range_ok=TRUE,100,20,560,45.89285714285714,1.269205298013245,2.9035714285714285,1626.0,340.0,21.5,19.642857142857142,1.4914396887159533,26.965319038933217,173,1.493820224719101,5.08092485549133,387,1.1753521126760564,1.930232558139535,39,1.276875,0.5325591173002145,2.687415058063662,0.3258817533003428,0.3549259200175753,12,21.82880437751375
score>=6 | TP=60 SL=70,score>=6,60,70,555,52.972972972972975,1.2116713590990529,2.9801801801801804,1654.0,690.0,21.603603603603602,19.783783783783782,1.0715460998835162,35.08825340542457,174,1.637725870427501,8.316091954022989,381,1.0373309287646528,0.5433070866141733,39,1.2658798283261803,0.7626733606190531,2.5421775730088343,0.25947363633909265,0.3555650599543869,14,21.806250241566346
volume_increasing=FALSE | actual,volume_increasing=FALSE,,,547,52.6508226691042,1.2132658359293873,3.003656307129799,1643.0,648.0,21.608775137111518,19.387568555758683,1.0868839780200763,35.324762057878914,169,1.6221628838451267,8.272189349112425,378,1.0448964632582005,0.6481481481481481,39,1.2272659669400416,0.8213621050379852,2.557302712383704,0.263929345827789,0.36372905837943204,14,21.763385699645916
volume_increasing=FALSE | TP=100 SL=100,volume_increasing=FALSE,100,100,547,52.6508226691042,1.2131551634665283,3.003656307129799,1643.0,648.0,21.608775137111518,19.387568555758683,1.086784833938765,35.36538716481917,169,1.6210573078631718,8.272189349112425,378,1.0448964632582005,0.6481481481481481,39,1.2272659669400416,0.8215458445604834,2.5575797876422546,0.263929345827789,0.36372905837943204,14,21.759860970445896
range>=115 | TP=120 SL=80,range>=115,120,80,293,57.33788395904437,1.3463119709794438,4.887372013651877,1432.0,389.0,23.447098976109213,20.870307167235495,0.9937064547705419,37.41086590728755,135,1.7390817469204927,9.777777777777779,158,1.0476798637718179,0.7088607594936709,36,1.1,1.1363534526231758,3.762357374576227,0.44393182631913786,0.5681203461617343,15,21.747382255972038
range>=115 | TP=150 SL=80,range>=115,150,80,293,57.33788395904437,1.3463119709794438,4.887372013651877,1432.0,389.0,23.447098976109213,20.870307167235495,0.9937064547705419,37.41086590728755,135,1.7390817469204927,9.777777777777779,158,1.0476798637718179,0.7088607594936709,36,1.1,1.1363534526231758,3.762357374576227,0.44393182631913786,0.5681203461617343,15,21.747382255972038
range>=115 | TP=200 SL=80,range>=115,200,80,293,57.33788395904437,1.3463119709794438,4.887372013651877,1432.0,389.0,23.447098976109213,20.870307167235495,0.9937064547705419,37.41086590728755,135,1.7390817469204927,9.777777777777779,158,1.0476798637718179,0.7088607594936709,36,1.1,1.1363534526231758,3.762357374576227,0.44393182631913786,0.5681203461617343,15,21.747382255972038
