date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2023-07-13,NQ,FIRST_MINUTE_0930_0931_LVN_01,15561.25,152.0,0.5694050991501416,5,15561.25,15561.25,379.5,353.0,0.43059490084985835,0.2733812949640288,10.0,-20.0,30.0,1,1,True,D,0.34398435895347507,trend_down,0.5236973605936305,0.34398435895347507,0.060408424531568285,0.07238325101221114,0.05846632248671837,0.1864522907692725,0.06836292842970271,0.20994242381705186,0.05377992143008477,0.052857999084417545,0.052706042080973674,0.1501676173888941,0.05426790954090639,0.5236973605936305,0.11252314988109305
2023-07-13,NQ,FIRST_MINUTE_0930_0931_LVN_02,15571.25,21.0,0.7142857142857143,5,15571.25,15571.25,73.5,80.0,0.2857142857142857,0.03776978417266187,50.0,20.0,70.0,1,1,True,D,0.34398435895347507,trend_down,0.5236973605936305,0.34398435895347507,0.060408424531568285,0.07238325101221114,0.05846632248671837,0.1864522907692725,0.06836292842970271,0.20994242381705186,0.05377992143008477,0.052857999084417545,0.052706042080973674,0.1501676173888941,0.05426790954090639,0.5236973605936305,0.11252314988109305
2023-07-18,NQ,FIRST_MINUTE_0930_0931_LVN_01,15811.25,45.0,0.5927601809954751,5,15811.25,15811.25,133.5,110.5,0.4072398190045249,0.061391541609822645,30.0,10.0,60.0,1,0,False,trend_down,0.5985445288776293,trend_down,0.2752272000433222,0.09013378531144388,0.052987773336402685,0.06385059992831438,0.049847841437822664,0.050968355487813415,0.5985445288776293,0.09366711562057357,0.09896909218911046,0.05811618903326252,0.07210701727740353,0.17107653468869025,0.0634923691833947,0.2752272000433222,0.2610115975848164
2023-07-21,NQ,FIRST_MINUTE_0930_0931_LVN_01,15671.25,62.0,0.5571428571428572,5,15671.25,15671.25,140.0,161.5,0.44285714285714284,0.07663782447466007,-20.0,-55.0,-10.0,1,4,True,trend_down,0.4792790287178922,double,0.2811934135918195,0.05314721521980827,0.052093446292428916,0.05190961851050469,0.19210953339487824,0.053603934936313546,0.4792790287178922,0.11785722292817415,0.12076601358762754,0.0685069328422853,0.05429068547307951,0.2811934135918195,0.18798757449441303,0.06190366549655878,0.22535171451421637
2023-07-21,NQ,FIRST_MINUTE_0930_0931_LVN_02,15681.25,144.0,0.504302925989673,5,15681.25,15681.25,353.0,290.5,0.49569707401032703,0.17799752781211373,20.0,-15.0,30.0,1,3,True,trend_down,0.4792790287178922,double,0.2811934135918195,0.05314721521980827,0.052093446292428916,0.05190961851050469,0.19210953339487824,0.053603934936313546,0.4792790287178922,0.11785722292817415,0.12076601358762754,0.0685069328422853,0.05429068547307951,0.2811934135918195,0.18798757449441303,0.06190366549655878,0.22535171451421637
2023-07-24,NQ,FIRST_MINUTE_0930_0931_LVN_01,15588.75,32.0,0.6783919597989949,5,15588.75,15588.75,205.0,99.5,0.32160804020100503,0.043010752688172046,-25.0,-70.0,-10.0,1,2,True,unknown,0.44263447688257934,trend_up,0.35035692630437326,0.12147738917516931,0.0655485026856332,0.06145457358005952,0.06801318187503928,0.07303330147433199,0.16783857432718732,0.44263447688257934,0.0887430954406416,0.0674518700205145,0.05765748571372196,0.18138286297776396,0.35035692630437326,0.06063146901426836,0.19377629052871656
2023-07-26,NQ,FIRST_MINUTE_0930_0931_LVN_01,15621.25,18.0,0.8718861209964412,5,15621.25,15621.25,140.5,196.5,0.12811387900355872,0.03180212014134275,-55.0,-65.0,-10.0,1,2,True,trend_down,0.4776354150835375,trend_up,0.6379220970630167,0.06542736922559014,0.0650325811780417,0.06490677220641593,0.07810366430704484,0.06811161157382926,0.4776354150835375,0.1807825864255407,0.04447662440162811,0.043975157101356147,0.04402723474480761,0.12249589948701699,0.6379220970630167,0.04473632443767363,0.06236666276450073
2023-08-03,NQ,FIRST_MINUTE_0930_0931_LVN_01,15365.0,117.0,0.5,5,15365.0,15365.0,255.5,234.0,0.5,0.14885496183206107,-60.0,-75.0,-15.0,1,3,True,unknown,0.31772481326872315,trend_up,0.5737063657335618,0.06458263512837685,0.06381229150521847,0.0637054251376516,0.16117085795693364,0.07141243023624222,0.25759154676685403,0.31772481326872315,0.05893383026953946,0.058226282256124647,0.058338193868225245,0.06671891741961362,0.5737063657335618,0.060158512161633204,0.12391789829130194
2023-08-03,NQ,FIRST_MINUTE_0930_0931_LVN_02,15371.25,70.0,0.5172413793103448,5,15371.25,15371.25,145.0,274.0,0.4827586206896552,0.089058524173028,-35.0,-50.0,10.0,1,4,True,unknown,0.31772481326872315,trend_up,0.5737063657335618,0.06458263512837685,0.06381229150521847,0.0637054251376516,0.16117085795693364,0.07141243023624222,0.25759154676685403,0.31772481326872315,0.05893383026953946,0.058226282256124647,0.058338193868225245,0.06671891741961362,0.5737063657335618,0.060158512161633204,0.12391789829130194
2023-08-07,NQ,FIRST_MINUTE_0930_0931_LVN_01,15452.5,69.0,0.7741407528641571,5,15452.5,15452.5,305.5,308.0,0.22585924713584288,0.1163575042158516,-15.0,-30.0,60.0,1,1,True,trend_up,0.7853067844610095,double,0.9262682218583058,0.03704184945829011,0.03527244254762465,0.035806498116366034,0.03579493925264763,0.7853067844610095,0.03552603683414817,0.035251449329913906,0.01010214548843434,0.009833019768660144,0.009871756914778073,0.9262682218583058,0.02091528371615727,0.013176914161919451,0.009832658091744991
2023-08-07,NQ,FIRST_MINUTE_0930_0931_LVN_02,15461.25,47.0,0.5895196506550218,5,15461.25,15461.25,174.5,114.5,0.4104803493449782,0.07925801011804384,20.0,5.0,95.0,1,1,True,trend_up,0.7853067844610095,double,0.9262682218583058,0.03704184945829011,0.03527244254762465,0.035806498116366034,0.03579493925264763,0.7853067844610095,0.03552603683414817,0.035251449329913906,0.01010214548843434,0.009833019768660144,0.009871756914778073,0.9262682218583058,0.02091528371615727,0.013176914161919451,0.009832658091744991
2023-08-08,NQ,FIRST_MINUTE_0930_0931_LVN_01,15372.5,82.0,0.5260115606936416,5,15372.5,15372.5,188.0,173.0,0.47398843930635837,0.12184249628528974,35.0,20.0,65.0,1,4,True,unknown,0.5364074194059278,trend_down,0.35940129838621593,0.06671275902826374,0.05966723322013657,0.06091438498733698,0.0634393339368588,0.13463248339126682,0.07822638603020918,0.5364074194059278,0.17738100624700348,0.06799963586630978,0.06426387177929356,0.05944767652052812,0.06335854209313481,0.35940129838621593,0.20814796910751412
2023-08-18,NQ,FIRST_MINUTE_0930_0931_LVN_01,14636.25,149.0,0.5436447166921898,5,14636.25,14636.25,337.5,326.5,0.4563552833078101,0.19477124183006536,-15.0,-65.0,5.0,1,2,True,trend_up,0.3512801577369098,unknown,0.5157554191329861,0.08767270550383574,0.07335918554155692,0.06905408080770908,0.07150205653075242,0.3512801577369098,0.07470305237063085,0.2724287615086051,0.07103840678599992,0.05943229661965354,0.05608644352999854,0.09931591304992816,0.12465969315971775,0.07371182772171607,0.5157554191329861
2023-08-22,NQ,FIRST_MINUTE_0930_0931_LVN_01,15087.5,106.0,0.5440860215053763,5,15087.5,15087.5,247.5,232.5,0.4559139784946237,0.15384615384615385,60.0,15.0,75.0,1,1,True,trend_down,0.4130081564891564,double,0.3517743136818264,0.03612240254646382,0.03527888282921864,0.034981161394136075,0.38251670586796205,0.0358573137475891,0.4130081564891564,0.06223537712547402,0.06385348960677642,0.062739939054003,0.06258857430470043,0.3517743136818264,0.07915458796626826,0.15591883313834082,0.22397026224808472
2023-08-23,NQ,FIRST_MINUTE_0930_0931_LVN_01,15018.75,54.0,0.562753036437247,5,15018.75,15018.75,123.5,180.5,0.43724696356275305,0.1018867924528302,50.0,15.0,70.0,1,7,True,trend_up,0.69544840486855,trend_down,0.5613603706836369,0.03400124898403043,0.033864882343795887,0.03388721798780026,0.13461835197021754,0.69544840486855,0.034215873168940425,0.03396402067666547,0.04973936984411114,0.04859272542332101,0.04843973520238133,0.15588157526519228,0.04951639183562943,0.5613603706836369,0.08646983174572784
2023-08-24,NQ,FIRST_MINUTE_0930_0931_LVN_01,15316.25,34.0,0.771043771043771,5,15316.25,15316.25,423.5,148.5,0.22895622895622897,0.033630069238377844,20.0,-50.0,35.0,1,1,True,double,0.6292567644544561,double,0.8575681189500349,0.0505583511947029,0.04777825411813264,0.046789852408342325,0.6292567644544561,0.08357981321036168,0.06985834606982093,0.0721786185441836,0.015587058013573575,0.015149604827385272,0.01510475696705298,0.8575681189500349,0.016775885763278944,0.06470987618683151,0.015104699291842784
2023-08-25,NQ,FIRST_MINUTE_0930_0931_LVN_01,14912.5,32.0,0.7117117117117118,5,14912.5,14912.5,111.0,164.0,0.2882882882882883,0.03945745992601726,-35.0,-50.0,35.0,1,4,True,unknown,0.3708584696884674,double,0.764524791158194,0.06580548172298245,0.06314660193180006,0.06273530346038472,0.15406038491316265,0.07271014530886746,0.21068361297433516,0.3708584696884674,0.02643911319864567,0.026125252172564943,0.026147336210150553,0.764524791158194,0.10116227088207162,0.029476065152991775,0.026125171225381494
2023-08-25,NQ,FIRST_MINUTE_0930_0931_LVN_02,14917.5,82.0,0.6331096196868009,5,14917.5,14917.5,223.5,262.5,0.3668903803131991,0.10110974106041924,-15.0,-30.0,55.0,1,6,True,unknown,0.3708584696884674,double,0.764524791158194,0.06580548172298245,0.06314660193180006,0.06273530346038472,0.15406038491316265,0.07271014530886746,0.21068361297433516,0.3708584696884674,0.02643911319864567,0.026125252172564943,0.026147336210150553,0.764524791158194,0.10116227088207162,0.029476065152991775,0.026125171225381494
2023-08-28,NQ,FIRST_MINUTE_0930_0931_LVN_01,15086.25,11.0,0.8135593220338984,5,15086.25,15086.25,206.5,59.0,0.1864406779661017,0.017133956386292833,30.0,10.0,55.0,1,3,True,unknown,0.5910622112513791,unknown,0.3296306273880309,0.06378614709626833,0.05424459362935285,0.05528619674578177,0.05589100439554793,0.10201586295235027,0.07771398392931964,0.5910622112513791,0.08203768227952718,0.07048223010263027,0.06824786650456198,0.07490819284050401,0.07362371317314337,0.30106968771160236,0.3296306273880309
2023-08-28,NQ,FIRST_MINUTE_0930_0931_LVN_02,15095.0,21.0,0.6146788990825688,5,15095.0,15095.0,111.5,54.5,0.3853211009174312,0.03271028037383177,65.0,45.0,90.0,1,3,True,unknown,0.5910622112513791,unknown,0.3296306273880309,0.06378614709626833,0.05424459362935285,0.05528619674578177,0.05589100439554793,0.10201586295235027,0.07771398392931964,0.5910622112513791,0.08203768227952718,0.07048223010263027,0.06824786650456198,0.07490819284050401,0.07362371317314337,0.30106968771160236,0.3296306273880309
2023-08-31,NQ,FIRST_MINUTE_0930_0931_LVN_01,15493.75,23.0,0.5208333333333333,5,15493.75,15493.75,52.0,48.0,0.4791666666666667,0.028465346534653466,-55.0,-65.0,-30.0,1,0,False,trend_down,0.5512141617067626,unknown,0.3033629573412915,0.03699992146974106,0.036042095914479516,0.03590240649590746,0.25452815213400026,0.03646827998382096,0.5512141617067626,0.04884498229528817,0.19849633612210452,0.057781885514091684,0.07300944413558284,0.05719130401739378,0.2473433709534978,0.06281470191603791,0.3033629573412915
2023-08-31,NQ,FIRST_MINUTE_0930_0931_LVN_02,15511.25,45.0,0.7972972972972973,5,15511.25,15511.25,322.5,222.0,0.20270270270270271,0.055693069306930694,15.0,5.0,40.0,1,0,False,trend_down,0.5512141617067626,unknown,0.3033629573412915,0.03699992146974106,0.036042095914479516,0.03590240649590746,0.25452815213400026,0.03646827998382096,0.5512141617067626,0.04884498229528817,0.19849633612210452,0.057781885514091684,0.07300944413558284,0.05719130401739378,0.2473433709534978,0.06281470191603791,0.3033629573412915
2023-09-07,NQ,FIRST_MINUTE_0930_0931_LVN_01,15200.0,88.0,0.544041450777202,5,15200.0,15200.0,343.5,193.0,0.45595854922279794,0.07006369426751592,35.0,15.0,50.0,1,2,True,trend_down,0.7842300404242962,trend_down,0.5024557159517699,0.04262611956596571,0.03360727981297718,0.04059767292209322,0.03290863717735249,0.03312161291996266,0.7842300404242962,0.03290863717735249,0.09089658544756185,0.06209676071938138,0.06078354031997174,0.0728117533742828,0.061663334504189544,0.5024557159517699,0.14929230968284282
2023-09-13,NQ,FIRST_MINUTE_0930_0931_LVN_01,15506.25,67.0,0.6,5,15506.25,15506.25,167.5,259.5,0.4,0.12338858195211787,20.0,-40.0,45.0,1,0,False,trend_up,0.5222835993980658,double,0.7836939009898899,0.06007292713267299,0.05952662336359204,0.05969131529843904,0.09579752407721728,0.5222835993980658,0.0617774944551093,0.14085051627490364,0.020125954239395883,0.01947823207981442,0.01941704005776798,0.7836939009898899,0.020692604700211246,0.11718181064403156,0.019410457288888835
2023-09-14,NQ,FIRST_MINUTE_0930_0931_LVN_01,15612.5,60.0,0.52,5,15612.5,15612.5,453.5,125.0,0.48,0.09724473257698542,10.0,-75.0,30.0,1,7,True,double,0.7638198612952743,double,0.8782030039864525,0.03488283829279524,0.03168021360763741,0.032112609275104766,0.7638198612952743,0.045478573168795396,0.06035188026847313,0.031674024091919696,0.010709075170791319,0.010593651907742977,0.01057126303015266,0.8782030039864525,0.06815714257992007,0.011194630300957234,0.010571233023983105
2023-09-14,NQ,FIRST_MINUTE_0930_0931_LVN_02,15617.5,34.0,0.7142857142857143,10,15617.5,15618.75,150.0,119.0,0.2857142857142857,0.055105348460291734,30.0,-55.0,50.0,2,3,True,double,0.7638198612952743,double,0.8782030039864525,0.03488283829279524,0.03168021360763741,0.032112609275104766,0.7638198612952743,0.045478573168795396,0.06035188026847313,0.031674024091919696,0.010709075170791319,0.010593651907742977,0.01057126303015266,0.8782030039864525,0.06815714257992007,0.011194630300957234,0.010571233023983105
2023-09-19,NQ,FIRST_MINUTE_0930_0931_LVN_01,15351.25,25.0,0.7237569060773481,5,15351.25,15351.25,90.5,169.5,0.27624309392265195,0.04355400696864112,40.0,15.0,45.0,1,6,True,trend_down,0.5065449314352232,trend_down,0.5400612268383866,0.05877973137529491,0.0583921141775888,0.058339264645457675,0.11730227540112599,0.06073651967509938,0.5065449314352232,0.13990516329021013,0.06063545456432219,0.05991688213910695,0.0596497543705202,0.07567842395808694,0.06156150339860012,0.5400612268383866,0.14249675473097692
