feature_a,feature_b,spearman,pearson,abs_spearman,abs_pearson,redundant_ge_0_90
Flow_3_5_DirectionalNetDelta,directional_poc_distance,0.09592589169669871,0.15549675058554122,0.09592589169669871,0.15549675058554122,0
Dist_OR_Low_Ticks,signed_acceleration_1s,-0.09588803691139101,0.11531462568023375,0.09588803691139101,0.11531462568023375,0
Flow_3_5_DirectionalVelocityTPS,Prior_Level_Touches_60s,-0.0958253161889476,-0.11260344989634682,0.0958253161889476,0.11260344989634682,0
Profile_Std_Ticks,Delta_AtEntry,-0.09578403285061837,-0.029984527211057335,0.09578403285061837,0.029984527211057335,0
Cumulative_Delta_AtEntry,signed_delta_change_1s,0.09569175245678019,0.16712476248292266,0.09569175245678019,0.16712476248292266,0
Cumulative_Delta_AtEntry,acceleration_velocity_ratio,-0.09566867019360606,-0.002886754637881229,0.09566867019360606,0.002886754637881229,0
PreBurst_Rotation_Index_10s,Profile_Local_Maxima_Count,0.09564017384698226,0.14371284531843592,0.09564017384698226,0.14371284531843592,0
Signed_Previous_Delta_Share_AtEntry,signed_acceleration_1s,-0.09562147696816492,-0.11728422388546776,0.09562147696816492,0.11728422388546776,0
Flow_1_3_GrossAggressive,BreakOut_TICKS_PER_SEC_AtEntry,0.09551326910937438,-0.009231371830668023,0.09551326910937438,0.009231371830668023,0
PreBurst_Reclaim_Count_10s,Flow_3_5_CounterflowShare,0.09550301131966868,0.07850569579189805,0.09550301131966868,0.07850569579189805,0
Delta5s,Flow_0_1_GrossAggressive,-0.09549476445599495,-0.0680990774015866,0.09549476445599495,0.0680990774015866,0
Delta5s,ContractsPerSecond,-0.09549476445599495,-0.0680990774015866,0.09549476445599495,0.0680990774015866,0
Acceleration3s,Delta_Retention_1_3,0.09548787732450291,0.10865235994286863,0.09548787732450291,0.10865235994286863,0
Acceleration3s,delta_persistence_1_3,0.09548787732450291,0.10865235994286872,0.09548787732450291,0.10865235994286872,0
Profile_Excess_Kurtosis,velocity_consistency,0.0954625767673683,0.08023747716859313,0.0954625767673683,0.08023747716859313,0
Flow_3_5_CounterflowShare,directional_poc_distance,-0.09541969643449692,-0.13416561081302303,0.09541969643449692,0.13416561081302303,0
Velocity_Retention_1_3,Time_Since_Last_Prior_Level_Touch_Seconds,-0.0953996665493011,-0.09970327628520259,0.0953996665493011,0.09970327628520259,0
PeakPositiveDelta,price_impact_per_100_contracts,-0.09536178542071462,-0.05367195252730071,0.09536178542071462,0.05367195252730071,0
Flow_1_3_DirectionalNetDelta,Signal_To_Entry_Latency_Milliseconds,-0.09526633373600914,-0.09525330830729717,0.09526633373600914,0.09525330830729717,0
Dist_VWAP_Ticks,Flow_1_3_DirectionalVelocityTPS,-0.09525782379765818,-0.14152457036094185,0.09525782379765818,0.14152457036094185,0
Velocity_Retention_1_3,PreEntry_Directional_Delta_Share3_AtEntry,0.09523142151720052,0.08358407545103896,0.09523142151720052,0.08358407545103896,0
Delta1s,Body_AtEntry,-0.09511994172663946,-0.0074394411270830895,0.09511994172663946,0.0074394411270830895,0
Flow_3_5_DirectionalNetDelta,mean_trade_size,-0.0951049722518571,-0.04268717525695433,0.0951049722518571,0.04268717525695433,0
Dist_VWAP_Ticks,PreBurst_Path_Efficiency_10s,0.09508125602146737,0.062116724298093055,0.09508125602146737,0.062116724298093055,0
Dist_VAH_Ticks,signed_delta_change_1s,-0.09504247659829301,-0.09298634848599396,0.09504247659829301,0.09298634848599396,0
Flow_0_1_DirectionalNetDelta,PreEntry_Directional_Efficiency3_AtEntry,-0.09498955415300615,-0.2109180572447779,0.09498955415300615,0.2109180572447779,0
PreEntry_Directional_Efficiency3_AtEntry,signed_delta_1s,-0.09498955415300615,-0.21091805724477794,0.09498955415300615,0.21091805724477794,0
Flow_Aligned_Segment_Count,Nearest_OR_Edge_Distance_Ticks_AtEntry,-0.09498951250369235,-0.17191867510830447,0.09498951250369235,0.17191867510830447,0
Flow_0_1_DirectionalNetDelta,Previous_Volume_AtEntry,-0.09498506521051238,-0.14806825146543132,0.09498506521051238,0.14806825146543132,0
Previous_Volume_AtEntry,signed_delta_1s,-0.09498506521051238,-0.14806825146543134,0.09498506521051238,0.14806825146543134,0
Profile_Normalized_Entropy,Pre_Approach_Pause_Seconds,0.0949599519344945,0.05227030171622814,0.0949599519344945,0.05227030171622814,0
PreBurst_Path_Efficiency_10s,acceleration_velocity_ratio,-0.09493870204439635,0.24910428054057168,0.09493870204439635,0.24910428054057168,0
Flow_0_1_DirectionalNetDelta,Body_AtEntry,-0.09490724743607803,0.005975135311192463,0.09490724743607803,0.005975135311192463,0
Body_AtEntry,signed_delta_1s,-0.09490724743607803,0.005975135311192487,0.09490724743607803,0.005975135311192487,0
PreBurst_Rotation_Index_10s,PreEntry_Volume_Climax_Ratio_AtEntry,0.09483748775642761,0.11024692738553678,0.09483748775642761,0.11024692738553678,0
TicksPerSecond,signed_velocity_3s,-0.0947103826762542,0.07293314702863431,0.0947103826762542,0.07293314702863431,0
Velocity1s,signed_velocity_3s,-0.0947103826762542,0.07293314702863431,0.0947103826762542,0.07293314702863431,0
BuySellRatio,Prior_Closed_ATR5_Ticks_AtEntry,-0.09466924948725769,-0.1175615216350451,0.09466924948725769,0.1175615216350451,0
Acceleration1s,signed_delta_change_1s,-0.09465579929422765,0.018835493662042246,0.09465579929422765,0.018835493662042246,0
Dist_OR_High_Ticks,burst_efficiency_score,-0.09465128048597847,-0.16951372537969256,0.09465128048597847,0.16951372537969256,0
Dist_OR_High_Ticks,Flow_3_5_GrossAggressive,0.09463856405381135,-0.008057454214007035,0.09463856405381135,0.008057454214007035,0
ContractsPerSecond,delta_persistence_3_5,-0.0946365128931714,-0.12226744586243939,0.0946365128931714,0.12226744586243939,0
Flow_0_1_GrossAggressive,delta_persistence_3_5,-0.0946365128931714,-0.12226744586243939,0.0946365128931714,0.12226744586243939,0
Delta5s,Flow_0_1_DirectionalVelocityTPS,-0.09460325227080228,-0.0031109511044026946,0.09460325227080228,0.0031109511044026946,0
Acceleration3s,Prior_Level_Touches_60s,-0.09459327832595857,-0.09289705480061064,0.09459327832595857,0.09289705480061064,0
Flow_3_5_GrossAggressive,Body_OR_Ratio_AtEntry,0.09444399187908809,0.12952545587962844,0.09444399187908809,0.12952545587962844,0
PreBurst_Local_Entropy_10s,Detector_Publish_To_Entry_Latency_Milliseconds,-0.09443323303694307,-0.06578100737051121,0.09443323303694307,0.06578100737051121,0
Dist_LVN_Ticks,Pre_Approach_Velocity_TPS,0.09440735235140642,0.07360148855973336,0.09440735235140642,0.07360148855973336,0
ContractsPerSecond,Directional_VWAP_Distance_Ticks_AtEntry,-0.09440669805801742,-0.07744665820109278,0.09440669805801742,0.07744665820109278,0
Flow_0_1_GrossAggressive,Directional_VWAP_Distance_Ticks_AtEntry,-0.09440669805801742,-0.07744665820109278,0.09440669805801742,0.07744665820109278,0
DeltaPercentile,PreBurst_Path_Efficiency_10s,-0.0943550062532058,-0.02960624367933023,0.0943550062532058,0.02960624367933023,0
Dist_OR_Low_Ticks,Delta_Retention_1_3,0.09432814506840735,0.11207304555309047,0.09432814506840735,0.11207304555309047,0
Dist_OR_Low_Ticks,delta_persistence_1_3,0.09432814506840735,0.1120730455530907,0.09432814506840735,0.1120730455530907,0
PreBurst_Path_Efficiency_10s,Flow_Conflict_Segment_Count,-0.09428091282199383,-0.19877702252555718,0.09428091282199383,0.19877702252555718,0
Flow_3_5_DirectionalNetDelta,Realized_Volatility_60s_Ticks,-0.0942541183793129,0.028898668143027724,0.0942541183793129,0.028898668143027724,0
Dist_HVN_Ticks,mean_trade_size,0.09423739615749542,0.06676333913011936,0.09423739615749542,0.06676333913011936,0
DeltaChange1s,Detector_Publish_To_Entry_Latency_Milliseconds,0.09423311888545068,0.13061765541594916,0.09423311888545068,0.13061765541594916,0
Delta10s,PreBurst_Path_Efficiency_10s,0.09420538001849292,0.1162848379761769,0.09420538001849292,0.1162848379761769,0
Velocity3s,Pre_Approach_Velocity_TPS,-0.09417452587986803,-0.0845525554698804,0.09417452587986803,0.0845525554698804,0
Velocity3s,Detector_Publish_To_Entry_Latency_Milliseconds,0.09411819534555653,0.07413536292283403,0.09411819534555653,0.07413536292283403,0
TradesPerSecond,Realized_Volatility_30s_Ticks,0.09410268785771221,0.1568141405278684,0.09410268785771221,0.1568141405278684,0
Flow_1_3_DirectionalVelocityTPS,Signed_Previous_Delta_Share_AtEntry,0.0940926181063754,0.08154373690828944,0.0940926181063754,0.08154373690828944,0
Delta1s,Flow_0_1_CounterflowShare,-0.09409088762668857,-0.030074745751695275,0.09409088762668857,0.030074745751695275,0
Delta1s,delta_share_of_volume,0.09409088762668857,0.03007474575169557,0.09409088762668857,0.03007474575169557,0
Flow_1_3_DirectionalNetDelta,flow_price_alignment,-0.09408018328625482,-0.07163393823223575,0.09408018328625482,0.07163393823223575,0
Dist_OR_High_Ticks,absorption_pressure_1s,0.09407831879399114,-0.03182360154529714,0.09407831879399114,0.03182360154529714,0
Pre_Approach_Pause_Seconds,Buy_Imbalance_Count_AtEntry,0.09406731564920112,0.08416925984367077,0.09406731564920112,0.08416925984367077,0
Dist_HVN_Ticks,Flow_3_5_CounterflowShare,0.09402182296192445,0.0814481523215337,0.09402182296192445,0.0814481523215337,0
Delta2s,Previous_Volume_AtEntry,-0.093979504913219,-0.1409722713744313,0.093979504913219,0.1409722713744313,0
Profile_Concentration,delta_persistence_1_3,0.09394871795468512,0.1474692233903883,0.09394871795468512,0.1474692233903883,0
Profile_Concentration,Delta_Retention_1_3,0.09394871795468512,0.1474692233903882,0.09394871795468512,0.1474692233903882,0
DeltaPercentile,Buy_Imbalance_Count_AtEntry,0.09385513945521401,0.08220071083940039,0.09385513945521401,0.08220071083940039,0
Dist_LVN_Ticks,signed_velocity_3s,0.09384990900032456,0.06217245244977684,0.09384990900032456,0.06217245244977684,0
Flow_1_3_CounterflowShare,Realized_Volatility_60s_Ticks,0.09381262722720338,0.12103527398853611,0.09381262722720338,0.12103527398853611,0
Dist_VAH_Ticks,Velocity_Retention_1_3,0.0938020982369249,0.04585354310309874,0.0938020982369249,0.04585354310309874,0
TradesPerSecond,Dist_OR_Low_Ticks,-0.09378517982418821,0.023166200134438056,0.09378517982418821,0.023166200134438056,0
DeltaChange1s,signed_acceleration_1s,-0.09376370966560084,0.022694854535567806,0.09376370966560084,0.022694854535567806,0
Dist_POC_Ticks,Short_Long_Volatility_Ratio,-0.09372753371834631,-0.10347247175389218,0.09372753371834631,0.10347247175389218,0
DeltaPercentile,Prior_Level_Touches_60s,0.0937204353892171,0.09928247718566803,0.0937204353892171,0.09928247718566803,0
Velocity_Retention_1_3,Previous_Volume_AtEntry,0.09369054900690207,0.06071256473288312,0.09369054900690207,0.06071256473288312,0
PreBurst_Impulse_Decay_Slope_5s,Seconds_From_Open_AtEntry,-0.09363866879626903,0.03861652133446176,0.09363866879626903,0.03861652133446176,0
Dist_OR_High_Ticks,Flow_0_1_TicksPerAggressiveContract,-0.09357150918323558,-0.18411113956310357,0.09357150918323558,0.18411113956310357,0
TradesPerSecond,price_impact_per_100_contracts,-0.0935536594290189,-0.11986787635213006,0.0935536594290189,0.11986787635213006,0
Delta_AtEntry,liquidity_absorption_score,0.09352852069112089,-0.09658499442057755,0.09352852069112089,0.09658499442057755,0
Flow_3_5_DirectionalNetDelta,Body_OR_Ratio_AtEntry,0.09348057382246544,0.25627403360132806,0.09348057382246544,0.25627403360132806,0
Profile_Normalized_Entropy,delta_persistence_1_3,-0.09345731192478635,-0.15126525570793428,0.09345731192478635,0.15126525570793428,0
Profile_Normalized_Entropy,Delta_Retention_1_3,-0.09345731192478635,-0.15126525570793412,0.09345731192478635,0.15126525570793412,0
Dist_HVN_Ticks,PreBurst_Local_Entropy_10s,0.09337830672192994,0.1036508610013122,0.09337830672192994,0.1036508610013122,0
DeltaPercentile,Acceleration3s,0.09333064417178547,0.07600670087453747,0.09333064417178547,0.07600670087453747,0
Profile_Local_Maxima_Count,Delta_AtEntry,-0.09331015289888918,0.00011262319278022918,0.09331015289888918,0.00011262319278022918,0
Delta1s,flow_price_alignment,0.093300366650587,0.1431403133641753,0.093300366650587,0.1431403133641753,0
mean_trade_size,flow_price_alignment,-0.09329595001042408,-0.17322313027048722,0.09329595001042408,0.17322313027048722,0
Prior_Full_Crosses_60s,liquidity_absorption_score,0.09328218533911092,0.03824710835530311,0.09328218533911092,0.03824710835530311,0
PreBurst_Impulse_Decay_Slope_5s,Prior_Full_Crosses_60s,-0.09326642568271878,-0.07971098459510893,0.09326642568271878,0.07971098459510893,0
PreBurst_Local_Entropy_10s,signed_velocity_1s,0.09326235925893837,0.08402201018816029,0.09326235925893837,0.08402201018816029,0
PreBurst_Impulse_Survival_Seconds,Seconds_From_Open_AtEntry,-0.09325782114801988,-0.06864595012358511,0.09325782114801988,0.06864595012358511,0
Flow_0_1_DirectionalNetDelta,Flow_3_5_DirectionalVelocityTPS,-0.09325419024110594,-0.2071085491505603,0.09325419024110594,0.2071085491505603,0
Flow_3_5_DirectionalVelocityTPS,signed_delta_1s,-0.09325419024110594,-0.2071085491505603,0.09325419024110594,0.2071085491505603,0
Prior_Closed_ATR5_Ticks_AtEntry,delta_share_of_volume,0.0932173804311899,0.06736514743892699,0.0932173804311899,0.06736514743892699,0
Flow_0_1_CounterflowShare,Prior_Closed_ATR5_Ticks_AtEntry,-0.0932173804311899,-0.06736514743892776,0.0932173804311899,0.06736514743892776,0
BreakOut_TICKS_PER_SEC_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,0.09320782932130166,0.26109632919869014,0.09320782932130166,0.26109632919869014,0
PreBurst_Price_Per_Volume_3s,Signed_Delta_Share_AtEntry,-0.09319087854494926,-0.05245321675309121,0.09319087854494926,0.05245321675309121,0
DeltaChange1s,Flow_1_3_DirectionalNetDelta,0.09310495013856498,0.16050280062159544,0.09310495013856498,0.16050280062159544,0
PeakNegativeDelta,Profile_Skewness,0.09308344668678045,0.14631715349042362,0.09308344668678045,0.14631715349042362,0
Directional_OR_Extension_Ticks_AtEntry,delta_share_of_volume,0.09308018648067388,0.04695640457176373,0.09308018648067388,0.04695640457176373,0
Flow_0_1_CounterflowShare,Directional_OR_Extension_Ticks_AtEntry,-0.09308018648067388,-0.04695640457176326,0.09308018648067388,0.04695640457176326,0
Flow_0_1_CounterflowShare,Sell_Imbalance_Count_AtEntry,-0.0930701906146195,-0.1109158270608074,0.0930701906146195,0.1109158270608074,0
Sell_Imbalance_Count_AtEntry,delta_share_of_volume,0.0930701906146195,0.11091582706080721,0.0930701906146195,0.11091582706080721,0
Delta_Retention_1_3,Prior_Level_Touches_60s,-0.09305663778287965,-0.036429711890034425,0.09305663778287965,0.036429711890034425,0
Prior_Level_Touches_60s,delta_persistence_1_3,-0.09305663778287965,-0.036429711890034175,0.09305663778287965,0.036429711890034175,0
Seconds_From_Open_AtEntry,profile_confluence_4t,-0.09305459682080494,-0.118299236197662,0.09305459682080494,0.118299236197662,0
Profile_Position_Percentile,Detector_Publish_Delay_Milliseconds,0.09298954928774333,0.06155771790379689,0.09298954928774333,0.06155771790379689,0
Acceleration3s,signed_velocity_3s,-0.09297933145483536,0.09076393772647617,0.09297933145483536,0.09076393772647617,0
TradesPerSecond,Sell_Imbalance_Count_AtEntry,0.09296966369265869,0.08280858063062453,0.09296966369265869,0.08280858063062453,0
Acceleration3s,directional_vwap_distance,-0.09291011209674888,0.05669735308707444,0.09291011209674888,0.05669735308707444,0
Prior_Closed_ATR3_Ticks_AtEntry,profile_confluence_4t,0.09282416108607272,0.08537488453791714,0.09282416108607272,0.08537488453791714,0
Velocity5s,price_impact_per_100_contracts,-0.09282006286131309,-0.17231987603973897,0.09282006286131309,0.17231987603973897,0
Directional_VWAP_Distance_Ticks_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,0.09269642345048856,0.12163185740498499,0.09269642345048856,0.12163185740498499,0
OR_WidthTicks,Nearest_OR_Edge_Retest_Count_AtEntry,-0.09269444174728575,-0.045535276706489776,0.09269444174728575,0.045535276706489776,0
range,Nearest_OR_Edge_Retest_Count_AtEntry,-0.09269444174728575,-0.04553527670648988,0.09269444174728575,0.04553527670648988,0
Dist_VAH_Ticks,directional_poc_distance,-0.09269088627885726,-0.18244005553072093,0.09269088627885726,0.18244005553072093,0
Dist_OR_High_Ticks,price_impact_per_100_contracts,-0.09266674994368897,-0.1881143185956411,0.09266674994368897,0.1881143185956411,0
Profile_Local_Maxima_Count,Cumulative_Delta_AtEntry,-0.0926412494783825,-0.011619474462612822,0.0926412494783825,0.011619474462612822,0
PreBurst_Impulse_Survival_Seconds,Prior_Volume_At_Level_Band_60s,-0.092584671398035,-0.09738578583320968,0.092584671398035,0.09738578583320968,0
Delta10s,PreEntry_Volume_Climax_Ratio_AtEntry,0.09254623292068248,0.1116037741505841,0.09254623292068248,0.1116037741505841,0
Delta5s,delta_persistence_3_5,-0.09245938446282422,-0.1033573063126246,0.09245938446282422,0.1033573063126246,0
Acceleration1s,Prior_Closed_ATR5_Ticks_AtEntry,-0.09245088485880865,-0.0810956404279656,0.09245088485880865,0.0810956404279656,0
Flow_3_5_GrossAggressive,Nearest_OR_Edge_Distance_Ticks_AtEntry,0.0924437668197607,-0.004032231245212196,0.0924437668197607,0.004032231245212196,0
BuySellRatio,signed_velocity_1s,-0.09238284230692195,-0.081905367144954,0.09238284230692195,0.081905367144954,0
Dist_LVN_Ticks,PreBurst_Reclaim_Count_10s,-0.09236083162742156,-0.07501389930055177,0.09236083162742156,0.07501389930055177,0
Flow_3_5_GrossAggressive,PreEntry_Directional_Delta_Share3_AtEntry,0.09232919901444853,0.062284113200096435,0.09232919901444853,0.062284113200096435,0
Prior_Full_Crosses_60s,Previous_Volume_AtEntry,0.09225601757923249,0.11536624360300005,0.09225601757923249,0.11536624360300005,0
Flow_0_1_TicksPerAggressiveContract,Time_Since_Last_Prior_Level_Touch_Seconds,-0.09219520102627227,0.09512252616128848,0.09219520102627227,0.09512252616128848,0
Seconds_From_Open_AtEntry,directional_vwap_distance,0.09214435452967563,0.13782681012632342,0.09214435452967563,0.13782681012632342,0
Cumulative_Delta_AtEntry,Signed_Previous_Delta_Share_AtEntry,-0.09213650194254439,-0.04365538697185232,0.09213650194254439,0.04365538697185232,0
Previous_Delta_AtEntry,signed_acceleration_1s,-0.09213062330337833,-0.013331670501881956,0.09213062330337833,0.013331670501881956,0
Body_OR_Ratio_AtEntry,signed_delta_1s,-0.092070190638391,-0.11461911173005479,0.092070190638391,0.11461911173005479,0
Flow_0_1_DirectionalNetDelta,Body_OR_Ratio_AtEntry,-0.092070190638391,-0.11461911173005478,0.092070190638391,0.11461911173005478,0
Dist_POC_Ticks,Dist_LVN_Ticks,-0.09206619614658502,-0.10349363654874393,0.09206619614658502,0.10349363654874393,0
Flow_0_1_DirectionalNetDelta,Flow_3_5_DirectionalNetDelta,-0.0919665929941545,-0.11411367665113355,0.0919665929941545,0.11411367665113355,0
Flow_3_5_DirectionalNetDelta,signed_delta_1s,-0.0919665929941545,-0.11411367665113352,0.0919665929941545,0.11411367665113352,0
BuySellRatio,Prior_Closed_ATR3_Ticks_AtEntry,-0.09190794336523851,-0.13585695846028964,0.09190794336523851,0.13585695846028964,0
Delta1s,Realized_Volatility_30s_Ticks,-0.09188035162778015,-0.06460285949489307,0.09188035162778015,0.06460285949489307,0
PreBurst_Path_Efficiency_10s,Previous_Volume_AtEntry,-0.09180194282521098,-0.09294349704194625,0.09180194282521098,0.09294349704194625,0
Delta1s,Profile_Normalized_Entropy,-0.09179705561796218,-0.13808991227311768,0.09179705561796218,0.13808991227311768,0
PeakNegativeDelta,flow_price_alignment,0.09178119834655997,0.09573351480047272,0.09178119834655997,0.09573351480047272,0
price_impact_per_100_contracts,profile_confluence_4t,-0.09175016079134662,-0.07394158874370803,0.09175016079134662,0.07394158874370803,0
Profile_Local_Maxima_Count,Liquidity_Burst_Seconds_Since_Prior_Burst,-0.09174698042719671,-0.296424997365394,0.09174698042719671,0.296424997365394,0
Profile_Local_Maxima_Count,Seconds_Since_Prior_Burst,-0.09174698042719671,-0.296424997365394,0.09174698042719671,0.296424997365394,0
Delta_Change_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,0.09168136806873806,0.16218705797935573,0.09168136806873806,0.16218705797935573,0
Prior_Level_Touches_60s,mean_trade_size,0.0916288961284045,-0.032289644462057905,0.0916288961284045,0.032289644462057905,0
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,directional_vwap_distance,-0.091603790818692,-0.1592129185462995,0.091603790818692,0.1592129185462995,0
Acceleration3s,PreBurst_Impulse_Decay_Slope_5s,-0.09156425384372995,0.16488081753787454,0.09156425384372995,0.16488081753787454,0
Cumulative_Delta_AtEntry,Previous_Delta_AtEntry,0.09155972527361425,0.06823421561248014,0.09155972527361425,0.06823421561248014,0
Profile_Std_Ticks,Short_Long_Volatility_Ratio,0.09155828054910624,0.22907671902312263,0.09155828054910624,0.22907671902312263,0
Flow_1_3_CounterflowShare,Signal_To_Entry_Latency_Milliseconds,-0.0915484861416649,-0.064002188037892,0.0915484861416649,0.064002188037892,0
Previous_Volume_AtEntry,profile_confluence_4t,0.09147982298944773,0.16294494511920243,0.09147982298944773,0.16294494511920243,0
Dist_VWAP_Ticks,PreBurst_Impulse_Survival_Seconds,-0.09144213154418751,-0.027727558994213038,0.09144213154418751,0.027727558994213038,0
PreBurst_Reclaim_Count_10s,Signed_Delta_Share_AtEntry,0.09139618907178906,0.11581079760624949,0.09139618907178906,0.11581079760624949,0
Dist_OR_Low_Ticks,Signed_Previous_Delta_Share_AtEntry,-0.09133644980064892,-0.14096356718368308,0.09133644980064892,0.14096356718368308,0
Dist_VWAP_Ticks,Detector_Publish_To_Entry_Latency_Milliseconds,0.09133062382913155,0.0995578254281013,0.09133062382913155,0.0995578254281013,0
Dist_HVN_Ticks,Realized_Volatility_30s_Ticks,-0.0913122265904751,-0.1372750214814174,0.0913122265904751,0.1372750214814174,0
Sell_Imbalance_Count_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,0.09130797257084065,0.09284384865563562,0.09130797257084065,0.09284384865563562,0
Velocity5s,signed_velocity_3s,-0.09128543064557726,-0.05230673394953563,0.09128543064557726,0.05230673394953563,0
PreBurst_Path_Efficiency_10s,Delta_AtEntry,0.09127050795137652,0.12155414557589937,0.09127050795137652,0.12155414557589937,0
Dist_LVN_Ticks,Nearest_OR_Edge_Distance_Ticks_AtEntry,0.09125439047201704,0.08062411222824598,0.09125439047201704,0.08062411222824598,0
Previous_Volume_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,-0.09120402328431866,-0.11752710286694411,0.09120402328431866,0.11752710286694411,0
DeltaPercentile,Flow_0_1_TicksPerAggressiveContract,-0.09119340015354897,-0.07443050189888877,0.09119340015354897,0.07443050189888877,0
BreakOut_TICKS_PER_SEC_AtEntry,acceleration_velocity_ratio,0.09116843511600968,0.10035132687152098,0.09116843511600968,0.10035132687152098,0
PreBurst_Price_Per_Volume_3s,PreEntry_Range_Compression3_AtEntry,-0.09116514267529649,-0.04382065704836136,0.09116514267529649,0.04382065704836136,0
Dist_VAL_Ticks,Signal_To_Entry_Latency_Milliseconds,0.0911602919146559,0.06536684847875347,0.0911602919146559,0.06536684847875347,0
signed_delta_change_1s,directional_vwap_distance,0.09111095616503082,0.15663455887311276,0.09111095616503082,0.15663455887311276,0
BuySellRatio,PreEntry_Volume_Climax_Ratio_AtEntry,0.09110962851168887,0.09745558771572428,0.09110962851168887,0.09745558771572428,0
Flow_Aligned_Segment_Count,Signed_Previous_Delta_Share_AtEntry,0.09109771006748127,0.0560376742963013,0.09109771006748127,0.0560376742963013,0
Flow_1_3_DirectionalNetDelta,Flow_3_5_GrossAggressive,0.09109767776116778,0.033770462394322104,0.09109767776116778,0.033770462394322104,0
Velocity1s,Signal_To_Entry_Latency_Milliseconds,0.0910854671139291,0.031228532880530013,0.0910854671139291,0.031228532880530013,0
TicksPerSecond,Signal_To_Entry_Latency_Milliseconds,0.0910854671139291,0.031228532880530013,0.0910854671139291,0.031228532880530013,0
PreBurst_Reclaim_Count_10s,Detector_Publish_To_Entry_Latency_Milliseconds,0.09103788978965385,0.06741186391894051,0.09103788978965385,0.06741186391894051,0
Profile_Normalized_Entropy,PreEntry_Directional_Delta_Share3_AtEntry,0.0909792130533689,0.09813654109736127,0.0909792130533689,0.09813654109736127,0
Profile_Concentration,Delta_AtEntry,0.09092405038742687,0.10840143620294208,0.09092405038742687,0.10840143620294208,0
PreBurst_Acceptance_Dwell_Ratio_5s,Detector_Publish_Delay_Milliseconds,-0.09081713273155652,-0.11651427794528757,0.09081713273155652,0.11651427794528757,0
DeltaChange1s,Prior_Closed_ATR3_Ticks_AtEntry,-0.09080084694133901,-0.10847543958846684,0.09080084694133901,0.10847543958846684,0
Dist_OR_High_Ticks,Flow_Conflict_Segment_Count,0.09077863306102701,0.06007229118246763,0.09077863306102701,0.06007229118246763,0
Pre_Approach_Pause_Seconds,mean_trade_size,0.09072298020572324,0.00915521361857165,0.09072298020572324,0.00915521361857165,0
Short_Long_Volatility_Ratio,Buy_Imbalance_Count_AtEntry,-0.09071572249781626,-0.10166558929696991,0.09071572249781626,0.10166558929696991,0
Sell_Imbalance_Count_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,0.09069379620416923,0.08408492156876422,0.09069379620416923,0.08408492156876422,0
Time_Since_Last_Prior_Level_Touch_Seconds,signed_acceleration_1s,0.09066129784747927,0.26315250738951557,0.09066129784747927,0.26315250738951557,0
Flow_3_5_DirectionalNetDelta,PreEntry_Directional_Delta_Share3_AtEntry,-0.0905991745231484,-0.10963144755666844,0.0905991745231484,0.10963144755666844,0
PreBurst_Path_Efficiency_10s,liquidity_absorption_score,-0.09053858195621214,-0.16254653635716143,0.09053858195621214,0.16254653635716143,0
Flow_Conflict_Segment_Count,velocity_consistency,-0.09049273129442988,-0.05206655320426019,0.09049273129442988,0.05206655320426019,0
Velocity3s,PreEntry_Directional_Efficiency3_AtEntry,-0.09044294622998218,-0.12808402780591233,0.09044294622998218,0.12808402780591233,0
Flow_0_1_TicksPerAggressiveContract,Detector_Publish_Delay_Milliseconds,-0.0903933798898352,-0.06119558938118677,0.0903933798898352,0.06119558938118677,0
Realized_Volatility_30s_Ticks,signed_delta_1s,-0.09038335369032004,0.07861158198495491,0.09038335369032004,0.07861158198495491,0
Flow_0_1_DirectionalNetDelta,Realized_Volatility_30s_Ticks,-0.09038335369032004,0.07861158198495488,0.09038335369032004,0.07861158198495488,0
Acceleration1s,Directional_VWAP_Distance_Ticks_AtEntry,-0.0903776489181894,-0.12662845414754537,0.0903776489181894,0.12662845414754537,0
Velocity1s,Pre_Approach_Velocity_TPS,-0.0903712755665746,-0.055939689201900934,0.0903712755665746,0.055939689201900934,0
TicksPerSecond,Pre_Approach_Velocity_TPS,-0.0903712755665746,-0.055939689201900934,0.0903712755665746,0.055939689201900934,0
PreBurst_Acceptance_Dwell_Ratio_5s,Profile_Effective_Nodes,0.09034017920959346,0.010654301352260446,0.09034017920959346,0.010654301352260446,0
Realized_Volatility_60s_Ticks,delta_share_of_volume,-0.09031192026346951,-0.07893874160157825,0.09031192026346951,0.07893874160157825,0
Flow_0_1_CounterflowShare,Realized_Volatility_60s_Ticks,0.09031192026346951,0.07893874160157809,0.09031192026346951,0.07893874160157809,0
Dist_HVN_Ticks,Realized_Volatility_60s_Ticks,-0.0903048052191905,-0.1268113332602404,0.0903048052191905,0.1268113332602404,0
Delta5s,Previous_Volume_AtEntry,-0.09030230761164858,-0.1332782306562434,0.09030230761164858,0.1332782306562434,0
