BurstId,fecha,burst_side,hard_fail,S,Q,evaluable,Q_K,Q_B,Q_F,S_K,S_B,S_F,r_K1,u_K1,q_K1,r_K2,u_K2,q_K2,r_K3,u_K3,q_K3,r_K4,u_K4,q_K4,r_K5,u_K5,q_K5,r_K6,u_K6,q_K6,r_B1,u_B1,q_B1,r_B2,u_B2,q_B2,r_B3,u_B3,q_B3,r_B4,u_B4,q_B4,r_B5,u_B5,q_B5,r_F1,u_F1,q_F1,r_F2,u_F2,q_F2
LB_20221018_093155_SELL_0001,2022-10-18,SELL,,-0.34136656975032537,0.9998666666666667,True,1.0,0.9996,1.0,-0.8531075894774341,-0.1127205420522496,-0.058271577721292406,-0.9960000000000001,-0.9960000000000001,1.0,-48.0,-0.9929690490514801,1.0,-15.004,-0.8743431544797917,1.0,-1.0,-1.0,1.0,-0.922,-0.922,1.0,-0.3333333333333333,-0.3333333333333333,1.0,1.6666666666666667,0.2509348708138301,1.0,-0.910246666666667,-0.21888932815214837,1.0,-1.2058823529411764,-0.42864483650169,1.0,-0.0,-0.0,1.0,-0.025493525317484448,-0.16700341642123975,0.998,-0.06761565836298933,-0.06761565836298933,1.0,-1.220666666666666,-0.048927497079595476,1.0
LB_20221025_093119_BUY_0001,2022-10-25,BUY,,0.28548006081103494,0.9437333333333333,True,1.0,0.8311999999999999,1.0,0.3904678233257221,-0.06991089541721882,0.5358832545246015,0.632,0.632,1.0,7.0,0.3899700444704462,1.0,3.7699999999999987,0.32704742179967594,1.0,0.8757894736842106,0.8757894736842106,1.0,0.06799999999999998,0.06799999999999998,1.0,0.05,0.05,1.0,10.0,0.911861488546731,1.0,-8.900369999999999,-0.974540171730481,1.0,-3.9166666666666665,-0.9030176064226566,1.0,-0.0,-0.0,1.0,0.10869321420969613,0.6161418125203125,0.15599999999999992,0.16751269035532995,0.16751269035532995,1.0,37.269999999999996,0.9042538186938731,1.0
LB_20221026_093108_SELL_0002,2022-10-26,SELL,,-0.5320238504161213,1.0,True,1.0,1.0,1.0,-0.9959097089920244,-0.05502513816650376,-0.5451367040898359,-1.0,-1.0,1.0,-41.0,-0.9840514675269681,1.0,-30.233999999999998,-0.9914067864251784,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.15264375981490486,1.0,-0.87721,-0.21118771230986846,1.0,-1.4090909090909092,-0.4895395226698524,1.0,-0.09090909090909091,-0.09090909090909091,1.0,0.057666664636637874,0.36386687524138817,1.0,-0.1827956989247312,-0.1827956989247312,1.0,-37.718,-0.9074777092549408,1.0
LB_20221027_093628_SELL_0001,2022-10-27,SELL,,-0.4273563947058456,0.9982666666666667,True,1.0,0.9948,1.0,-0.8089980847702707,-0.2983195705601608,-0.17475152878710526,-0.984,-0.984,1.0,-20.0,-0.8263354483414422,1.0,-15.162,-0.8776530602801818,1.0,-1.0,-1.0,1.0,-0.966,-0.966,1.0,-0.2,-0.2,1.0,5.0,0.6464819337624415,1.0,-3.8817500000000025,-0.7392420896431139,1.0,-3.8125,-0.8954454290842248,1.0,-0.0,-0.0,1.0,-0.0837531729345859,-0.5033922678359068,0.974,-0.06343283582089553,-0.06343283582089553,1.0,-7.3359999999999985,-0.286070221753315,1.0
LB_20221028_093127_BUY_0001,2022-10-28,BUY,,-0.23646696559867797,0.9929333333333333,True,1.0,0.9788,1.0,-0.09582982446304777,-0.06539730651819857,-0.5481737658147875,-0.7879999999999999,-0.7879999999999999,1.0,6.0,0.3389813455441767,1.0,-11.924,-0.7909076607435161,1.0,0.05894736842105264,0.05894736842105264,1.0,0.10600000000000005,0.10600000000000005,1.0,0.5,0.5,1.0,3.0,0.4313372698755846,1.0,-1.3850099999999963,-0.3261683610404892,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.06994722892048998,-0.43215544142608825,0.8939999999999999,-0.13317757009345793,-0.13317757009345793,1.0,-49.558,-0.9631699615361171,1.0
LB_20221103_093349_BUY_0001,2022-11-03,BUY,,-0.5137927337513654,1.0,True,1.0,1.0,1.0,-0.9728583713006786,-0.22936943085843411,-0.3391503990949831,-1.0,-1.0,1.0,-28.0,-0.9284529184141345,1.0,-16.878,-0.9086973093899368,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,7.0,0.79205527771202,1.0,-4.68641,-0.8162535287864102,1.0,-3.4285714285714284,-0.8624568742811554,1.0,-0.0,-0.0,1.0,-0.040272814377215436,-0.260192028936625,1.0,-0.08317929759704251,-0.08317929759704251,1.0,-17.089999999999996,-0.5951215005929238,1.0
LB_20230321_093130_BUY_0001,2023-03-21,BUY,,-0.3228107061369594,1.0,True,1.0,1.0,1.0,-0.8083130583474767,-0.16675603683181478,0.0066369767684133435,-1.0,-1.0,1.0,-6.0,-0.3389813455441767,1.0,-6.2620000000000005,-0.5108970045406835,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,7.0,0.79205527771202,1.0,-4.45933,-0.7968717689981026,1.0,-2.0833333333333335,-0.6593521627123083,1.0,-0.041666666666666664,-0.041666666666666664,1.0,-0.019454810324991554,-0.1279448634940163,1.0,0.008620689655172414,0.008620689655172414,1.0,0.11599999999999935,0.004653263881654273,1.0
LB_20230328_093202_SELL_0001,2023-03-28,SELL,,0.09922744956968799,0.9590666666666667,True,1.0,0.8772,1.0,0.3918128486602965,0.027065277044125778,-0.12119577699535825,0.22799999999999998,0.22799999999999998,1.0,12.0,0.6080882697586234,1.0,3.7079999999999997,0.3220519800978923,1.0,0.5347368421052632,0.5347368421052632,1.0,0.558,0.558,1.0,0.1,0.1,1.0,6.0,0.7273497754297724,1.0,-3.2607300000000006,-0.6623628996800257,1.0,-1.565217391304348,-0.5333265893734622,1.0,-0.0,-0.0,1.0,0.10568892672017999,0.6036660988443444,0.386,0.10644677661169415,0.10644677661169415,1.0,-9.077000000000002,-0.34883833060241065,1.0
LB_20230403_093250_BUY_0001,2023-04-03,BUY,,-0.2690127176533259,0.9949333333333333,True,1.0,0.9848000000000001,1.0,-0.32340898412352664,-0.29221833047124407,-0.191410838365207,-0.732,-0.732,1.0,-17.0,-0.7615941559557649,1.0,-6.715999999999999,-0.540476973665778,1.0,0.8505263157894737,0.8505263157894737,1.0,-0.666,-0.666,1.0,-0.09090909090909091,-0.09090909090909091,1.0,2.6666666666666665,0.3886903736494374,1.0,-1.3925533333333335,-0.32781501253977946,1.0,-1.9333333333333333,-0.6259120696690257,1.0,-0.0,-0.0,1.0,-0.21955047169323957,-0.8960549437968527,0.924,-0.14685314685314685,-0.14685314685314685,1.0,-5.995333333333333,-0.23596852987726713,1.0
LB_20230404_093600_SELL_0001,2023-04-04,SELL,,0.19266884454813193,0.9622666666666667,True,1.0,0.8868,1.0,0.16565144187375003,-0.04074550891124874,0.4531006006818945,0.13599999999999976,0.13599999999999976,1.0,-1.0,-0.05875577597851059,1.0,0.576,0.051826898616892096,1.0,0.9263157894736842,0.9263157894736842,1.0,-0.01799999999999997,-0.01799999999999997,1.0,-0.043478260869565216,-0.043478260869565216,1.0,4.5,0.5994624568881577,1.0,-3.3184900000000046,-0.6702131258144693,1.0,-1.4583333333333333,-0.5036365254057835,1.0,-0.0,-0.0,1.0,0.058854052263275135,0.3706596497758515,0.434,0.14551083591331268,0.14551083591331268,1.0,24.875,0.7606903654504763,1.0
LB_20230419_093353_SELL_0001,2023-04-19,SELL,,-0.1689906456392236,1.0,True,1.0,1.0,1.0,-0.8519062335634708,-0.19853686626523637,0.5434711629110363,-1.0,-1.0,1.0,-11.0,-0.5696866563673079,1.0,-6.736,-0.541750745013517,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,3.5,0.4918225254206079,1.0,-3.370995,-0.6772214259117013,1.0,-1.8888888888888888,-0.6155309201478908,1.0,-0.0,-0.0,1.0,-0.02936112681140794,-0.19175451068719765,1.0,0.273972602739726,0.273972602739726,1.0,28.312,0.8129697230823464,1.0
