sample_session,BurstId,burst_timestamp_exchange,burst_price,sample_window_start,sample_window_end,timestamp_exchange,timestamp_receive,sequence,raw_ordinal,order_id,event_type,event_subtype,side,price,price_before,qty_before,qty_change,qty_after,trade_qty,event_size,queue_ahead_estimate,queue_estimate_kind,state_known_before,cycle_origin_add_observed,price_changed_inferred,size_changed_inferred,fill_cancel_pair_explicitly_reconciled,fill_cancel_relation,fill_book_effect_reconciled,fill_book_effect_event,reconciliation_status
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.440365563+00:00,2023-05-18 13:34:36.440603624+00:00,112885149,5194,OID_ff00b8f14ba0,A,ADD_NEW_ORDER,A,13680.5,,0.0,2.0,2.0,0.0,2.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.440374945+00:00,2023-05-18 13:34:36.440612122+00:00,112885150,5195,OID_47ceeb1316e0,C,PURE_CANCEL_INFERRED,A,13681.25,13681.25,1.0,-1.0,0.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.440376899+00:00,2023-05-18 13:34:36.440620237+00:00,112885151,5196,OID_9931e9a4d15c,C,PURE_CANCEL_INFERRED,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.440412993+00:00,2023-05-18 13:34:36.440696088+00:00,112885159,5197,OID_ff00b8f14ba0,C,PURE_CANCEL_INFERRED,A,13680.5,13680.5,2.0,-2.0,0.0,0.0,2.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.440607439+00:00,2023-05-18 13:34:36.440750384+00:00,112885162,5198,OID_186a8fcf825b,C,PURE_CANCEL_INFERRED,A,13680.5,13680.5,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.441123219+00:00,2023-05-18 13:34:36.441214491+00:00,112885192,5202,OID_5942e43db34a,A,ADD_NEW_ORDER,A,13680.5,,0.0,2.0,2.0,0.0,2.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.441225267+00:00,2023-05-18 13:34:36.441347817+00:00,112885197,5203,OID_de4b52a6aa72,A,ADD_NEW_ORDER,A,13680.75,,0.0,1.0,1.0,0.0,1.0,3.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.441486297+00:00,2023-05-18 13:34:36.441580263+00:00,112885212,5209,OID_9c668f2fd145,A,ADD_NEW_ORDER,A,13680.5,,0.0,1.0,1.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.441843077+00:00,2023-05-18 13:34:36.441940351+00:00,112885222,5211,OID_a2ca86bbe1fe,A,ADD_NEW_ORDER,A,13680.75,,0.0,1.0,1.0,0.0,1.0,4.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.442043951+00:00,2023-05-18 13:34:36.442137829+00:00,112885223,5212,OID_534608a8d98b,M,MODIFY_PRICE,A,13680.75,13681.0,1.0,0.0,1.0,0.0,1.0,4.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,1.0,0.0,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.442330435+00:00,2023-05-18 13:34:36.442437912+00:00,112885236,5214,OID_124aaaec801c,C,PURE_CANCEL_INFERRED,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.443037891+00:00,2023-05-18 13:34:36.443126832+00:00,112885248,5217,OID_534608a8d98b,M,MODIFY_PRICE,A,13680.5,13680.75,1.0,0.0,1.0,0.0,1.0,5.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,1.0,0.0,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.444194337+00:00,2023-05-18 13:34:36.444283828+00:00,112885266,5222,OID_ff9a2e5bc3ce,A,ADD_NEW_ORDER,B,13680.25,,0.0,1.0,1.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.448209949+00:00,2023-05-18 13:34:36.448296571+00:00,112885297,5226,OID_ff9a2e5bc3ce,C,PURE_CANCEL_INFERRED,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.448516899+00:00,2023-05-18 13:34:36.448613171+00:00,112885302,5227,OID_ddde17a8e48d,C,PURE_CANCEL_INFERRED,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458555339+00:00,2023-05-18 13:34:36.458654428+00:00,112885341,5239,OID_678db5caf3a2,A,ADD_NEW_ORDER,A,13681.0,,0.0,1.0,1.0,0.0,1.0,4.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458715771+00:00,2023-05-18 13:34:36.458912765+00:00,112885343,5241,OID_e96a90adb465,T,AGGRESSOR_TRADE,B,13680.5,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458715771+00:00,2023-05-18 13:34:36.458912765+00:00,112885343,5242,OID_5942e43db34a,F,RESTING_ORDER_FILL,A,13680.5,13680.5,2.0,0.0,2.0,1.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,EXACT_GROUP_FILL_M_STATE_MATCH,1,M,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458715771+00:00,2023-05-18 13:34:36.458923409+00:00,112885344,5243,OID_5942e43db34a,M,FILL_BOOK_REMAINDER_MODIFY,A,13680.5,13680.5,2.0,-1.0,1.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,0.0,1.0,0,NOT_APPLICABLE,1,M,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458892717+00:00,2023-05-18 13:34:36.458985358+00:00,112885345,5245,OID_e44412fcc677,A,ADD_NEW_ORDER,B,13680.25,,0.0,1.0,1.0,0.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458920691+00:00,2023-05-18 13:34:36.459126856+00:00,112885349,5246,OID_bf840421d346,T,AGGRESSOR_TRADE,A,13680.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458920691+00:00,2023-05-18 13:34:36.459126856+00:00,112885349,5247,OID_97acf0376adc,F,RESTING_ORDER_FILL,B,13680.25,13680.25,1.0,0.0,1.0,1.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.458920691+00:00,2023-05-18 13:34:36.459149031+00:00,112885350,5248,OID_97acf0376adc,C,FILL_BOOK_DECREMENT,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.459110729+00:00,2023-05-18 13:34:36.459202881+00:00,112885352,5249,OID_e44412fcc677,C,PURE_CANCEL_INFERRED,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.459157787+00:00,2023-05-18 13:34:36.459292693+00:00,112885361,5250,OID_72e6ddca9adb,A,ADD_NEW_ORDER,B,13680.25,,0.0,1.0,1.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.459374729+00:00,2023-05-18 13:34:36.459475881+00:00,112885367,5252,OID_cbec41ed5479,M,MODIFY_PRICE,A,13681.25,13754.0,2.0,-1.0,1.0,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,1,0,1.0,1.0,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.463367525+00:00,2023-05-18 13:34:36.463462440+00:00,112885381,5256,OID_395338056133,A,ADD_NEW_ORDER,B,13680.25,,0.0,1.0,1.0,0.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.468778897+00:00,2023-05-18 13:34:36.468879166+00:00,112885396,5259,OID_6bace46bdf11,A,ADD_NEW_ORDER,A,13681.25,,0.0,1.0,1.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.473759905+00:00,2023-05-18 13:34:36.473846921+00:00,112885407,5263,OID_65511c02fa55,A,ADD_NEW_ORDER,B,13680.25,,0.0,1.0,1.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.478403723+00:00,2023-05-18 13:34:36.478510933+00:00,112885417,5264,OID_10e223a70421,A,ADD_NEW_ORDER,A,13680.5,,0.0,1.0,1.0,0.0,1.0,3.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.478540219+00:00,2023-05-18 13:34:36.478637296+00:00,112885422,5265,OID_395338056133,C,PURE_CANCEL_INFERRED,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.481780415+00:00,2023-05-18 13:34:36.481887464+00:00,112885427,5268,OID_08c28786af34,A,ADD_NEW_ORDER,B,13680.25,,0.0,1.0,1.0,0.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.487872271+00:00,2023-05-18 13:34:36.488115540+00:00,112885470,5277,OID_e1a9f7fa868d,T,AGGRESSOR_TRADE,A,13680.25,,,0.0,,2.0,2.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.487872271+00:00,2023-05-18 13:34:36.488115540+00:00,112885470,5278,OID_72e6ddca9adb,F,RESTING_ORDER_FILL,B,13680.25,13680.25,1.0,0.0,1.0,1.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.487872271+00:00,2023-05-18 13:34:36.488115540+00:00,112885470,5279,OID_65511c02fa55,F,RESTING_ORDER_FILL,B,13680.25,13680.25,1.0,0.0,1.0,1.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.487872271+00:00,2023-05-18 13:34:36.488127444+00:00,112885471,5280,OID_72e6ddca9adb,C,FILL_BOOK_DECREMENT,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.487872271+00:00,2023-05-18 13:34:36.488127444+00:00,112885471,5281,OID_65511c02fa55,C,FILL_BOOK_DECREMENT,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.487899047+00:00,2023-05-18 13:34:36.488127444+00:00,112885471,5282,OID_a4e0decb11a3,A,ADD_NEW_ORDER,A,13680.5,,0.0,8.0,8.0,0.0,8.0,4.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488084613+00:00,2023-05-18 13:34:36.488187161+00:00,112885472,5283,OID_cf72524873e2,A,ADD_NEW_ORDER,A,13680.5,,0.0,1.0,1.0,0.0,1.0,12.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488087773+00:00,2023-05-18 13:34:36.488353597+00:00,112885474,5284,OID_4a906a2722e0,T,AGGRESSOR_TRADE,A,13680.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488087773+00:00,2023-05-18 13:34:36.488353597+00:00,112885474,5285,OID_08c28786af34,F,RESTING_ORDER_FILL,B,13680.25,13680.25,1.0,0.0,1.0,1.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488087773+00:00,2023-05-18 13:34:36.488353597+00:00,112885474,5286,OID_08c28786af34,C,FILL_BOOK_DECREMENT,B,13680.25,13680.25,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488090659+00:00,2023-05-18 13:34:36.488364548+00:00,112885475,5287,OID_a4e0decb11a3,M,MODIFY_SIZE,A,13680.5,13680.5,8.0,-3.0,5.0,0.0,5.0,4.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,0.0,1.0,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488136835+00:00,2023-05-18 13:34:36.488496389+00:00,112885482,5288,OID_8a76a2951d9f,A,ADD_NEW_ORDER,A,13680.25,,0.0,1.0,1.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488273651+00:00,2023-05-18 13:34:36.488617064+00:00,112885491,5292,OID_d7341c300b99,A,ADD_NEW_ORDER,A,13680.25,,0.0,4.0,4.0,0.0,4.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488333491+00:00,2023-05-18 13:34:36.488736822+00:00,112885501,5294,OID_a4e0decb11a3,M,MODIFY_SIZE,A,13680.5,13680.5,5.0,-1.0,4.0,0.0,4.0,4.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,0.0,1.0,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488333869+00:00,2023-05-18 13:34:36.488749961+00:00,112885502,5295,OID_d7341c300b99,C,PURE_CANCEL_INFERRED,A,13680.25,13680.25,4.0,-4.0,0.0,0.0,4.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,C_WITHOUT_FILL_SAME_KEY,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488498153+00:00,2023-05-18 13:34:36.488863056+00:00,112885513,5297,OID_dd50e9ed8610,A,ADD_NEW_ORDER,A,13680.25,,0.0,1.0,1.0,0.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488502179+00:00,2023-05-18 13:34:36.488874883+00:00,112885514,5298,OID_59596b546391,A,ADD_NEW_ORDER,A,13680.5,,0.0,1.0,1.0,0.0,1.0,9.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488508235+00:00,2023-05-18 13:34:36.488880182+00:00,112885515,5299,OID_4ff9c0f82e50,A,ADD_NEW_ORDER,A,13680.5,,0.0,1.0,1.0,0.0,1.0,10.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488696767+00:00,2023-05-18 13:34:36.489553589+00:00,112885523,5305,OID_10e223a70421,M,MODIFY_PRICE,A,13680.25,13680.5,1.0,0.0,1.0,0.0,1.0,3.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,1.0,0.0,0,NOT_APPLICABLE,0,,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.488751059+00:00,2023-05-18 13:34:36.489740166+00:00,112885524,5306,OID_cec09b651dbc,M,MODIFY_PRICE,A,13681.0,13756.25,3.0,-2.0,1.0,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,1,0,1.0,1.0,0,NOT_APPLICABLE,0,,RECONCILED
