request_id,fecha,BurstId,year,burst_side,family_label_only,resolved_raw_symbol,resolved_instrument_id,metadata_stype_out,observed_instrument_ids,file_records,usable_records_through_last_f_last,tail_records_excluded_after_last_f_last,snapshot_rows,snapshot_clear_rows,snapshot_add_rows,snapshot_last_rows,bad_book_rows,sequence_regressions,unique_identity_order_ids,first_action_add_count,left_censored_order_pct,modify_rows,modify_reconciled_rows,cancel_rows,cancel_reconciled_rows,cancel_exceeds_state_rows,fill_groups,fill_reconciled_groups,identity_reconciliation_pct,attacked_l0_price_mbo,attacked_l0_depth_mbo,attacked_l0_l2_depth_mbo,attacked_l0_l2_order_count,atas_burst_price_informational,atas_vs_mbo_l0_abs_ticks_informational,footprint_atas_comparison_used_as_gate,snapshot_pass,contract_pass,bad_book_pass,sequence_pass,reconciliation_pass,left_censor_pass,attacked_levels_pass,cutoff_pass,technical_gate_pass,file_path,file_bytes
NQ_MBO_SNAPSHOT_2024-03-18_LB_20240318_093121_BUY_0001,2024-03-18,LB_20240318_093121_BUY_0001,2024,BUY,C_MIXED_PATH,NQM4,13743,instrument_id,13743,2088189,2088189,0,2871,1,2870,1,0,0,768933,768933,0.0,363297,363297,764324,764324,0,112223,112223,100.0,18298.25,7.0,29.0,28,18301.25,12.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-03-18_LB_20240318_093121_BUY_0001.mbo.dbn.zst,40739718
NQ_MBO_SNAPSHOT_2024-04-02_LB_20240402_093358_SELL_0002,2024-04-02,LB_20240402_093358_SELL_0002,2024,SELL,C_MIXED_PATH,NQM4,13743,instrument_id,13743,3128821,3128816,5,2888,1,2887,1,0,0,1088808,1088808,0.0,706109,706109,1083845,1083845,0,145336,145336,100.0,18268.5,7.0,28.0,13,18265.0,14.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-02_LB_20240402_093358_SELL_0002.mbo.dbn.zst,61103039
NQ_MBO_SNAPSHOT_2024-04-04_LB_20240404_093500_BUY_0001,2024-04-04,LB_20240404_093500_BUY_0001,2024,BUY,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,1999933,1999933,0,2997,1,2996,1,0,0,748536,748536,0.0,335784,335784,743649,743649,0,99600,99600,100.0,18550.0,2.0,13.0,13,18552.5,10.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-04_LB_20240404_093500_BUY_0001.mbo.dbn.zst,39189723
NQ_MBO_SNAPSHOT_2024-04-05_LB_20240405_093248_SELL_0001,2024-04-05,LB_20240405_093248_SELL_0001,2024,SELL,C_MIXED_PATH,NQM4,13743,instrument_id,13743,3688278,3688278,0,3037,1,3036,1,0,0,1404564,1404564,0.0,619326,619326,1400117,1400117,0,152691,152691,100.0,18158.0,3.0,14.0,14,18151.25,27.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-05_LB_20240405_093248_SELL_0001.mbo.dbn.zst,72300146
NQ_MBO_SNAPSHOT_2024-04-09_LB_20240409_093342_SELL_0001,2024-04-09,LB_20240409_093342_SELL_0001,2024,SELL,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,2224159,2224159,0,2808,1,2807,1,0,0,827377,827377,0.0,391267,391267,822723,822723,0,105789,105789,100.0,18381.5,4.0,84.0,24,18378.75,11.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-09_LB_20240409_093342_SELL_0001.mbo.dbn.zst,43732082
NQ_MBO_SNAPSHOT_2024-04-17_LB_20240417_093502_SELL_0001,2024-04-17,LB_20240417_093502_SELL_0001,2024,SELL,C_MIXED_PATH,NQM4,13743,instrument_id,13743,3619644,3619644,0,2980,1,2979,1,0,0,1340659,1340659,0.0,690138,690138,1335839,1335839,0,147087,147087,100.0,17925.75,4.0,13.0,12,17922.5,13.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-17_LB_20240417_093502_SELL_0001.mbo.dbn.zst,70903675
NQ_MBO_SNAPSHOT_2024-04-18_LB_20240418_093109_SELL_0001,2024-04-18,LB_20240418_093109_SELL_0001,2024,SELL,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,2658808,2658808,0,3075,1,3074,1,0,0,950335,950335,0.0,559980,559980,945647,945647,0,116991,116991,100.0,17662.5,3.0,18.0,13,17660.0,10.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-18_LB_20240418_093109_SELL_0001.mbo.dbn.zst,52741805
NQ_MBO_SNAPSHOT_2024-04-23_LB_20240423_093145_BUY_0001,2024-04-23,LB_20240423_093145_BUY_0001,2024,BUY,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,2709161,2709161,0,2937,1,2936,1,0,0,962345,962345,0.0,600073,600073,957838,957838,0,109234,109234,100.0,17440.25,13.0,22.0,14,17445.0,19.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-23_LB_20240423_093145_BUY_0001.mbo.dbn.zst,53991922
NQ_MBO_SNAPSHOT_2024-04-26_LB_20240426_093151_SELL_0001,2024-04-26,LB_20240426_093151_SELL_0001,2024,SELL,C_MIXED_PATH,NQM4,13743,instrument_id,13743,3268215,3268215,0,2947,1,2946,1,0,0,1194551,1194551,0.0,651081,651081,1189898,1189898,0,133775,133775,100.0,17681.75,1.0,8.0,8,17675.0,27.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-04-26_LB_20240426_093151_SELL_0001.mbo.dbn.zst,65368886
NQ_MBO_SNAPSHOT_2024-05-02_LB_20240502_093112_SELL_0001,2024-05-02,LB_20240502_093112_SELL_0001,2024,SELL,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,2568897,2568897,0,3022,1,3021,1,0,0,938394,938394,0.0,522210,522210,933872,933872,0,100356,100356,100.0,17574.5,1.0,8.0,8,17571.25,13.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-05-02_LB_20240502_093112_SELL_0001.mbo.dbn.zst,51446989
NQ_MBO_SNAPSHOT_2024-05-03_LB_20240503_093157_SELL_0001,2024-05-03,LB_20240503_093157_SELL_0001,2024,SELL,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,2796108,2796108,0,3066,1,3065,1,0,0,1007480,1007480,0.0,590007,590007,1002790,1002790,0,112529,112529,100.0,17941.75,1.0,9.0,9,17937.5,17.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-05-03_LB_20240503_093157_SELL_0001.mbo.dbn.zst,55415309
NQ_MBO_SNAPSHOT_2024-05-10_LB_20240510_093420_BUY_0001,2024-05-10,LB_20240510_093420_BUY_0001,2024,BUY,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,1674886,1674886,0,2857,1,2856,1,0,0,602319,602318,0.00016602498011850862,325850,325850,597791,597791,0,86437,86436,99.99990099774473,18298.5,5.0,30.0,20,18301.25,11.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-05-10_LB_20240510_093420_BUY_0001.mbo.dbn.zst,33376391
NQ_MBO_SNAPSHOT_2024-05-20_LB_20240520_093220_BUY_0001,2024-05-20,LB_20240520_093220_BUY_0001,2024,BUY,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,1444509,1444509,0,2992,1,2991,1,0,0,522877,522877,0.0,292740,292740,518238,518238,0,64102,64102,100.0,18658.25,5.0,40.0,21,18661.25,12.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-05-20_LB_20240520_093220_BUY_0001.mbo.dbn.zst,28695760
NQ_MBO_SNAPSHOT_2024-05-28_LB_20240528_093142_BUY_0001,2024-05-28,LB_20240528_093142_BUY_0001,2024,BUY,C_MIXED_PATH,NQM4,13743,instrument_id,13743,2022049,2022049,0,3077,1,3076,1,0,0,710967,710965,0.00028130700862346637,452043,452043,706412,706412,0,88090,88088,99.99983955653425,18933.5,8.0,24.0,19,18936.25,11.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-05-28_LB_20240528_093142_BUY_0001.mbo.dbn.zst,40366863
NQ_MBO_SNAPSHOT_2024-06-05_LB_20240605_093547_SELL_0002,2024-06-05,LB_20240605_093547_SELL_0002,2024,SELL,C_MIXED_PATH,NQM4,13743,instrument_id,13743,2204283,2204283,0,2808,1,2807,1,0,0,780201,780201,0.0,470077,470077,775680,775680,0,103060,103060,100.0,18822.0,1.0,19.0,19,18817.5,18.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-05_LB_20240605_093547_SELL_0002.mbo.dbn.zst,44093032
NQ_MBO_SNAPSHOT_2024-06-06_LB_20240606_093413_BUY_0001,2024-06-06,LB_20240606_093413_BUY_0001,2024,BUY,C_MIXED_PATH,NQM4,13743,instrument_id,13743,2258514,2258514,0,3145,1,3144,1,0,0,849275,849275,0.0,404019,404019,844707,844707,0,92126,92126,100.0,19104.5,2.0,7.0,7,19107.5,12.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-06_LB_20240606_093413_BUY_0001.mbo.dbn.zst,45305439
NQ_MBO_SNAPSHOT_2024-06-11_LB_20240611_093350_BUY_0001,2024-06-11,LB_20240611_093350_BUY_0001,2024,BUY,A_TRUE_ABSORPTION,NQM4,13743,instrument_id,13743,2347207,2347207,0,2950,1,2949,1,0,0,876016,876016,0.0,449458,449458,871423,871423,0,85984,85984,100.0,19066.75,1.0,15.0,15,19073.75,28.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-11_LB_20240611_093350_BUY_0001.mbo.dbn.zst,47385734
NQ_MBO_SNAPSHOT_2024-06-13_LB_20240613_093209_BUY_0001,2024-06-13,LB_20240613_093209_BUY_0001,2024,BUY,C_MIXED_PATH,NQM4,13743,instrument_id,13743,2118579,2118579,0,2819,1,2818,1,0,0,758680,758680,0.0,428816,428816,754314,754314,0,99108,99108,100.0,19643.75,3.0,26.0,16,19647.5,15.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-13_LB_20240613_093209_BUY_0001.mbo.dbn.zst,42580099
NQ_MBO_SNAPSHOT_2024-06-14_LB_20240614_093644_BUY_0001,2024-06-14,LB_20240614_093644_BUY_0001,2024,BUY,B_CLEAN_BREAKOUT,NQM4,13743,instrument_id,13743,3237861,3237861,0,2862,1,2861,1,0,0,1220344,1220344,0.0,577343,577343,1216152,1216152,0,127119,127119,100.0,19584.0,1.0,16.0,11,19587.5,14.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-14_LB_20240614_093644_BUY_0001.mbo.dbn.zst,65176038
NQ_MBO_SNAPSHOT_2024-07-08_LB_20240708_093223_BUY_0001,2024-07-08,LB_20240708_093223_BUY_0001,2024,BUY,A_TRUE_ABSORPTION,NQU4,4358,instrument_id,4358,1523425,1523425,0,3251,1,3250,1,0,0,551463,551463,0.0,301496,301496,546797,546797,0,71080,71080,100.0,20638.75,2.0,13.0,13,20642.5,15.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-08_LB_20240708_093223_BUY_0001.mbo.dbn.zst,30567845
NQ_MBO_SNAPSHOT_2024-07-12_LB_20240712_093101_BUY_0001,2024-07-12,LB_20240712_093101_BUY_0001,2024,BUY,A_TRUE_ABSORPTION,NQU4,4358,instrument_id,4358,2686282,2686282,0,3028,1,3027,1,0,0,937113,937113,0.0,642424,642424,932580,932580,0,101603,101603,100.0,20461.0,1.0,12.0,12,20468.75,31.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-12_LB_20240712_093101_BUY_0001.mbo.dbn.zst,54075570
NQ_MBO_SNAPSHOT_2024-07-16_LB_20240716_093212_BUY_0001,2024-07-16,LB_20240716_093212_BUY_0001,2024,BUY,A_TRUE_ABSORPTION,NQU4,4358,instrument_id,4358,2170469,2170469,0,2889,1,2888,1,0,0,759541,759541,0.0,508305,508305,755159,755159,0,84517,84517,100.0,20655.75,1.0,10.0,10,20660.0,17.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-16_LB_20240716_093212_BUY_0001.mbo.dbn.zst,43866424
NQ_MBO_SNAPSHOT_2024-07-18_LB_20240718_093155_SELL_0001,2024-07-18,LB_20240718_093155_SELL_0001,2024,SELL,C_MIXED_PATH,NQU4,4358,instrument_id,4358,3266099,3266099,0,3245,1,3244,1,0,0,1221218,1221218,0.0,594201,594201,1216461,1216461,0,134442,134442,100.0,20112.5,3.0,12.0,12,20112.5,0.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-18_LB_20240718_093155_SELL_0001.mbo.dbn.zst,66035722
NQ_MBO_SNAPSHOT_2024-07-22_LB_20240722_093156_SELL_0001,2024-07-22,LB_20240722_093156_SELL_0001,2024,SELL,A_TRUE_ABSORPTION,NQU4,4358,instrument_id,4358,2841990,2841990,0,3186,1,3185,1,0,0,1101226,1101224,0.00018161576279528453,447639,447639,1096500,1096500,0,112231,112229,99.99987925403141,19905.25,3.0,14.0,14,19900.0,21.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-22_LB_20240722_093156_SELL_0001.mbo.dbn.zst,56978569
NQ_MBO_SNAPSHOT_2024-07-26_LB_20240726_093346_SELL_0001,2024-07-26,LB_20240726_093346_SELL_0001,2024,SELL,B_CLEAN_BREAKOUT,NQU4,4358,instrument_id,4358,3252518,3252518,0,2798,1,2797,1,0,0,1280475,1280475,0.0,491551,491551,1276121,1276121,0,116046,116046,100.0,19124.5,1.0,6.0,6,19118.75,23.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-26_LB_20240726_093346_SELL_0001.mbo.dbn.zst,65958605
NQ_MBO_SNAPSHOT_2024-07-30_LB_20240730_093638_BUY_0001,2024-07-30,LB_20240730_093638_BUY_0001,2024,BUY,C_MIXED_PATH,NQU4,4358,instrument_id,4358,2576291,2576291,0,2654,1,2653,1,0,0,1008581,1008581,0.0,401792,401792,1004314,1004314,0,91612,91612,100.0,19299.25,5.0,22.0,17,19301.25,8.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-30_LB_20240730_093638_BUY_0001.mbo.dbn.zst,52442305
NQ_MBO_SNAPSHOT_2024-08-08_LB_20240808_093753_SELL_0001,2024-08-08,LB_20240808_093753_SELL_0001,2024,SELL,A_TRUE_ABSORPTION,NQU4,4358,instrument_id,4358,3397324,3397324,0,1716,1,1715,1,0,0,1380881,1380881,0.0,381207,381207,1377741,1377741,0,139993,139993,100.0,18179.0,3.0,7.0,7,18165.0,56.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-08-08_LB_20240808_093753_SELL_0001.mbo.dbn.zst,68840911
NQ_MBO_SNAPSHOT_2024-08-13_LB_20240813_093126_BUY_0001,2024-08-13,LB_20240813_093126_BUY_0001,2024,BUY,B_CLEAN_BREAKOUT,NQU4,4358,instrument_id,4358,2860199,2860199,0,2347,1,2346,1,0,0,1146790,1146790,0.0,386578,386578,1142745,1142745,0,102558,102558,100.0,18844.25,3.0,8.0,6,18851.25,28.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-08-13_LB_20240813_093126_BUY_0001.mbo.dbn.zst,57949489
NQ_MBO_SNAPSHOT_2024-08-14_LB_20240814_093352_SELL_0001,2024-08-14,LB_20240814_093352_SELL_0001,2024,SELL,A_TRUE_ABSORPTION,NQU4,4358,instrument_id,4358,2746873,2746873,0,2727,1,2726,1,0,0,1113872,1113871,8.977692230346036e-05,336874,336874,1109857,1109857,0,103271,103270,99.99993548395422,19123.0,16.0,23.0,13,19117.5,22.0,False,True,True,True,True,True,True,True,True,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-08-14_LB_20240814_093352_SELL_0001.mbo.dbn.zst,55425394
