iteration,roc_auc
1262,0.7577796467619848
1263,0.599663582842725
1264,0.6820857863751051
1265,0.8216989066442388
1266,0.7359125315391084
1267,0.7115222876366695
1268,0.8074011774600505
1269,0.6728343145500421
1270,0.6551724137931034
1271,0.6543313708999159
1272,0.7249789739276703
1273,0.6980656013456686
1274,0.6450798990748529
1275,0.7039529015979815
1276,0.6232127838519764
1277,0.6181665264928512
1278,0.6030277544154752
1279,0.7098402018502944
1280,0.7005887300252313
1281,0.6114381833473508
1282,0.7089991589571069
1283,0.6232127838519764
1284,0.7014297729184188
1285,0.7586206896551724
1286,0.6736753574432296
1287,0.7653490328006728
1288,0.6846089150546677
1289,0.7182506307821698
1290,0.6837678721614803
1291,0.6837678721614803
1292,0.6190075693860386
1293,0.7157275021026073
1294,0.7207737594617326
1295,0.6568544995794786
1296,0.6585365853658537
1297,0.607232968881413
1298,0.6694701429772919
1299,0.6635828427249789
1300,0.7190916736753574
1301,0.7106812447434819
1302,0.6551724137931035
1303,0.6593776282590412
1304,0.5744322960470984
1305,0.6408746846089151
1306,0.7779646761984861
1307,0.7291841883936081
1308,0.6930193439865433
1309,0.6719932716568545
1310,0.7216148023549201
1311,0.7796467619848613
1312,0.6963835155592936
1313,0.7064760302775441
1314,0.7359125315391085
1315,0.7653490328006729
1316,0.7283431455004205
1317,0.6871320437342304
1318,0.7207737594617325
1319,0.7258200168208578
1320,0.7493692178301093
1321,0.584524810765349
1322,0.6778805719091674
1323,0.6913372582001681
1324,0.6593776282590412
1325,0.5719091673675357
1326,0.6358284272497897
1327,0.6871320437342304
1328,0.7855340622371741
1329,0.6358284272497897
1330,0.6963835155592936
1331,0.7174095878889823
1332,0.6938603868797308
1333,0.5853658536585366
1334,0.7460050462573591
1335,0.7132043734230447
1336,0.7712363330529858
1337,0.6349873843566022
1338,0.6846089150546678
1339,0.671152228763667
1340,0.6551724137931035
1341,0.6400336417157275
1342,0.6005046257359125
1343,0.671152228763667
1344,0.6543313708999159
1345,0.6366694701429773
1346,0.768713204373423
1347,0.6433978132884778
1348,0.7232968881412952
1349,0.8040370058873002
1350,0.5946173254835997
1351,0.704793944491169
1352,0.6576955424726662
1353,0.7132043734230445
1354,0.6518082422203532
1355,0.5735912531539109
1356,0.7560975609756098
1357,0.6888141295206055
1358,0.6063919259882253
1359,0.663582842724979
1360,0.63919259882254
1361,0.6980656013456686
1362,0.6795626576955425
1363,0.5702270815811606
1364,0.7527333894028596
1365,0.8259041211101765
1366,0.736753574432296
1367,0.7880571909167366
1368,0.6030277544154752
1369,0.7182506307821699
1370,0.5466778805719091
1371,0.6879730866274181
1372,0.671152228763667
1373,0.7241379310344828
1374,0.6989066442388562
1375,0.6055508830950379
1376,0.6677880571909167
1377,0.6989066442388561
1378,0.7409587888982339
1379,0.6778805719091674
1380,0.6963835155592935
1381,0.7342304457527333
1382,0.6871320437342304
1383,0.6560134566862911
1384,0.7241379310344828
1385,0.6551724137931034
1386,0.665264928511354
1387,0.7106812447434819
1388,0.6274179983179142
1389,0.6627417998317915
1390,0.6947014297729185
1391,0.735071488645921
1392,0.6728343145500421
1393,0.744322960470984
1394,0.7678721614802355
1395,0.7291841883936081
1396,0.6904962153069806
1397,0.6753574432296048
1398,0.6635828427249789
1399,0.7333894028595458
1400,0.6703111858704794
1401,0.6366694701429773
1402,0.744322960470984
1403,0.6400336417157275
1404,0.6551724137931034
1405,0.6904962153069807
1406,0.5929352396972245
1407,0.6223717409587889
1408,0.7317073170731708
1409,0.6930193439865433
1410,0.7014297729184188
1411,0.648444070647603
1412,0.7132043734230445
1413,0.5693860386879731
1414,0.7636669470142978
1415,0.6610597140454163
1416,0.631623212783852
1417,0.6173254835996635
1418,0.6105971404541631
1419,0.7350714886459209
1420,0.7241379310344828
1421,0.7703952901597981
1422,0.7476871320437343
1423,0.7897392767031118
1424,0.6534903280067283
1425,0.6963835155592935
1426,0.791421362489487
1427,0.7333894028595458
1428,0.7401177460050463
1429,0.6661059714045416
1430,0.7115222876366695
1431,0.7434819175777965
1432,0.7081581160639193
1433,0.7636669470142977
1434,0.6610597140454163
1435,0.7451640033641715
1436,0.5735912531539108
1437,0.6551724137931034
1438,0.5803195962994112
1439,0.6526492851135407
1440,0.7493692178301093
1441,0.6291000841042893
1442,0.6795626576955426
1443,0.7788057190916737
1444,0.6795626576955425
1445,0.6063919259882253
1446,0.6820857863751052
1447,0.736753574432296
1448,0.6560134566862911
1449,0.552565180824222
1450,0.6930193439865433
1451,0.7216148023549201
1452,0.798990748528175
1453,0.6761984861227922
1454,0.5643397813288478
1455,0.7737594617325483
1456,0.7560975609756098
1457,0.808242220353238
1458,0.6122792262405382
1459,0.704793944491169
1460,0.6526492851135408
1461,0.6745164003364171
1462,0.6686291000841044
1463,0.6366694701429773
1464,0.6787216148023549
1465,0.6812447434819175
1466,0.5685449957947855
1467,0.7392767031118588
1468,0.7089991589571069
1469,0.6215306980656014
1470,0.7073170731707317
1471,0.6223717409587889
1472,0.7384356602186711
1473,0.4827586206896552
1474,0.6501261564339781
1475,0.616484440706476
1476,0.6644238856181666
1477,0.6778805719091674
1478,0.830950378469302
1479,0.7014297729184188
1480,0.7417998317914213
1481,0.6543313708999159
1482,0.6904962153069806
1483,0.6307821698906644
1484,0.7140454163162322
1485,0.6761984861227922
1486,0.7182506307821699
1487,0.719932716568545
1488,0.6383515559293524
1489,0.6989066442388562
1490,0.6198486122792263
1491,0.808242220353238
1492,0.6307821698906645
1493,0.7249789739276703
1494,0.6005046257359126
1495,0.7384356602186711
1496,0.6501261564339781
1497,0.7493692178301093
1498,0.7106812447434819
1499,0.6366694701429773
1500,0.6619007569386038
1501,0.7174095878889822
1502,0.7518923465096721
1503,0.744322960470984
1504,0.7249789739276703
1505,0.776282590412111
1506,0.7476871320437342
1507,0.575273338940286
1508,0.7333894028595458
1509,0.6492851135407905
1510,0.6669470142977292
1511,0.7636669470142978
1512,0.5634987384356602
1513,0.6568544995794785
1514,0.7417998317914214
1515,0.7241379310344828
1516,0.7451640033641715
1517,0.6341463414634146
1518,0.671152228763667
1519,0.7174095878889823
1520,0.5954583683767872
1521,0.6585365853658537
1522,0.6972245584524811
1523,0.6829268292682927
1524,0.6476030277544155
1525,0.6585365853658537
1526,0.8275862068965517
1527,0.7317073170731707
1528,0.6862910008410429
1529,0.7182506307821699
1530,0.7384356602186711
1531,0.7266610597140454
1532,0.7703952901597981
1533,0.6602186711522288
1534,0.5777964676198486
1535,0.6644238856181666
1536,0.7552565180824222
1537,0.6753574432296047
1538,0.7746005046257359
1539,0.6476030277544155
1540,0.6097560975609756
1541,0.7796467619848612
1542,0.8099243061396131
1543,0.6787216148023549
1544,0.768713204373423
1545,0.7165685449957948
1546,0.7535744322960471
1547,0.7737594617325483
1548,0.8031959629941127
1549,0.6408746846089151
1550,0.6291000841042893
1551,0.6534903280067283
1552,0.6156433978132885
1553,0.6408746846089151
1554,0.6812447434819175
1555,0.7291841883936081
1556,0.6585365853658537
1557,0.5660218671152228
1558,0.7005887300252313
1559,0.7426408746846089
1560,0.6291000841042893
1561,0.6787216148023549
1562,0.6913372582001682
1563,0.7022708158116063
1564,0.6391925988225399
1565,0.6501261564339781
1566,0.5677039529015979
1567,0.7384356602186711
1568,0.6947014297729185
1569,0.7451640033641715
1570,0.7190916736753574
1571,0.8301093355761144
1572,0.7451640033641715
1573,0.7098402018502944
1574,0.6930193439865434
1575,0.6593776282590412
1576,0.6240538267451641
1577,0.7275021026072329
1578,0.7434819175777965
1579,0.7359125315391085
1580,0.6358284272497897
1581,0.7224558452481077
1582,0.7106812447434819
1583,0.7451640033641715
1584,0.7300252312867956
1585,0.7148864592094196
1586,0.6904962153069806
1587,0.7451640033641715
1588,0.6223717409587889
1589,0.5946173254835997
1590,0.6947014297729184
1591,0.631623212783852
1592,0.6576955424726662
1593,0.744322960470984
1594,0.7081581160639193
1595,0.7838519764507991
1596,0.6635828427249789
1597,0.704793944491169
1598,0.5862068965517241
1599,0.6450798990748527
1600,0.7333894028595458
1601,0.6627417998317914
1602,0.6190075693860387
1603,0.6568544995794786
1604,0.6871320437342304
1605,0.6375105130361649
1606,0.6669470142977292
1607,0.6307821698906645
1608,0.7308662741799832
1609,0.7064760302775441
1610,0.697224558452481
1611,0.5862068965517242
1612,0.6904962153069807
1613,0.6997476871320437
1614,0.7359125315391084
1615,0.767031118587048
1616,0.6812447434819175
1617,0.6433978132884777
1618,0.7426408746846089
1619,0.6181665264928512
1620,0.6677880571909167
1621,0.6829268292682927
1622,0.7022708158116063
1623,0.6400336417157275
1624,0.7931034482758621
1625,0.7325483599663583
1626,0.704793944491169
1627,0.735071488645921
1628,0.6291000841042893
1629,0.5727502102607234
1630,0.7401177460050463
1631,0.599663582842725
1632,0.7056349873843566
1633,0.7148864592094196
1634,0.7375946173254836
1635,0.6324642556770396
1636,0.6206896551724138
1637,0.6274179983179142
1638,0.6206896551724138
1639,0.6610597140454163
1640,0.7283431455004205
1641,0.6366694701429773
1642,0.7603027754415476
1643,0.7165685449957948
1644,0.7417998317914214
1645,0.5332211942809083
1646,0.6139613120269133
1647,0.7031118587047939
1648,0.6753574432296047
1649,0.6265769554247266
1650,0.7241379310344828
1651,0.5735912531539108
1652,0.6282590412111018
1653,0.727502102607233
1654,0.6989066442388562
1655,0.7089991589571069
1656,0.7266610597140454
1657,0.7132043734230445
1658,0.6257359125315392
1659,0.6652649285113541
1660,0.6795626576955425
1661,0.7106812447434818
1662,0.8090832632464255
1663,0.6417157275021026
1664,0.6862910008410429
1665,0.704793944491169
1666,0.7460050462573591
1667,0.5660218671152228
1668,0.7746005046257359
1669,0.6930193439865433
1670,0.6694701429772918
1671,0.663582842724979
1672,0.6745164003364172
1673,0.712363330529857
1674,0.6904962153069807
1675,0.6038687973086627
1676,0.7157275021026073
1677,0.7409587888982339
1678,0.6627417998317914
1679,0.6938603868797308
1680,0.697224558452481
1681,0.7148864592094196
1682,0.5584524810765348
1683,0.7132043734230447
1684,0.7148864592094196
1685,0.6576955424726662
1686,0.6282590412111018
1687,0.6501261564339781
1688,0.6417157275021026
1689,0.6753574432296047
1690,0.7249789739276703
1691,0.6021867115222876
1692,0.6703111858704794
1693,0.6627417998317914
1694,0.7451640033641717
1695,0.6627417998317914
1696,0.7258200168208577
1697,0.6795626576955426
1698,0.656013456686291
1699,0.7073170731707317
1700,0.6568544995794785
1701,0.791421362489487
1702,0.7333894028595458
1703,0.6291000841042893
1704,0.7720773759461733
1705,0.6686291000841043
1706,0.6871320437342304
1707,0.7703952901597981
1708,0.6719932716568545
1709,0.6980656013456685
1710,0.7788057190916737
1711,0.7392767031118587
1712,0.7056349873843566
1713,0.6492851135407905
1714,0.704793944491169
1715,0.5727502102607233
1716,0.6955424726661059
1717,0.4625735912531539
1718,0.6820857863751052
1719,0.5988225399495374
1720,0.6812447434819175
1721,0.671152228763667
1722,0.7073170731707316
1723,0.744322960470984
1724,0.7241379310344828
1725,0.6349873843566022
1726,0.7056349873843566
1727,0.7359125315391085
1728,0.6450798990748529
1729,0.7359125315391084
1730,0.5996635828427249
1731,0.5677039529015979
1732,0.7022708158116064
1733,0.5727502102607233
1734,0.6719932716568545
1735,0.6921783010933558
1736,0.6997476871320437
1737,0.7653490328006729
1738,0.5954583683767872
1739,0.6913372582001682
1740,0.6745164003364171
1741,0.7333894028595458
1742,0.6585365853658536
1743,0.6476030277544155
1744,0.63919259882254
1745,0.7569386038687974
1746,0.6206896551724138
1747,0.6820857863751051
1748,0.6509671993271656
1749,0.7552565180824222
1750,0.7140454163162321
1751,0.5904121110176619
1752,0.6425567703952901
1753,0.7182506307821699
1754,0.7409587888982339
1755,0.6333052985702271
1756,0.6223717409587889
1757,0.6812447434819177
1758,0.7098402018502944
1759,0.6846089150546678
1760,0.6829268292682926
1761,0.7468460891505466
1762,0.661900756938604
1763,0.6005046257359125
1764,0.6812447434819175
1765,0.5946173254835996
1766,0.6476030277544156
1767,0.665264928511354
1768,0.6627417998317915
1769,0.6291000841042893
1770,0.7485281749369218
1771,0.7216148023549201
1772,0.5550883095037846
1773,0.6871320437342304
1774,0.7174095878889823
1775,0.6366694701429773
1776,0.6938603868797308
1777,0.6610597140454163
1778,0.7401177460050463
1779,0.6888141295206055
1780,0.7401177460050463
1781,0.6282590412111018
1782,0.5853658536585366
1783,0.7005887300252313
1784,0.7771236333052987
1785,0.5744322960470984
1786,0.6450798990748529
1787,0.736753574432296
1788,0.6492851135407905
1789,0.648444070647603
1790,0.6442388561816653
1791,0.6131202691337259
1792,0.6063919259882254
1793,0.7005887300252313
1794,0.6299411269974768
1795,0.7207737594617325
1796,0.8099243061396131
1797,0.7249789739276703
1798,0.7132043734230447
1799,0.6602186711522288
1800,0.7283431455004206
1801,0.6728343145500421
1802,0.6846089150546678
1803,0.5121951219512195
1804,0.6947014297729185
1805,0.703111858704794
1806,0.6585365853658537
1807,0.7073170731707317
1808,0.7375946173254837
1809,0.7098402018502943
1810,0.7047939444911689
1811,0.6686291000841043
1812,0.6980656013456686
1813,0.607232968881413
1814,0.7157275021026072
1815,0.7073170731707318
1816,0.687973086627418
1817,0.5618166526492852
1818,0.6972245584524811
1819,0.6105971404541631
1820,0.7392767031118587
1821,0.6854499579478553
1822,0.7039529015979815
1823,0.6921783010933557
1824,0.6921783010933558
1825,0.6248948696383516
1826,0.7325483599663584
1827,0.68040370058873
1828,0.7132043734230445
1829,0.6778805719091674
1830,0.6728343145500421
1831,0.7485281749369217
1832,0.7249789739276703
1833,0.6408746846089151
1834,0.7081581160639193
1835,0.7695542472666106
1836,0.6492851135407905
1837,0.7174095878889823
1838,0.7493692178301093
1839,0.6459209419680404
1840,0.6930193439865433
1841,0.6669470142977292
1842,0.6080740117746005
1843,0.6904962153069806
1844,0.7653490328006729
1845,0.7190916736753575
1846,0.6846089150546678
1847,0.6459209419680404
1848,0.7569386038687973
1849,0.7014297729184189
1850,0.6694701429772919
1851,0.7232968881412952
1852,0.6778805719091674
1853,0.6677880571909167
1854,0.7586206896551724
1855,0.6349873843566022
1856,0.6122792262405382
1857,0.6400336417157275
1858,0.6232127838519764
1859,0.5584524810765349
1860,0.6333052985702271
1861,0.6383515559293524
1862,0.6206896551724138
1863,0.671152228763667
1864,0.727502102607233
1865,0.5786375105130362
1866,0.6997476871320437
1867,0.7266610597140454
1868,0.7502102607232969
1869,0.7325483599663583
1870,0.6921783010933559
1871,0.7258200168208578
1872,0.6787216148023549
1873,0.7317073170731707
1874,0.7157275021026073
1875,0.7451640033641715
1876,0.6703111858704794
1877,0.5870479394449117
1878,0.6829268292682927
1879,0.7384356602186712
1880,0.6534903280067283
1881,0.7359125315391085
1882,0.689655172413793
1883,0.5912531539108494
1884,0.8107653490328007
1885,0.6383515559293523
1886,0.6593776282590411
1887,0.6896551724137931
1888,0.6669470142977292
1889,0.665264928511354
1890,0.6619007569386038
1891,0.6139613120269134
1892,0.6518082422203533
1893,0.7998317914213626
1894,0.7502102607232969
1895,0.7510513036164845
1896,0.7005887300252314
1897,0.6694701429772919
1898,0.7182506307821699
1899,0.5988225399495375
1900,0.695542472666106
1901,0.7485281749369217
1902,0.6602186711522288
1903,0.7308662741799832
1904,0.7569386038687973
1905,0.757779646761985
1906,0.6097560975609756
1907,0.6980656013456686
1908,0.629941126997477
1909,0.6274179983179142
1910,0.7081581160639193
1911,0.6509671993271656
1912,0.6265769554247267
1913,0.7527333894028595
1914,0.5971404541631623
1915,0.7586206896551724
1916,0.7771236333052987
1917,0.7283431455004206
1918,0.6181665264928512
1919,0.7375946173254836
1920,0.5811606391925987
1921,0.6644238856181665
1922,0.7165685449957948
1923,0.7182506307821699
1924,0.5853658536585367
1925,0.6745164003364171
1926,0.6955424726661059
1927,0.6333052985702271
1928,0.7266610597140455
1929,0.7224558452481077
1930,0.7148864592094197
1931,0.7468460891505466
1932,0.6257359125315392
1933,0.665264928511354
1934,0.656013456686291
1935,0.6030277544154752
1936,0.7140454163162321
1937,0.6778805719091674
1938,0.5786375105130361
1939,0.7140454163162321
1940,0.7005887300252313
1941,0.6450798990748529
1942,0.8040370058873002
1943,0.744322960470984
1944,0.671152228763667
1945,0.6518082422203533
1946,0.7132043734230447
1947,0.736753574432296
1948,0.6476030277544155
1949,0.6274179983179142
1950,0.6349873843566022
1951,0.6980656013456685
1952,0.6829268292682926
1953,0.6063919259882253
1954,0.7426408746846089
1955,0.6450798990748529
1956,0.6383515559293524
1957,0.5887300252312868
1958,0.751892346509672
1959,0.7174095878889823
1960,0.7005887300252313
1961,0.7434819175777965
1962,0.7535744322960471
1963,0.6846089150546678
1964,0.7098402018502944
1965,0.6787216148023549
1966,0.7535744322960471
1967,0.6904962153069807
1968,0.7132043734230445
1969,0.5929352396972245
1970,0.6324642556770396
1971,0.631623212783852
1972,0.534062237174096
1973,0.6736753574432296
1974,0.584524810765349
1975,0.6047098402018503
1976,0.5214465937762827
1977,0.6980656013456686
1978,0.6375105130361649
1979,0.625735912531539
1980,0.5769554247266611
1981,0.6299411269974768
1982,0.7056349873843566
1983,0.6854499579478553
1984,0.7291841883936081
1985,0.712363330529857
1986,0.7392767031118587
1987,0.7476871320437343
1988,0.7190916736753574
1989,0.6585365853658537
1990,0.7737594617325483
1991,0.6627417998317915
1992,0.6686291000841044
1993,0.6703111858704794
1994,0.7241379310344828
1995,0.7880571909167368
1996,0.6871320437342304
1997,0.6921783010933558
1998,0.6341463414634146
1999,0.6787216148023549
2000,0.6131202691337257
2001,0.6997476871320437
2002,0.6333052985702271
2003,0.744322960470984
2004,0.6963835155592935
2005,0.7476871320437343
2006,0.6963835155592935
2007,0.7720773759461732
2008,0.607232968881413
2009,0.719932716568545
2010,0.695542472666106
2011,0.6307821698906645
2012,0.689655172413793
2013,0.7115222876366695
2014,0.7434819175777965
2015,0.704793944491169
2016,0.6728343145500421
2017,0.6307821698906645
2018,0.7258200168208578
2019,0.7880571909167368
2020,0.7342304457527334
2021,0.6526492851135408
2022,0.7771236333052987
2023,0.7661900756938604
2024,0.736753574432296
2025,0.6610597140454163
2026,0.6391925988225399
2027,0.7241379310344828
2028,0.6307821698906645
2029,0.6955424726661059
2030,0.6871320437342305
2031,0.607232968881413
2032,0.7661900756938603
2033,0.6501261564339781
2034,0.6703111858704793
2035,0.703111858704794
2036,0.7005887300252313
2037,0.5988225399495374
2038,0.6703111858704794
2039,0.6635828427249789
2040,0.719932716568545
2041,0.7485281749369218
2042,0.6433978132884778
2043,0.7401177460050463
2044,0.7258200168208578
2045,0.6518082422203533
2046,0.6602186711522288
2047,0.6753574432296047
2048,0.7014297729184188
2049,0.7325483599663583
2050,0.6257359125315392
2051,0.7275021026072329
2052,0.6829268292682926
2053,0.648444070647603
2054,0.648444070647603
2055,0.6198486122792263
2056,0.8116063919259882
2057,0.6820857863751051
2058,0.5912531539108495
2059,0.7518923465096721
2060,0.7771236333052985
2061,0.5862068965517241
2062,0.6610597140454163
2063,0.6745164003364171
2064,0.7468460891505466
2065,0.7552565180824222
2066,0.7190916736753574
2067,0.6661059714045416
2068,0.6139613120269134
2069,0.7089991589571069
2070,0.7603027754415475
2071,0.6467619848612279
2072,0.6610597140454163
2073,0.6745164003364171
2074,0.7401177460050462
2075,0.6492851135407905
2076,0.7014297729184189
2077,0.6425567703952902
2078,0.7392767031118587
2079,0.6661059714045416
2080,0.6627417998317914
2081,0.5988225399495374
2082,0.7888982338099243
2083,0.8090832632464255
2084,0.5534062237174096
2085,0.6063919259882253
2086,0.7510513036164844
2087,0.7308662741799832
2088,0.6291000841042893
2089,0.697224558452481
2090,0.6921783010933558
2091,0.6492851135407905
2092,0.7073170731707318
2093,0.6669470142977292
2094,0.6425567703952901
2095,0.736753574432296
2096,0.7359125315391085
2097,0.7729184188393609
2098,0.6551724137931034
2099,0.648444070647603
2100,0.6829268292682927
2101,0.7039529015979815
2102,0.6341463414634146
2103,0.6257359125315392
2104,0.6055508830950378
2105,0.6913372582001682
2106,0.6795626576955425
2107,0.6576955424726662
2108,0.6038687973086627
2109,0.7384356602186711
2110,0.7216148023549201
2111,0.7064760302775442
2112,0.6635828427249789
2113,0.7947855340622372
2114,0.7140454163162321
2115,0.7224558452481077
2116,0.7014297729184188
2117,0.6627417998317914
2118,0.6375105130361649
2119,0.767031118587048
2120,0.7241379310344828
2121,0.6198486122792263
2122,0.6610597140454163
2123,0.7350714886459209
2124,0.6947014297729184
2125,0.7392767031118588
2126,0.7737594617325484
2127,0.757779646761985
2128,0.7527333894028595
2129,0.7207737594617326
2130,0.6644238856181665
2131,0.6198486122792263
2132,0.712363330529857
2133,0.7485281749369217
2134,0.6459209419680403
2135,0.7157275021026073
2136,0.7157275021026073
2137,0.656013456686291
2138,0.6812447434819175
2139,0.7645079899074854
2140,0.8015138772077376
2141,0.7073170731707317
2142,0.6248948696383515
2143,0.7014297729184188
2144,0.6206896551724138
2145,0.68040370058873
2146,0.6661059714045416
2147,0.7157275021026073
2148,0.7098402018502943
2149,0.7417998317914213
2150,0.6307821698906645
2151,0.7022708158116064
2152,0.6509671993271657
2153,0.6938603868797308
2154,0.6921783010933558
2155,0.7056349873843566
2156,0.7746005046257359
2157,0.6635828427249789
2158,0.6358284272497897
2159,0.7064760302775441
2160,0.7132043734230444
2161,0.6619007569386038
2162,0.6862910008410429
2163,0.7476871320437342
2164,0.6282590412111018
2165,0.6989066442388562
2166,0.7081581160639193
2167,0.6686291000841044
2168,0.6257359125315392
2169,0.5996635828427249
2170,0.6063919259882254
2171,0.6534903280067283
2172,0.6728343145500421
2173,0.6896551724137931
2174,0.63919259882254
2175,0.6576955424726662
2176,0.704793944491169
2177,0.68040370058873
2178,0.5264928511354079
2179,0.7552565180824221
2180,0.663582842724979
2181,0.7342304457527334
2182,0.7174095878889823
2183,0.5677039529015979
2184,0.7535744322960471
2185,0.5702270815811606
2186,0.6812447434819177
2187,0.6492851135407905
2188,0.7031118587047939
2189,0.7216148023549201
2190,0.6871320437342303
2191,0.6063919259882254
2192,0.6518082422203532
2193,0.7628259041211101
2194,0.624053826745164
2195,0.7703952901597981
2196,0.6980656013456686
2197,0.6627417998317914
2198,0.656013456686291
2199,0.7056349873843566
2200,0.6467619848612279
2201,0.6862910008410429
2202,0.625735912531539
2203,0.7636669470142977
2204,0.712363330529857
2205,0.7291841883936081
2206,0.7005887300252314
2207,0.6274179983179142
2208,0.7232968881412951
2209,0.7417998317914214
2210,0.671152228763667
2211,0.6349873843566022
2212,0.7115222876366695
2213,0.6198486122792263
2214,0.6122792262405383
2215,0.631623212783852
2216,0.776282590412111
2217,0.7720773759461732
2218,0.5912531539108494
2219,0.6139613120269134
2220,0.7039529015979814
2221,0.6795626576955425
2222,0.616484440706476
2223,0.657695542472666
2224,0.5895710681244744
2225,0.6181665264928512
2226,0.6425567703952902
2227,0.7485281749369218
2228,0.6375105130361649
2229,0.6745164003364171
2230,0.6904962153069806
2231,0.7064760302775441
2232,0.7552565180824222
2233,0.6408746846089151
2234,0.7426408746846089
2235,0.6551724137931034
2236,0.703111858704794
2237,0.6383515559293524
2238,0.7729184188393609
2239,0.6770395290159797
2240,0.5492010092514719
2241,0.6492851135407905
2242,0.7409587888982337
2243,0.757779646761985
2244,0.703111858704794
2245,0.6921783010933557
2246,0.6686291000841044
2247,0.6930193439865433
2248,0.7098402018502944
2249,0.7375946173254836
2250,0.6021867115222876
2251,0.6223717409587889
2252,0.6644238856181665
2253,0.5929352396972246
2254,0.7216148023549201
2255,0.7569386038687973
2256,0.6442388561816653
2257,0.7073170731707317
2258,0.7148864592094197
2259,0.7073170731707317
2260,0.648444070647603
2261,0.6652649285113541
2262,0.6938603868797308
2263,0.5853658536585366
2264,0.6862910008410429
2265,0.6888141295206055
2266,0.6005046257359125
2267,0.8015138772077375
2268,0.6829268292682927
2269,0.8242220353238014
2270,0.6888141295206055
2271,0.6425567703952901
2272,0.6829268292682927
2273,0.6585365853658537
2274,0.6341463414634146
2275,0.742640874684609
2276,0.7190916736753574
2277,0.7224558452481077
2278,0.6619007569386038
2279,0.6248948696383515
2280,0.6114381833473507
2281,0.6417157275021026
2282,0.7014297729184189
2283,0.6602186711522288
2284,0.6467619848612278
2285,0.567703952901598
2286,0.7291841883936081
2287,0.6837678721614803
2288,0.657695542472666
2289,0.6627417998317915
2290,0.6627417998317914
2291,0.7190916736753574
2292,0.6719932716568545
2293,0.7645079899074853
2294,0.6694701429772918
2295,0.7367535744322959
2296,0.7687132043734229
2297,0.6055508830950378
2298,0.6366694701429773
2299,0.7375946173254836
2300,0.6703111858704793
2301,0.663582842724979
2302,0.6871320437342304
2303,0.6089150546677881
2304,0.6627417998317914
2305,0.6450798990748529
2306,0.6719932716568545
2307,0.712363330529857
2308,0.7947855340622372
2309,0.6038687973086627
2310,0.703111858704794
2311,0.6509671993271656
2312,0.6223717409587889
2313,0.6694701429772919
2314,0.7241379310344828
2315,0.6232127838519764
2316,0.6888141295206056
2317,0.7073170731707317
2318,0.6694701429772919
2319,0.6450798990748529
2320,0.7375946173254837
2321,0.712363330529857
2322,0.6904962153069806
2323,0.6190075693860387
2324,0.5693860386879731
2325,0.6837678721614803
2326,0.6560134566862911
2327,0.6476030277544156
2328,0.7207737594617326
2329,0.6375105130361648
2330,0.68040370058873
2331,0.6635828427249789
2332,0.6913372582001682
2333,0.68040370058873
2334,0.6778805719091673
2335,0.6349873843566022
2336,0.5391084945332212
2337,0.7022708158116064
2338,0.6282590412111018
2339,0.68040370058873
2340,0.7258200168208578
2341,0.6509671993271657
2342,0.648444070647603
2343,0.5466778805719091
2344,0.703111858704794
2345,0.6989066442388562
2346,0.6442388561816653
2347,0.7409587888982339
2348,0.5164003364171572
2349,0.6921783010933558
2350,0.607232968881413
2351,0.7115222876366695
2352,0.7182506307821699
2353,0.7451640033641715
2354,0.6602186711522288
2355,0.6837678721614803
2356,0.6871320437342304
2357,0.6602186711522288
2358,0.7081581160639192
2359,0.687973086627418
2360,0.6476030277544155
2361,0.6736753574432296
2362,0.7300252312867956
2363,0.6846089150546678
2364,0.6846089150546678
2365,0.6635828427249789
2366,0.6223717409587889
2367,0.633305298570227
2368,0.6921783010933558
2369,0.6644238856181666
2370,0.7325483599663583
2371,0.6602186711522288
2372,0.6955424726661059
2373,0.6038687973086627
2374,0.7056349873843566
2375,0.7451640033641715
2376,0.7434819175777965
2377,0.5929352396972245
2378,0.5845248107653491
2379,0.6619007569386038
2380,0.7434819175777965
2381,0.6728343145500421
2382,0.6652649285113541
2383,0.7855340622371741
2384,0.7064760302775441
2385,0.5416316232127838
2386,0.6358284272497897
2387,0.6938603868797308
2388,0.6820857863751052
2389,0.7628259041211102
2390,0.6476030277544155
2391,0.6038687973086627
2392,0.7115222876366695
2393,0.5777964676198486
2394,0.6736753574432296
2395,0.7493692178301092
2396,0.6837678721614804
2397,0.6190075693860386
2398,0.7022708158116064
2399,0.6686291000841043
2400,0.7014297729184188
2401,0.6736753574432296
2402,0.7241379310344828
2403,0.6375105130361649
2404,0.7426408746846088
2405,0.6871320437342304
2406,0.6568544995794785
2407,0.6509671993271656
2408,0.7905803195962994
2409,0.6501261564339781
2410,0.7417998317914214
2411,0.6072329688814129
2412,0.6534903280067283
2413,0.6930193439865433
2414,0.6820857863751052
2415,0.7872161480235492
2416,0.6366694701429773
2417,0.7401177460050463
2418,0.7283431455004206
2419,0.6080740117746005
2420,0.5979814970563498
2421,0.6509671993271656
2422,0.6627417998317914
2423,0.5971404541631624
2424,0.6593776282590412
2425,0.6442388561816653
2426,0.6719932716568545
2427,0.6904962153069807
2428,0.6761984861227923
2429,0.7224558452481077
2430,0.6947014297729185
2431,0.7603027754415476
2432,0.7300252312867956
2433,0.6038687973086628
2434,0.703111858704794
2435,0.7460050462573591
2436,0.6745164003364171
2437,0.7493692178301093
