iteration,auc_CORE_BASELINE,auc_EXISTING_CAUSAL,delta_EXISTING_minus_CORE
473,0.44322960470984024,0.5349032800672835,0.09167367535744325
474,0.703111858704794,0.5054667788057191,-0.19764507989907487
475,0.48275862068965514,0.43650126156433977,-0.04625735912531537
476,0.44238856181665265,0.5492010092514719,0.10681244743481921
477,0.4852817493692178,0.44995794785534066,-0.03532380151387715
478,0.5290159798149705,0.552565180824222,0.023549201009251508
479,0.6232127838519763,0.5029436501261564,-0.12026913372581993
480,0.6425567703952901,0.4751892346509672,-0.16736753574432295
481,0.45920941968040374,0.44070647603027757,-0.01850294365012617
482,0.49957947855340623,0.4440706476030278,-0.05550883095037845
483,0.464255677039529,0.4701429772918418,0.005887300252312766
484,0.592094196804037,0.5500420521446594,-0.042052144659377566
485,0.6677880571909167,0.6661059714045416,-0.001682085786375076
486,0.5298570227081582,0.5567703952901599,0.02691337258200177
487,0.5542472666105972,0.5584524810765349,0.00420521446593769
488,0.5206055508830951,0.49369217830109335,-0.02691337258200177
489,0.4751892346509672,0.5121951219512195,0.03700588730025234
490,0.45752733389402855,0.5643397813288478,0.10681244743481921
491,0.48696383515559283,0.5332211942809083,0.04625735912531548
492,0.5248107653490328,0.41631623212783847,-0.10849453322119434
493,0.575273338940286,0.5458368376787216,-0.029436501261564385
494,0.4255677039529016,0.43818334735071485,0.012615643397813237
495,0.47182506307821703,0.5189234650967199,0.047098402018502905
496,0.4449116904962153,0.5105130361648444,0.06560134566862913
497,0.49621530698065597,0.5904121110176619,0.09419680403700592
498,0.5239697224558453,0.46930193439865436,-0.054667788057190914
499,0.663582842724979,0.6291000841042893,-0.034482758620689724
500,0.41715727502102606,0.5239697224558453,0.10681244743481921
501,0.5777964676198486,0.5761143818334734,-0.001682085786375187
502,0.49789739276703116,0.4516400336417157,-0.04625735912531548
503,0.5172413793103449,0.5079899074852818,-0.009251471825063029
504,0.4272497897392767,0.3885618166526493,-0.038687973086627414
505,0.41883936080740114,0.4903280067283431,0.07148864592094195
506,0.4524810765349033,0.40201850294365016,-0.05046257359125317
507,0.5853658536585366,0.6534903280067283,0.0681244743481918
508,0.4600504625735913,0.35912531539108494,-0.10092514718250634
509,0.4524810765349032,0.47771236333052985,0.02523128679562664
510,0.5777964676198486,0.44238856181665265,-0.13540790580319595
511,0.5315391084945331,0.38856181665264933,-0.1429772918418838
512,0.4735071488645921,0.4550042052144659,-0.018502943650126225
513,0.5895710681244744,0.6366694701429773,0.047098402018502905
514,0.48528174936921786,0.45836837678721615,-0.026913372582001716
515,0.3868797308662742,0.4222035323801514,0.03532380151387721
516,0.48528174936921786,0.3633305298570227,-0.12195121951219517
517,0.43061396131202695,0.464255677039529,0.033641715727502075
518,0.6433978132884777,0.6627417998317915,0.019343986543313818
519,0.45500420521446594,0.5231286795626576,0.06812447434819169
520,0.4465937762825904,0.45920941968040374,0.012615643397813348
521,0.4608915054667788,0.4777123633305299,0.016820857863751093
522,0.3355761143818335,0.4844407064760303,0.14886459209419683
523,0.44659377628259045,0.3801513877207738,-0.06644238856181667
524,0.593776282590412,0.5962994112699748,0.002523128679562725
525,0.32632464255677035,0.4373423044575273,0.11101766190075696
526,0.529857022708158,0.4440706476030277,-0.08578637510513032
527,0.5693860386879731,0.6551724137931034,0.08578637510513032
528,0.6190075693860387,0.6223717409587889,0.003364171572750152
529,0.4129520605550883,0.4095878889823381,-0.0033641715727502075
530,0.46089150546677876,0.5046257359125315,0.0437342304457527
531,0.4558452481076535,0.4928511354079058,0.03700588730025234
532,0.5004205214465938,0.4785534062237174,-0.021867115222876377
533,0.5517241379310345,0.5306980656013457,-0.021026072329688783
534,0.6576955424726662,0.5315391084945332,-0.12615643397813292
535,0.3633305298570227,0.4667788057190917,0.103448275862069
536,0.40622371740958785,0.4062237174095879,5.551115123125783e-17
537,0.5407905803195963,0.43229604709840197,-0.10849453322119429
538,0.4819175777964676,0.3793103448275862,-0.10260723296888141
539,0.42977291841883936,0.4760302775441547,0.04625735912531537
540,0.4634146341463415,0.44911690496215306,-0.014297729184188424
541,0.5449957947855342,0.5559293523969723,0.010933557611438105
542,0.5273338940285954,0.5130361648444071,-0.014297729184188368
543,0.5323801513877208,0.48275862068965514,-0.04962153069806563
544,0.6223717409587889,0.6181665264928511,-0.004205214465937801
545,0.5592935239697224,0.5046257359125316,-0.05466778805719086
546,0.48864592094196807,0.5382674516400336,0.049621530698065575
547,0.5004205214465938,0.417157275021026,-0.08326324642556776
548,0.5138772077375946,0.49032800672834315,-0.023549201009251453
549,0.4238856181665265,0.3448275862068966,-0.0790580319596299
550,0.5021026072329688,0.5710681244743482,0.06896551724137934
551,0.3103448275862069,0.3616484440706476,0.051303616484440706
552,0.5273338940285954,0.5382674516400336,0.010933557611438216
553,0.36753574432296043,0.5273338940285954,0.159798149705635
554,0.4550042052144659,0.40370058873002523,-0.05130361648444065
555,0.5231286795626577,0.45248107653490327,-0.07064760302775447
556,0.49116904962153074,0.5912531539108495,0.1000841042893188
557,0.6215306980656012,0.5584524810765349,-0.06307821698906635
558,0.46593776282590416,0.4785534062237174,0.012615643397813237
559,0.5164003364171573,0.43986543313709003,-0.07653490328006729
560,0.4255677039529016,0.43818334735071496,0.012615643397813348
561,0.6139613120269133,0.5786375105130361,-0.03532380151387715
562,0.3969722455845248,0.5164003364171573,0.1194280908326325
563,0.3641715727502102,0.46341463414634143,0.0992430613961312
564,0.4415475189234651,0.5021026072329688,0.060555088309503735
565,0.4196804037005887,0.4861227922624054,0.06644238856181672
566,0.5441547518923465,0.5071488645920942,-0.03700588730025234
567,0.5634987384356602,0.5609756097560976,-0.002523128679562614
568,0.5231286795626577,0.4280908326324643,-0.09503784693019346
569,0.35492010092514714,0.36669470142977284,0.011774600504625699
570,0.543313708999159,0.5567703952901597,0.013456686291000719
571,0.49957947855340623,0.45920941968040374,-0.04037005887300249
572,0.4978973927670311,0.5668629100084105,0.06896551724137939
573,0.45164003364171573,0.44491169049621526,-0.0067283431455004705
574,0.49957947855340623,0.5702270815811606,0.07064760302775441
575,0.3599663582842725,0.4970563498738435,0.13708999158957103
576,0.6492851135407905,0.505466778805719,-0.14381833473507155
577,0.5946173254835997,0.5794785534062237,-0.015138772077376017
578,0.3708999158957107,0.38856181665264933,0.01766190075693863
579,0.5147182506307821,0.5155592935239697,0.000841042893187538
580,0.3708999158957107,0.4819175777964676,0.1110176619007569
581,0.5441547518923465,0.5424726661059714,-0.001682085786375076
582,0.49116904962153063,0.5088309503784693,0.01766190075693863
583,0.3423044575273339,0.4760302775441547,0.13372582001682082
584,0.5836837678721615,0.6257359125315392,0.04205214465937768
585,0.5710681244743482,0.456686291000841,-0.11438183347350717
586,0.37762825904121106,0.2960470984020185,-0.08158116063919257
587,0.5458368376787217,0.5466778805719091,0.000841042893187427
588,0.44575273338940286,0.48107653490328006,0.03532380151387721
589,0.671152228763667,0.7182506307821699,0.047098402018502905
590,0.5004205214465938,0.5189234650967199,0.01850294365012617
591,0.6467619848612279,0.6518082422203533,0.005046257359125339
592,0.37089991589571064,0.4751892346509672,0.10428931875525654
593,0.6551724137931034,0.6097560975609756,-0.04541631623212783
594,0.5904121110176619,0.5576114381833474,-0.03280067283431454
595,0.43986543313709003,0.43145500420521443,-0.008410428931875602
596,0.6291000841042893,0.4558452481076535,-0.17325483599663583
597,0.4575273338940286,0.447434819175778,-0.010092514718250623
598,0.31959629941127,0.3582842724978974,0.038687973086627414
599,0.45416316232127835,0.392767031118587,-0.06139613120269133
600,0.511354079058032,0.5727502102607234,0.061396131202691384
601,0.5239697224558453,0.49789739276703116,-0.026072329688814122
602,0.5180824222035324,0.4835996635828427,-0.034482758620689724
603,0.5349032800672835,0.5332211942809083,-0.001682085786375187
604,0.4827586206896552,0.4280908326324643,-0.054667788057190914
605,0.42640874684608915,0.4693019343986543,0.04289318755256516
606,0.3170731707317073,0.4348191757779647,0.11774600504625737
607,0.6408746846089151,0.6206896551724138,-0.020185029436501245
608,0.5374264087468461,0.5315391084945332,-0.005887300252312877
609,0.48191757779646766,0.5567703952901598,0.07485281749369216
610,0.4667788057190917,0.45248107653490327,-0.014297729184188424
611,0.45920941968040374,0.4693019343986543,0.010092514718250567
612,0.5054667788057191,0.5054667788057191,0.0
613,0.40538267451640037,0.488645920941968,0.08326324642556765
614,0.4365012615643397,0.33389402859545836,-0.10260723296888136
615,0.49369217830109335,0.4516400336417158,-0.042052144659377566
616,0.415475189234651,0.5298570227081582,0.11438183347350717
617,0.4179983179142136,0.4617325483599664,0.04373423044575281
618,0.5668629100084104,0.4962153069806561,-0.0706476030277543
619,0.4987384356602187,0.45584524810765353,-0.04289318755256516
620,0.5887300252312868,0.5592935239697225,-0.029436501261564274
621,0.37762825904121117,0.4608915054667788,0.08326324642556765
622,0.3986543313708999,0.432296047098402,0.03364171572750213
623,0.5416316232127839,0.42977291841883936,-0.11185870479394455
624,0.5096719932716569,0.4861227922624054,-0.023549201009251508
625,0.3767872161480236,0.2859545836837679,-0.09083263246425566
626,0.5239697224558453,0.6089150546677881,0.08494533221194278
627,0.4550042052144659,0.3818334735071489,-0.07317073170731697
628,0.48696383515559294,0.4583683767872162,-0.028595458368376736
629,0.41631623212783847,0.4659377628259041,0.04962153069806563
630,0.567703952901598,0.5820016820857864,0.014297729184188368
631,0.43650126156433977,0.5231286795626576,0.08662741799831786
632,0.4255677039529016,0.3961312026913373,-0.02943650126156433
633,0.5820016820857864,0.6728343145500421,0.09083263246425566
634,0.5870479394449117,0.48528174936921786,-0.10176619007569387
635,0.37174095878889823,0.4381833473507149,0.06644238856181667
636,0.4163162321278386,0.5138772077375946,0.09756097560975602
637,0.5550883095037847,0.5021026072329688,-0.05298570227081589
638,0.7359125315391085,0.6778805719091674,-0.05803195962994112
639,0.5046257359125316,0.3355761143818335,-0.16904962153069808
640,0.5180824222035324,0.4196804037005887,-0.09840201850294372
641,0.6190075693860387,0.584524810765349,-0.034482758620689724
642,0.7064760302775441,0.5845248107653491,-0.12195121951219501
643,0.3742640874684609,0.392767031118587,0.018502943650126114
644,0.38772077375946173,0.44659377628259045,0.058873002523128715
645,0.5164003364171573,0.5130361648444071,-0.003364171572750263
646,0.4095878889823381,0.4373423044575274,0.02775441547518931
647,0.488645920941968,0.5407905803195963,0.052144659377628244
648,0.4407064760302775,0.40622371740958785,-0.03448275862068967
649,0.6324642556770395,0.6711522287636669,0.038687973086627414
650,0.552565180824222,0.5988225399495375,0.04625735912531548
651,0.6358284272497897,0.5264928511354079,-0.10933557611438183
652,0.48864592094196807,0.5054667788057191,0.016820857863751038
653,0.5727502102607233,0.4693019343986543,-0.10344827586206895
654,0.5727502102607233,0.5601345668629101,-0.012615643397813181
655,0.4095878889823381,0.43397813288477716,0.024390243902439046
656,0.40874684608915063,0.4835996635828427,0.07485281749369205
657,0.5029436501261564,0.6131202691337259,0.11017661900756948
658,0.4432296047098402,0.41968040370058873,-0.023549201009251453
659,0.6391925988225399,0.5012615643397813,-0.13793103448275856
660,0.3725820016820858,0.41799831791421366,0.045416316232127885
661,0.456686291000841,0.4129520605550883,-0.0437342304457527
662,0.43397813288477716,0.5315391084945332,0.09756097560975607
663,0.5962994112699748,0.6661059714045416,0.06980656013456688
664,0.3347350714886459,0.3473507148864592,0.012615643397813292
665,0.4768713204373423,0.5761143818334735,0.0992430613961312
666,0.5517241379310345,0.48275862068965525,-0.06896551724137923
667,0.5374264087468461,0.5517241379310346,0.014297729184188479
668,0.5391084945332212,0.599663582842725,0.060555088309503846
669,0.5576114381833474,0.48864592094196807,-0.06896551724137928
670,0.34314550042052144,0.3952901597981497,0.052144659377628244
671,0.43566021867115223,0.4802354920100925,0.04457527333894029
672,0.44491169049621526,0.5769554247266611,0.1320437342304458
673,0.4053826745164003,0.34398654331370904,-0.06139613120269127
674,0.4524810765349033,0.4381833473507149,-0.014297729184188424
675,0.47434819175777965,0.5660218671152228,0.0916736753574432
676,0.5887300252312868,0.543313708999159,-0.04541631623212783
677,0.35239697224558447,0.4095878889823381,0.05719091673675364
678,0.3894028595458368,0.4507989907485282,0.061396131202691384
679,0.5710681244743483,0.5820016820857864,0.010933557611438105
680,0.5508830950378469,0.6030277544154753,0.052144659377628355
681,0.48696383515559294,0.5820016820857864,0.09503784693019346
682,0.5584524810765349,0.5029436501261564,-0.05550883095037851
683,0.5264928511354079,0.4726661059714045,-0.053826745164003376
684,0.505466778805719,0.4348191757779647,-0.0706476030277543
685,0.46341463414634154,0.5323801513877208,0.06896551724137923
686,0.3776282590412111,0.5416316232127838,0.16400336417157269
687,0.46425567703952897,0.5559293523969723,0.09167367535744331
688,0.5088309503784693,0.47014297729184185,-0.038687973086627414
689,0.6181665264928512,0.5407905803195963,-0.07737594617325494
690,0.46173254835996635,0.32548359966358287,-0.1362489486963835
691,0.3296888141295206,0.4482758620689655,0.11858704793944491
692,0.3843566021867115,0.41968040370058873,0.03532380151387721
693,0.5626576955424727,0.5820016820857863,0.019343986543313596
694,0.5079899074852818,0.4709840201850294,-0.03700588730025245
695,0.5071488645920942,0.5138772077375946,0.006728343145500415
696,0.5508830950378469,0.5508830950378469,0.0
697,0.5121951219512195,0.5391084945332212,0.02691337258200166
698,0.5550883095037847,0.5079899074852817,-0.047098402018503016
699,0.4903280067283432,0.33137089991589574,-0.15895710681244746
700,0.46677880571909164,0.4272497897392767,-0.03952901597981495
701,0.5777964676198486,0.4575273338940286,-0.12026913372581999
702,0.6223717409587889,0.5811606391925989,-0.04121110176619003
703,0.43145500420521443,0.4045416316232127,-0.026913372582001716
704,0.5063078216989066,0.6610597140454163,0.15475189234650966
705,0.5164003364171573,0.529857022708158,0.013456686291000719
706,0.4878048780487805,0.4381833473507149,-0.049621530698065575
707,0.4878048780487805,0.44070647603027757,-0.047098402018502905
708,0.4625735912531539,0.5256518082422204,0.06307821698906646
709,0.4861227922624054,0.5231286795626577,0.03700588730025234
710,0.5189234650967199,0.511354079058032,-0.007569386038687953
711,0.37174095878889823,0.552565180824222,0.18082422203532378
712,0.5416316232127838,0.5231286795626576,-0.01850294365012617
713,0.5147182506307821,0.4894869638351556,-0.02523128679562653
714,0.6089150546677881,0.5954583683767872,-0.01345668629100083
715,0.3986543313708999,0.5264928511354079,0.127838519764508
716,0.38267451640033645,0.3936080740117746,0.01093355761143816
717,0.5071488645920942,0.4306139613120269,-0.07653490328006729
718,0.5290159798149705,0.5550883095037846,0.026072329688814122
719,0.5584524810765349,0.6105971404541631,0.052144659377628244
720,0.45752733389402855,0.4053826745164003,-0.052144659377628244
721,0.4819175777964676,0.45584524810765353,-0.026072329688814067
722,0.36248948696383515,0.43566021867115223,0.07317073170731708
723,0.3599663582842725,0.5374264087468461,0.17746005046257363
724,0.584524810765349,0.5021026072329688,-0.08242220353238017
725,0.5618166526492852,0.584524810765349,0.02270815811606386
726,0.44238856181665265,0.44575273338940286,0.0033641715727502075
727,0.46341463414634143,0.4987384356602187,0.03532380151387726
728,0.6627417998317915,0.6089150546677881,-0.05382674516400343
729,0.4028595458368377,0.4987384356602187,0.095878889823381
730,0.5071488645920942,0.5492010092514718,0.042052144659377566
731,0.6593776282590412,0.6114381833473507,-0.047939444911690554
732,0.5273338940285954,0.5248107653490328,-0.002523128679562614
733,0.608915054667788,0.6265769554247267,0.017661900756938742
734,0.36753574432296043,0.5063078216989066,0.1387720773759462
735,0.40958788898233806,0.4524810765349032,0.04289318755256516
736,0.5155592935239697,0.5365853658536586,0.021026072329688894
737,0.5761143818334735,0.5424726661059713,-0.033641715727502186
738,0.41126997476871324,0.4205214465937763,0.009251471825063085
739,0.4608915054667788,0.4953742640874685,0.03448275862068967
740,0.48275862068965514,0.4970563498738436,0.014297729184188479
741,0.5121951219512195,0.4760302775441547,-0.0361648444070648
742,0.4163162321278385,0.3919259882253995,-0.024390243902439046
743,0.4264087468460891,0.3809924306139614,-0.04541631623212772
744,0.5685449957947856,0.5172413793103448,-0.05130361648444082
745,0.5054667788057191,0.46509671993271656,-0.040370058873002546
746,0.511354079058032,0.5492010092514719,0.037846930193439876
747,0.5222876366694702,0.5500420521446594,0.027754415475189198
748,0.5618166526492852,0.552565180824222,-0.00925147182506314
749,0.5121951219512195,0.5761143818334735,0.063919259882254
750,0.4095878889823381,0.4785534062237175,0.06896551724137939
751,0.5155592935239697,0.529857022708158,0.014297729184188368
752,0.3238015138772078,0.46425567703952897,0.14045416316232118
753,0.41379310344827586,0.3801513877207737,-0.03364171572750213
754,0.4903280067283431,0.47855340622371745,-0.011774600504625643
755,0.5407905803195963,0.44575273338940286,-0.0950378469301934
756,0.45332211942809086,0.48275862068965514,0.029436501261564274
757,0.5021026072329688,0.5836837678721615,0.08158116063919263
758,0.5996635828427249,0.543313708999159,-0.056349873843565934
759,0.6669470142977292,0.5239697224558453,-0.1429772918418839
760,0.5651808242220354,0.5130361648444071,-0.052144659377628355
761,0.5500420521446594,0.4802354920100925,-0.06980656013456688
762,0.584524810765349,0.5079899074852817,-0.07653490328006729
763,0.5121951219512195,0.5517241379310345,0.03952901597981495
764,0.44238856181665265,0.4381833473507149,-0.0042052144659377455
765,0.3809924306139613,0.45079899074852814,0.06980656013456682
766,0.40201850294365016,0.4280908326324643,0.026072329688814122
767,0.4819175777964676,0.456686291000841,-0.025231286795626584
768,0.5172413793103449,0.3666947014297729,-0.15054667788057197
769,0.4205214465937763,0.39360807401177456,-0.02691337258200177
770,0.5920941968040371,0.5222876366694702,-0.06980656013456688
771,0.4835996635828428,0.5222876366694702,0.038687973086627414
772,0.5273338940285954,0.48023549201009247,-0.04709840201850296
773,0.6248948696383516,0.6080740117746005,-0.016820857863751093
774,0.4373423044575273,0.4348191757779647,-0.002523128679562614
775,0.3725820016820858,0.46677880571909164,0.09419680403700587
776,0.47687132043734226,0.49789739276703116,0.021026072329688894
777,0.5121951219512195,0.5323801513877208,0.020185029436501245
778,0.7081581160639193,0.6333052985702271,-0.07485281749369221
779,0.5559293523969723,0.4701429772918419,-0.08578637510513037
780,0.46425567703952897,0.4407064760302775,-0.023549201009251453
781,0.32043734230445753,0.39781328847771236,0.07737594617325483
782,0.496215306980656,0.424726661059714,-0.071488645920942
783,0.47771236333052985,0.40117746005046256,-0.07653490328006729
784,0.5895710681244744,0.5878889823380992,-0.001682085786375187
785,0.415475189234651,0.5054667788057191,0.08999158957106812
786,0.35576114381833474,0.4331370899915896,0.07737594617325488
787,0.5222876366694702,0.4634146341463415,-0.058873002523128715
788,0.37005887300252316,0.5256518082422204,0.1555929352396972
789,0.5988225399495375,0.4852817493692178,-0.11354079058031968
790,0.5542472666105972,0.5979814970563498,0.04373423044575264
791,0.3767872161480236,0.34819175777964684,-0.028595458368376736
792,0.4751892346509672,0.46846089150546677,-0.006728343145500415
793,0.6274179983179142,0.5592935239697225,-0.06812447434819169
794,0.47434819175777965,0.49537426408746843,0.021026072329688783
795,0.4852817493692178,0.3128679562657695,-0.1724137931034483
796,0.48948696383515566,0.4617325483599664,-0.027754415475189254
797,0.5685449957947855,0.43481917577796475,-0.1337258200168207
798,0.5567703952901598,0.7241379310344827,0.16736753574432284
799,0.46257359125315395,0.4516400336417157,-0.010933557611438272
800,0.39949537426408743,0.38772077375946173,-0.011774600504625699
801,0.552565180824222,0.5264928511354079,-0.026072329688814122
802,0.45920941968040374,0.471825063078217,0.012615643397813237
803,0.383515559293524,0.4020185029436501,0.018502943650126114
804,0.3809924306139613,0.3700588730025231,-0.010933557611438216
805,0.48696383515559294,0.4087468460891505,-0.07821698906644242
806,0.5651808242220353,0.625735912531539,0.060555088309503735
807,0.633305298570227,0.5130361648444071,-0.12026913372581993
808,0.5180824222035324,0.5063078216989065,-0.011774600504625865
809,0.5820016820857863,0.5710681244743482,-0.010933557611438105
810,0.43313708999158956,0.46846089150546677,0.03532380151387721
811,0.40790580319596303,0.42052144659377627,0.012615643397813237
812,0.432296047098402,0.4499579478553406,0.017661900756938576
813,0.41883936080740125,0.48780487804878053,0.06896551724137928
814,0.4592094196804037,0.5399495374264087,0.08074011774600504
815,0.4995794785534062,0.496215306980656,-0.003364171572750152
816,0.49705634987384356,0.49957947855340623,0.0025231286795626695
817,0.44154751892346517,0.5063078216989066,0.06476030277544148
818,0.5996635828427249,0.5651808242220353,-0.03448275862068961
819,0.5214465937762826,0.5458368376787217,0.024390243902439157
820,0.42893187552565176,0.37005887300252316,-0.058873002523128604
821,0.6206896551724137,0.5710681244743482,-0.04962153069806552
822,0.5845248107653491,0.5021026072329688,-0.08242220353238028
823,0.49453322119428084,0.5037846930193439,0.009251471825063085
824,0.5054667788057191,0.5542472666105971,0.04878048780487798
825,0.41379310344827586,0.4070647603027755,-0.0067283431455003595
826,0.36164844407064756,0.5323801513877208,0.1707317073170732
827,0.6862910008410429,0.6501261564339781,-0.0361648444070648
828,0.6139613120269134,0.5979814970563498,-0.015979814970563555
829,0.511354079058032,0.505466778805719,-0.005887300252312988
830,0.48191757779646754,0.5189234650967199,0.037005887300252394
831,0.46509671993271656,0.43902439024390244,-0.026072329688814122
832,0.3961312026913373,0.42472666105971413,0.028595458368376847
833,0.6341463414634146,0.5794785534062238,-0.05466778805719086
834,0.36921783010933557,0.4062237174095879,0.03700588730025234
835,0.45920941968040363,0.37594617325483604,-0.0832632464255676
836,0.7544154751892347,0.7056349873843566,-0.04878048780487809
837,0.4205214465937763,0.3851976450798991,-0.03532380151387721
838,0.5189234650967199,0.4802354920100925,-0.038687973086627414
839,0.5004205214465938,0.5290159798149706,0.028595458368376847
840,0.5012615643397813,0.5340622371740958,0.03280067283431454
841,0.520605550883095,0.6173254835996635,0.09671993271656854
842,0.4911690496215307,0.4911690496215307,0.0
843,0.5492010092514719,0.48696383515559294,-0.06223717409587892
844,0.5037846930193439,0.392767031118587,-0.1110176619007569
845,0.6055508830950379,0.5803195962994112,-0.025231286795626695
846,0.4802354920100926,0.5534062237174096,0.07317073170731697
847,0.44070647603027757,0.4196804037005888,-0.021026072329688783
848,0.5904121110176619,0.49453322119428095,-0.09587888982338094
849,0.30866274179983183,0.2716568544995795,-0.03700588730025234
850,0.43145500420521443,0.4238856181665265,-0.007569386038687953
851,0.5197645079899074,0.4903280067283431,-0.029436501261564274
852,0.6021867115222878,0.5248107653490328,-0.07737594617325494
853,0.4381833473507149,0.4163162321278385,-0.021867115222876377
854,0.5660218671152228,0.5836837678721615,0.01766190075693863
855,0.48444070647603027,0.4558452481076534,-0.028595458368376847
856,0.5315391084945333,0.6072329688814129,0.07569386038687953
857,0.4524810765349033,0.4920100925147182,0.0395290159798149
858,0.6366694701429773,0.5063078216989066,-0.1303616484440706
859,0.4911690496215307,0.5887300252312868,0.09756097560975613
860,0.4205214465937763,0.4507989907485282,0.030277544154751868
861,0.5441547518923464,0.5954583683767872,0.05130361648444082
862,0.4827586206896552,0.5046257359125316,0.021867115222876377
863,0.3793103448275862,0.32127838519764507,-0.05803195962994112
864,0.42388561816652653,0.41715727502102606,-0.0067283431455004705
865,0.4558452481076535,0.496215306980656,0.040370058873002546
866,0.5164003364171573,0.5937762825904122,0.07737594617325483
867,0.38687973086627414,0.3910849453322119,0.0042052144659377455
868,0.6972245584524811,0.5121951219512195,-0.18502943650126158
869,0.44743481917577793,0.5475189234650968,0.10008410428931885
870,0.5466778805719092,0.5231286795626577,-0.023549201009251508
871,0.6038687973086627,0.5542472666105972,-0.04962153069806552
872,0.4163162321278385,0.5004205214465938,0.08410428931875524
873,0.4121110176619008,0.49621530698065597,0.08410428931875519
874,0.4541631623212784,0.48107653490328006,0.02691337258200166
875,0.5492010092514719,0.5012615643397813,-0.047939444911690554
876,0.6888141295206056,0.5803195962994112,-0.1084945332211944
877,0.5475189234650967,0.49032800672834315,-0.05719091673675353
878,0.42640874684608915,0.5096719932716568,0.08326324642556765
879,0.5407905803195963,0.6030277544154752,0.06223717409587892
880,0.4390243902439024,0.479394449116905,0.0403700588730026
881,0.5357443229604709,0.4693019343986543,-0.06644238856181661
882,0.4062237174095879,0.35576114381833474,-0.05046257359125317
883,0.5424726661059714,0.4835996635828427,-0.05887300252312877
884,0.4852817493692178,0.43566021867115223,-0.049621530698065575
885,0.34230445752733385,0.5643397813288478,0.22203532380151392
886,0.3380992430613961,0.3843566021867115,0.04625735912531542
887,0.5222876366694701,0.5794785534062237,0.05719091673675358
888,0.45164003364171573,0.4978973927670311,0.04625735912531537
889,0.6753574432296047,0.6324642556770395,-0.042893187552565215
890,0.5609756097560976,0.528174936921783,-0.03280067283431465
891,0.49705634987384356,0.5601345668629101,0.06307821698906652
892,0.5828427249789739,0.6383515559293524,0.05550883095037851
893,0.5273338940285954,0.49957947855340623,-0.027754415475189198
894,0.44238856181665265,0.36080740117746,-0.08158116063919263
895,0.43481917577796464,0.4373423044575273,0.0025231286795626695
896,0.4171572750210261,0.4314550042052145,0.014297729184188368
897,0.5517241379310345,0.5113540790580319,-0.0403700588730026
898,0.5895710681244744,0.5820016820857863,-0.007569386038688064
899,0.592094196804037,0.5029436501261564,-0.08915054667788058
900,0.534062237174096,0.5508830950378469,0.016820857863750982
901,0.6055508830950378,0.5231286795626577,-0.08242220353238006
902,0.4507989907485282,0.4852817493692179,0.034482758620689724
903,0.4289318755256519,0.43145500420521443,0.0025231286795625585
904,0.4735071488645921,0.35660218671152233,-0.11690496215306978
905,0.5441547518923465,0.47182506307821703,-0.07232968881412949
906,0.5155592935239698,0.5273338940285954,0.011774600504625643
907,0.5147182506307821,0.5306980656013457,0.015979814970563555
908,0.38687973086627414,0.3523969722455845,-0.03448275862068961
909,0.592094196804037,0.5382674516400336,-0.05382674516400332
910,0.5979814970563498,0.5449957947855341,-0.05298570227081578
911,0.45079899074852814,0.44575273338940286,-0.0050462573591252835
912,0.4163162321278385,0.40201850294365016,-0.014297729184188368
913,0.4053826745164003,0.2893187552565181,-0.11606391925988219
914,0.44070647603027757,0.40117746005046256,-0.03952901597981501
915,0.42304457527333894,0.41715727502102606,-0.005887300252312877
916,0.424726661059714,0.43313708999158956,0.008410428931875547
917,0.3263246425567704,0.3582842724978974,0.031959629941127
918,0.44491169049621526,0.5088309503784693,0.063919259882254
919,0.5306980656013457,0.5449957947855341,0.014297729184188368
920,0.6585365853658537,0.59798149705635,-0.060555088309503735
921,0.5315391084945332,0.48359966358284273,-0.0479394449116905
922,0.5727502102607234,0.5685449957947855,-0.004205214465937912
923,0.5298570227081582,0.6156433978132885,0.08578637510513032
924,0.3851976450798991,0.3776282590412111,-0.0075693860386880085
925,0.624053826745164,0.622371740958789,-0.001682085786374965
926,0.33389402859545836,0.2640874684608915,-0.06980656013456688
927,0.3952901597981497,0.3767872161480236,-0.018502943650126114
928,0.6585365853658537,0.5012615643397813,-0.15727502102607238
929,0.5248107653490328,0.48948696383515555,-0.03532380151387726
930,0.5197645079899076,0.5315391084945332,0.011774600504625643
931,0.35407905803195966,0.3566021867115223,0.002523128679562614
932,0.5054667788057191,0.5172413793103449,0.011774600504625754
933,0.5534062237174096,0.6198486122792262,0.06644238856181661
934,0.5719091673675357,0.5777964676198486,0.005887300252312877
935,0.5164003364171572,0.535744322960471,0.019343986543313818
936,0.47014297729184185,0.4600504625735913,-0.010092514718250567
937,0.5256518082422204,0.39949537426408743,-0.12615643397813292
938,0.528174936921783,0.624053826745164,0.095878889823381
939,0.5264928511354079,0.46509671993271656,-0.06139613120269133
940,0.5365853658536586,0.5550883095037846,0.018502943650126058
941,0.5332211942809082,0.5231286795626577,-0.010092514718250456
942,0.36921783010933557,0.3633305298570227,-0.005887300252312877
943,0.33305298570227077,0.3229604709840202,-0.010092514718250567
944,0.4465937762825904,0.3162321278385198,-0.1303616484440706
945,0.5878889823380993,0.6534903280067283,0.06560134566862907
946,0.5172413793103449,0.5340622371740958,0.016820857863750982
947,0.5391084945332212,0.6148023549201009,0.07569386038687975
