trade_id,Result_VERSION,fecha,entry_timestamp,outcome_timestamp,ExitTime_NY,Trade_Duration,EntryBar,Side,Entry_price,Result_Label,Exit_price,result_ticks,MAE_ticks,MFE_ticks,Largest_MAE_pullback_ticks,Largest_MFE_pullup_ticks,Number_of_Pullbacks_during_Trade,Number_of_PullUps_during_Trade,Max_Speed_MAE_during_trade,Max_Speed_MFE_during_trade,SL_price_Final,TP_price_Final,SL_ticks_Final,TP_ticks_Final,Cvd_Current_Final,Cvd_Peak_Final,Cvd_Pullback_Pct_Final,Cvd_Label_Final,Cvd_Worst_Label_Final,Cvd_Excelente_Count_Final,Cvd_Normal_Count_Final,Cvd_Advertencia_Count_Final,Cvd_Riesgo_Reversion_Count_Final,Cvd_Total_Samples_Final,Cvd_Excelente_Pct_Final,Cvd_Negative_Episodes_Final,Cvd_Label_Changes_Final,Dynamic_Alarm_Triggered,TP_And_SL_Hit_Same_Update,Result_After_Slippage_Ticks,Volume_Increased_During_Trade,Volume_Increase_Samples,Volume_Observed_Samples,Volume_Increasing_Pct_During_Trade,Max_Delta_during_trade,Min_Delta_during_trade
2026-05-08|09:32:31.455,reconstructed-causal-v1-from-legacy-v11,2026-05-08,09:32:31.455,09:32:34.320,09:32:34.320,00:02,2312,BUY,28942.50,SL,28937.50,-20,20,10,10,10,6,5,2749.5188,17035.7751,28937.50,28947.50,20,20,1922,1941,0.41,Normal,Normal,30,23,0,0,53,0.566,3,5,TRUE,FALSE,-22,TRUE,53,120,0.4417,283,237
2026-05-11|09:31:07.069,reconstructed-causal-v1-from-legacy-v11,2026-05-11,09:31:07.069,09:31:09.642,09:31:09.642,00:02,2311,BUY,29362.50,TP,29370.00,30,5,30,5,15,8,11,20242.915,24975.025,29347.50,29370.00,60,30,1653,1653,0,Excelente,Riesgo de reversion,43,5,2,19,69,0.6232,4,11,TRUE,FALSE,+28,TRUE,74,181,0.4088,178,120
2026-05-13|09:31:16.810,reconstructed-causal-v1-from-legacy-v11,2026-05-13,09:31:16.810,09:31:18.014,09:31:18.014,00:01,2311,SELL,29243.75,TP,29238.75,20,0,20,0,10,0,5,0,21258.5034,29248.75,29238.75,20,20,1046,1046,0,Excelente,Riesgo de reversion,14,3,2,13,32,0.4375,3,11,FALSE,FALSE,+18,TRUE,33,75,0.44,-190,-173
2026-05-14|09:31:22.402,reconstructed-causal-v1-from-legacy-v11,2026-05-14,09:31:22.402,09:31:23.924,09:31:23.924,00:01,2311,BUY,29503.75,SL,29498.75,-20,20,5,10,5,10,1,25627.8831,5,29498.75,29508.75,20,20,-2243,-2210,16.5,Riesgo de reversion,Riesgo de reversion,4,0,2,43,49,0.0816,1,4,TRUE,FALSE,-22,TRUE,49,107,0.4579,30,1
2026-05-15|09:31:05.246,reconstructed-causal-v1-from-legacy-v11,2026-05-15,09:31:05.246,09:31:08.584,09:31:08.584,00:03,2311,SELL,29221.25,TP,29206.25,60,20,60,20,40,12,13,14854.4266,117096.0187,29236.25,29206.25,60,60,-1973,-3084,0,Excelente,Excelente,88,0,0,0,88,1,0,0,FALSE,FALSE,+58,TRUE,91,248,0.3669,-424,-349
2026-05-18|09:33:12.780,reconstructed-causal-v1-from-legacy-v11,2026-05-18,09:33:12.780,09:33:29.570,09:33:29.570,00:16,2313,SELL,29281.25,SL,29296.25,-60,60,0,30,0,60,0,8333333.3333,0,29296.25,29266.25,60,60,2267,2183,4.42,Riesgo de reversion,Riesgo de reversion,65,29,8,210,312,0.2083,5,19,TRUE,FALSE,-62,TRUE,325,643,0.5054,-178,-87
2026-05-19|09:32:14.386,reconstructed-causal-v1-from-legacy-v11,2026-05-19,09:32:14.386,09:32:15.019,09:32:15.019,00:00,2312,BUY,28953.75,TP,28960.25,26,10,30,10,30,2,3,5492.6947,72.667,28947.25,28960.25,26,26,338,338,0,Excelente,Riesgo de reversion,5,0,0,11,16,0.3125,1,2,TRUE,FALSE,+24,TRUE,15,48,0.3125,256,117
2026-05-20|09:33:14.093,reconstructed-causal-v1-from-legacy-v11,2026-05-20,09:33:14.093,09:33:16.200,09:33:16.200,00:02,2313,BUY,29150.00,SL,29145.00,-20,20,5,10,5,12,1,8454.5147,132.5135,29145.00,29155.00,20,20,1323,1369,11.5,Riesgo de reversion,Riesgo de reversion,6,3,0,52,61,0.0984,3,8,TRUE,FALSE,-22,TRUE,63,142,0.4437,169,123
2026-05-22|09:31:11.479,reconstructed-causal-v1-from-legacy-v11,2026-05-22,09:31:11.479,09:31:59.533,09:31:59.533,00:48,2311,BUY,29631.25,TP,29646.25,60,40,60,35,20,35,20,52742.616,123152.7094,29616.25,29646.25,60,60,697,697,0,Excelente,Riesgo de reversion,322,5,7,15,349,0.9226,4,21,TRUE,FALSE,+58,TRUE,356,736,0.4837,129,1
2026-05-26|09:34:13.665,reconstructed-causal-v1-from-legacy-v11,2026-05-26,09:34:13.665,09:35:07.401,09:35:07.401,00:53,2074,SELL,29851.25,TP,29838.50,51,50,55,30,25,84,73,25000000,3125000,29864.00,29838.50,51,51,-90,-154,0.26,Normal,Riesgo de reversion,313,388,198,136,1035,0.3024,7,32,TRUE,FALSE,+49,TRUE,1066,2250,0.4738,-391,-3
2026-05-27|09:35:38.791,reconstructed-causal-v1-from-legacy-v11,2026-05-27,09:35:38.791,09:35:40.650,09:35:40.650,00:01,2315,SELL,30113.75,TP,30107.25,26,20,30,20,10,8,37,22281.6399,31605.5626,30120.25,30107.25,26,26,-2623,-2623,0,Excelente,Advertencia,63,3,3,0,69,0.913,1,4,TRUE,FALSE,+24,TRUE,69,378,0.1825,-1136,-826
2026-05-28|09:33:25.323,reconstructed-causal-v1-from-legacy-v11,2026-05-28,09:33:25.323,09:33:46.093,09:33:46.093,00:20,2313,SELL,30038.75,TP,30014.75,96,15,100,10,20,26,87,152905.1988,77279.7527,30062.75,30014.75,96,96,588,588,0,Excelente,Riesgo de reversion,203,128,42,142,515,0.3942,6,20,TRUE,FALSE,+94,TRUE,528,1118,0.4723,-306,-112
2026-05-29|09:32:03.414,reconstructed-causal-v1-from-legacy-v11,2026-05-29,09:32:03.414,09:32:05.147,09:32:05.147,00:01,2312,SELL,30425.00,TP,30417.50,30,5,30,5,30,9,13,1469.7237,42698.5482,30440.00,30417.50,60,30,3031,3015,16,Riesgo de reversion,Riesgo de reversion,2,0,0,62,64,0.0313,1,1,TRUE,FALSE,+28,TRUE,66,222,0.2973,,
2026-06-01|09:32:32.899,reconstructed-causal-v1-from-legacy-v11,2026-06-01,09:32:32.899,09:32:34.914,09:32:34.914,00:02,2312,BUY,30387.50,TP,30392.50,20,10,20,10,15,6,5,205761.3169,4634.3498,30382.50,30392.50,20,20,-495,-495,0,Excelente,Normal,40,5,0,0,45,0.8889,3,6,TRUE,FALSE,+18,TRUE,46,106,0.434,338,279
2026-06-02|09:34:18.467,reconstructed-causal-v1-from-legacy-v11,2026-06-02,09:34:18.467,09:35:11.127,09:35:11.127,00:52,2314,SELL,30472.50,SL,30487.50,-60,60,20,20,15,122,25,324675.3247,26652.452,30487.50,30457.50,60,60,2184,1941,2.96,Riesgo de reversion,Riesgo de reversion,79,50,41,668,838,0.0943,2,9,TRUE,FALSE,-62,TRUE,865,1695,0.5103,-419,-1
2026-06-03|09:31:54.941,reconstructed-causal-v1-from-legacy-v11,2026-06-03,09:31:54.941,09:31:58.875,09:31:58.875,00:03,2311,SELL,30801.25,TP,30796.25,20,10,20,10,15,17,7,29673.5905,18129.079,30806.25,30796.25,20,20,2104,2104,0,Excelente,Riesgo de reversion,13,1,1,76,91,0.1429,2,5,TRUE,FALSE,+18,TRUE,95,225,0.4222,,
2026-06-04|09:31:29.979,reconstructed-causal-v1-from-legacy-v11,2026-06-04,09:31:29.979,09:31:35.906,09:31:35.906,00:05,2311,BUY,30285.00,SL,30272.25,-51,55,25,25,15,29,27,349650.3497,68493.1507,30272.25,30297.75,51,51,-2765,-2676,3.87,Riesgo de reversion,Riesgo de reversion,39,32,26,86,183,0.2131,8,36,TRUE,FALSE,-53,TRUE,188,525,0.3581,271,177
2026-06-05|09:31:35.732,reconstructed-causal-v1-from-legacy-v11,2026-06-05,09:31:35.732,09:31:38.213,09:31:38.213,00:02,2311,BUY,30082.50,SL,30077.50,-20,20,15,20,10,7,23,2951.5939,67385.4447,30077.50,30087.50,20,20,2232,2286,2.25,Riesgo de reversion,Riesgo de reversion,22,18,6,34,80,0.275,5,17,TRUE,FALSE,-22,TRUE,83,226,0.3673,544,490
2026-06-08|09:31:15.537,reconstructed-causal-v1-from-legacy-v11,2026-06-08,09:31:15.537,09:31:15.898,09:31:15.898,00:00,2311,BUY,29578.75,TP,29583.75,20,10,20,10,15,1,3,185185.1852,2399.808,29573.75,29583.75,20,20,1841,1841,0,Excelente,Excelente,14,0,0,0,14,1,0,0,FALSE,FALSE,+18,TRUE,13,53,0.2453,282,259
2026-06-09|09:32:06.870,reconstructed-causal-v1-from-legacy-v11,2026-06-09,09:32:06.870,09:32:13.565,09:32:13.565,00:06,2312,SELL,29671.25,TP,29663.75,30,10,30,10,25,8,42,1680.164,367647.0588,29686.25,29663.75,60,30,1419,1419,0,Excelente,Riesgo de reversion,80,78,19,14,191,0.4188,14,35,TRUE,FALSE,+28,TRUE,197,458,0.4301,-325,-248
2026-06-10|09:38:59.991,reconstructed-causal-v1-from-legacy-v11,2026-06-10,09:38:59.991,09:40:00.005,09:40:00.005,01:00,2318,BUY,29001.25,SL,28996.25,-20,165,0,165,0,1,0,2.7493,0,28996.25,29006.25,20,20,963,1049,0,Excelente,Excelente,2,0,0,0,2,1,0,0,FALSE,FALSE,-22,FALSE,0,1,0,279,279
2026-06-11|09:34:21.569,reconstructed-causal-v1-from-legacy-v11,2026-06-11,09:34:21.569,09:34:23.642,09:34:23.642,00:02,2314,SELL,28681.25,TP,28673.75,30,0,30,0,15,0,10,0,1991.8732,28696.25,28673.75,60,30,1561,1561,0,Excelente,Riesgo de reversion,29,1,0,17,47,0.617,1,3,FALSE,FALSE,+28,TRUE,46,100,0.46,-262,-210
2026-06-12|09:33:17.534,reconstructed-causal-v1-from-legacy-v11,2026-06-12,09:33:17.534,09:33:23.856,09:33:23.856,00:06,2313,SELL,29348.75,TP,29333.75,60,0,60,0,30,0,39,0,63078.217,29363.75,29333.75,60,60,-868,-868,0,Excelente,Normal,143,4,0,0,147,0.9728,2,4,FALSE,FALSE,+58,TRUE,149,325,0.4585,-322,-218
2026-06-15|09:35:30.271,reconstructed-causal-v1-from-legacy-v11,2026-06-15,09:35:30.271,09:35:30.630,09:35:30.630,00:00,2315,BUY,30700.00,TP,30705.00,20,5,20,5,20,2,2,182.3161,3454.4701,30695.00,30705.00,20,20,1334,1334,0,Excelente,Excelente,11,0,0,0,11,1,0,0,FALSE,FALSE,+18,TRUE,10,37,0.2703,256,220
2026-06-17|09:33:32.850,reconstructed-causal-v1-from-legacy-v11,2026-06-17,09:33:32.850,09:33:33.458,09:33:33.458,00:00,2313,SELL,30433.75,SL,30438.75,-20,20,0,20,0,2,0,189.9653,0,30438.75,30428.75,20,20,-374,-377,3,Riesgo de reversion,Riesgo de reversion,2,0,0,3,5,0.4,1,1,TRUE,FALSE,-22,TRUE,4,8,0.5,-245,-242
2026-06-18|09:34:26.912,reconstructed-causal-v1-from-legacy-v11,2026-06-18,09:34:26.912,09:34:27.413,09:34:27.413,00:00,2314,SELL,30527.50,TP,30522.50,20,0,20,0,15,0,2,0,7605.7195,30532.50,30522.50,20,20,-593,-593,0,Excelente,Riesgo de reversion,11,2,0,1,14,0.7857,2,5,FALSE,FALSE,+18,TRUE,13,37,0.3514,-186,-164
2026-06-22|09:33:10.927,reconstructed-causal-v1-from-legacy-v11,2026-06-22,09:33:10.927,09:33:11.898,09:33:11.898,00:00,2073,SELL,30791.25,TP,30786.25,20,0,20,0,15,0,2,0,155.8181,30796.25,30786.25,20,20,4148,4148,0,Excelente,Riesgo de reversion,10,1,1,1,13,0.7692,2,5,FALSE,FALSE,+18,TRUE,14,29,0.4828,-260,-240
2026-06-23|09:32:09.091,reconstructed-causal-v1-from-legacy-v11,2026-06-23,09:32:09.091,09:32:15.146,09:32:15.146,00:06,2312,BUY,29750.00,TP,29765.00,60,10,60,10,30,4,67,2838.9734,8333333.3333,29735.00,29765.00,60,60,-2216,-2209,0,Excelente,Excelente,195,0,0,0,195,1,0,0,FALSE,FALSE,+58,TRUE,204,617,0.3306,147,37
2026-06-24|09:32:30.047,reconstructed-causal-v1-from-legacy-v11,2026-06-24,09:32:30.047,09:32:33.699,09:32:33.699,00:03,2312,BUY,29728.75,TP,29747.75,76,5,80,5,35,2,39,20,40,29709.75,29747.75,76,76,3110,3112,0.05,Excelente,Advertencia,31,22,16,0,69,0.4493,4,15,FALSE,FALSE,+74,TRUE,76,275,0.2764,486,444
2026-06-25|09:31:09.982,reconstructed-causal-v1-from-legacy-v11,2026-06-25,09:31:09.982,09:31:10.294,09:31:10.294,00:00,2311,SELL,30097.50,SL,30102.50,-20,20,0,15,0,4,0,20,0,30102.50,30092.50,20,20,270,270,0,Excelente,Riesgo de reversion,5,0,6,1,12,0.4167,1,4,TRUE,FALSE,-22,TRUE,11,47,0.234,-229,-215
2026-06-26|09:33:14.204,reconstructed-causal-v1-from-legacy-v11,2026-06-26,09:33:14.204,09:33:15.457,09:33:15.457,00:01,2313,SELL,29250.00,TP,29235.00,60,10,60,10,30,3,4,38.6539,40,29265.00,29235.00,60,60,-1200,-1200,0,Excelente,Advertencia,20,1,1,0,22,0.9091,1,3,FALSE,FALSE,+58,TRUE,21,52,0.4038,-370,-310
2026-06-30|09:31:08.576,reconstructed-causal-v1-from-legacy-v11,2026-06-30,09:31:08.576,09:31:15.812,09:31:15.812,00:07,2311,BUY,30116.25,TP,30123.75,30,25,30,15,25,26,35,40,40,30101.25,30123.75,60,30,1294,1319,3.57,Riesgo de reversion,Riesgo de reversion,9,2,3,121,135,0.0667,3,8,TRUE,FALSE,+28,TRUE,148,484,0.3058,299,224
2026-07-08|09:32:07.332,reconstructed-causal-v1-from-legacy-v11,2026-07-08,09:32:07.332,09:32:14.158,09:32:14.158,00:06,2307,BUY,29318.75,SL,29303.75,-60,60,15,20,10,41,6,60,20,29303.75,29326.25,60,30,-1180,-1150,7.5,Riesgo de reversion,Riesgo de reversion,9,1,1,129,140,0.0643,2,4,TRUE,FALSE,-62,TRUE,143,358,0.3994,193,128
2026-07-09|09:34:15.006,reconstructed-causal-v1-from-legacy-v11,2026-07-09,09:34:15.006,09:34:50.985,09:34:50.985,00:35,2314,BUY,29763.75,TP,29777.75,56,30,60,25,35,34,64,40,40,29749.75,29777.75,56,56,1445,1445,0,Excelente,Riesgo de reversion,164,136,8,85,393,0.4173,13,44,TRUE,FALSE,+54,TRUE,412,824,0.5,442,259
2026-07-10|09:31:14.549,reconstructed-causal-v1-from-legacy-v11,2026-07-10,09:31:14.549,09:31:17.441,09:31:17.441,00:02,2311,BUY,29891.25,SL,29886.25,-20,20,5,15,5,8,1,40,20,29886.25,29896.25,20,20,-253,-242,3.67,Riesgo de reversion,Riesgo de reversion,5,0,0,39,44,0.1136,2,3,TRUE,FALSE,-22,TRUE,44,96,0.4583,109,98
