trade_id,Input_VERSION,fecha,decision_timestamp,feature_timestamp,entry_timestamp,EntryBar,Side,Signal_Source,Speed_Profile,Side_AtEntry,Signal_Source_AtEntry,Speed_Profile_AtEntry,Entry_price,SL_price_AtEntry,TP_price_AtEntry,SL_ticks_AtEntry,TP_ticks_AtEntry,or_low,or_high,range,OR_Low_AtEntry,OR_High_AtEntry,OR_Range_AtEntry,VWAP_AtEntry,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Cumulative_Delta_Source_AtEntry,Cvd_Current_AtEntry,Cvd_Peak_AtEntry,Cvd_Pullback_Pct_AtEntry,Cvd_Label_AtEntry,Cvd_Total_Samples_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Volume_Increasing_AtEntry,Delta_Change_AtEntry,Delta_With_Side_AtEntry,Price_Accepted_After_Imbalance_AtEntry,Price_Rejected_After_Imbalance_AtEntry,BreakOut_SPEED_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Speed_Elapsed_SECONDS_AtEntry,Speed_Replay_Fallback_AtEntry,Speed_Timing_Source_AtEntry,Range_OK_AtEntry,Body_OK_AtEntry,Volume_OK_AtEntry,Delta_OK_AtEntry,Time_OK_AtEntry,VWAP_OK_AtEntry,Speed_OK_AtEntry,Score_AtEntry,Raw_Speed_Label_AtEntry,APlus_Structure_AtEntry,APlus_Absorption_AtEntry,APlus_Speed_AtEntry,APlus_Speed_Setup_Confirmed_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Execution_Side_Imbalance_Count_AtEntry,Imbalance_Group_3_AtEntry,Imbalance_Group_Price_AtEntry,Imbalance_Count_AtEntry,Speed_Ignored_By_Structure_AtEntry,feature_timestamp_utc,entry_timestamp_utc
2022-10-06|09:31:15.108,reconstructed-causal-v1-from-legacy-v11,2022-10-06,09:31:15.108,09:31:15.108,09:31:15.108,2311,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11625.00,11620.00,11630.00,20,20,11590.00,11615.00,100,11590.00,11615.00,100,11608.24,40,1305,203,-122,SessionDeltaSum,-122,-122,0,Excelente,1,5637,361,FALSE,-158,FALSE,FALSE,FALSE,normal speed,2.65,15.108,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-10-06T13:31:15.108000+00:00,2022-10-06T13:31:15.108000+00:00
2022-10-07|09:32:24.985,reconstructed-causal-v1-from-legacy-v11,2022-10-07,09:32:24.985,09:32:24.985,09:32:24.985,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11297.50,11302.50,11292.50,20,20,11310.00,11348.75,155,11310.00,11348.75,155,11422.06,50,1811,-141,-225,SessionDeltaSum,-225,-225,0,Excelente,1,4487,-91,FALSE,-50,TRUE,FALSE,FALSE,normal speed,2,24.985,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,2,2,,,2,FALSE,2022-10-07T13:32:24.985000+00:00,2022-10-07T13:32:24.985000+00:00
2022-10-10|09:33:14.950,reconstructed-causal-v1-from-legacy-v11,2022-10-10,09:33:14.950,09:33:14.950,09:33:14.950,2313,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11075.00,11080.00,11070.00,20,20,11102.50,11120.00,70,11102.50,11120.00,70,11068.97,30,1055,-149,-517,SessionDeltaSum,-517,-517,0,Excelente,1,3608,-260,FALSE,111,FALSE,FALSE,FALSE,normal speed,2.01,14.95,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-10-10T13:33:14.950000+00:00,2022-10-10T13:33:14.950000+00:00
2022-10-11|09:31:07.999,reconstructed-causal-v1-from-legacy-v11,2022-10-11,09:31:07.999,09:31:07.999,09:31:07.999,2311,SELL,BREAKOUT,POTENTIAL_RUNNER,SELL,BREAKOUT,POTENTIAL_RUNNER,10898.75,10913.75,10883.75,60,60,10911.25,10928.75,70,10911.25,10928.75,70,10928.93,50,1143,-283,-1430,SessionDeltaSum,-1430,-1430,0,Excelente,1,4440,-180,FALSE,-103,TRUE,FALSE,FALSE,A+ speed,6.25,7.999,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,A+ speed,FALSE,FALSE,TRUE,FALSE,0,1,1,,,1,FALSE,2022-10-11T13:31:07.999000+00:00,2022-10-11T13:31:07.999000+00:00
2022-10-12|09:32:08.484,reconstructed-causal-v1-from-legacy-v11,2022-10-12,09:32:08.484,09:32:08.484,09:32:08.484,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,10816.25,10821.25,10811.25,20,20,10841.25,10875.00,135,10841.25,10875.00,135,10909.55,25,800,-90,398,SessionDeltaSum,398,398,0,Excelente,1,4067,-369,FALSE,279,FALSE,FALSE,FALSE,normal speed,2.95,8.484,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-10-12T13:32:08.484000+00:00,2022-10-12T13:32:08.484000+00:00
2022-10-13|09:33:12.795,reconstructed-causal-v1-from-legacy-v11,2022-10-13,09:33:12.795,09:33:12.795,09:33:12.795,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,10486.25,10491.25,10481.25,20,20,10493.75,10540.00,185,10493.75,10540.00,185,10683.82,30,1130,-310,-613,SessionDeltaSum,-613,-613,0,Excelente,1,3481,-433,FALSE,123,FALSE,FALSE,FALSE,normal speed,2.34,12.795,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,2,2,,,2,FALSE,2022-10-13T13:33:12.795000+00:00,2022-10-13T13:33:12.795000+00:00
2022-10-14|09:31:22.377,reconstructed-causal-v1-from-legacy-v11,2022-10-14,09:31:22.377,09:31:22.377,09:31:22.377,2310,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11206.25,11198.50,11214.00,31,31,11172.50,11195.00,90,11172.50,11195.00,90,11119.13,45,1922,312,2696,SessionDeltaSum,2696,2696,0,Excelente,1,6055,221,FALSE,91,TRUE,FALSE,FALSE,normal speed,2.01,22.377,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,2,0,2,,,2,FALSE,2022-10-14T13:31:22.377000+00:00,2022-10-14T13:31:22.377000+00:00
2022-10-17|09:35:08.231,reconstructed-causal-v1-from-legacy-v11,2022-10-17,09:35:08.231,09:35:08.231,09:35:08.231,2315,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11043.75,11038.75,11048.75,20,20,11000.00,11035.00,140,11000.00,11035.00,140,10907.77,20,800,94,834,SessionDeltaSum,834,834,0,Excelente,1,3765,-255,FALSE,349,TRUE,FALSE,FALSE,normal speed,2.43,8.231,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,1,1,,,1,FALSE,2022-10-17T13:35:08.231000+00:00,2022-10-17T13:35:08.231000+00:00
2022-10-18|09:33:19.405,reconstructed-causal-v1-from-legacy-v11,2022-10-18,09:33:19.405,09:33:19.405,09:33:19.405,2313,SELL,A+ ABSORTION,SCALP_NORMAL,SELL,A+ ABSORTION,SCALP_NORMAL,11430.00,11435.00,11425.00,20,20,11402.50,11425.00,90,11402.50,11425.00,90,11334.52,20,1035,175,-31,SessionDeltaSum,-31,-31,0,Excelente,1,4686,-346,FALSE,521,TRUE,FALSE,TRUE,normal speed,1.03,19.405,FALSE,A+ ABSORTION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,invalid speed,TRUE,TRUE,FALSE,FALSE,3,1,1,BUY,11431.25,3,TRUE,2022-10-18T13:33:19.405000+00:00,2022-10-18T13:33:19.405000+00:00
2022-10-19|09:34:11.238,reconstructed-causal-v1-from-legacy-v11,2022-10-19,09:34:11.238,09:34:11.238,09:34:11.238,2314,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11181.25,11176.25,11186.25,20,20,11118.75,11156.25,150,11118.75,11156.25,150,11195.87,25,919,165,-945,SessionDeltaSum,-945,-945,0,Excelente,1,3103,445,FALSE,-280,FALSE,FALSE,FALSE,normal speed,2.22,11.238,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-10-19T13:34:11.238000+00:00,2022-10-19T13:34:11.238000+00:00
2022-10-20|09:31:40.341,reconstructed-causal-v1-from-legacy-v11,2022-10-20,09:31:40.341,09:31:40.341,09:31:40.341,2311,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11161.25,11156.25,11166.25,20,20,11103.75,11140.00,145,11103.75,11140.00,145,11113.64,85,2733,309,541,SessionDeltaSum,541,541,0,Excelente,1,5137,385,FALSE,-76,FALSE,FALSE,FALSE,normal speed,2.11,40.341,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-10-20T13:31:40.341000+00:00,2022-10-20T13:31:40.341000+00:00
2022-10-21|09:31:05.790,reconstructed-causal-v1-from-legacy-v11,2022-10-21,09:31:05.790,09:31:05.790,09:31:05.790,2311,SELL,BREAKOUT,POTENTIAL_RUNNER,SELL,BREAKOUT,POTENTIAL_RUNNER,11008.75,11023.75,11001.25,60,30,11017.50,11050.00,130,11017.50,11050.00,130,11013.41,35,808,-160,221,SessionDeltaSum,221,221,0,Excelente,1,6470,238,FALSE,-398,TRUE,FALSE,FALSE,A+ speed,6.04,5.79,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,A+ speed,FALSE,FALSE,TRUE,FALSE,0,0,0,,,0,FALSE,2022-10-21T13:31:05.790000+00:00,2022-10-21T13:31:05.790000+00:00
2022-10-24|09:32:09.143,reconstructed-causal-v1-from-legacy-v11,2022-10-24,09:32:09.143,09:32:09.143,09:32:09.143,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11315.00,11325.25,11304.75,41,41,11343.75,11372.50,115,11343.75,11372.50,115,11370.86,40,801,-119,-582,SessionDeltaSum,-582,-582,0,Excelente,1,3601,29,FALSE,-148,TRUE,FALSE,FALSE,normal speed,4.37,9.143,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-10-24T13:32:09.143000+00:00,2022-10-24T13:32:09.143000+00:00
2022-10-25|09:31:32.083,reconstructed-causal-v1-from-legacy-v11,2022-10-25,09:31:32.083,09:31:32.083,09:31:32.083,2310,SELL,A+ ABSORTION,SCALP_NORMAL,SELL,A+ ABSORTION,SCALP_NORMAL,11563.75,11578.75,11548.75,60,60,11515.00,11548.75,135,11515.00,11548.75,135,11487.68,60,2650,548,1376,SessionDeltaSum,1376,1376,0,Excelente,1,5800,34,FALSE,514,TRUE,FALSE,TRUE,normal speed,1.87,32.083,FALSE,A+ ABSORTION,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,invalid speed,TRUE,TRUE,FALSE,FALSE,5,0,0,BUY,11563.75,5,TRUE,2022-10-25T13:31:32.083000+00:00,2022-10-25T13:31:32.083000+00:00
2022-10-26|09:31:08.014,reconstructed-causal-v1-from-legacy-v11,2022-10-26,09:31:08.014,09:31:08.014,09:31:08.014,2311,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11437.50,11452.50,11422.50,60,60,11442.50,11478.75,145,11442.50,11478.75,145,11511.19,20,1250,-262,-323,SessionDeltaSum,-323,-323,0,Excelente,1,7977,-643,FALSE,381,FALSE,FALSE,FALSE,normal speed,2.5,8.014,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-10-26T13:31:08.014000+00:00,2022-10-26T13:31:08.014000+00:00
2022-10-28|09:32:15.123,reconstructed-causal-v1-from-legacy-v11,2022-10-28,09:32:15.123,09:32:15.123,09:32:15.123,2312,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11263.75,11258.75,11268.75,20,20,11206.25,11246.25,160,11206.25,11246.25,160,11142.24,35,974,58,-1715,SessionDeltaSum,-1715,-1715,0,Excelente,1,5988,564,FALSE,-506,FALSE,FALSE,FALSE,normal speed,2.31,15.123,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-10-28T13:32:15.123000+00:00,2022-10-28T13:32:15.123000+00:00
2022-10-31|09:32:38.235,reconstructed-causal-v1-from-legacy-v11,2022-10-31,09:32:38.235,09:32:38.235,09:32:38.235,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11463.75,11480.25,11447.25,66,66,11483.75,11512.50,115,11483.75,11512.50,115,11515.16,80,3079,-595,619,SessionDeltaSum,619,619,0,Excelente,1,4392,236,FALSE,-831,TRUE,FALSE,FALSE,normal speed,2.09,38.235,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,3,3,,,3,FALSE,2022-10-31T13:32:38.235000+00:00,2022-10-31T13:32:38.235000+00:00
2022-11-01|09:36:10.630,reconstructed-causal-v1-from-legacy-v11,2022-11-01,09:36:10.630,09:36:10.630,09:36:10.630,2316,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11575.00,11580.00,11570.00,20,20,11595.00,11620.00,100,11595.00,11620.00,100,11573.19,50,802,-202,1197,SessionDeltaSum,1197,1197,0,Excelente,1,2767,67,FALSE,-269,TRUE,FALSE,FALSE,normal speed,4.7,10.63,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-11-01T13:36:10.630000+00:00,2022-11-01T13:36:10.630000+00:00
2022-11-02|09:31:09.061,reconstructed-causal-v1-from-legacy-v11,2022-11-02,09:31:09.061,09:31:09.061,09:31:09.061,2310,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11318.75,11323.75,11313.75,20,20,11325.00,11341.25,65,11325.00,11341.25,65,11348.40,25,800,-106,663,SessionDeltaSum,663,663,0,Excelente,1,4074,-116,FALSE,10,FALSE,FALSE,FALSE,normal speed,2.76,9.061,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-11-02T13:31:09.061000+00:00,2022-11-02T13:31:09.061000+00:00
2022-11-03|09:33:50.905,reconstructed-causal-v1-from-legacy-v11,2022-11-03,09:33:50.905,09:33:50.905,09:33:50.905,2313,SELL,A+ ABSORTION,SCALP_NORMAL,SELL,A+ ABSORTION,SCALP_NORMAL,10843.75,10858.75,10828.75,60,60,10792.50,10830.00,150,10792.50,10830.00,150,10870.71,55,4073,785,-525,SessionDeltaSum,-525,-525,0,Excelente,1,4076,-6,FALSE,791,TRUE,FALSE,TRUE,normal speed,1.08,50.905,FALSE,A+ ABSORTION,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8,invalid speed,TRUE,TRUE,FALSE,FALSE,6,0,0,BUY,10843.75,6,TRUE,2022-11-03T13:33:50.905000+00:00,2022-11-03T13:33:50.905000+00:00
2022-11-04|09:31:18.875,reconstructed-causal-v1-from-legacy-v11,2022-11-04,09:31:18.875,09:31:18.875,09:31:18.875,2310,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,10922.50,10941.50,10903.50,76,76,10932.50,10963.75,125,10932.50,10963.75,125,10821.18,40,1665,-219,1930,SessionDeltaSum,1930,1930,0,Excelente,1,10164,244,FALSE,-463,TRUE,FALSE,FALSE,normal speed,2.12,18.875,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-11-04T13:31:18.875000+00:00,2022-11-04T13:31:18.875000+00:00
2023-03-14|09:37:31.610,reconstructed-causal-v1-from-legacy-v11,2023-03-14,09:37:31.610,09:37:31.610,09:37:31.610,2317,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12246.25,12241.25,12251.25,20,20,12201.25,12230.00,115,12201.25,12230.00,115,12147.40,65,1325,359,1431,SessionDeltaSum,1431,1431,0,Excelente,1,1541,-77,FALSE,436,TRUE,FALSE,FALSE,normal speed,2.06,31.6102,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,3,0,3,,,3,FALSE,2023-03-14T13:37:31.610000+00:00,2023-03-14T13:37:31.610000+00:00
2023-03-15|09:34:42.655,reconstructed-causal-v1-from-legacy-v11,2023-03-15,09:34:42.655,09:34:42.655,09:34:42.655,2314,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12267.50,12257.25,12277.75,41,41,12198.75,12243.75,180,12198.75,12243.75,180,12211.99,90,3201,93,-455,SessionDeltaSum,-455,-455,0,Excelente,1,3534,190,FALSE,-97,FALSE,FALSE,FALSE,normal speed,2.11,42.656,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,2,2,2,,,2,FALSE,2023-03-15T13:34:42.655000+00:00,2023-03-15T13:34:42.655000+00:00
2023-03-17|09:33:25.612,reconstructed-causal-v1-from-legacy-v11,2023-03-17,09:33:25.612,09:33:25.612,09:33:25.612,2313,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12736.25,12731.25,12741.25,20,20,12696.25,12720.00,95,12696.25,12720.00,95,12720.21,55,1291,223,59,SessionDeltaSum,59,59,0,Excelente,1,2632,-62,FALSE,285,TRUE,FALSE,FALSE,normal speed,2.15,25.6128,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2023-03-17T13:33:25.612000+00:00,2023-03-17T13:33:25.612000+00:00
2023-03-20|09:31:08.300,reconstructed-causal-v1-from-legacy-v11,2023-03-20,09:31:08.300,09:31:08.300,09:31:08.300,2311,BUY,A+ ABSORTION,SCALP_NORMAL,BUY,A+ ABSORTION,SCALP_NORMAL,12615.00,12610.00,12620.00,20,20,12616.25,12633.75,70,12616.25,12633.75,70,12619.88,5,938,-420,-4146,SessionDeltaSum,-4146,-4146,0,Excelente,1,4001,-79,FALSE,-341,TRUE,FALSE,TRUE,normal speed,0.6,8.3001,FALSE,A+ ABSORTION,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9,invalid speed,TRUE,TRUE,FALSE,FALSE,0,3,0,SELL,12613.75,3,TRUE,2023-03-20T13:31:08.300000+00:00,2023-03-20T13:31:08.300000+00:00
2023-03-21|09:32:10.405,reconstructed-causal-v1-from-legacy-v11,2023-03-21,09:32:10.405,09:32:10.405,09:32:10.405,2312,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12810.00,12795.00,12825.00,60,60,12775.00,12797.50,90,12775.00,12797.50,90,12745.62,25,844,346,2655,SessionDeltaSum,2655,2655,0,Excelente,1,2972,366,FALSE,-20,FALSE,FALSE,FALSE,normal speed,2.4,10.4055,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,3,0,3,,,3,FALSE,2023-03-21T13:32:10.405000+00:00,2023-03-21T13:32:10.405000+00:00
2023-03-24|09:32:15.988,reconstructed-causal-v1-from-legacy-v11,2023-03-24,09:32:15.988,09:32:15.988,09:32:15.988,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,12806.25,12811.25,12801.25,20,20,12817.50,12845.00,110,12817.50,12845.00,110,12823.64,35,848,-122,1692,SessionDeltaSum,1692,1692,0,Excelente,1,3762,-78,FALSE,-44,TRUE,FALSE,FALSE,normal speed,2.19,15.9881,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,2,2,,,2,FALSE,2023-03-24T13:32:15.988000+00:00,2023-03-24T13:32:15.988000+00:00
2023-03-27|09:36:09.629,reconstructed-causal-v1-from-legacy-v11,2023-03-27,09:36:09.629,09:36:09.629,09:36:09.629,2287,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,12897.50,12912.50,12882.50,60,60,12906.25,12926.25,80,12906.25,12926.25,80,12920.63,35,912,-404,-919,SessionDeltaSum,-919,-919,0,Excelente,1,2497,13,FALSE,-417,TRUE,FALSE,FALSE,normal speed,3.63,9.6292,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,2,2,,,2,FALSE,2023-03-27T13:36:09.629000+00:00,2023-03-27T13:36:09.629000+00:00
2023-03-28|09:32:04.022,reconstructed-causal-v1-from-legacy-v11,2023-03-28,09:32:04.022,09:32:04.022,09:32:04.022,2282,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,12751.25,12766.25,12736.25,60,60,12760.00,12777.50,70,12760.00,12777.50,70,12778.93,20,887,-279,-517,SessionDeltaSum,-517,-517,0,Excelente,1,3105,-323,FALSE,44,FALSE,FALSE,FALSE,normal speed,4.97,4.0225,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,2,2,,,2,FALSE,2023-03-28T13:32:04.022000+00:00,2023-03-28T13:32:04.022000+00:00
2023-03-29|09:32:09.031,reconstructed-causal-v1-from-legacy-v11,2023-03-29,09:32:09.031,09:32:09.031,09:32:09.031,2312,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12900.00,12895.00,12905.00,20,20,12881.25,12895.00,55,12881.25,12895.00,55,12846.42,20,874,172,184,SessionDeltaSum,184,184,0,Excelente,1,3908,234,FALSE,-62,FALSE,FALSE,FALSE,normal speed,2.21,9.0311,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,2,0,2,,,2,FALSE,2023-03-29T13:32:09.031000+00:00,2023-03-29T13:32:09.031000+00:00
2023-03-30|09:32:23.123,reconstructed-causal-v1-from-legacy-v11,2023-03-30,09:32:23.123,09:32:23.123,09:32:23.123,2311,SELL,A+ ABSORTION,SCALP_NORMAL,SELL,A+ ABSORTION,SCALP_NORMAL,13067.50,13082.50,13052.50,60,60,13052.50,13066.25,55,13052.50,13066.25,55,13023.17,5,1585,417,4688,SessionDeltaSum,4688,4688,0,Excelente,1,3081,-311,FALSE,728,TRUE,FALSE,TRUE,normal speed,0.22,23.1233,FALSE,A+ ABSORTION,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9,invalid speed,TRUE,TRUE,FALSE,FALSE,4,0,0,BUY,13063.75,4,TRUE,2023-03-30T13:32:23.123000+00:00,2023-03-30T13:32:23.123000+00:00
2023-04-06|09:31:07.538,reconstructed-causal-v1-from-legacy-v11,2023-04-06,09:31:07.538,09:31:07.538,09:31:07.538,2311,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,12998.75,13003.75,12993.75,20,20,13003.75,13013.75,40,13003.75,13013.75,40,13036.74,20,807,-171,-2497,SessionDeltaSum,-2497,-2497,0,Excelente,1,3176,116,FALSE,-287,TRUE,FALSE,FALSE,normal speed,2.65,7.5381,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2023-04-06T13:31:07.538000+00:00,2023-04-06T13:31:07.538000+00:00
2023-04-11|09:31:05.262,reconstructed-causal-v1-from-legacy-v11,2023-04-11,09:31:05.262,09:31:05.262,09:31:05.262,2311,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,13131.25,13136.25,13126.25,20,20,13137.50,13160.00,90,13137.50,13160.00,90,13161.35,25,800,-276,-748,SessionDeltaSum,-748,-748,0,Excelente,1,3748,98,FALSE,-374,TRUE,FALSE,FALSE,normal speed,4.75,5.2622,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2023-04-11T13:31:05.262000+00:00,2023-04-11T13:31:05.262000+00:00
2023-04-12|09:32:12.048,reconstructed-causal-v1-from-legacy-v11,2023-04-12,09:32:12.048,09:32:12.048,09:32:12.048,2311,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,13171.25,13166.25,13176.25,20,20,13137.50,13165.00,110,13137.50,13165.00,110,13141.14,25,803,235,-2854,SessionDeltaSum,-2854,-2854,0,Excelente,1,4685,539,FALSE,-304,FALSE,FALSE,FALSE,normal speed,2.07,12.0489,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,2,0,2,,,2,FALSE,2023-04-12T13:32:12.048000+00:00,2023-04-12T13:32:12.048000+00:00
2023-04-13|09:31:05.843,reconstructed-causal-v1-from-legacy-v11,2023-04-13,09:31:05.843,09:31:05.843,09:31:05.843,2310,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,13041.25,13036.25,13046.25,20,20,13020.00,13037.50,70,13020.00,13037.50,70,12993.91,15,879,139,364,SessionDeltaSum,364,364,0,Excelente,1,4437,-39,FALSE,178,TRUE,FALSE,FALSE,normal speed,2.57,5.8432,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2023-04-13T13:31:05.843000+00:00,2023-04-13T13:31:05.843000+00:00
