source_type,source,line,name,classification,reason
code_match,orb_trailing_sim.py,110,"tpp, slp = entry + tp * TICK, entry - sl * TICK",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_trailing_sim.py,113,return -sl,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,orb_trailing_sim.py,115,return tp,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_trailing_sim.py,117,"tpp, slp = entry - tp * TICK, entry + sl * TICK",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_trailing_sim.py,120,return -sl,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,orb_trailing_sim.py,122,return tp,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_trailing_sim.py,139,"for name, sl, act, dist in TRAILS:",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,orb_trailing_sim.py,140,"rec[name] = trail_pnl(fwd, entry, sign, sl, act, dist)",SUSPECT,contains forbidden future/outcome token `(^|_)trail($|_)`
code_match,orb_trailing_sim.py,141,"for name, tp, sl in FIXED:",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_trailing_sim.py,142,"rec[name] = fixed_pnl(fwd, entry, sign, tp, sl)",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_wr_search.py,6,"(a) symmetric small brackets, or (b) breakeven management so most give-backs",SUSPECT,contains forbidden future/outcome token `(^|_)breakeven($|_)`
code_match,orb_wr_search.py,12,WR_dec   = wins / (wins+losses)   (excludes breakeven scratches),SUSPECT,contains forbidden future/outcome token `(^|_)breakeven($|_)`
code_match,orb_wr_search.py,19,from __future__ import annotations,SUSPECT,contains forbidden future/outcome token `(^|_)future($|_)`
code_match,orb_wr_search.py,37,#  sym  : fixed symmetric bracket tp=sl=T  -> RR 1,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_wr_search.py,38,"#  be   : tp=T, sl=T, move stop to breakeven after +A  -> RR 1, scratches at 0",SUSPECT,contains forbidden future/outcome token `(^|_)breakeven($|_)`
code_match,orb_wr_search.py,81,tp = entry + sign * T * TICK,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_wr_search.py,82,sl = entry - sign * T * TICK,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,orb_wr_search.py,85,if l <= sl:,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,orb_wr_search.py,87,if h >= tp:,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_wr_search.py,90,if h >= sl:,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,orb_wr_search.py,92,if l <= tp:,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_wr_search.py,95,# breakeven,SUSPECT,contains forbidden future/outcome token `(^|_)breakeven($|_)`
code_match,orb_wr_search.py,97,tp = entry + sign * T * TICK,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_wr_search.py,105,if h >= tp:,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,orb_wr_search.py,112,if l <= tp:,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,progress.py,7,- in-place update via \\r on a TTY; one line per tick when piped to a file,SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,progress.py,19,bar.update(),SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,progress.py,23,from __future__ import annotations,SUSPECT,contains forbidden future/outcome token `(^|_)future($|_)`
code_match,progress.py,49,"def update(self, n: int | None = None) -> None:",SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,progress.py,91,bar.update(),SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,rebuild_causal_trade_dataset.py,1,from __future__ import annotations,SUSPECT,contains forbidden future/outcome token `(^|_)future($|_)`
code_match,rebuild_causal_trade_dataset.py,46,"""SL_price_AtEntry"",",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,rebuild_causal_trade_dataset.py,47,"""TP_price_AtEntry"",",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,48,"""SL_ticks_AtEntry"",",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,rebuild_causal_trade_dataset.py,49,"""TP_ticks_AtEntry"",",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,62,"""Cvd_Current_AtEntry"",",SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,rebuild_causal_trade_dataset.py,103,RESULT_FIELDS = [,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,105,"""Result_VERSION"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,108,"""outcome_timestamp"",",SUSPECT,contains forbidden future/outcome token `(^|_)outcome($|_)`
code_match,rebuild_causal_trade_dataset.py,114,"""Result_Label"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,115,"""Exit_price"",",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,rebuild_causal_trade_dataset.py,116,"""result_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,117,"""MAE_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,118,"""MFE_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,119,"""Largest_MAE_pullback_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,120,"""Largest_MFE_pullup_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,121,"""Number_of_Pullbacks_during_Trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,122,"""Number_of_PullUps_during_Trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,123,"""Max_Speed_MAE_during_trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,124,"""Max_Speed_MFE_during_trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,125,"""SL_price_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,126,"""TP_price_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,127,"""SL_ticks_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,128,"""TP_ticks_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,129,"""Cvd_Current_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,130,"""Cvd_Peak_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,131,"""Cvd_Pullback_Pct_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,132,"""Cvd_Label_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,133,"""Cvd_Worst_Label_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,134,"""Cvd_Excelente_Count_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,135,"""Cvd_Normal_Count_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,136,"""Cvd_Advertencia_Count_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,137,"""Cvd_Riesgo_Reversion_Count_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,138,"""Cvd_Total_Samples_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,139,"""Cvd_Excelente_Pct_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,140,"""Cvd_Negative_Episodes_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,141,"""Cvd_Label_Changes_Final"",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,142,"""Dynamic_Alarm_Triggered"",",SUSPECT,contains forbidden future/outcome token `(^|_)dynamic($|_)`
code_match,rebuild_causal_trade_dataset.py,143,"""TP_And_SL_Hit_Same_Update"",",SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,rebuild_causal_trade_dataset.py,144,"""Result_After_Slippage_Ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,145,"""Volume_Increased_During_Trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,148,"""Volume_Increasing_Pct_During_Trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,149,"""Max_Delta_during_trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,150,"""Min_Delta_during_trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,182,def result_ticks(row):,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,183,"direct = fnum(row.get(""result TP SL BE""))",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,186,"label = clean(row.get(""Result_Label"")).upper()",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,189,"if label == ""TP"":",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,190,"return abs(fnum(row.get(""TP_ticks""), 0.0))",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,191,"if label == ""SL"":",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,rebuild_causal_trade_dataset.py,192,"return -abs(fnum(row.get(""SL_ticks""), 0.0))",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,rebuild_causal_trade_dataset.py,223,"for path in sorted(source_dir.glob(""score_trade_result_*_NY.csv"")):",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,262,"""SL_price_AtEntry"": clean(row.get(""SL_price"")),",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,rebuild_causal_trade_dataset.py,263,"""TP_price_AtEntry"": clean(row.get(""TP_price"")),",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,264,"""SL_ticks_AtEntry"": clean(row.get(""SL_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,rebuild_causal_trade_dataset.py,265,"""TP_ticks_AtEntry"": clean(row.get(""TP_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,278,"""Cvd_Current_AtEntry"": cumulative_delta,",SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,rebuild_causal_trade_dataset.py,321,"def result_from_legacy(row, input_row):",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,322,"exit_time = normalize_time_text(row.get(""ExitTime_NY_Milliseconds"") or row.get(""ExitTime_NY""))",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,rebuild_causal_trade_dataset.py,325,"""Result_VERSION"": ""reconstructed-causal-v1-from-legacy-v11"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,328,"""outcome_timestamp"": exit_time,",SUSPECT,contains forbidden future/outcome token `(^|_)outcome($|_)`
code_match,rebuild_causal_trade_dataset.py,329,"""ExitTime_NY"": exit_time,",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,rebuild_causal_trade_dataset.py,334,"""Result_Label"": clean(row.get(""Result_Label"")),",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,335,"""Exit_price"": clean(row.get(""Exit_price"")),",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,rebuild_causal_trade_dataset.py,336,"""result_ticks"": f""{result_ticks(row):g}"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,337,"""MAE_ticks"": clean(row.get(""MAE_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,338,"""MFE_ticks"": clean(row.get(""MFE_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,339,"""Largest_MAE_pullback_ticks"": clean(row.get(""Largest_MAE_pullback_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,340,"""Largest_MFE_pullup_ticks"": clean(row.get(""Largest_MFE_pullup_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,341,"""Number_of_Pullbacks_during_Trade"": clean(row.get(""Number_of_Pullbacks_during_Trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,342,"""Number_of_PullUps_during_Trade"": clean(row.get(""Number_of_PullUps_during_Trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,343,"""Max_Speed_MAE_during_trade"": clean(row.get(""Max_Speed_MAE_during_trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,344,"""Max_Speed_MFE_during_trade"": clean(row.get(""Max_Speed_MFE_during_trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,345,"""SL_price_Final"": clean(row.get(""SL_price"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,346,"""TP_price_Final"": clean(row.get(""TP_price"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,347,"""SL_ticks_Final"": clean(row.get(""SL_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,348,"""TP_ticks_Final"": clean(row.get(""TP_ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,349,"""Cvd_Current_Final"": clean(row.get(""Cvd_Current"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,350,"""Cvd_Peak_Final"": clean(row.get(""Cvd_Peak"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,351,"""Cvd_Pullback_Pct_Final"": clean(row.get(""Cvd_Pullback_Pct"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,352,"""Cvd_Label_Final"": clean(row.get(""Cvd_Pullback_Label"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,353,"""Cvd_Worst_Label_Final"": clean(row.get(""Cvd_Worst_Label"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,354,"""Cvd_Excelente_Count_Final"": clean(row.get(""Cvd_Excelente_Count"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,355,"""Cvd_Normal_Count_Final"": clean(row.get(""Cvd_Normal_Count"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,356,"""Cvd_Advertencia_Count_Final"": clean(row.get(""Cvd_Advertencia_Count"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,357,"""Cvd_Riesgo_Reversion_Count_Final"": clean(row.get(""Cvd_Riesgo_Reversion_Count"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,358,"""Cvd_Total_Samples_Final"": clean(row.get(""Cvd_Total_Samples"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,359,"""Cvd_Excelente_Pct_Final"": clean(row.get(""Cvd_Excelente_Pct"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,360,"""Cvd_Negative_Episodes_Final"": clean(row.get(""Cvd_Negative_Episodes"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,361,"""Cvd_Label_Changes_Final"": clean(row.get(""Cvd_Label_Changes"")),",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,362,"""Dynamic_Alarm_Triggered"": clean(row.get(""Dynamic_Alarm_Triggered"")),",SUSPECT,contains forbidden future/outcome token `(^|_)dynamic($|_)`
code_match,rebuild_causal_trade_dataset.py,363,"""TP_And_SL_Hit_Same_Update"": clean(row.get(""TP_And_SL_Hit_Same_Update"")),",SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,rebuild_causal_trade_dataset.py,364,"""Result_After_Slippage_Ticks"": clean(row.get(""Result_After_Slippage_Ticks"")),",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,365,"""Volume_Increased_During_Trade"": clean(row.get(""Volume_Increased_During_Trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,368,"""Volume_Increasing_Pct_During_Trade"": clean(row.get(""Volume_Increasing_Pct_During_Trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,369,"""Max_Delta_during_trade"": clean(row.get(""Max_Delta_during_trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,370,"""Min_Delta_during_trade"": clean(row.get(""Min_Delta_during_trade"")),",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,rebuild_causal_trade_dataset.py,389,def profit_factor(values):,SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,rebuild_causal_trade_dataset.py,416,"return {""trades"": 0, ""wr"": math.nan, ""pf"": math.nan, ""expectancy"": math.nan, ""profit"": 0.0, ""dd"": 0.0}",SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,rebuild_causal_trade_dataset.py,424,"""pf"": profit_factor(values),",SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,rebuild_causal_trade_dataset.py,426,"""profit"": float(values.sum()),",SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,rebuild_causal_trade_dataset.py,433,"def simulate_tp_sl(results, tp=100.0, sl=40.0):",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,434,"actual = np.array([fnum(row.get(""result_ticks""), 0.0) for row in results], dtype=float)",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,435,"mfe = np.array([fnum(row.get(""MFE_ticks""), np.nan) for row in results], dtype=float)",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,436,"mae = np.array([fnum(row.get(""MAE_ticks""), np.nan) for row in results], dtype=float)",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,437,"out = np.clip(actual, -sl, tp)",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,438,both = (mfe >= tp) & (mae >= sl),SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,439,hit_tp = (mfe >= tp) & ~both,SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,rebuild_causal_trade_dataset.py,440,hit_sl = (mae >= sl) | both,SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,rebuild_causal_trade_dataset.py,441,out[hit_tp] = tp,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,442,out[hit_sl] = -sl,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,rebuild_causal_trade_dataset.py,447,"result_by_id = {row[""trade_id""]: row for row in results}",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,448,"joined = [(row, result_by_id[row[""trade_id""]]) for row in inputs if row[""trade_id""] in result_by_id]",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,450,"sim = simulate_tp_sl([res for _, res in joined])",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,rebuild_causal_trade_dataset.py,451,"final_cvd_mask = np.array([res.get(""Cvd_Label_Final"") == ""Excelente"" for _, res in joined], dtype=bool)",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,457,"current = audit.get(""current_summary"", {})",SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,rebuild_causal_trade_dataset.py,458,"rows.append({""case"": ""before_leaky_final_CVD_Excelente_TP100_SL40"", **current})",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,460,"rows.append({""case"": ""recomputed_legacy_final_CVD_Excelente_TP100_SL40"", **summarize(sim[final_cvd_mask], np.array(months)[final_cvd_mask])})",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,468,variables = sorted(set(header) | set(INPUT_FIELDS) | set(RESULT_FIELDS)),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,473,in_result = variable in RESULT_FIELDS,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,474,if in_input and not in_result:,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,478,elif in_result:,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,507,"if reason or classification in {""DYNAMIC"", ""LEAKED"", ""SUSPECT""}:",SUSPECT,contains forbidden future/outcome token `(^|_)dynamic($|_)`
code_match,rebuild_causal_trade_dataset.py,511,"""source"": ""score_trade_result_*_NY.csv"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,550,"cols = [""case"", ""trades"", ""months"", ""trades_per_month"", ""wr"", ""pf"", ""expectancy"", ""profit"", ""dd"", ""max_w_streak"", ""max_l_streak""]",SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,rebuild_causal_trade_dataset.py,569,"def write_report(out_dir, comparison, input_count, result_count, suspected_count):",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,580,"""El resultado anterior queda invalidado como edge causal porque `Cvd_Pullback_Label` era un estado final/intratrade. El pipeline ahora separa inputs congelados de outcomes y el opt",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,593,"""- `Cvd_Label_Final` queda en `trade_results.csv` y no puede entrar al optimizador."",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,594,"""- MFE, MAE, exit, profit, resultado, alarmas dinamicas y campos `*_Final` se tratan como outcome o variables dinamicas."",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,601,"f""Caida estimada de PF al quitar el CVD final: {pf_drop:.2f}"" if pf_drop is not None and math.isfinite(pf_drop) else ""Caida de PF no disponible."",",SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,rebuild_causal_trade_dataset.py,607,"f""- Results: `{out_dir / 'trade_results.csv'}` ({result_count} trades)"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,628,"result_row = result_from_legacy(row, input_row)",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,630,results.append(result_row),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,rebuild_causal_trade_dataset.py,636,"write_csv(out_dir / ""trade_results.csv"", results, RESULT_FIELDS)",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,regime_filter_analysis.py,1,from __future__ import annotations,SUSPECT,contains forbidden future/outcome token `(^|_)future($|_)`
code_match,regime_filter_analysis.py,17,TP = 60,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,regime_filter_analysis.py,18,SL = 30,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,regime_filter_analysis.py,19,TP_SLIP = 1,SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,regime_filter_analysis.py,20,SL_SLIP = 1,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,regime_filter_analysis.py,21,TRAIL = 30,SUSPECT,contains forbidden future/outcome token `(^|_)trail($|_)`
code_match,regime_filter_analysis.py,22,TRAIL_SLIP = 5,SUSPECT,contains forbidden future/outcome token `(^|_)trail($|_)`
code_match,regime_filter_analysis.py,109,"""""""1 contract exits at TP; any additional contracts use the supplied runner.""""""",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,regime_filter_analysis.py,113,return -contracts * ((SL + SL_SLIP) * 5 + COMM),SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,regime_filter_analysis.py,114,"extension = max(0, peak - (TRAIL + TRAIL_SLIP))",SUSPECT,contains forbidden future/outcome token `(^|_)trail($|_)`
