debug_type,status,source_file,raw_rows,accepted_rows,dropped_rows,granularity,first_timestamp_et,last_timestamp_et,off_tick_price_rows,has_bid_ask,has_ohlc,has_big_trade_field,has_iceberg_field,has_absorption_field,date,profile,candidate_type,reason,price,price_bin,volume,left_neighbor_mean,right_neighbor_mean,volume_multiple_of_neighbors,width_ticks,low_price,high_price,prominence,hvn_id,weaker_neighbor_mean,volume_percent_of_neighbors,depth,volume_percent_of_poc
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30183.75,24147.0,191.0,248.5,182.0,,,,,,,182.0,1.0494505494505495,-0.0494505494505495,0.32263513513513514
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30185.0,24148.0,202.0,200.5,159.5,,,,,,,159.5,1.2664576802507836,-0.26645768025078365,0.34121621621621623
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30186.25,24149.0,162.0,196.5,178.0,,,,,,,178.0,0.9101123595505618,0.0898876404494382,0.27364864864864863
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30187.5,24150.0,157.0,182.0,183.5,,,,,,,182.0,0.8626373626373627,0.13736263736263732,0.2652027027027027
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30188.75,24151.0,199.0,159.5,162.5,,,,,,,159.5,1.2476489028213167,-0.24764890282131669,0.33614864864864863
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30190.0,24152.0,168.0,178.0,180.0,,,,,,,178.0,0.9438202247191011,0.0561797752808989,0.28378378378378377
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30191.25,24153.0,157.0,183.5,184.5,,,,,,,183.5,0.8555858310626703,0.14441416893732972,0.2652027027027027
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30192.5,24154.0,203.0,162.5,136.5,,,,,,,136.5,1.4871794871794872,-0.4871794871794872,0.34290540540540543
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30193.75,24155.0,166.0,180.0,104.5,,,,,,,104.5,1.5885167464114833,-0.5885167464114833,0.28040540540540543
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30195.0,24156.0,107.0,184.5,83.0,,,,,,,83.0,1.2891566265060241,-0.28915662650602414,0.18074324324324326
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30196.25,24157.0,102.0,136.5,77.5,,,,,,,77.5,1.3161290322580645,-0.31612903225806455,0.17229729729729729
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30197.5,24158.0,64.0,104.5,114.0,,,,,,,104.5,0.6124401913875598,0.3875598086124402,0.10810810810810811
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30198.75,24159.0,91.0,83.0,92.5,,,,,,,83.0,1.0963855421686748,-0.09638554216867479,0.15371621621621623
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30200.0,24160.0,137.0,77.5,51.0,,,,,,,51.0,2.6862745098039214,-1.6862745098039214,0.23141891891891891
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30201.25,24161.0,48.0,114.0,68.0,,,,,,,68.0,0.7058823529411765,0.2941176470588235,0.08108108108108109
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30202.5,24162.0,54.0,92.5,89.0,,,,,,,89.0,0.6067415730337079,0.3932584269662921,0.09121621621621621
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30203.75,24163.0,82.0,51.0,97.0,,,,,,,51.0,1.607843137254902,-0.607843137254902,0.13851351351351351
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30205.0,24164.0,96.0,68.0,111.0,,,,,,,68.0,1.411764705882353,-0.41176470588235303,0.16216216216216217
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30206.25,24165.0,98.0,89.0,114.0,,,,,,,89.0,1.101123595505618,-0.101123595505618,0.16554054054054054
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30207.5,24166.0,124.0,97.0,131.0,,,,,,,97.0,1.2783505154639174,-0.2783505154639174,0.20945945945945946
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30208.75,24167.0,104.0,111.0,126.0,,,,,,,111.0,0.9369369369369369,0.06306306306306309,0.17567567567567569
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30210.0,24168.0,158.0,114.0,78.0,,,,,,,78.0,2.0256410256410255,-1.0256410256410255,0.2668918918918919
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30211.25,24169.0,94.0,131.0,83.5,,,,,,,83.5,1.125748502994012,-0.12574850299401197,0.15878378378378377
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30212.5,24170.0,62.0,126.0,110.5,,,,,,,110.5,0.5610859728506787,0.43891402714932126,0.10472972972972973
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30213.75,24171.0,105.0,78.0,140.0,,,,,,,78.0,1.3461538461538463,-0.34615384615384626,0.17736486486486486
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30215.0,24172.0,116.0,83.5,165.5,,,,,,,83.5,1.3892215568862276,-0.3892215568862276,0.19594594594594594
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30216.25,24173.0,164.0,110.5,142.5,,,,,,,110.5,1.4841628959276019,-0.48416289592760187,0.27702702702702703
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30217.5,24174.0,167.0,140.0,122.0,,,,,,,122.0,1.3688524590163935,-0.3688524590163935,0.28209459459459457
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30218.75,24175.0,118.0,165.5,126.5,,,,,,,126.5,0.932806324110672,0.06719367588932801,0.19932432432432431
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30220.0,24176.0,126.0,142.5,103.0,,,,,,,103.0,1.2233009708737863,-0.2233009708737863,0.21283783783783783
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30221.25,24177.0,127.0,122.0,107.0,,,,,,,107.0,1.1869158878504673,-0.1869158878504673,0.21452702702702703
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30222.5,24178.0,79.0,126.5,126.0,,,,,,,126.0,0.626984126984127,0.373015873015873,0.13344594594594594
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30223.75,24179.0,135.0,103.0,107.5,,,,,,,103.0,1.3106796116504855,-0.3106796116504855,0.22804054054054054
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30225.0,24180.0,117.0,107.0,115.0,,,,,,,107.0,1.0934579439252337,-0.09345794392523366,0.19763513513513514
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30226.25,24181.0,98.0,126.0,149.5,,,,,,,126.0,0.7777777777777778,0.2222222222222222,0.16554054054054054
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30227.5,24182.0,132.0,107.5,157.5,,,,,,,107.5,1.2279069767441861,-0.22790697674418614,0.22297297297297297
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30228.75,24183.0,167.0,115.0,165.0,,,,,,,115.0,1.4521739130434783,-0.4521739130434783,0.28209459459459457
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30230.0,24184.0,148.0,149.5,187.0,,,,,,,149.5,0.9899665551839465,0.010033444816053505,0.25
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30231.25,24185.0,182.0,157.5,159.5,,,,,,,157.5,1.1555555555555554,-0.15555555555555545,0.30743243243243246
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30232.5,24186.0,192.0,165.0,133.0,,,,,,,133.0,1.443609022556391,-0.4436090225563909,0.32432432432432434
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30233.75,24187.0,127.0,187.0,148.0,,,,,,,148.0,0.8581081081081081,0.14189189189189189,0.21452702702702703
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30235.0,24188.0,139.0,159.5,154.5,,,,,,,154.5,0.8996763754045307,0.10032362459546929,0.23479729729729729
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30236.25,24189.0,157.0,133.0,158.5,,,,,,,133.0,1.1804511278195489,-0.18045112781954886,0.2652027027027027
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30237.5,24190.0,152.0,148.0,173.0,,,,,,,148.0,1.027027027027027,-0.027027027027026973,0.25675675675675674
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30238.75,24191.0,165.0,154.5,184.0,,,,,,,154.5,1.0679611650485437,-0.06796116504854366,0.27871621621621623
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30240.0,24192.0,181.0,158.5,207.5,,,,,,,158.5,1.1419558359621451,-0.14195583596214512,0.30574324324324326
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30241.25,24193.0,187.0,173.0,236.0,,,,,,,173.0,1.0809248554913296,-0.08092485549132955,0.3158783783783784
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30242.5,24194.0,228.0,184.0,289.5,,,,,,,184.0,1.2391304347826086,-0.23913043478260865,0.38513513513513514
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30243.75,24195.0,244.0,207.5,386.5,,,,,,,207.5,1.1759036144578314,-0.17590361445783143,0.41216216216216217
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30245.0,24196.0,335.0,236.0,401.0,,,,,,,236.0,1.4194915254237288,-0.4194915254237288,0.5658783783783784
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30246.25,24197.0,438.0,289.5,369.5,,,,,,,289.5,1.5129533678756477,-0.5129533678756477,0.7398648648648649
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30247.5,24198.0,364.0,386.5,437.5,,,,,,,386.5,0.9417852522639069,0.05821474773609314,0.6148648648648649
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30248.75,24199.0,375.0,401.0,472.0,,,,,,,401.0,0.9351620947630923,0.06483790523690769,0.6334459459459459
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30250.0,24200.0,500.0,369.5,410.5,,,,,,,369.5,1.3531799729364005,-0.35317997293640047,0.8445945945945946
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30251.25,24201.0,444.0,437.5,334.5,,,,,,,334.5,1.3273542600896862,-0.32735426008968616,0.75
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30252.5,24202.0,377.0,472.0,295.5,,,,,,,295.5,1.27580372250423,-0.27580372250423,0.6368243243243243
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30253.75,24203.0,292.0,410.5,318.5,,,,,,,318.5,0.9167974882260597,0.08320251177394034,0.49324324324324326
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30255.0,24204.0,299.0,334.5,354.0,,,,,,,334.5,0.8938714499252616,0.10612855007473843,0.5050675675675675
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30256.25,24205.0,338.0,295.5,377.5,,,,,,,295.5,1.143824027072758,-0.143824027072758,0.5709459459459459
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30257.5,24206.0,370.0,318.5,378.0,,,,,,,318.5,1.1616954474097332,-0.16169544740973318,0.625
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30258.75,24207.0,385.0,354.0,319.5,,,,,,,319.5,1.2050078247261347,-0.20500782472613466,0.6503378378378378
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30260.0,24208.0,371.0,377.5,245.5,,,,,,,245.5,1.5112016293279023,-0.5112016293279023,0.6266891891891891
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30261.25,24209.0,268.0,378.0,191.0,,,,,,,191.0,1.4031413612565444,-0.40314136125654443,0.4527027027027027
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30262.5,24210.0,223.0,319.5,165.0,,,,,,,165.0,1.3515151515151516,-0.35151515151515156,0.3766891891891892
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30263.75,24211.0,159.0,245.5,148.5,,,,,,,148.5,1.0707070707070707,-0.07070707070707072,0.2685810810810811
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30265.0,24212.0,171.0,191.0,125.5,,,,,,,125.5,1.3625498007968126,-0.36254980079681265,0.28885135135135137
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30266.25,24213.0,126.0,165.0,142.5,,,,,,,142.5,0.8842105263157894,0.11578947368421055,0.21283783783783783
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30267.5,24214.0,125.0,148.5,195.5,,,,,,,148.5,0.8417508417508418,0.1582491582491582,0.21114864864864866
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30268.75,24215.0,160.0,125.5,236.0,,,,,,,125.5,1.2749003984063745,-0.2749003984063745,0.2702702702702703
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30270.0,24216.0,231.0,142.5,226.0,,,,,,,142.5,1.6210526315789473,-0.6210526315789473,0.3902027027027027
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30271.25,24217.0,241.0,195.5,273.5,,,,,,,195.5,1.2327365728900255,-0.23273657289002547,0.40709459459459457
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30272.5,24218.0,211.0,236.0,347.0,,,,,,,236.0,0.8940677966101694,0.10593220338983056,0.3564189189189189
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30273.75,24219.0,336.0,226.0,325.0,,,,,,,226.0,1.4867256637168142,-0.48672566371681425,0.5675675675675675
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,30275.0,24220.0,358.0,273.5,261.0,,,,,,,261.0,1.371647509578544,-0.3716475095785441,0.6047297297297297
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30276.25,24221.0,292.0,347.0,231.0,,,,,,,231.0,1.2640692640692641,-0.2640692640692641,0.49324324324324326
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30277.5,24222.0,230.0,325.0,220.5,,,,,,,220.5,1.0430839002267573,-0.04308390022675734,0.3885135135135135
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30278.75,24223.0,232.0,261.0,185.0,,,,,,,185.0,1.2540540540540541,-0.2540540540540541,0.3918918918918919
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30280.0,24224.0,209.0,231.0,160.0,,,,,,,160.0,1.30625,-0.3062499999999999,0.3530405405405405
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30281.25,24225.0,161.0,220.5,153.0,,,,,,,153.0,1.0522875816993464,-0.05228758169934644,0.2719594594594595
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30282.5,24226.0,159.0,185.0,144.5,,,,,,,144.5,1.1003460207612457,-0.10034602076124566,0.2685810810810811
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30283.75,24227.0,147.0,160.0,143.0,,,,,,,143.0,1.027972027972028,-0.027972027972027913,0.2483108108108108
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30285.0,24228.0,142.0,153.0,133.0,,,,,,,133.0,1.0676691729323309,-0.06766917293233088,0.23986486486486486
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30286.25,24229.0,144.0,144.5,111.0,,,,,,,111.0,1.2972972972972974,-0.29729729729729737,0.24324324324324326
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30287.5,24230.0,122.0,143.0,80.5,,,,,,,80.5,1.515527950310559,-0.515527950310559,0.20608108108108109
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30288.75,24231.0,100.0,133.0,54.5,,,,,,,54.5,1.834862385321101,-0.834862385321101,0.16891891891891891
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30290.0,24232.0,61.0,111.0,73.0,,,,,,,73.0,0.8356164383561644,0.1643835616438356,0.10304054054054054
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30291.25,24233.0,48.0,80.5,105.5,,,,,,,80.5,0.5962732919254659,0.40372670807453415,0.08108108108108109
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30292.5,24234.0,98.0,54.5,102.0,,,,,,,54.5,1.798165137614679,-0.798165137614679,0.16554054054054054
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30293.75,24235.0,113.0,73.0,87.0,,,,,,,73.0,1.547945205479452,-0.547945205479452,0.19087837837837837
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30295.0,24236.0,91.0,105.5,85.5,,,,,,,85.5,1.064327485380117,-0.06432748538011701,0.15371621621621623
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30296.25,24237.0,83.0,102.0,92.5,,,,,,,92.5,0.8972972972972973,0.10270270270270265,0.14020270270270271
