request_id,BurstId,fecha,year,burst_side,attacked_side,resolved_raw_symbol,burst_timestamp_utc,strict_feature_cutoff_utc_exclusive,initial_l0_price_mbo,initial_l0_l2_depth,initial_l0_l2_order_count,coverage_250ms,coverage_500ms,packets_before_250ms,packets_before_500ms,consumption_fill_qty_250ms,pure_withdrawal_qty_250ms,aggressive_trade_qty_250ms,matched_refill_qty,durable_refill_qty_500ms,initial_queue_remaining_qty_250ms,directional_best_passive_progress_ticks_250ms,eligible_aggression_packets_500ms,absorption_motif_packets_500ms,eligible_removal_packets_500ms,breakout_motif_packets_500ms,ambiguous_cancel_fill_rows,unknown_state_rows,max_used_event_utc,max_used_before_decision_cutoff,events_after_cutoff_used,consumption_initial_depth_ratio_250ms,withdrawal_initial_depth_ratio_250ms,durable_refill_removed_ratio_250ms,initial_queue_survival_ratio_250ms,impact_efficiency_250ms,depletion_persistence_share_500ms,absorption_motif_share_500ms,breakout_motif_share_500ms,family_label_only,selection_seed,selection_hash,predictor_policy
NQ_MBO_SNAPSHOT_2023-09-27_LB_20230927_093102_BUY_0001,LB_20230927_093102_BUY_0001,2023-09-27,2023,BUY,A,NQZ3,2023-09-27T13:31:02+00:00,2023-09-27T13:31:03.091000+00:00,14773.75,18.0,17,250.0,500.0,298,749,25.0,23.0,25.0,47.0,2.0,0.0,2.0,12,0,35,1,1,0,2023-09-27T13:31:02.499572023+00:00,True,0,1.3888888888888888,1.2777777777777777,0.041666666666666664,0.0,1.44,0.895990402,0.0,0.02857142857142857,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,78877be816712bb05158cd0c8e8c2d310a5a7dd4b715dd69b3f02f1dc720b51f,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2023-10-02_LB_20231002_093150_BUY_0001,LB_20231002_093150_BUY_0001,2023-10-02,2023,BUY,A,NQZ3,2023-10-02T13:31:50+00:00,2023-10-02T13:31:51.110000+00:00,14879.5,25.0,21,250.0,500.0,246,490,4.0,6.0,4.0,10.0,0.0,21.0,0.0,3,1,9,2,0,0,2023-10-02T13:31:50.499739603+00:00,True,0,0.16,0.24,0.0,0.84,0.0,0.12351204,0.3333333333333333,0.2222222222222222,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,4f4d5eb3b6ca9f4ca5240a6661c53afa605ba53beb7f1c23f49b8066fb5818ad,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2023-10-16_LB_20231016_093102_BUY_0001,LB_20231016_093102_BUY_0001,2023-10-16,2023,BUY,A,NQZ3,2023-10-16T13:31:02+00:00,2023-10-16T13:31:03.023000+00:00,15183.25,10.0,10,250.0,500.0,410,1356,9.0,21.0,20.0,30.0,3.0,0.0,6.0,8,0,29,8,0,0,2023-10-16T13:31:02.496443985+00:00,True,0,0.9,2.1,0.1,0.0,3.0,0.92155457,0.0,0.27586206896551724,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,fa672a768599ccb5c1fc898962d8948167d05bb44f6dd420c956a4141793a3f1,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2023-10-27_LB_20231027_093329_BUY_0001,LB_20231027_093329_BUY_0001,2023-10-27,2023,BUY,A,NQZ3,2023-10-27T13:33:29+00:00,2023-10-27T13:33:30.047000+00:00,14342.75,14.0,14,250.0,500.0,674,1185,9.0,60.0,61.0,69.0,5.0,0.0,4.0,8,0,68,1,0,0,2023-10-27T13:33:29.496801933+00:00,True,0,0.6428571428571429,4.285714285714286,0.07246376811594203,0.0,0.918032786885246,0.875310038,0.0,0.014705882352941176,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,4b1934173e98f6d9c296cf634ac668eb51d207391363abc78806320e5d69fdd5,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2023-11-02_LB_20231102_093203_SELL_0001,LB_20231102_093203_SELL_0001,2023-11-02,2023,SELL,B,NQZ3,2023-11-02T13:32:03+00:00,2023-11-02T13:32:04.053000+00:00,14911.75,16.0,15,250.0,500.0,1510,1766,8.0,13.0,414.0,21.0,8.0,0.0,18.0,4,0,17,0,0,0,2023-11-02T13:32:03.499793125+00:00,True,0,0.5,0.8125,0.38095238095238093,0.0,0.6956521739130435,0.975699002,0.0,0.0,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,b8ed7b8578d81659956ed1113e001c08d91866f8f188983c8698e52501be6124,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-03-18_LB_20240318_093121_BUY_0001,LB_20240318_093121_BUY_0001,2024-03-18,2024,BUY,A,NQM4,2024-03-18T13:31:21+00:00,2024-03-18T13:31:22.022000+00:00,18298.25,29.0,28,250.0,500.0,600,1029,26.0,35.0,26.0,59.0,0.0,0.0,0.0,13,0,48,1,0,0,2024-03-18T13:31:21.499562249+00:00,True,0,0.896551724137931,1.206896551724138,0.0,0.0,0.0,0.322417318,0.0,0.020833333333333332,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,503c003829aee79b4c359c25108646101e9355cc204d450e12b268e99e3b98fb,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-02_LB_20240402_093358_SELL_0002,LB_20240402_093358_SELL_0002,2024-04-02,2024,SELL,B,NQM4,2024-04-02T13:33:58+00:00,2024-04-02T13:33:59.018000+00:00,18268.5,28.0,13,250.0,500.0,455,904,32.0,17.0,65.0,37.0,2.0,0.0,5.0,8,3,25,0,0,0,2024-04-02T13:33:58.497923679+00:00,True,0,1.1428571428571428,0.6071428571428571,0.04081632653061224,0.0,2.1538461538461537,0.681479114,0.375,0.0,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,bd02174cbb85aac8c7963d3e0e496e33ac07f5139843bae2e40cc11721a28661,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-04_LB_20240404_093500_BUY_0001,LB_20240404_093500_BUY_0001,2024-04-04,2024,BUY,A,NQM4,2024-04-04T13:35:00+00:00,2024-04-04T13:35:01.015000+00:00,18550.0,13.0,13,250.0,500.0,628,2096,27.0,27.0,142.0,54.0,1.0,0.0,2.0,15,0,42,3,1,0,2024-04-04T13:35:00.499738801+00:00,True,0,2.076923076923077,2.076923076923077,0.018518518518518517,0.0,0.18309859154929578,0.983347526,0.0,0.07142857142857142,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,8feedb551bd95e883082dd5325498ba01ea1b4f1fdba13b63acc73ffb792ddc3,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-05_LB_20240405_093248_SELL_0001,LB_20240405_093248_SELL_0001,2024-04-05,2024,SELL,B,NQM4,2024-04-05T13:32:48+00:00,2024-04-05T13:32:49.026000+00:00,18158.0,14.0,14,250.0,500.0,448,1073,17.0,17.0,44.0,31.0,2.0,0.0,3.0,3,0,20,2,0,0,2024-04-05T13:32:48.497199339+00:00,True,0,1.2142857142857142,1.2142857142857142,0.058823529411764705,0.0,0.9545454545454546,0.838982478,0.0,0.1,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,39d322dae0cc04ddea072e194098489251fb22ca33cdca48756ef7cedcbe9694,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-09_LB_20240409_093342_SELL_0001,LB_20240409_093342_SELL_0001,2024-04-09,2024,SELL,B,NQM4,2024-04-09T13:33:42+00:00,2024-04-09T13:33:43.035000+00:00,18381.5,84.0,24,250.0,500.0,309,992,18.0,15.0,18.0,33.0,5.0,60.0,1.0,15,1,30,0,0,0,2024-04-09T13:33:42.495988751+00:00,True,0,0.21428571428571427,0.17857142857142858,0.15151515151515152,0.7142857142857143,4.666666666666667,0.51093907,0.06666666666666667,0.0,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,bb0edd6471d2f10cece675b37a3200812436d33debe10cfd2ce3305e16656f4d,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-17_LB_20240417_093502_SELL_0001,LB_20240417_093502_SELL_0001,2024-04-17,2024,SELL,B,NQM4,2024-04-17T13:35:02+00:00,2024-04-17T13:35:03.057000+00:00,17925.75,13.0,12,250.0,500.0,274,653,6.0,39.0,6.0,43.0,0.0,0.0,2.0,5,0,44,3,0,0,2024-04-17T13:35:02.499603059+00:00,True,0,0.46153846153846156,3.0,0.0,0.0,4.333333333333333,0.944650634,0.0,0.06818181818181818,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,bda4b732771d225101ba9afc9f8ba9c050cfbd7887eb3b5a04e0b90a8759c486,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-18_LB_20240418_093109_SELL_0001,LB_20240418_093109_SELL_0001,2024-04-18,2024,SELL,B,NQM4,2024-04-18T13:31:09+00:00,2024-04-18T13:31:10.042000+00:00,17662.5,18.0,13,250.0,500.0,828,1569,8.0,15.0,101.0,23.0,4.0,0.0,12.0,2,0,17,0,1,0,2024-04-18T13:31:09.499087445+00:00,True,0,0.4444444444444444,0.8333333333333334,0.17391304347826086,0.0,2.1386138613861387,0.93684839,0.0,0.0,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,60fbb753087191eccc7aa9868fa3095906697829acd0fcecb8e496a30473c86a,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-23_LB_20240423_093145_BUY_0001,LB_20240423_093145_BUY_0001,2024-04-23,2024,BUY,A,NQM4,2024-04-23T13:31:45+00:00,2024-04-23T13:31:46.110000+00:00,17440.25,22.0,14,250.0,500.0,990,1561,20.0,10.0,102.0,30.0,15.0,0.0,10.0,13,0,23,0,0,0,2024-04-23T13:31:45.493115911+00:00,True,0,0.9090909090909091,0.45454545454545453,0.5,0.0,2.156862745098039,0.831218458,0.0,0.0,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,f0ae2134f91e2faa8711dcd2c2590a850e2d813c199d503496c234d808e31878,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-04-26_LB_20240426_093151_SELL_0001,LB_20240426_093151_SELL_0001,2024-04-26,2024,SELL,B,NQM4,2024-04-26T13:31:51+00:00,2024-04-26T13:31:52.036000+00:00,17681.75,8.0,8,250.0,500.0,501,1381,5.0,17.0,30.0,22.0,3.0,0.0,9.0,5,0,22,0,0,0,2024-04-26T13:31:51.498474081+00:00,True,0,0.625,2.125,0.13636363636363635,0.0,2.4,0.91961227,0.0,0.0,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,07cbf484fee7501a92fbfdaa71f9856e5ec25f8153303d7ba6c2af6d5bdcb939,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-05-02_LB_20240502_093112_SELL_0001,LB_20240502_093112_SELL_0001,2024-05-02,2024,SELL,B,NQM4,2024-05-02T13:31:12+00:00,2024-05-02T13:31:13.136000+00:00,17574.5,8.0,8,250.0,500.0,557,977,6.0,25.0,11.0,31.0,1.0,0.0,5.0,5,0,30,1,0,0,2024-05-02T13:31:12.499353165+00:00,True,0,0.75,3.125,0.03225806451612903,0.0,3.6363636363636362,0.86818849,0.0,0.03333333333333333,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,2cf575c28227ebff2e925d575c43cdaa30d351a120bae5ce1bfd30174d232e26,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-05-03_LB_20240503_093157_SELL_0001,LB_20240503_093157_SELL_0001,2024-05-03,2024,SELL,B,NQM4,2024-05-03T13:31:57+00:00,2024-05-03T13:31:58.173000+00:00,17941.75,9.0,9,250.0,500.0,380,731,2.0,9.0,10.0,11.0,3.0,0.0,7.0,2,0,11,0,0,0,2024-05-03T13:31:57.490164285+00:00,True,0,0.2222222222222222,1.0,0.2727272727272727,0.0,6.3,0.993541966,0.0,0.0,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,ecd458aa44bf451634c2d056781b8faef7c113d21be199cf2599c0104efb4e95,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-05-10_LB_20240510_093420_BUY_0001,LB_20240510_093420_BUY_0001,2024-05-10,2024,BUY,A,NQM4,2024-05-10T13:34:20+00:00,2024-05-10T13:34:21.121000+00:00,18298.5,30.0,20,250.0,500.0,216,739,26.0,25.0,26.0,37.0,0.0,0.0,2.0,18,0,43,27,0,0,2024-05-10T13:34:20.498293125+00:00,True,0,0.8666666666666667,0.8333333333333334,0.0,0.0,2.3076923076923075,0.920697894,0.0,0.627906976744186,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,46cace5bab50ee64d644795ec0c57ead0d2d8f4781a939b96dfecf5271c2b0b6,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-05-20_LB_20240520_093220_BUY_0001,LB_20240520_093220_BUY_0001,2024-05-20,2024,BUY,A,NQM4,2024-05-20T13:32:20+00:00,2024-05-20T13:32:21.062000+00:00,18658.25,40.0,21,250.0,500.0,974,1288,28.0,14.0,91.0,38.0,23.0,0.0,8.0,16,0,30,0,0,0,2024-05-20T13:32:20.498677611+00:00,True,0,0.7,0.35,0.5476190476190477,0.0,3.5164835164835164,0.95420457,0.0,0.0,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,776e54e4257f7ae366a089649a7d7c91e37ad6a429d1001b2f440901de77c068,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-05-28_LB_20240528_093142_BUY_0001,LB_20240528_093142_BUY_0001,2024-05-28,2024,BUY,A,NQM4,2024-05-28T13:31:42+00:00,2024-05-28T13:31:43.048000+00:00,18933.5,24.0,19,250.0,500.0,920,1462,44.0,41.0,148.0,85.0,3.0,0.0,7.0,19,0,59,0,0,0,2024-05-28T13:31:42.499603261+00:00,True,0,1.8333333333333333,1.7083333333333333,0.03529411764705882,0.0,1.135135135135135,0.980759746,0.0,0.0,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,0468364e31535813133e5b3fa7cc1c622feaed22d17aae43021f983266c4a45b,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-06-05_LB_20240605_093547_SELL_0002,LB_20240605_093547_SELL_0002,2024-06-05,2024,SELL,B,NQM4,2024-06-05T13:35:47+00:00,2024-06-05T13:35:48.054000+00:00,18822.0,19.0,19,250.0,500.0,308,814,5.0,20.0,31.0,21.0,7.0,0.0,4.0,3,0,23,2,0,0,2024-06-05T13:35:47.498358531+00:00,True,0,0.2631578947368421,1.0526315789473684,0.28,0.0,2.4516129032258065,0.933604342,0.0,0.08695652173913043,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,718226fb959f59db5e2da57de92edd64c7e57452febccb33680cdfb135be051c,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-06-06_LB_20240606_093413_BUY_0001,LB_20240606_093413_BUY_0001,2024-06-06,2024,BUY,A,NQM4,2024-06-06T13:34:13+00:00,2024-06-06T13:34:14.079000+00:00,19104.5,7.0,7,250.0,500.0,415,932,8.0,10.0,45.0,17.0,1.0,0.0,3.0,3,0,13,1,0,0,2024-06-06T13:34:13.497940953+00:00,True,0,1.1428571428571428,1.4285714285714286,0.05555555555555555,0.0,0.4666666666666667,0.959337502,0.0,0.07692307692307693,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,8ed08eae74b29033ad5519342998c0fe5629212376b1c3c05b316bce621bf0d7,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-06-11_LB_20240611_093350_BUY_0001,LB_20240611_093350_BUY_0001,2024-06-11,2024,BUY,A,NQM4,2024-06-11T13:33:50+00:00,2024-06-11T13:33:51.059000+00:00,19066.75,15.0,15,250.0,500.0,104,1288,8.0,25.0,8.0,33.0,2.0,6.0,1.0,12,3,37,1,3,0,2024-06-11T13:33:50.493247061+00:00,True,0,0.5333333333333333,1.6666666666666667,0.06060606060606061,0.4,1.875,0.804776718,0.25,0.02702702702702703,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,602b187752be61d25390ba5cf66238bc29c2c97b0230ca1e7774a057e12eedea,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-06-13_LB_20240613_093209_BUY_0001,LB_20240613_093209_BUY_0001,2024-06-13,2024,BUY,A,NQM4,2024-06-13T13:32:09+00:00,2024-06-13T13:32:10.037000+00:00,19643.75,26.0,16,250.0,500.0,376,813,25.0,11.0,39.0,30.0,0.0,0.0,1.0,13,0,24,13,0,0,2024-06-13T13:32:09.480188307+00:00,True,0,0.9615384615384616,0.4230769230769231,0.0,0.0,0.6666666666666666,0.945449694,0.0,0.5416666666666666,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,546fd317d61416c693dd659bb1d5a0b9c5760476ceed52e979f000f5488f4c88,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-06-14_LB_20240614_093644_BUY_0001,LB_20240614_093644_BUY_0001,2024-06-14,2024,BUY,A,NQM4,2024-06-14T13:36:44+00:00,2024-06-14T13:36:45.081000+00:00,19584.0,16.0,11,250.0,500.0,125,350,3.0,16.0,3.0,18.0,0.0,14.0,0.0,19,2,35,0,0,0,2024-06-14T13:36:44.491403807+00:00,True,0,0.1875,1.0,0.0,0.875,0.0,0.0,0.10526315789473684,0.0,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,0ee6986b6a311e9126aedcfe08d8e751a9986bcc6f60295637d0645bf2df2046,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-07-08_LB_20240708_093223_BUY_0001,LB_20240708_093223_BUY_0001,2024-07-08,2024,BUY,A,NQU4,2024-07-08T13:32:23+00:00,2024-07-08T13:32:24.063000+00:00,20638.75,13.0,13,250.0,500.0,458,1502,11.0,32.0,59.0,41.0,4.0,0.0,5.0,9,0,41,2,0,0,2024-07-08T13:32:23.499624121+00:00,True,0,0.8461538461538461,2.4615384615384617,0.09302325581395349,0.0,1.1016949152542372,0.961015374,0.0,0.04878048780487805,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,b2280784ed6eb0e790d9ba87834ffd46b0333a2f1b179371cf507c2631a94d97,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-07-12_LB_20240712_093101_BUY_0001,LB_20240712_093101_BUY_0001,2024-07-12,2024,BUY,A,NQU4,2024-07-12T13:31:01+00:00,2024-07-12T13:31:02.044000+00:00,20461.0,12.0,12,250.0,500.0,621,948,5.0,47.0,41.0,52.0,4.0,0.0,5.0,3,0,50,0,0,0,2024-07-12T13:31:01.497379261+00:00,True,0,0.4166666666666667,3.9166666666666665,0.07692307692307693,0.0,1.4634146341463414,0.844479802,0.0,0.0,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,5f6aaafe83d0e17a28871e5f7e95654a04df6f09a52b72a5c2972ddeae38fd0a,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-07-16_LB_20240716_093212_BUY_0001,LB_20240716_093212_BUY_0001,2024-07-16,2024,BUY,A,NQU4,2024-07-16T13:32:12+00:00,2024-07-16T13:32:13.083000+00:00,20655.75,10.0,10,250.0,500.0,912,1343,6.0,12.0,79.0,18.0,5.0,0.0,13.0,4,0,16,0,0,0,2024-07-16T13:32:12.496842573+00:00,True,0,0.6,1.2,0.2777777777777778,0.0,1.6455696202531644,0.998281702,0.0,0.0,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,2d3d79e8bb14b1f89f2b259ceaa9c8e2f8ff73fd36cdbebe5d4ec3f516cbd44a,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-07-18_LB_20240718_093155_SELL_0001,LB_20240718_093155_SELL_0001,2024-07-18,2024,SELL,B,NQU4,2024-07-18T13:31:55+00:00,2024-07-18T13:31:56.057000+00:00,20112.5,12.0,12,250.0,500.0,919,1330,6.0,21.0,239.0,27.0,11.0,0.0,12.0,5,0,26,0,0,0,2024-07-18T13:31:55.498357607+00:00,True,0,0.5,1.75,0.4074074074074074,0.0,0.602510460251046,0.946927194,0.0,0.0,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,2ffe52cfd592753b2ed43b314b411f980e99574f188c30a71b0a29872aedc784,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-07-22_LB_20240722_093156_SELL_0001,LB_20240722_093156_SELL_0001,2024-07-22,2024,SELL,B,NQU4,2024-07-22T13:31:56+00:00,2024-07-22T13:31:57.031000+00:00,19905.25,14.0,14,250.0,500.0,896,1257,12.0,21.0,123.0,33.0,7.0,0.0,12.0,2,0,23,0,0,0,2024-07-22T13:31:56.499844619+00:00,True,0,0.8571428571428571,1.5,0.21212121212121213,0.0,1.3658536585365852,0.817796282,0.0,0.0,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,ba2897a10ec8c5fd46f8fefcd1bae89b830c882b3c1cb7bfc84b8859ae90b8c5,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-07-26_LB_20240726_093346_SELL_0001,LB_20240726_093346_SELL_0001,2024-07-26,2024,SELL,B,NQU4,2024-07-26T13:33:46+00:00,2024-07-26T13:33:47.092000+00:00,19124.5,6.0,6,250.0,500.0,478,835,2.0,37.0,15.0,36.0,3.0,0.0,7.0,2,0,39,0,0,0,2024-07-26T13:33:46.499529633+00:00,True,0,0.3333333333333333,6.166666666666667,0.07692307692307693,0.0,2.8,0.926484434,0.0,0.0,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,51fd4db28ed294b57af489678e71dc7cc658dd333669758032e3f2d6a7d021ac,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-07-30_LB_20240730_093638_BUY_0001,LB_20240730_093638_BUY_0001,2024-07-30,2024,BUY,A,NQU4,2024-07-30T13:36:38+00:00,2024-07-30T13:36:39.134000+00:00,19299.25,22.0,17,250.0,500.0,644,845,22.0,9.0,138.0,31.0,4.0,0.0,7.0,9,0,18,0,0,0,2024-07-30T13:36:38.495136253+00:00,True,0,1.0,0.4090909090909091,0.12903225806451613,0.0,1.1159420289855073,0.989631102,0.0,0.0,C_MIXED_PATH,MBO_SNAPSHOT_PILOT_V1_20260723,c23664410b5dd8f6285d876b6685028fd2563a365d13fd400e16244097461d85,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-08-08_LB_20240808_093753_SELL_0001,LB_20240808_093753_SELL_0001,2024-08-08,2024,SELL,B,NQU4,2024-08-08T13:37:53+00:00,2024-08-08T13:37:54.045000+00:00,18179.0,7.0,7,250.0,500.0,1073,1828,9.0,3.0,169.0,12.0,4.0,0.0,37.0,8,0,11,0,3,0,2024-08-08T13:37:53.497879179+00:00,True,0,1.2857142857142858,0.42857142857142855,0.3333333333333333,0.0,1.532544378698225,0.800428142,0.0,0.0,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,6099ecce65fe6bdbae7f1993ec55c4c07786765d20ac8af259bf871579348c64,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-08-13_LB_20240813_093126_BUY_0001,LB_20240813_093126_BUY_0001,2024-08-13,2024,BUY,A,NQU4,2024-08-13T13:31:26+00:00,2024-08-13T13:31:27.070000+00:00,18844.25,8.0,6,250.0,500.0,324,886,11.0,47.0,12.0,51.0,0.0,0.0,2.0,8,0,55,2,0,0,2024-08-13T13:31:26.499998721+00:00,True,0,1.375,5.875,0.0,0.0,1.3333333333333333,0.963146914,0.0,0.03636363636363636,B_CLEAN_BREAKOUT,MBO_SNAPSHOT_PILOT_V1_20260723,5031fd3c4f8a427f2007430ecbf275a795515653703467a5832a4eca482d7b4a,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
NQ_MBO_SNAPSHOT_2024-08-14_LB_20240814_093352_SELL_0001,LB_20240814_093352_SELL_0001,2024-08-14,2024,SELL,B,NQU4,2024-08-14T13:33:52+00:00,2024-08-14T13:33:53.036000+00:00,19123.0,23.0,13,250.0,500.0,157,804,0.0,4.0,0.0,4.0,0.0,20.0,0.0,3,0,7,3,0,0,2024-08-14T13:33:52.496150699+00:00,True,0,0.0,0.17391304347826086,0.0,0.8695652173913043,0.0,0.228388626,0.0,0.42857142857142855,A_TRUE_ABSORPTION,MBO_SNAPSHOT_PILOT_V1_20260723,dfcfbebf0629522527128c03286eaf0068f5682424227470d670330cacb7b055,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL
