date,year,ny_utc_offset,season,nq_entry_utc,nq_or_high,nq_or_low,es_or_high,es_or_low,es_last_utc,es_lag_seconds,es_last_close,es_confirm,gross_ticks,net_ticks,mae_ticks,mae_net_ticks,exit_reason
2024-09-10,2024,-4,EDT_SEEN,2024-09-10T13:31:01+00:00,18777.5,18747.5,5499.5,5496.75,2024-09-10T13:31:00+00:00,1.0,5499.0,False,60.0,56.0,-5.0,-9.0,TP
2024-09-11,2024,-4,EDT_SEEN,2024-09-11T13:33:17+00:00,18904.5,18851.25,5501.5,5488.75,2024-09-11T13:33:16+00:00,1.0,5494.25,False,-60.0,-64.0,-60.0,-64.0,SL
2024-09-13,2024,-4,EDT_SEEN,2024-09-13T13:31:14+00:00,19425.25,19398.25,5608.75,5605.0,2024-09-13T13:31:13+00:00,1.0,5608.25,False,-60.0,-64.0,-64.0,-68.0,SL
2024-09-17,2024,-4,EDT_SEEN,2024-09-17T13:31:03+00:00,19581.25,19549.25,5662.0,5657.0,2024-09-17T13:31:02+00:00,1.0,5661.25,False,-60.0,-64.0,-66.0,-70.0,SL
2024-09-23,2024,-4,EDT_SEEN,2024-09-23T13:31:14+00:00,20081.75,20061.5,5774.75,5770.0,2024-09-23T13:31:13+00:00,1.0,5771.0,False,-60.0,-64.0,-60.0,-64.0,SL
2024-09-25,2024,-4,EDT_SEEN,2024-09-25T13:31:20+00:00,20166.25,20138.0,5797.75,5790.5,2024-09-25T13:31:19+00:00,1.0,5796.25,False,60.0,56.0,-17.0,-21.0,TP
2024-10-14,2024,-4,EDT_SEEN,2024-10-14T13:31:05+00:00,20561.0,20541.0,5877.25,5873.0,2024-10-14T13:31:04+00:00,1.0,5874.5,False,60.0,56.0,-40.0,-44.0,TP
2024-10-15,2024,-4,EDT_SEEN,2024-10-15T13:32:36+00:00,20636.75,20605.75,5914.0,5910.5,2024-10-15T13:32:35+00:00,1.0,5912.0,False,60.0,56.0,-58.0,-62.0,TP
2024-10-21,2024,-4,EDT_SEEN,2024-10-21T13:31:00+00:00,20456.75,20427.0,5901.0,5898.25,2024-10-21T13:30:59+00:00,1.0,5900.75,False,-60.0,-64.0,-64.0,-68.0,SL
2024-10-25,2024,-4,EDT_SEEN,2024-10-25T13:31:01+00:00,20528.0,20490.25,5878.5,5870.0,2024-10-25T13:31:00+00:00,1.0,5879.25,True,60.0,56.0,-51.0,-55.0,TP
2024-10-30,2024,-4,EDT_SEEN,2024-10-30T13:31:27+00:00,20663.75,20632.25,5866.75,5861.75,2024-10-30T13:31:26+00:00,1.0,5863.5,False,-60.0,-64.0,-63.0,-67.0,SL
2024-11-01,2024,-4,EDT_SEEN,2024-11-01T13:31:00+00:00,20081.5,20057.5,5762.25,5755.5,2024-11-01T13:30:59+00:00,1.0,5761.75,False,60.0,56.0,-9.0,-13.0,TP
2024-11-05,2024,-5,EST_HOLDOUT,2024-11-05T14:31:17+00:00,20189.75,20147.0,5756.75,5750.5,2024-11-05T14:31:16+00:00,1.0,5757.5,True,60.0,56.0,-8.0,-12.0,TP
2024-11-06,2024,-5,EST_HOLDOUT,2024-11-06T14:32:04+00:00,20701.75,20670.0,5941.25,5925.5,2024-11-06T14:32:03+00:00,1.0,5931.75,False,60.0,56.0,-38.0,-42.0,TP
2024-11-07,2024,-5,EST_HOLDOUT,2024-11-07T14:32:10+00:00,21032.5,21004.0,5980.25,5977.0,2024-11-07T14:32:09+00:00,1.0,5980.5,True,60.0,56.0,-2.0,-6.0,TP
2024-11-08,2024,-5,EST_HOLDOUT,2024-11-08T14:32:48+00:00,21216.75,21185.5,6009.25,6004.75,2024-11-08T14:32:47+00:00,1.0,6008.75,False,60.0,56.0,-9.0,-13.0,TP
2024-11-19,2024,-5,EST_HOLDOUT,2024-11-19T14:31:29+00:00,20539.25,20513.5,5888.0,5882.25,2024-11-19T14:31:28+00:00,1.0,5885.25,False,60.0,56.0,-5.0,-9.0,TP
2024-11-21,2024,-5,EST_HOLDOUT,2024-11-21T14:31:22+00:00,20876.5,20847.0,5968.5,5960.5,2024-11-21T14:31:21+00:00,1.0,5964.25,False,60.0,56.0,-5.0,-9.0,TP
2024-11-26,2024,-5,EST_HOLDOUT,2024-11-26T14:31:14+00:00,20962.5,20938.0,6021.25,6017.25,2024-11-26T14:31:13+00:00,1.0,6020.25,False,60.0,56.0,-23.0,-27.0,TP
2024-12-02,2024,-5,EST_HOLDOUT,2024-12-02T14:31:04+00:00,21063.75,21026.5,6060.25,6053.5,2024-12-02T14:31:03+00:00,1.0,6059.0,False,60.0,56.0,-7.0,-11.0,TP
2024-12-06,2024,-5,EST_HOLDOUT,2024-12-06T14:31:18+00:00,21508.75,21486.0,6098.75,6093.5,2024-12-06T14:31:17+00:00,1.0,6096.75,False,60.0,56.0,-9.0,-13.0,TP
2024-12-09,2024,-5,EST_HOLDOUT,2024-12-09T14:31:32+00:00,21620.75,21582.75,6097.25,6091.75,2024-12-09T14:31:31+00:00,1.0,6095.0,False,60.0,56.0,-12.0,-16.0,TP
2024-12-11,2024,-5,EST_HOLDOUT,2024-12-11T14:31:31+00:00,21591.25,21573.0,6075.75,6072.5,2024-12-11T14:31:30+00:00,1.0,6076.0,True,60.0,56.0,-42.0,-46.0,TP
2024-12-13,2024,-5,EST_HOLDOUT,2024-12-13T14:32:00+00:00,21814.5,21790.0,6077.75,6073.25,2024-12-13T14:31:59+00:00,1.0,6073.5,False,-60.0,-64.0,-67.0,-71.0,SL
2024-12-16,2024,-5,EST_HOLDOUT,2024-12-16T14:31:00+00:00,21923.0,21896.0,6076.75,6071.25,2024-12-16T14:30:59+00:00,1.0,6072.25,False,-60.0,-64.0,-65.0,-69.0,SL
2024-12-19,2024,-5,EST_HOLDOUT,2024-12-19T14:31:03+00:00,21401.75,21369.25,5923.75,5914.0,2024-12-19T14:31:02+00:00,1.0,5923.25,False,60.0,56.0,-12.0,-16.0,TP
2024-12-23,2024,-5,EST_HOLDOUT,2024-12-23T14:31:00+00:00,21654.75,21609.0,6008.25,5997.25,2024-12-23T14:30:59+00:00,1.0,6007.75,False,-60.0,-64.0,-71.0,-75.0,SL
2025-01-02,2025,-5,EST_HOLDOUT,2025-01-02T14:31:09+00:00,21350.25,21320.5,5968.75,5958.75,2025-01-02T14:31:08+00:00,1.0,5968.75,False,-60.0,-64.0,-64.0,-68.0,SL
2025-01-03,2025,-5,EST_HOLDOUT,2025-01-03T14:31:04+00:00,21316.0,21277.75,5947.75,5939.0,2025-01-03T14:31:03+00:00,1.0,5947.5,False,60.0,56.0,-6.0,-10.0,TP
2025-01-06,2025,-5,EST_HOLDOUT,2025-01-06T14:32:33+00:00,21769.5,21723.5,6036.25,6028.75,2025-01-06T14:32:32+00:00,1.0,6036.25,False,-60.0,-64.0,-101.0,-105.0,SL
2025-01-13,2025,-5,EST_HOLDOUT,2025-01-13T14:31:00+00:00,20776.25,20753.75,5820.25,5816.0,2025-01-13T14:30:59+00:00,1.0,5818.75,False,-60.0,-64.0,-61.0,-65.0,SL
2025-01-15,2025,-5,EST_HOLDOUT,2025-01-15T14:31:48+00:00,21260.0,21221.0,5968.25,5959.75,2025-01-15T14:31:47+00:00,1.0,5966.0,False,60.0,56.0,-17.0,-21.0,TP
2025-01-22,2025,-5,EST_HOLDOUT,2025-01-22T14:31:20+00:00,21923.5,21902.5,6117.75,6111.25,2025-01-22T14:31:19+00:00,1.0,6112.75,False,60.0,56.0,-9.0,-13.0,TP
2025-01-27,2025,-5,EST_HOLDOUT,2025-01-27T14:31:03+00:00,21175.25,21109.0,6015.75,5996.75,2025-01-27T14:31:02+00:00,1.0,6015.25,False,60.0,56.0,-21.0,-25.0,TP
2025-01-31,2025,-5,EST_HOLDOUT,2025-01-31T14:31:00+00:00,21792.0,21765.0,6126.25,6122.0,2025-01-31T14:30:59+00:00,1.0,6123.5,False,60.0,56.0,-47.0,-51.0,TP
2025-02-03,2025,-5,EST_HOLDOUT,2025-02-03T14:31:40+00:00,21220.0,21177.5,5975.0,5964.75,2025-02-03T14:31:39+00:00,1.0,5977.75,True,60.0,56.0,-52.0,-56.0,TP
2025-02-04,2025,-5,EST_HOLDOUT,2025-02-04T14:31:04+00:00,21427.5,21405.25,6024.0,6018.75,2025-02-04T14:31:03+00:00,1.0,6022.5,False,-60.0,-64.0,-61.0,-65.0,SL
2025-02-07,2025,-5,EST_HOLDOUT,2025-02-07T14:31:03+00:00,21901.25,21869.75,6111.5,6107.25,2025-02-07T14:31:02+00:00,1.0,6111.5,False,60.0,56.0,-12.0,-16.0,TP
2025-02-10,2025,-5,EST_HOLDOUT,2025-02-10T14:31:12+00:00,21777.0,21753.5,6082.0,6076.25,2025-02-10T14:31:11+00:00,1.0,6079.25,False,-60.0,-64.0,-63.0,-67.0,SL
2025-02-11,2025,-5,EST_HOLDOUT,2025-02-11T14:31:22+00:00,21732.25,21700.75,6069.25,6064.0,2025-02-11T14:31:21+00:00,1.0,6068.5,False,60.0,56.0,-12.0,-16.0,TP
2025-02-13,2025,-5,EST_HOLDOUT,2025-02-13T14:31:00+00:00,21880.75,21862.75,6084.5,6080.75,2025-02-13T14:30:59+00:00,1.0,6084.25,False,60.0,56.0,-4.0,-8.0,TP
2025-02-14,2025,-5,EST_HOLDOUT,2025-02-14T14:31:01+00:00,22125.5,22101.0,6138.0,6133.5,2025-02-14T14:31:00+00:00,1.0,6137.75,False,-60.0,-64.0,-66.0,-70.0,SL
2025-02-20,2025,-5,EST_HOLDOUT,2025-02-20T14:31:15+00:00,22216.75,22200.5,6149.75,6147.0,2025-02-20T14:31:14+00:00,1.0,6148.5,False,-60.0,-64.0,-75.0,-79.0,SL
2025-02-24,2025,-5,EST_HOLDOUT,2025-02-24T14:31:49+00:00,21756.75,21731.0,6051.5,6047.25,2025-02-24T14:31:48+00:00,1.0,6053.75,True,60.0,56.0,-10.0,-14.0,TP
2025-03-03,2025,-5,EST_HOLDOUT,2025-03-03T14:31:31+00:00,21060.75,21023.5,5985.5,5980.5,2025-03-03T14:31:30+00:00,1.0,5985.0,False,60.0,56.0,-44.0,-48.0,TP
2025-03-04,2025,-5,EST_HOLDOUT,2025-03-04T14:31:08+00:00,20348.5,20308.0,5820.75,5813.5,2025-03-04T14:31:07+00:00,1.0,5817.25,False,60.0,56.0,-29.0,-33.0,TP
2025-03-05,2025,-5,EST_HOLDOUT,2025-03-05T14:31:00+00:00,20438.0,20398.25,5794.25,5784.0,2025-03-05T14:30:59+00:00,1.0,5793.75,False,-60.0,-64.0,-60.0,-64.0,SL
2025-03-07,2025,-5,EST_HOLDOUT,2025-03-07T14:31:05+00:00,20077.0,20023.75,5737.0,5724.5,2025-03-07T14:31:04+00:00,1.0,5734.75,False,-60.0,-64.0,-60.0,-64.0,SL
2025-03-11,2025,-4,EDT_SEEN,2025-03-11T13:31:27+00:00,19449.0,19411.75,5615.25,5606.75,2025-03-11T13:31:26+00:00,1.0,5615.0,False,-60.0,-64.0,-63.0,-67.0,SL
2025-03-12,2025,-4,EDT_SEEN,2025-03-12T13:31:13+00:00,19716.0,19670.5,5637.25,5628.0,2025-03-12T13:31:12+00:00,1.0,5637.0,False,60.0,56.0,-12.0,-16.0,TP
2025-03-13,2025,-4,EDT_SEEN,2025-03-13T13:32:35+00:00,19576.5,19528.75,5599.0,5585.75,2025-03-13T13:32:34+00:00,1.0,5596.5,False,-60.0,-64.0,-60.0,-64.0,SL
2025-03-14,2025,-4,EDT_SEEN,2025-03-14T13:31:01+00:00,19489.0,19450.75,5576.25,5571.5,2025-03-14T13:31:00+00:00,1.0,5573.0,False,60.0,56.0,-16.0,-20.0,TP
2025-03-19,2025,-4,EDT_SEEN,2025-03-19T13:31:05+00:00,19601.25,19575.0,5639.5,5633.5,2025-03-19T13:31:04+00:00,1.0,5637.0,False,-60.0,-64.0,-62.0,-66.0,SL
2025-03-20,2025,-4,EDT_SEEN,2025-03-20T13:31:48+00:00,19584.25,19554.25,5641.5,5634.75,2025-03-20T13:31:47+00:00,1.0,5639.75,False,60.0,56.0,0.0,-4.0,TP
2025-03-25,2025,-4,EDT_SEEN,2025-03-25T13:31:00+00:00,20406.25,20386.0,5829.5,5825.5,2025-03-25T13:30:59+00:00,1.0,5828.25,False,60.0,56.0,-24.0,-28.0,TP
2025-03-26,2025,-4,EDT_SEEN,2025-03-26T13:31:40+00:00,20450.25,20432.5,5827.5,5823.75,2025-03-26T13:31:39+00:00,1.0,5825.75,False,-60.0,-64.0,-62.0,-66.0,SL
2025-03-27,2025,-4,EDT_SEEN,2025-03-27T13:31:20+00:00,20045.0,20004.75,5744.25,5738.75,2025-03-27T13:31:19+00:00,1.0,5742.75,False,60.0,56.0,-7.0,-11.0,TP
2025-04-01,2025,-4,EDT_SEEN,2025-04-01T13:32:06+00:00,19385.5,19347.5,5639.75,5631.25,2025-04-01T13:32:05+00:00,1.0,5630.25,False,60.0,56.0,-17.0,-21.0,TP
2025-04-03,2025,-4,EDT_SEEN,2025-04-03T13:31:00+00:00,18998.25,18911.25,5528.5,5509.5,2025-04-03T13:30:59+00:00,1.0,5527.75,False,-60.0,-64.0,-69.0,-73.0,SL
2025-04-04,2025,-4,EDT_SEEN,2025-04-04T13:31:06+00:00,18223.75,18141.25,5312.0,5290.25,2025-04-04T13:31:05+00:00,1.0,5308.5,False,60.0,56.0,-23.0,-27.0,TP
2025-04-07,2025,-4,EDT_SEEN,2025-04-07T13:31:47+00:00,16933.5,16883.0,4943.5,4929.25,2025-04-07T13:31:46+00:00,1.0,4930.25,False,60.0,56.0,-51.0,-55.0,TP
2025-04-09,2025,-4,EDT_SEEN,2025-04-09T13:31:39+00:00,17276.75,17202.25,5002.0,4982.75,2025-04-09T13:31:38+00:00,1.0,4998.5,False,60.0,56.0,-25.0,-29.0,TP
2025-04-14,2025,-4,EDT_SEEN,2025-04-14T13:31:02+00:00,19245.5,19210.75,5496.5,5481.5,2025-04-14T13:31:01+00:00,1.0,5489.0,False,-60.0,-64.0,-68.0,-72.0,SL
2025-04-15,2025,-4,EDT_SEEN,2025-04-15T13:31:17+00:00,18991.5,18968.5,5453.5,5446.5,2025-04-15T13:31:16+00:00,1.0,5450.5,False,60.0,56.0,-46.0,-50.0,TP
2025-04-16,2025,-4,EDT_SEEN,2025-04-16T13:31:47+00:00,18641.0,18573.25,5380.0,5365.5,2025-04-16T13:31:46+00:00,1.0,5378.25,False,60.0,56.0,-59.0,-63.0,TP
2025-04-21,2025,-4,EDT_SEEN,2025-04-21T13:31:53+00:00,18151.0,18124.0,5262.5,5255.5,2025-04-21T13:31:52+00:00,1.0,5256.75,False,-60.0,-64.0,-65.0,-69.0,SL
2025-04-23,2025,-4,EDT_SEEN,2025-04-23T13:31:59+00:00,18982.75,18938.75,5453.75,5445.5,2025-04-23T13:31:58+00:00,1.0,5455.0,True,-60.0,-64.0,-67.0,-71.0,SL
2025-04-24,2025,-4,EDT_SEEN,2025-04-24T13:31:05+00:00,18875.5,18848.0,5411.75,5402.75,2025-04-24T13:31:04+00:00,1.0,5408.5,False,60.0,56.0,-53.0,-57.0,TP
2025-04-28,2025,-4,EDT_SEEN,2025-04-28T13:31:09+00:00,19567.0,19532.0,5566.0,5554.75,2025-04-28T13:31:08+00:00,1.0,5564.5,False,-60.0,-64.0,-65.0,-69.0,SL
2025-04-29,2025,-4,EDT_SEEN,2025-04-29T13:31:04+00:00,19443.25,19411.0,5535.0,5527.75,2025-04-29T13:31:03+00:00,1.0,5534.25,False,60.0,56.0,-59.0,-63.0,TP
2025-05-02,2025,-4,EDT_SEEN,2025-05-02T13:31:33+00:00,20104.25,20073.5,5689.5,5682.0,2025-05-02T13:31:32+00:00,1.0,5688.5,False,60.0,56.0,-21.0,-25.0,TP
2025-05-06,2025,-4,EDT_SEEN,2025-05-06T13:31:45+00:00,19813.0,19779.75,5620.75,5612.5,2025-05-06T13:31:44+00:00,1.0,5621.75,True,60.0,56.0,-18.0,-22.0,TP
2025-05-07,2025,-4,EDT_SEEN,2025-05-07T13:31:29+00:00,19903.0,19866.0,5639.0,5631.75,2025-05-07T13:31:28+00:00,1.0,5639.0,False,60.0,56.0,-17.0,-21.0,TP
2025-05-09,2025,-4,EDT_SEEN,2025-05-09T13:34:53+00:00,20259.0,20226.25,5706.75,5699.75,2025-05-09T13:34:52+00:00,1.0,5707.25,True,60.0,56.0,-12.0,-16.0,TP
2025-05-14,2025,-4,EDT_SEEN,2025-05-14T13:31:19+00:00,21342.5,21314.25,5919.75,5913.0,2025-05-14T13:31:18+00:00,1.0,5918.0,False,60.0,56.0,-49.0,-53.0,TP
2025-05-15,2025,-4,EDT_SEEN,2025-05-15T13:31:27+00:00,21308.0,21282.0,5892.25,5888.5,2025-05-15T13:31:26+00:00,1.0,5893.5,True,60.0,56.0,-16.0,-20.0,TP
2025-05-19,2025,-4,EDT_SEEN,2025-05-19T13:31:00+00:00,21252.75,21202.25,5921.25,5912.25,2025-05-19T13:30:59+00:00,1.0,5921.25,False,-60.0,-64.0,-64.0,-68.0,SL
2025-05-21,2025,-4,EDT_SEEN,2025-05-21T13:31:00+00:00,21304.75,21277.0,5921.75,5913.5,2025-05-21T13:30:59+00:00,1.0,5921.75,False,60.0,56.0,-33.0,-37.0,TP
2025-05-22,2025,-4,EDT_SEEN,2025-05-22T13:31:00+00:00,21183.0,21162.25,5858.0,5852.75,2025-05-22T13:30:59+00:00,1.0,5856.75,False,60.0,56.0,-18.0,-22.0,TP
2025-05-23,2025,-4,EDT_SEEN,2025-05-23T13:32:35+00:00,20876.0,20822.5,5790.25,5780.5,2025-05-23T13:32:34+00:00,1.0,5791.25,True,60.0,56.0,-55.0,-59.0,TP
2025-06-02,2025,-4,EDT_SEEN,2025-06-02T13:31:03+00:00,21332.75,21286.75,5905.5,5897.0,2025-06-02T13:31:02+00:00,1.0,5904.5,False,60.0,56.0,-15.0,-19.0,TP
2025-06-03,2025,-4,EDT_SEEN,2025-06-03T13:31:07+00:00,21595.25,21545.75,5952.25,5942.75,2025-06-03T13:31:06+00:00,1.0,5951.5,False,-60.0,-64.0,-65.0,-69.0,SL
2025-06-04,2025,-4,EDT_SEEN,2025-06-04T13:31:01+00:00,21744.25,21716.75,5991.0,5987.5,2025-06-04T13:31:00+00:00,1.0,5990.75,False,60.0,56.0,-48.0,-52.0,TP
2025-06-06,2025,-4,EDT_SEEN,2025-06-06T13:31:12+00:00,21809.25,21788.0,6003.25,6000.25,2025-06-06T13:31:11+00:00,1.0,6004.75,True,-60.0,-64.0,-60.0,-64.0,SL
2025-06-09,2025,-4,EDT_SEEN,2025-06-09T13:31:04+00:00,21814.75,21791.25,6015.25,6010.25,2025-06-09T13:31:03+00:00,1.0,6013.5,False,-60.0,-64.0,-69.0,-73.0,SL
2025-06-12,2025,-4,EDT_SEEN,2025-06-12T13:31:26+00:00,21864.75,21818.5,6020.25,6012.0,2025-06-12T13:31:25+00:00,1.0,6014.5,False,-60.0,-64.0,-61.0,-65.0,SL
2025-06-13,2025,-4,EDT_SEEN,2025-06-13T13:31:00+00:00,21725.0,21662.0,6004.75,5992.5,2025-06-13T13:30:59+00:00,1.0,6004.25,False,60.0,56.0,-14.0,-18.0,TP
2025-06-16,2025,-4,EDT_SEEN,2025-06-16T13:31:00+00:00,21841.5,21792.25,6019.75,6013.5,2025-06-16T13:30:59+00:00,1.0,6019.75,False,60.0,56.0,-9.0,-13.0,TP
2025-06-17,2025,-4,EDT_SEEN,2025-06-17T13:31:08+00:00,21879.75,21831.75,6018.25,6009.0,2025-06-17T13:31:07+00:00,1.0,6016.5,False,-60.0,-64.0,-69.0,-73.0,SL
2025-06-24,2025,-4,EDT_SEEN,2025-06-24T13:31:14+00:00,22288.5,22267.5,6119.25,6114.5,2025-06-24T13:31:13+00:00,1.0,6117.25,False,60.0,56.0,-33.0,-37.0,TP
2025-06-25,2025,-4,EDT_SEEN,2025-06-25T13:31:04+00:00,22527.75,22493.0,6159.0,6153.0,2025-06-25T13:31:03+00:00,1.0,6157.75,False,-60.0,-64.0,-62.0,-66.0,SL
2025-06-27,2025,-4,EDT_SEEN,2025-06-27T13:31:01+00:00,22717.0,22692.5,6208.0,6202.0,2025-06-27T13:31:00+00:00,1.0,6207.0,False,-60.0,-64.0,-60.0,-64.0,SL
2025-07-02,2025,-4,EDT_SEEN,2025-07-02T13:31:29+00:00,22672.5,22653.5,6247.5,6243.75,2025-07-02T13:31:28+00:00,1.0,6244.0,False,-60.0,-64.0,-60.0,-64.0,SL
2025-07-03,2025,-4,EDT_SEEN,2025-07-03T13:31:00+00:00,22971.25,22930.25,6298.5,6292.75,2025-07-03T13:30:59+00:00,1.0,6297.75,False,-60.0,-64.0,-61.0,-65.0,SL
2025-07-08,2025,-4,EDT_SEEN,2025-07-08T13:31:12+00:00,22940.75,22922.0,6281.25,6276.5,2025-07-08T13:31:11+00:00,1.0,6279.0,False,-60.0,-64.0,-62.0,-66.0,SL
2025-07-09,2025,-4,EDT_SEEN,2025-07-09T13:31:00+00:00,23004.5,22978.0,6296.75,6293.75,2025-07-09T13:30:59+00:00,1.0,6296.75,False,60.0,56.0,-32.0,-36.0,TP
2025-07-14,2025,-4,EDT_SEEN,2025-07-14T13:31:13+00:00,22959.75,22934.0,6296.0,6291.25,2025-07-14T13:31:12+00:00,1.0,6292.5,False,60.0,56.0,-7.0,-11.0,TP
2025-07-18,2025,-4,EDT_SEEN,2025-07-18T13:32:39+00:00,23303.5,23268.5,6352.25,6345.75,2025-07-18T13:32:38+00:00,1.0,6350.5,False,-60.0,-64.0,-63.0,-67.0,SL
2025-07-21,2025,-4,EDT_SEEN,2025-07-21T13:31:04+00:00,23286.5,23255.25,6348.5,6344.5,2025-07-21T13:31:03+00:00,1.0,6348.0,False,60.0,56.0,-24.0,-28.0,TP
2025-07-25,2025,-4,EDT_SEEN,2025-07-25T13:31:05+00:00,23363.0,23343.0,6406.25,6403.5,2025-07-25T13:31:04+00:00,1.0,6406.5,True,60.0,56.0,-51.0,-55.0,TP
2025-07-28,2025,-4,EDT_SEEN,2025-07-28T13:31:08+00:00,23494.75,23464.75,6431.75,6426.75,2025-07-28T13:31:07+00:00,1.0,6431.25,False,-60.0,-64.0,-67.0,-71.0,SL
2025-07-29,2025,-4,EDT_SEEN,2025-07-29T13:31:01+00:00,23623.25,23592.0,6440.0,6436.25,2025-07-29T13:31:00+00:00,1.0,6439.25,False,-60.0,-64.0,-61.0,-65.0,SL
2025-08-06,2025,-4,EDT_SEEN,2025-08-06T13:31:14+00:00,23182.5,23153.25,6336.5,6328.75,2025-08-06T13:31:13+00:00,1.0,6333.0,False,60.0,56.0,-17.0,-21.0,TP
2025-08-08,2025,-4,EDT_SEEN,2025-08-08T13:31:16+00:00,23571.25,23541.5,6387.75,6382.75,2025-08-08T13:31:15+00:00,1.0,6386.5,False,-60.0,-64.0,-74.0,-78.0,SL
2025-08-18,2025,-4,EDT_SEEN,2025-08-18T13:31:00+00:00,23804.5,23768.0,6468.5,6463.75,2025-08-18T13:30:59+00:00,1.0,6468.0,False,-60.0,-64.0,-74.0,-78.0,SL
2025-08-21,2025,-4,EDT_SEEN,2025-08-21T13:33:38+00:00,23267.0,23199.25,6396.75,6385.0,2025-08-21T13:33:37+00:00,1.0,6397.0,True,-60.0,-64.0,-70.0,-74.0,SL
2025-08-26,2025,-4,EDT_SEEN,2025-08-26T13:31:12+00:00,23490.0,23467.25,6451.5,6448.0,2025-08-26T13:31:11+00:00,1.0,6452.0,True,60.0,56.0,-13.0,-17.0,TP
2025-08-28,2025,-4,EDT_SEEN,2025-08-28T13:31:00+00:00,23706.0,23629.75,6506.25,6496.0,2025-08-28T13:30:59+00:00,1.0,6506.25,False,60.0,56.0,-17.0,-21.0,TP
2025-09-04,2025,-4,EDT_SEEN,2025-09-04T13:31:22+00:00,23487.25,23457.25,6468.25,6463.75,2025-09-04T13:31:21+00:00,1.0,6464.5,False,60.0,56.0,-26.0,-30.0,TP
2025-09-15,2025,-4,EDT_SEEN,2025-09-15T13:31:17+00:00,24197.0,24172.75,6613.25,6608.0,2025-09-15T13:31:16+00:00,1.0,6613.75,True,60.0,56.0,-42.0,-46.0,TP
2025-09-22,2025,-4,EDT_SEEN,2025-09-22T13:31:06+00:00,24833.0,24814.25,6709.0,6705.75,2025-09-22T13:31:05+00:00,1.0,6707.75,False,60.0,56.0,-6.0,-10.0,TP
2025-09-29,2025,-4,EDT_SEEN,2025-09-29T13:31:21+00:00,24870.0,24848.25,6724.0,6720.25,2025-09-29T13:31:20+00:00,1.0,6721.75,False,60.0,56.0,-37.0,-41.0,TP
2025-10-03,2025,-4,EDT_SEEN,2025-10-03T13:31:31+00:00,25146.0,25120.75,6775.75,6771.5,2025-10-03T13:31:30+00:00,1.0,6777.0,True,60.0,56.0,-10.0,-14.0,TP
2025-10-07,2025,-4,EDT_SEEN,2025-10-07T13:32:21+00:00,25238.75,25217.0,6798.25,6793.5,2025-10-07T13:32:20+00:00,1.0,6799.25,True,-60.0,-64.0,-66.0,-70.0,SL
2025-10-08,2025,-4,EDT_SEEN,2025-10-08T13:31:03+00:00,25098.75,25074.0,6774.25,6770.25,2025-10-08T13:31:02+00:00,1.0,6771.0,False,60.0,56.0,-15.0,-19.0,TP
2025-10-09,2025,-4,EDT_SEEN,2025-10-09T13:31:04+00:00,25329.5,25307.5,6806.25,6803.0,2025-10-09T13:31:03+00:00,1.0,6805.0,False,-60.0,-64.0,-62.0,-66.0,SL
2025-10-10,2025,-4,EDT_SEEN,2025-10-10T13:31:00+00:00,25318.0,25293.5,6789.0,6785.0,2025-10-10T13:30:59+00:00,1.0,6786.5,False,60.0,56.0,-11.0,-15.0,TP
2025-10-13,2025,-4,EDT_SEEN,2025-10-13T13:31:31+00:00,24837.5,24800.75,6674.75,6669.25,2025-10-13T13:31:30+00:00,1.0,6676.0,True,-60.0,-64.0,-63.0,-67.0,SL
2025-10-16,2025,-4,EDT_SEEN,2025-10-16T13:31:00+00:00,25072.75,25040.5,6735.25,6731.0,2025-10-16T13:30:59+00:00,1.0,6734.0,False,60.0,56.0,-54.0,-58.0,TP
2025-10-17,2025,-4,EDT_SEEN,2025-10-17T13:34:18+00:00,24770.25,24700.0,6661.25,6646.75,2025-10-17T13:34:17+00:00,1.0,6660.5,False,60.0,56.0,-22.0,-26.0,TP
2025-10-20,2025,-4,EDT_SEEN,2025-10-20T13:31:00+00:00,25176.0,25114.75,6742.5,6733.0,2025-10-20T13:30:59+00:00,1.0,6742.25,False,60.0,56.0,-33.0,-37.0,TP
2025-10-27,2025,-4,EDT_SEEN,2025-10-27T13:31:03+00:00,25857.0,25814.0,6887.0,6882.25,2025-10-27T13:31:02+00:00,1.0,6884.75,False,-60.0,-64.0,-62.0,-66.0,SL
2025-10-28,2025,-4,EDT_SEEN,2025-10-28T13:31:04+00:00,26079.0,26048.75,6927.25,6922.0,2025-10-28T13:31:03+00:00,1.0,6923.75,False,60.0,56.0,-27.0,-31.0,TP
2025-10-29,2025,-4,EDT_SEEN,2025-10-29T13:33:00+00:00,26288.25,26265.25,6942.5,6936.25,2025-10-29T13:32:59+00:00,1.0,6944.0,True,-60.0,-64.0,-61.0,-65.0,SL
2025-11-03,2025,-5,EST_HOLDOUT,2025-11-03T14:31:02+00:00,26255.0,26235.25,6909.5,6902.75,2025-11-03T14:31:01+00:00,1.0,6903.0,False,-60.0,-64.0,-62.0,-66.0,SL
2025-11-04,2025,-5,EST_HOLDOUT,2025-11-04T14:31:16+00:00,25742.0,25705.5,6812.5,6803.5,2025-11-04T14:31:15+00:00,1.0,6812.25,False,-60.0,-64.0,-69.0,-73.0,SL
