experiment,feature_set,feature,mechanism_family,mean_abs_shap_oos,spearman_value_vs_shap_oos,median_shap_A_minus_B_oos,coverage_oos_pct,importance_rank
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_0_1_DirectionalVelocityTPS,FLOW_PERSISTENCE,0.019606562669172087,0.9447405874259871,-0.0341965851482749,100.0,41
THROUGH_2025_TO_2026,BURST_MECHANISM,Profile_Position_Percentile,AUCTION_CONTEXT,0.01834161771045402,-0.8101627221513197,0.008738740871953397,100.0,42
THROUGH_2025_TO_2026,BURST_MECHANISM,delta_persistence_3_5,BURST_INTENSITY,0.018048612421281255,0.8149545652342997,0.02535335210383271,100.0,43
THROUGH_2025_TO_2026,BURST_MECHANISM,directional_vwap_distance,AUCTION_CONTEXT,0.01776867338479171,0.5622657163378397,-0.011755618215845361,100.0,44
THROUGH_2025_TO_2026,BURST_MECHANISM,price_impact_per_100_contracts,BURST_INTENSITY,0.01663947048630456,0.8290763176180014,0.0,100.0,45
THROUGH_2025_TO_2026,BURST_MECHANISM,signed_velocity_1s,BURST_INTENSITY,0.015998957378591198,0.7639542465672042,-0.03201772965752023,100.0,46
THROUGH_2025_TO_2026,BURST_MECHANISM,signed_delta_1s,BURST_INTENSITY,0.015629790854234674,0.81259985293712,-0.017463640777576027,100.0,47
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_1_3_GrossAggressive,FLOW_PERSISTENCE,0.015546138811633504,0.12756297332189748,-0.02477882043760926,100.0,48
THROUGH_2025_TO_2026,BURST_MECHANISM,CumulativeDeltaWindow,BURST_INTENSITY,0.015523872858964454,0.4272727272727273,-0.023778815231357477,100.0,49
THROUGH_2025_TO_2026,BURST_MECHANISM,Profile_Excess_Kurtosis,AUCTION_CONTEXT,0.015262055108650446,0.9066082746806284,-0.003057307498304306,100.0,50
THROUGH_2025_TO_2026,BURST_MECHANISM,Prior_Full_Crosses_60s,LEVEL_MEMORY,0.01425864474121321,0.805868946168375,0.0,100.0,51
THROUGH_2025_TO_2026,BURST_MECHANISM,directional_poc_distance,AUCTION_CONTEXT,0.012617292796241138,0.35616809668223404,-0.00021908719536063975,100.0,52
THROUGH_2025_TO_2026,BURST_MECHANISM,Acceleration1s,BURST_INTENSITY,0.012557374633536698,0.5386786178477033,-0.003058578045530083,100.0,53
THROUGH_2025_TO_2026,BURST_MECHANISM,Dist_HVN_Ticks,BURST_INTENSITY,0.012117713124762565,0.6466346153846154,0.0011393014505737945,100.0,54
THROUGH_2025_TO_2026,BURST_MECHANISM,Dist_LVN_Ticks,BURST_INTENSITY,0.011956183423763245,0.8691683681229033,0.00817334174486644,100.0,55
THROUGH_2025_TO_2026,BURST_MECHANISM,PreBurst_Rotation_Index_10s,BURST_INTENSITY,0.011910481953060943,0.6132867628931904,0.0037942321763801776,100.0,56
THROUGH_2025_TO_2026,BURST_MECHANISM,Dist_POC_Ticks,AUCTION_CONTEXT,0.011685571277122513,0.6389047010712097,0.0006011957992786091,100.0,57
THROUGH_2025_TO_2026,BURST_MECHANISM,delta_share_of_volume,BURST_INTENSITY,0.011631152788912484,-0.33636363636363636,-0.01511344193510436,100.0,58
THROUGH_2025_TO_2026,BURST_MECHANISM,Delta2s,BURST_INTENSITY,0.011045216691561784,0.25330163378728066,0.005427901025230629,100.0,59
THROUGH_2025_TO_2026,BURST_MECHANISM,burst_efficiency_score,BURST_INTENSITY,0.010860876125895542,-0.20499445668780233,0.0,100.0,60
THROUGH_2025_TO_2026,BURST_MECHANISM,absorption_pressure_1s,BURST_INTENSITY,0.010514183605939982,-0.34346236154166543,-0.002238702104761567,100.0,61
THROUGH_2025_TO_2026,BURST_MECHANISM,Profile_Std_Ticks,AUCTION_CONTEXT,0.009872758131475883,-0.7745966692414835,0.0,100.0,62
THROUGH_2025_TO_2026,BURST_MECHANISM,Delta_Retention_1_3,FLOW_PERSISTENCE,0.00923429611119828,-0.31065294709760827,-0.010055878636108337,100.0,63
THROUGH_2025_TO_2026,BURST_MECHANISM,Pre_Approach_Pause_Seconds,CROSSING_ANATOMY,0.008690151974127787,-0.48164331040176617,-0.006565243843558918,100.0,64
THROUGH_2025_TO_2026,BURST_MECHANISM,ContractsPerSecond,BURST_INTENSITY,0.007922046730614083,0.8082276040096849,-0.005509442765453657,100.0,65
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_Conflict_Segment_Count,FLOW_PERSISTENCE,0.007800754983892494,0.8563488385776752,0.0,100.0,66
THROUGH_2025_TO_2026,BURST_MECHANISM,Profile_Effective_Nodes,AUCTION_CONTEXT,0.007695089948900488,0.447213595499958,0.0,100.0,67
THROUGH_2025_TO_2026,BURST_MECHANISM,Delta3s,BURST_INTENSITY,0.00714043262745813,0.23744539778815602,-0.003100906367617947,100.0,68
THROUGH_2025_TO_2026,BURST_MECHANISM,signed_acceleration_1s,BURST_INTENSITY,0.00705762864353613,-0.2270670698076521,0.0,100.0,69
THROUGH_2025_TO_2026,BURST_MECHANISM,Delta_Retention_3_5,FLOW_PERSISTENCE,0.007000457293001963,-0.47489079557631203,-0.006851275429889984,100.0,70
THROUGH_2025_TO_2026,BURST_MECHANISM,Velocity5s,BURST_INTENSITY,0.006918534980103766,0.36660343101522175,-0.008517281196495165,100.0,71
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_0_1_TicksPerAggressiveContract,FLOW_PERSISTENCE,0.006613201485407363,-0.35636278444485653,-0.0019370998596184626,100.0,72
THROUGH_2025_TO_2026,BURST_MECHANISM,PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_REJECTION,0.006365517282117906,-0.9888264649460885,0.0,100.0,73
THROUGH_2025_TO_2026,BURST_MECHANISM,Velocity3s,BURST_INTENSITY,0.0063635099902972616,0.3327867952819396,0.0,100.0,74
THROUGH_2025_TO_2026,BURST_MECHANISM,acceleration_velocity_ratio,BURST_INTENSITY,0.006112837390588702,0.7074947514454054,0.005369375790049211,100.0,75
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_0_1_GrossAggressive,FLOW_PERSISTENCE,0.005806499379109425,0.7395739969534469,-0.005631830985637096,100.0,76
THROUGH_2025_TO_2026,BURST_MECHANISM,DeltaChangeZScore,BURST_INTENSITY,0.005446228426172611,-0.2719153874092831,0.00032836439287180696,100.0,77
THROUGH_2025_TO_2026,BURST_MECHANISM,signed_delta_change_1s,BURST_INTENSITY,0.005426968440985578,0.5819345614252647,0.0,100.0,78
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_0_1_CounterflowShare,FLOW_PERSISTENCE,0.005345156714989151,-0.3388209782775889,0.007703445422090517,100.0,79
THROUGH_2025_TO_2026,BURST_MECHANISM,PeakPositiveDelta,BURST_INTENSITY,0.00506870165260056,-0.4000389456546768,0.005866756282055968,100.0,80
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_1_3_DirectionalNetDelta,FLOW_PERSISTENCE,0.004718387824243801,0.0023368568540483607,0.0,100.0,81
THROUGH_2025_TO_2026,BURST_MECHANISM,Velocity1s,BURST_INTENSITY,0.004021812964058525,0.8731175955575078,0.0,100.0,82
THROUGH_2025_TO_2026,BURST_MECHANISM,PreBurst_Impulse_Survival_Seconds,BURST_INTENSITY,0.003430421527178315,0.2834714409675329,0.0022130056128360975,100.0,83
THROUGH_2025_TO_2026,BURST_MECHANISM,PreBurst_Path_Efficiency_10s,BURST_INTENSITY,0.0030854672663822567,-0.22935287163239837,0.004022677545722641,100.0,84
THROUGH_2025_TO_2026,BURST_MECHANISM,DeltaChange1s,BURST_INTENSITY,0.00300583484779462,-0.42535557371826366,-0.0010467394869579023,100.0,85
THROUGH_2025_TO_2026,BURST_MECHANISM,DeltaPercentile,BURST_INTENSITY,0.0028137339338848637,0.9001028747788694,-0.004278065561652084,100.0,86
THROUGH_2025_TO_2026,BURST_MECHANISM,PreBurst_Reclaim_Count_10s,ACCEPTANCE_REJECTION,0.002344225115792106,,0.0,100.0,87
THROUGH_2025_TO_2026,BURST_MECHANISM,Delta1s,BURST_INTENSITY,0.0020703910587998213,-0.06757373783994859,0.0,100.0,88
THROUGH_2025_TO_2026,BURST_MECHANISM,profile_confluence_4t,AUCTION_CONTEXT,0.0005860826332929445,-0.10000000000000002,0.0,100.0,89
THROUGH_2025_TO_2026,BURST_MECHANISM,Flow_0_1_DirectionalNetDelta,FLOW_PERSISTENCE,0.00014025431236651178,-0.20253342171157301,0.0002779042820252784,100.0,90
THROUGH_2025_TO_2026,BURST_MECHANISM,PreBurst_Impulse_Decay_Slope_5s,BURST_INTENSITY,0.0,,0.0,100.0,91
THROUGH_2025_TO_2026,BURST_MECHANISM,Acceleration3s,BURST_INTENSITY,0.0,,0.0,100.0,91
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_1_3_CounterflowShare,FLOW_PERSISTENCE,0.4603006977251491,0.6682697062158214,-0.019243224004039827,100.0,1
DISCOVERY_TO_NEW,ALL_CAUSAL,Previous_Delta_AtEntry,BURST_INTENSITY,0.39573296453088475,-0.7062156201334391,-0.26003187606115685,100.0,2
DISCOVERY_TO_NEW,ALL_CAUSAL,mean_trade_size,BURST_INTENSITY,0.18282311776931134,-0.8304347826086955,-0.012562843285218256,100.0,3
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Local_Maxima_Count,AUCTION_CONTEXT,0.16942838704999427,0.8376066529373016,-0.034763032365424495,100.0,4
DISCOVERY_TO_NEW,ALL_CAUSAL,Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_CONTEXT,0.1216377257896063,0.933100563765861,-0.15551062508481736,100.0,5
DISCOVERY_TO_NEW,ALL_CAUSAL,PreEntry_Volume_Climax_Ratio_AtEntry,BURST_INTENSITY,0.11125365667673258,0.8128256968166971,-0.020693969245148866,100.0,6
DISCOVERY_TO_NEW,ALL_CAUSAL,PreEntry_Directional_Efficiency3_AtEntry,BURST_INTENSITY,0.0913453855068849,0.39899875586532874,-0.00587520153228048,100.0,7
DISCOVERY_TO_NEW,ALL_CAUSAL,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_CONTEXT,0.08500848785032547,0.6423622920828237,-0.048076978294189165,100.0,8
DISCOVERY_TO_NEW,ALL_CAUSAL,BuySellRatio,BURST_INTENSITY,0.08299039220352707,-0.8030173283122464,-0.0325765843373822,100.0,9
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_3_5_GrossAggressive,FLOW_PERSISTENCE,0.08243106248702191,0.7884514533724197,0.045323850897964695,100.0,10
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_3_5_CounterflowShare,FLOW_PERSISTENCE,0.07377423621148976,-0.8820314238879934,0.09808092445620195,100.0,11
DISCOVERY_TO_NEW,ALL_CAUSAL,Short_Long_Volatility_Ratio,BURST_INTENSITY,0.07272647157656986,0.7260930937719126,-0.0214664757974859,100.0,12
DISCOVERY_TO_NEW,ALL_CAUSAL,Velocity_Retention_1_3,FLOW_PERSISTENCE,0.0691812657228484,0.8749305692318515,-0.004038031525894492,95.55555555555556,13
DISCOVERY_TO_NEW,ALL_CAUSAL,Previous_Volume_AtEntry,BURST_INTENSITY,0.06662783054347879,-0.6629317868780268,-0.05060428964165985,100.0,14
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_3_5_DirectionalNetDelta,FLOW_PERSISTENCE,0.05407994284014593,0.795707843582987,0.01677270462657756,100.0,15
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta_Change_AtEntry,BURST_INTENSITY,0.05167986958471776,0.6738056027809669,-0.0006742340219536083,100.0,16
DISCOVERY_TO_NEW,ALL_CAUSAL,Realized_Volatility_30s_Ticks,BURST_INTENSITY,0.05157610084845516,0.5967062114558278,0.03347580887468173,100.0,17
DISCOVERY_TO_NEW,ALL_CAUSAL,Pre_Approach_Pause_Seconds,CROSSING_ANATOMY,0.041150572970619304,-0.8900860030316259,-0.009243628980417133,100.0,18
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Excess_Kurtosis,AUCTION_CONTEXT,0.04091008253095047,0.7350208926364542,-0.012452314453266035,100.0,19
DISCOVERY_TO_NEW,ALL_CAUSAL,delta_persistence_3_5,BURST_INTENSITY,0.038136253169045155,0.8907205925787745,0.02580559471705302,100.0,20
DISCOVERY_TO_NEW,ALL_CAUSAL,Pre_Approach_Distance_Ticks,CROSSING_ANATOMY,0.03753967253713391,0.8574921927157109,0.038237285003719416,100.0,21
DISCOVERY_TO_NEW,ALL_CAUSAL,Cumulative_Delta_AtEntry,BURST_INTENSITY,0.034654672045149056,-0.055293772374009634,-0.006958925676998785,100.0,22
DISCOVERY_TO_NEW,ALL_CAUSAL,Prior_Level_Touches_60s,LEVEL_MEMORY,0.03349708499313147,-0.7899362292802419,-0.0034677749307170554,100.0,23
DISCOVERY_TO_NEW,ALL_CAUSAL,Prior_Volume_At_Level_Band_60s,LEVEL_MEMORY,0.03327155507987483,-0.2804047375893209,-0.03464313400547112,100.0,24
DISCOVERY_TO_NEW,ALL_CAUSAL,directional_vwap_distance,AUCTION_CONTEXT,0.03110433984213048,0.7678158452840715,-1.730254262853701e-05,100.0,25
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_1_3_DirectionalNetDelta,FLOW_PERSISTENCE,0.030987569347866346,-0.6227504557118706,-0.0041409923875509284,100.0,26
DISCOVERY_TO_NEW,ALL_CAUSAL,Body_AtEntry,BURST_INTENSITY,0.02930140953678674,0.8727947538114219,-0.003598296811251631,100.0,27
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Normalized_Entropy,AUCTION_CONTEXT,0.02629647887526963,-0.22853941033976968,-0.007556340057046026,100.0,28
DISCOVERY_TO_NEW,ALL_CAUSAL,acceleration_velocity_ratio,BURST_INTENSITY,0.02571362779905181,-0.7204159416628797,-0.006030458807198557,100.0,29
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta10s,BURST_INTENSITY,0.025247243435895822,-0.5943519269526181,0.003072010556680209,100.0,30
DISCOVERY_TO_NEW,ALL_CAUSAL,PeakPositiveDelta,BURST_INTENSITY,0.022595869685099117,-0.7308032491951085,-0.015176436290100093,100.0,31
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta_Retention_1_3,FLOW_PERSISTENCE,0.021851656339435366,-0.8356390597643298,-0.013277538602234908,100.0,32
DISCOVERY_TO_NEW,ALL_CAUSAL,directional_poc_distance,AUCTION_CONTEXT,0.021628495560043454,-0.019485020001055696,0.0008176757083660762,100.0,33
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Concentration,AUCTION_CONTEXT,0.02083103795098599,0.08001251206548629,-0.0012723026607559425,100.0,34
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_OR_Low_Ticks,AUCTION_CONTEXT,0.020541756217431553,0.9404627187980986,0.0019627311256856256,100.0,35
DISCOVERY_TO_NEW,ALL_CAUSAL,Seconds_From_Open_AtEntry,BURST_INTENSITY,0.0194664115526404,0.9138621860647218,-0.020562842486559534,100.0,36
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_VWAP_Ticks,AUCTION_CONTEXT,0.019419077172128544,0.8549300286736732,0.009491472284607245,100.0,37
DISCOVERY_TO_NEW,ALL_CAUSAL,signed_acceleration_1s,BURST_INTENSITY,0.01843897998369013,0.22935201334807878,-0.014479144177167978,100.0,38
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Rotation_Index_10s,BURST_INTENSITY,0.0182999283538565,0.5063105724969684,0.004732036421019884,100.0,39
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Skewness,AUCTION_CONTEXT,0.01803036222487721,0.20240419019777847,0.0,100.0,40
DISCOVERY_TO_NEW,ALL_CAUSAL,delta_persistence_1_3,BURST_INTENSITY,0.017978356105066727,-0.8581840045897187,-0.02374808074798814,100.0,41
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta_AtEntry,BURST_INTENSITY,0.01749402047325209,0.40484048516728977,0.00401784471538732,100.0,42
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_1_3_DirectionalVelocityTPS,FLOW_PERSISTENCE,0.01709510746208016,0.7049666875361147,-0.003132633304665903,100.0,43
DISCOVERY_TO_NEW,ALL_CAUSAL,Pre_Approach_Velocity_TPS,CROSSING_ANATOMY,0.015152346827576314,0.7581032504328479,0.0,100.0,44
DISCOVERY_TO_NEW,ALL_CAUSAL,liquidity_absorption_score,BURST_INTENSITY,0.013386785819942765,-0.7170652270589173,0.0033212326667572617,100.0,45
DISCOVERY_TO_NEW,ALL_CAUSAL,Realized_Volatility_60s_Ticks,BURST_INTENSITY,0.013171481332877346,0.36865401804131925,0.0024420944517619184,100.0,46
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta_Retention_3_5,FLOW_PERSISTENCE,0.012629839933601814,0.724924709212033,-0.005304293308245988,97.77777777777777,47
DISCOVERY_TO_NEW,ALL_CAUSAL,PeakNegativeDelta,BURST_INTENSITY,0.01169056287135833,-0.3541188109012857,0.001301015691349659,100.0,48
DISCOVERY_TO_NEW,ALL_CAUSAL,DeltaPercentile,BURST_INTENSITY,0.011478645541055961,0.7809331927163018,-0.01486844447930569,100.0,49
DISCOVERY_TO_NEW,ALL_CAUSAL,Score_AtEntry,BURST_INTENSITY,0.01136608411962928,-0.7233347648259033,0.0,100.0,50
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Path_Efficiency_10s,BURST_INTENSITY,0.011345737544212671,0.6663121858745861,-0.007324736947619317,100.0,51
DISCOVERY_TO_NEW,ALL_CAUSAL,Velocity5s,BURST_INTENSITY,0.011233908221864186,0.5141627072993735,0.010808383636972018,100.0,52
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_OR_High_Ticks,AUCTION_CONTEXT,0.011219135282947103,0.47142658712363883,0.004034261426391442,100.0,53
DISCOVERY_TO_NEW,ALL_CAUSAL,Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_CONTEXT,0.011045504568070496,0.7889265178412513,-0.0010412504940251338,100.0,54
DISCOVERY_TO_NEW,ALL_CAUSAL,Velocity1s,BURST_INTENSITY,0.010663581250682492,0.6697600334629735,0.0055250709775660845,100.0,55
DISCOVERY_TO_NEW,ALL_CAUSAL,ContractsPerSecond,BURST_INTENSITY,0.010494015103753428,0.8016055564529233,0.0009685572202262956,100.0,56
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_0_1_CounterflowShare,FLOW_PERSISTENCE,0.010374839827781899,0.6492213912848155,-0.0013192408341645076,100.0,57
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Price_Per_Delta_3s,EFFORT_RESULT,0.009302708981964171,0.8422104178655385,0.013887009269552933,100.0,58
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_VAH_Ticks,BURST_INTENSITY,0.008961997774947206,0.05956550289195548,0.0,100.0,59
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_POC_Ticks,AUCTION_CONTEXT,0.008914016153955179,0.7804697838460478,0.0037980080870071648,100.0,60
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_0_1_DirectionalVelocityTPS,FLOW_PERSISTENCE,0.008880449099176731,0.3586037129018706,0.0,100.0,61
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta1s,BURST_INTENSITY,0.008562287249707654,-0.5593828745981059,-0.0039437991848879795,100.0,62
DISCOVERY_TO_NEW,ALL_CAUSAL,burst_efficiency_score,BURST_INTENSITY,0.008031491246379021,-0.10511658194326207,0.002183362953986804,100.0,63
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Std_Ticks,AUCTION_CONTEXT,0.007981372097868882,0.7732040072709258,-0.007566341862005124,100.0,64
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_REJECTION,0.007868504295453597,-0.7496114952960699,0.0,100.0,65
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_VAL_Ticks,BURST_INTENSITY,0.00779430291776459,0.05453393788006742,0.0,100.0,66
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta2s,BURST_INTENSITY,0.007687330205854679,0.12009098073402948,0.0,100.0,67
DISCOVERY_TO_NEW,ALL_CAUSAL,DeltaChangeZScore,BURST_INTENSITY,0.007628418465397764,-0.8452786117836817,-0.005884852715996543,100.0,68
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_LVN_Ticks,BURST_INTENSITY,0.007205035917314864,0.6821696409156044,0.0,100.0,69
DISCOVERY_TO_NEW,ALL_CAUSAL,absorption_pressure_1s,BURST_INTENSITY,0.007163542719366972,-0.16212531618984044,0.004103292396980105,100.0,70
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Local_Entropy_10s,BURST_INTENSITY,0.007099562232099273,0.13201816835613223,-0.004882977529514809,100.0,71
DISCOVERY_TO_NEW,ALL_CAUSAL,Directional_OR_Extension_Ticks_AtEntry,AUCTION_CONTEXT,0.00692578495747421,-0.4133713009648589,0.010016735060537504,100.0,72
DISCOVERY_TO_NEW,ALL_CAUSAL,Signed_Previous_Delta_Share_AtEntry,BURST_INTENSITY,0.006830614256578215,-0.3251250728974291,-0.007159569823401966,100.0,73
DISCOVERY_TO_NEW,ALL_CAUSAL,range,BURST_INTENSITY,0.00664732394916348,0.7924272249516974,-0.0069110231440425735,100.0,74
DISCOVERY_TO_NEW,ALL_CAUSAL,PreEntry_Directional_Delta_Share3_AtEntry,BURST_INTENSITY,0.006553897098050828,0.7771687933621175,0.0,100.0,75
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_3_5_DirectionalVelocityTPS,FLOW_PERSISTENCE,0.006086660374145126,-0.3420354789592161,0.0,100.0,76
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_1_3_GrossAggressive,FLOW_PERSISTENCE,0.005745416211608042,0.7445393900071755,0.0040004733334096185,100.0,77
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_0_1_GrossAggressive,FLOW_PERSISTENCE,0.005477784393859043,0.24033261355080876,0.0,100.0,78
DISCOVERY_TO_NEW,ALL_CAUSAL,PreEntry_Range_Compression3_AtEntry,BURST_INTENSITY,0.004960451813679766,0.15739890233565942,0.0,100.0,79
DISCOVERY_TO_NEW,ALL_CAUSAL,Volume_AtEntry,BURST_INTENSITY,0.004845694685246124,-0.018860129922427124,-0.010291077469983123,100.0,80
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Position_Percentile,AUCTION_CONTEXT,0.004836927194161691,-0.6084760058507394,0.0,100.0,81
DISCOVERY_TO_NEW,ALL_CAUSAL,Profile_Effective_Nodes,AUCTION_CONTEXT,0.004719014238376325,0.7552974275357799,0.0,100.0,82
DISCOVERY_TO_NEW,ALL_CAUSAL,Velocity3s,BURST_INTENSITY,0.004715920821174015,0.818452425703086,0.011293514315962604,100.0,83
DISCOVERY_TO_NEW,ALL_CAUSAL,delta_share_of_volume,BURST_INTENSITY,0.004636840340052696,-0.4841134435277428,0.0,100.0,84
DISCOVERY_TO_NEW,ALL_CAUSAL,Prior_Full_Crosses_60s,LEVEL_MEMORY,0.004593594015897282,-0.675735568616618,-0.0022794530882405423,100.0,85
DISCOVERY_TO_NEW,ALL_CAUSAL,TradesPerSecond,BURST_INTENSITY,0.0045789539662604,-0.07989485921641311,-0.006620163358763658,100.0,86
DISCOVERY_TO_NEW,ALL_CAUSAL,TicksPerSecond,BURST_INTENSITY,0.004487796649932271,0.6132183027724274,0.0015514540367651173,100.0,87
DISCOVERY_TO_NEW,ALL_CAUSAL,signed_delta_1s,BURST_INTENSITY,0.004480050754865538,0.6217453446372017,0.0,100.0,88
DISCOVERY_TO_NEW,ALL_CAUSAL,price_impact_per_100_contracts,BURST_INTENSITY,0.0036112514391165892,0.23216850578690706,0.0,100.0,89
DISCOVERY_TO_NEW,ALL_CAUSAL,BreakOut_TICKS_PER_SEC_AtEntry,BURST_INTENSITY,0.003441763778756252,0.4674690548174112,-0.0009525211222590744,100.0,90
DISCOVERY_TO_NEW,ALL_CAUSAL,signed_delta_change_1s,BURST_INTENSITY,0.0033744368017773084,-0.304303973649412,0.0022071151716935374,100.0,91
DISCOVERY_TO_NEW,ALL_CAUSAL,OR_WidthTicks,AUCTION_CONTEXT,0.0031977574084773187,0.11306081078778524,0.0,100.0,92
DISCOVERY_TO_NEW,ALL_CAUSAL,Buy_Imbalance_Count_AtEntry,BURST_INTENSITY,0.0031869139354472327,-0.44378470861623326,-0.005099700715486353,100.0,93
DISCOVERY_TO_NEW,ALL_CAUSAL,signed_velocity_1s,BURST_INTENSITY,0.0031269191557534277,-0.5229253351917741,0.0,100.0,94
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Price_Per_Volume_3s,EFFORT_RESULT,0.0029683322366956446,0.21101974987493916,-0.0032125197730904533,100.0,95
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta3s,BURST_INTENSITY,0.0029428166107284956,-0.07944298543462787,-0.001669144744510717,100.0,96
DISCOVERY_TO_NEW,ALL_CAUSAL,Delta5s,BURST_INTENSITY,0.002921085889799384,-0.31110143320805017,0.0,100.0,97
DISCOVERY_TO_NEW,ALL_CAUSAL,Acceleration3s,BURST_INTENSITY,0.002765241824113681,0.8504983536594024,0.0010206463640285025,100.0,98
DISCOVERY_TO_NEW,ALL_CAUSAL,DeltaChange1s,BURST_INTENSITY,0.0022750767938497698,-0.07966843265481927,0.0,100.0,99
DISCOVERY_TO_NEW,ALL_CAUSAL,Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_CONTEXT,0.002260133572600271,-0.03475591663288636,0.0,100.0,100
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Impulse_Decay_Slope_5s,BURST_INTENSITY,0.001642237218935168,0.3030559318054817,0.0,100.0,101
DISCOVERY_TO_NEW,ALL_CAUSAL,Dist_HVN_Ticks,BURST_INTENSITY,0.0014504800804208437,-0.003274202767478965,0.0,100.0,102
DISCOVERY_TO_NEW,ALL_CAUSAL,Signed_Delta_Share_AtEntry,BURST_INTENSITY,0.0012021094598835347,-0.17832180304044723,0.0,100.0,103
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Reclaim_Count_10s,ACCEPTANCE_REJECTION,0.0011685115239975057,-0.4370660304998194,0.00020861092541673881,100.0,104
DISCOVERY_TO_NEW,ALL_CAUSAL,Velocity_Retention_3_5,FLOW_PERSISTENCE,0.0006824567087478196,0.231374139032947,-0.000902809569257861,88.88888888888889,105
DISCOVERY_TO_NEW,ALL_CAUSAL,Sell_Imbalance_Count_AtEntry,BURST_INTENSITY,0.00041751433421853307,-0.05186431873866296,0.0,100.0,106
DISCOVERY_TO_NEW,ALL_CAUSAL,CumulativeDeltaWindow,BURST_INTENSITY,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,PreBurst_Impulse_Survival_Seconds,BURST_INTENSITY,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,AUCTION_CONTEXT,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Body_OR_Ratio_AtEntry,AUCTION_CONTEXT,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,profile_confluence_4t,AUCTION_CONTEXT,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Acceleration1s,BURST_INTENSITY,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Realized_Volatility_10s_Ticks,BURST_INTENSITY,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,signed_velocity_3s,BURST_INTENSITY,0.0,,0.0,100.0,107
