debug_type,status,source_file,raw_rows,accepted_rows,dropped_rows,granularity,first_timestamp_et,last_timestamp_et,off_tick_price_rows,has_bid_ask,has_ohlc,has_big_trade_field,has_iceberg_field,has_absorption_field,date,profile,candidate_type,price,price_bin,volume,reason,left_neighbor_mean,right_neighbor_mean,volume_multiple_of_neighbors,width_ticks,low_price,high_price,prominence,hvn_id,weaker_neighbor_mean,volume_percent_of_neighbors,depth,volume_percent_of_poc
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30424.5,121698.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,28.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30424.75,121699.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,28.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30425.0,121700.0,57.0,QUALIFIED,0.0,0.0,,1.0,30425.0,30425.0,1.0,CONTEXT_0830_0930_HVN_106,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30425.25,121701.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,28.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30425.5,121702.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,28.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30425.75,121703.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,25.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30426.0,121704.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,25.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30426.25,121705.0,51.0,QUALIFIED,0.0,0.0,,1.0,30426.25,30426.25,1.0,CONTEXT_0830_0930_HVN_107,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30426.5,121706.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,25.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30426.75,121707.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,25.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30427.0,121708.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,20.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30427.25,121709.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,20.0,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30427.5,121710.0,40.0,QUALIFIED,0.0,0.0,,1.0,30427.5,30427.5,1.0,CONTEXT_0830_0930_HVN_108,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30427.75,121711.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,20.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30428.0,121712.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,20.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30428.25,121713.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,41.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30428.5,121714.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,41.0,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30428.75,121715.0,82.0,QUALIFIED,0.0,0.0,,1.0,30428.75,30428.75,1.0,CONTEXT_0830_0930_HVN_109,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30429.0,121716.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,41.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30429.25,121717.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,41.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30429.5,121718.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,54.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30429.75,121719.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,54.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30430.0,121720.0,109.0,QUALIFIED,0.0,0.0,,1.0,30430.0,30430.0,1.0,CONTEXT_0830_0930_HVN_110,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30430.25,121721.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,54.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30430.5,121722.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,54.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30430.75,121723.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,64.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30431.0,121724.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,64.0,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30431.25,121725.0,128.0,QUALIFIED,0.0,0.0,,1.0,30431.25,30431.25,1.0,CONTEXT_0830_0930_HVN_111,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30431.5,121726.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,64.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30431.75,121727.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,64.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30432.0,121728.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,31.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30432.25,121729.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,31.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30432.5,121730.0,63.0,QUALIFIED,0.0,0.0,,1.0,30432.5,30432.5,1.0,CONTEXT_0830_0930_HVN_112,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30432.75,121731.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,31.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30433.0,121732.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,31.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30433.25,121733.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,70.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30433.5,121734.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,70.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30433.75,121735.0,141.0,QUALIFIED,0.0,0.0,,1.0,30433.75,30433.75,1.0,CONTEXT_0830_0930_HVN_113,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30434.0,121736.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,70.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30434.25,121737.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,70.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30434.5,121738.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,94.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30434.75,121739.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,94.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30435.0,121740.0,189.0,QUALIFIED,0.0,0.0,,1.0,30435.0,30435.0,1.0,CONTEXT_0830_0930_HVN_114,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30435.25,121741.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,94.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30435.5,121742.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,94.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30435.75,121743.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,135.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30436.0,121744.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,135.0,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30436.25,121745.0,270.0,QUALIFIED,0.0,0.0,,1.0,30436.25,30436.25,1.0,CONTEXT_0830_0930_HVN_115,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30436.5,121746.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,135.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30436.75,121747.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,135.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30437.0,121748.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,154.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30437.25,121749.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,154.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30437.5,121750.0,309.0,QUALIFIED,0.0,0.0,,1.0,30437.5,30437.5,1.0,CONTEXT_0830_0930_HVN_116,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30437.75,121751.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,154.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30438.0,121752.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,154.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30438.25,121753.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,127.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30438.5,121754.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,127.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30438.75,121755.0,255.0,QUALIFIED,0.0,0.0,,1.0,30438.75,30438.75,1.0,CONTEXT_0830_0930_HVN_117,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30439.0,121756.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,127.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30439.25,121757.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,127.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30439.5,121758.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,111.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30439.75,121759.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,111.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30440.0,121760.0,223.0,QUALIFIED,0.0,0.0,,1.0,30440.0,30440.0,1.0,CONTEXT_0830_0930_HVN_118,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30440.25,121761.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,111.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30440.5,121762.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,111.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30440.75,121763.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,134.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30441.0,121764.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,134.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30441.25,121765.0,269.0,QUALIFIED,0.0,0.0,,1.0,30441.25,30441.25,1.0,CONTEXT_0830_0930_HVN_119,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30441.5,121766.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,134.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30441.75,121767.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,134.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30442.0,121768.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,155.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30442.25,121769.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,155.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30442.5,121770.0,311.0,QUALIFIED,0.0,0.0,,1.0,30442.5,30442.5,1.0,CONTEXT_0830_0930_HVN_120,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30442.75,121771.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,155.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30443.0,121772.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,155.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30443.25,121773.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,165.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30443.5,121774.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,165.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30443.75,121775.0,331.0,QUALIFIED,0.0,0.0,,1.0,30443.75,30443.75,1.0,CONTEXT_0830_0930_HVN_121,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30444.0,121776.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,165.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30444.25,121777.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,165.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30444.5,121778.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,198.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30444.75,121779.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,198.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30445.0,121780.0,397.0,QUALIFIED,0.0,0.0,,1.0,30445.0,30445.0,1.0,CONTEXT_0830_0930_HVN_122,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30445.25,121781.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,198.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30445.5,121782.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,198.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30445.75,121783.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,158.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30446.0,121784.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,158.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30446.25,121785.0,317.0,QUALIFIED,0.0,0.0,,1.0,30446.25,30446.25,1.0,CONTEXT_0830_0930_HVN_123,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30446.5,121786.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,158.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30446.75,121787.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,158.5,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30447.0,121788.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,124.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30447.25,121789.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,124.0,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30447.5,121790.0,248.0,QUALIFIED,0.0,0.0,,1.0,30447.5,30447.5,1.0,CONTEXT_0830_0930_HVN_124,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30447.75,121791.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,124.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30448.0,121792.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,124.0,0.0,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30448.25,121793.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,202.5,0.0,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30448.5,121794.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,0.0,202.5,0.0,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30448.75,121795.0,405.0,QUALIFIED,0.0,0.0,,1.0,30448.75,30448.75,1.0,CONTEXT_0830_0930_HVN_125,,,,
,REJECTED,,,,,,,,,,,,,,2026-06-01,CONTEXT_0830_0930,HVN,30449.0,121796.0,0.0,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE|BELOW_MIN_HVN_VOLUME,202.5,0.0,0.0,,,,,,,,,
