BurstId,fecha,year,era,BurstSide,ExecutionSide,family,target,Acceleration1s,Acceleration3s,Body_AtEntry,Body_OR_Ratio_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,BuySellRatio,Buy_Imbalance_Count_AtEntry,ContractsPerSecond,CumulativeDeltaWindow,Cumulative_Delta_AtEntry,Delta10s,Delta1s,Delta2s,Delta3s,Delta5s,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,Delta_AtEntry,Delta_Change_AtEntry,Delta_Retention_1_3,Delta_Retention_3_5,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Dist_HVN_Ticks,Dist_LVN_Ticks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_VWAP_Ticks,Flow_0_1_CounterflowShare,Flow_0_1_DirectionalNetDelta,Flow_0_1_DirectionalVelocityTPS,Flow_0_1_GrossAggressive,Flow_0_1_TicksPerAggressiveContract,Flow_1_3_CounterflowShare,Flow_1_3_DirectionalNetDelta,Flow_1_3_DirectionalVelocityTPS,Flow_1_3_GrossAggressive,Flow_3_5_CounterflowShare,Flow_3_5_DirectionalNetDelta,Flow_3_5_DirectionalVelocityTPS,Flow_3_5_GrossAggressive,Flow_Aligned_Segment_Count,Flow_Conflict_Segment_Count,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,OR_WidthTicks,PeakNegativeDelta,PeakPositiveDelta,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Impulse_Decay_Slope_5s,PreBurst_Impulse_Survival_Seconds,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Pre_Approach_Distance_Ticks,Pre_Approach_Pause_Seconds,Pre_Approach_Velocity_TPS,Previous_Delta_AtEntry,Previous_Volume_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,Prior_Full_Crosses_60s,Prior_Level_Touches_60s,Prior_Volume_At_Level_Band_60s,Profile_Concentration,Profile_Effective_Nodes,Profile_Excess_Kurtosis,Profile_Local_Maxima_Count,Profile_Normalized_Entropy,Profile_Position_Percentile,Profile_Skewness,Profile_Std_Ticks,Realized_Volatility_10s_Ticks,Realized_Volatility_30s_Ticks,Realized_Volatility_60s_Ticks,Score_AtEntry,Seconds_From_Open_AtEntry,Sell_Imbalance_Count_AtEntry,Short_Long_Volatility_Ratio,Signal_To_Entry_Latency_Milliseconds,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,TicksPerSecond,TradesPerSecond,Velocity1s,Velocity3s,Velocity5s,Velocity_Retention_1_3,Velocity_Retention_3_5,Volume_AtEntry,absorption_pressure_1s,acceleration_velocity_ratio,burst_efficiency_score,delta_persistence_1_3,delta_persistence_3_5,delta_share_of_volume,directional_poc_distance,directional_vwap_distance,liquidity_absorption_score,mean_trade_size,price_impact_per_100_contracts,profile_confluence_4t,range,signed_acceleration_1s,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s
LB_20230522_093356_BUY_0001,2023-05-22,2023,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,2,0.666666666666667,45,0.64,0.79,2.226415094339623,2,342,181,-2076,331,130,156,181,253,104,4.542580197052407,1.0,587,551,0.392307692307692,1.411764705882353,-115,-77.83,0,-1,9.0,23.0,13,10,18,13.980175282373342,0.309941520467836,130,2,342,0.005847953216374,0.367875647668394,51,0.5,193,0.295454545454545,72,1.0,176,3,0,0.0,45,0,14.0,-6,130,1.0,0.0,1,0.0,1.0,0.016574585635359,0.005607476635514,0,0.0,0.02,0.05,0.81,0.7,-4,2,1.0,36,3878,56.67,42,3,32,1607,0.114824014622487,16.7967652400668,0.552543221029029,6,0.876450809577718,0.999765665276281,0.475185771656773,4.478098186305456,3.74165738677394,5.19615242270663,6.557438524302,11,237.0659,0,1.397672483843414,65.92,-0.18,-0.01,2,305,2,1.0,1.0,0.25,2.0,3303,65.0,1.0,0.0153846153846153,0.4641025641025641,0.8386740331491712,0.3801169590643274,13.0,13.980175282373342,52.0,1.121311475409836,0.5847953216374269,2,70,2.0,130.0,104.0,2.0,1.0
LB_20230526_093357_BUY_0001,2023-05-26,2023,DISCOVERY_2022_2024,BUY,SELL,A_TRUE_ABSORPTION,1,0,0.0,60,1.0,1.03,2.66,5,366,269,1393,452,166,224,269,294,108,4.68817639981748,1.0,677,753,0.620481927710843,0.242718446601942,-120,-166.96,0,-1,12.0,24.0,13,11,21,14.308662613981763,0.273224043715847,166,1,366,0.002732240437158,0.337539432176656,103,1.0,317,0.426900584795322,25,1.0,171,3,0,0.0,60,2,12.0,-11,166,1.0,0.0,5,0.543564443199596,0.75,0.011152416356877,0.004392386530015,0,0.285714285714286,0.02,0.0,0.89,0.89,-7,0,1.0,-76,2870,53.33,40,7,44,1962,0.09468085106383,18.5304401471181,0.353258503853742,6,0.896049199022628,0.992857142857143,0.784012259526191,5.430370329876712,2.82842712474619,4.69041575982343,6.40312423743285,11,238.0206,0,1.082003561600918,20.6,-0.18,0.03,1,310,1,1.0,1.0,1.0,1.0,3677,166.0,0.0,0.0060240963855421,0.5401606425702812,0.6557620817843867,0.453551912568306,13.0,14.308662613981763,149.4,1.1806451612903226,0.273224043715847,2,60,0.0,166.0,108.0,1.0,1.0
LB_20230613_093139_SELL_0001,2023-06-13,2023,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,1,-0.666666666666667,30,0.3,0.75,0.141975308641975,0,185,-165,37,-268,-139,-166,-165,-156,-112,-2.977203989275192,0.98989898989899,-218,-434,0.18705035971223,-0.346153846153846,-125,28.98,-2,1,-25.0,-5.0,-18,-21,-10,-13.98160046728972,0.124324324324324,139,1,185,0.005405405405405,0.39344262295082,26,2.0,122,0.523809523809524,-9,-1.5,189,2,0,0.0,25,0,20.0,-139,16,1.0,0.9,3,0.91829583405449,0.384615384615385,0.03030303030303,0.01628664495114,1,0.375,0.0,0.0,0.52,0.0,-3,0,0.4,216,6572,51.67,38,3,13,1505,0.09832554517134,20.4340866757413,-0.29355699290568,7,0.915459273188903,0.006522585669782,-0.427130817319441,5.45638614606344,4.58257569495584,7.93725393319377,11.8321595661992,9,100.044,1,0.948683298050516,43.99,-0.06,0.03,-1,173,-1,-1.666666666666667,-0.4,2.0,-0.75,3732,139.0,-1.0,0.0071942446043165,0.39568345323741,0.5672727272727273,0.7513513513513513,18.0,13.98160046728972,125.1,1.069364161849711,0.5405405405405406,2,100,-1.0,139.0,112.0,1.0,1.666666666666667
LB_20230622_093240_BUY_0001,2023-06-22,2023,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,1,0.0,25,0.29,0.61,3.169230769230769,1,271,171,-1009,255,141,177,171,188,105,2.675621753244732,0.9875,140,8,0.212765957446809,0.566666666666667,-140,-21.88,0,1,11.0,28.0,18,5,19,13.581827530483324,0.239852398523985,141,2,271,0.007380073800738,0.358490566037736,30,1.0,106,0.41747572815534,17,1.0,103,3,0,1.0,55,1,17.0,-6,141,1.0,0.3,4,0.0,1.0,0.023391812865497,0.010610079575597,0,0.0,-0.02,-0.71,0.82,0.0,-5,1,1.2,132,5304,70.0,52,4,23,1342,0.067797855149111,25.0442494541081,-0.754052969300851,7,0.946914829416088,0.994050242397532,-0.047356759488105,6.517113925568328,4.89897948556636,7.61577310586391,12.4096736459909,11,161.0304,0,0.966987556830453,30.43,-0.06,-0.02,2,219,2,1.333333333333333,1.2,0.5,1.0,2468,70.5,0.5,0.0141843971631205,0.4042553191489361,0.6596491228070176,0.5202952029520295,18.0,13.581827530483324,56.400000000000006,1.2374429223744292,0.7380073800738007,2,85,1.0,141.0,105.0,2.0,1.333333333333333
LB_20230623_093159_BUY_0001,2023-06-23,2023,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,-1,0.0,0,0.0,0.0,4.571428571428571,0,234,170,-1644,200,150,171,170,164,129,4.941094402083296,1.0,4,-101,0.133333333333333,-0.3,-95,152.45,3,-1,1.0,19.0,14,7,16,10.495059802392095,0.179487179487179,150,1,234,0.004273504273504,0.420634920634921,20,1.0,126,0.541666666666667,-6,0.0,72,2,0,1.0,5,1,18.0,-4,150,0.4,0.5,2,0.863120568566631,0.555555555555556,0.017647058823529,0.008333333333333,0,0.5,-0.02,-0.45,0.81,0.0,2,1,0.6,105,4549,73.33,53,1,4,447,0.104732189287572,18.0779568351239,-0.638317407327592,5,0.923201620645826,0.993239729589184,0.208634153163491,4.75950498591316,3.60555127546399,6.78232998312527,11.2694276695846,5,120.009,0,0.783692049434254,9.04,-0.4,-0.02,1,175,1,1.0,0.6,1.0,0.0,10,150.0,-1.0,0.0066666666666666,0.3777777777777777,0.5788235294117647,0.6410256410256411,14.0,10.495059802392095,135.0,1.3371428571428572,0.4273504273504273,2,90,-1.0,150.0,129.0,1.0,1.0
LB_20230630_093123_BUY_0001,2023-06-30,2023,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,3,1.333333333333333,15,0.23,0.62,6.0,2,266,212,2039,211,190,196,212,209,184,7.853069759318624,1.0,396,368,0.115789473684211,-0.136363636363636,-80,-225.57,0,1,3.0,16.0,9,5,12,8.880450759431652,0.142857142857143,190,4,266,0.015037593984962,0.355263157894737,22,1.5,76,0.52,-3,-0.5,75,2,0,0.0,15,0,13.0,-18,190,0.2,1.1,3,0.954434002924965,0.4,0.033018867924528,0.02046783625731,0,0.428571428571429,0.0,0.0,0.77,0.0,3,1,1.2,28,4386,50.0,40,1,4,435,0.14192389351625,12.9565597690522,-0.502276806374772,5,0.886253541181769,0.999183406826719,0.134592366901568,3.303982076124304,6.08276253029822,7.81024967590665,10.770329614269,11,84.0871,0,1.383399112132242,87.13,-0.23,-0.01,4,142,4,2.333333333333333,1.2,0.375,-0.333333333333333,1740,47.5,0.75,0.0210526315789473,0.3719298245614035,0.5915094339622642,0.7142857142857143,9.0,8.880450759431652,28.5,1.8732394366197185,1.5037593984962403,2,65,3.0,190.0,184.0,4.0,2.333333333333333
LB_20230718_093258_SELL_0002,2023-07-18,2023,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-3,-0.666666666666667,40,0.38,0.68,0.432748538011696,0,490,-230,-239,-302,-194,-193,-230,-329,-195,-5.825169129926562,1.0,-373,-364,0.185567010309278,2.75,-145,-142.78,0,-1,-29.0,-8.0,-10,-19,-8,-12.802306029305788,0.302040816326531,194,3,490,0.006122448979592,0.383116883116883,36,0.5,154,0.296296296296296,99,1.5,243,3,0,0.0,40,1,21.0,-194,25,1.0,0.1,1,0.721928094887362,0.555555555555556,0.017391304347826,0.006211180124224,0,0.25,0.0,0.45,0.6,0.0,-2,0,1.2,-9,3299,63.33,53,7,24,1128,0.073824965970054,23.3843380840157,-0.130347298535728,8,0.909494137472712,0.030827127872528,0.120072779197536,6.042811033308144,4.35889894354067,6.16441400296898,10.2469507659596,11,179.0576,1,1.041976144503454,57.62,-0.11,0.0,-3,428,-3,-1.0,-1.2,0.166666666666667,3.0,3485,64.66666666666667,1.0,0.0154639175257731,0.3951890034364261,0.8582608695652174,0.3959183673469387,10.0,12.802306029305788,45.266666666666666,1.144859813084112,0.6122448979591837,2,105,3.0,194.0,195.0,3.0,1.0
LB_20230720_093345_SELL_0001,2023-07-20,2023,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,-5,-1.333333333333333,0,0.0,0.0,0.488063660477454,0,561,-199,-2793,-268,-193,-182,-199,-158,-204,-5.485956408240692,1.0,-365,-654,0.031088082901554,-6.833333333333333,80,87.05,-2,3,16.0,31.0,-2,-8,20,10.12554895375872,0.327985739750446,193,4,561,0.007130124777184,0.475806451612903,6,-1.0,124,0.632258064516129,-41,-1.0,155,1,1,1.0,80,1,15.0,-193,34,0.0,1.1,1,1.0,0.4,0.010050251256281,0.002919708029197,0,0.4,0.07,0.74,1.2,0.99,31,1,0.0,289,4707,90.0,66,0,0,0,0.052957892017567,33.0197028939736,-1.513879564158797,8,0.93563765603711,0.698940842159649,0.029003615963658,11.61457345362072,4.89897948556636,7.87400787401181,10.3923048454133,9,226.0407,1,1.154700538379248,40.71,-0.09,0.06,-4,441,-4,-0.666666666666667,0.0,-0.25,-1.0,4217,48.25,1.25,0.0207253886010362,0.3436960276338515,0.4763819095477387,0.3440285204991087,2.0,-10.12554895375872,28.95,1.272108843537415,0.7130124777183601,3,75,5.0,193.0,204.0,4.0,0.666666666666667
LB_20230727_093300_BUY_0001,2023-07-27,2023,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,2,0.666666666666667,10,0.13,9.18,3.0,2,588,309,3518,306,294,293,309,319,295,8.10638059439162,1.0,303,-178,0.051020408163265,0.666666666666667,-100,-225.68,0,1,5.0,20.0,13,8,19,12.2935532421924,0.25,294,2,588,0.003401360544218,0.43801652892562,15,0.5,121,0.465753424657534,10,-0.5,146,2,1,0.5,25,1,15.0,-15,294,1.0,0.6,1,0.811278124459133,0.4,0.009708737864078,0.004231311706629,0,0.666666666666667,-0.05,-0.59,0.93,1.06,-3,1,0.4,481,4809,70.0,53,1,11,1150,0.099586103097956,20.1164760303698,-0.499362664720329,6,0.932480575704834,0.998683055311677,0.330053019365669,5.296660660486496,2.64575131106459,6.557438524302,9.9498743710662,10,181.0892,1,0.651338947278929,89.17,-0.5,-0.1,2,426,2,1.0,0.4,0.25,-1.0,609,147.0,1.0,0.0068027210884353,0.3503401360544217,0.6194174757281553,0.5,13.0,12.2935532421924,117.6,1.380281690140845,0.3401360544217687,2,75,2.0,294.0,295.0,2.0,1.0
LB_20230808_093726_SELL_0001,2023-08-08,2023,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,1,-0.333333333333333,15,0.14,0.55,0.165289256198347,0,282,-183,-515,-181,-202,-233,-183,-194,-171,-6.932746152724762,1.0,-300,-207,-0.094059405940594,0.578947368421053,-120,-139.74,-2,1,-24.0,-3.0,-10,-14,-5,-10.258989657915672,0.141843971631206,202,2,282,0.00709219858156,0.577235772357724,-19,1.0,123,0.422535211267606,11,1.0,71,2,1,0.0,15,2,21.0,-202,50,0.4,0.6,2,0.91829583405449,0.555555555555556,0.021857923497268,0.009876543209877,0,0.8,0.01,0.06,0.57,1.17,3,0,1.2,-93,2919,60.0,56,3,17,1136,0.107875894988067,17.5106761599873,-0.07282531858853,4,0.8786758549942,0.007040572792363,0.202092847723062,4.344643087935736,4.12310562561766,6.32455532033676,9.48683298050514,11,447.0587,2,1.064581294844753,58.67,-0.19,-0.03,-2,201,-2,-1.333333333333333,-1.0,0.5,1.0,1590,101.0,-0.5,0.0099009900990099,0.3019801980198019,0.6360655737704918,0.7163120567375887,10.0,10.258989657915672,80.80000000000001,1.4029850746268655,0.7092198581560284,2,105,-1.0,202.0,171.0,2.0,1.333333333333333
LB_20230824_093139_SELL_0001,2023-08-24,2023,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-4,-1.0,25,0.19,0.62,0.367132867132867,0,391,-162,-4658,-255,-181,-180,-162,-225,-182,-3.660932110891084,1.0,-372,91,-0.104972375690608,3.315789473684211,-160,-252.37,-4,2,-32.0,-6.0,-9,-21,0,-13.82028035959165,0.268542199488491,181,3,391,0.0076726342711,0.535580524344569,-19,-1.0,267,0.363636363636364,63,0.5,231,2,0,0.0,30,0,26.0,-181,18,1.0,0.3,1,0.863120568566631,0.666666666666667,0.006172839506173,0.001519756838906,0,0.5,0.0,0.0,0.51,0.0,-3,1,0.6,-463,8849,66.67,58,7,27,2897,0.107115648331556,26.1776291578271,-1.099296890190266,7,0.918308177040977,0.021636446746915,0.397529540211753,8.445598293336,3.87298334620742,7.54983443527075,9.9498743710662,10,100.0655,0,0.953462589245592,65.52,-0.09,-0.05,-3,326,-3,-0.666666666666667,-0.6,-0.333333333333333,0.5,4278,60.333333333333336,1.3333333333333333,0.0165745856353591,0.2983425414364641,0.8333333333333334,0.4629156010230179,9.0,13.82028035959165,42.23333333333333,1.1993865030674846,0.7672634271099744,3,130,4.0,181.0,182.0,3.0,0.666666666666667
LB_20230825_093257_BUY_0001,2023-08-25,2023,DISCOVERY_2022_2024,BUY,SELL,A_TRUE_ABSORPTION,1,0,0.333333333333333,30,0.23,0.52,2.549019607843137,2,362,162,2286,245,158,160,162,168,156,4.872899967548059,1.0,503,427,0.025316455696203,1.5,-165,-238.96,1,-1,7.0,33.0,10,4,21,14.460877099440149,0.281767955801105,158,1,362,0.002762430939227,0.475,4,1.0,80,0.484375,6,0.0,192,2,0,0.0,35,1,26.0,-21,158,1.0,0.1,2,0.591672778582328,0.444444444444444,0.018518518518519,0.006787330316742,0,0.166666666666667,-0.02,0.44,0.69,0.0,-5,2,0.4,76,4804,90.0,63,1,7,507,0.067915222607305,28.9958742689783,-0.925019724708797,8,0.947067205529264,0.999666755531858,-0.265194110496585,7.885925367732688,3.60555127546399,7.74596669241483,10.770329614269,11,178.084,0,0.820008410385801,84.01,-0.13,-0.02,1,196,1,0.666666666666667,0.6,1.0,0.0,3891,158.0,0.0,0.0063291139240506,0.3417721518987341,0.6222222222222222,0.43646408839779,10.0,14.460877099440149,142.20000000000002,1.846938775510204,0.2762430939226519,3,130,0.0,158.0,156.0,1.0,0.666666666666667
LB_20230829_093105_SELL_0001,2023-08-29,2023,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,-4,-1.0,5,0.08,0.82,0.231111111111111,0,277,-178,-989,-285,-173,-168,-178,-214,-178,-4.406511225299119,1.0,-261,-634,0.028901734104046,7.2,-65,-70.42,1,0,-13.0,0.0,-6,-10,-2,-6.451211380306735,0.187725631768953,173,2,277,0.007220216606498,0.462686567164179,5,0.0,67,0.333333333333333,36,0.5,108,2,0,0.0,0,0,13.0,-173,8,0.2,0.3,1,0.650022421648354,0.875,0.01685393258427,0.008720930232558,0,0.4,0.0,0.0,0.59,0.0,4,1,0.8,373,3895,38.33,31,1,2,428,0.112024894420982,13.7808085583259,-0.594960862149169,4,0.907591534866986,0.057123805290064,0.001489483275625,3.821013275746248,3.74165738677394,7.28010988928052,9.8488578017961,9,66.0651,1,0.930580131661588,65.13,-0.43,0.1,-3,241,-3,-1.0,-0.8,0.0,,607,57.66666666666666,1.3333333333333333,0.0173410404624277,0.3429672447013487,0.7213483146067415,0.6245487364620939,6.0,6.451211380306735,40.36666666666666,1.1493775933609958,1.083032490974729,3,65,4.0,173.0,178.0,3.0,1.0
LB_20230831_093357_BUY_0001,2023-08-31,2023,DISCOVERY_2022_2024,BUY,SELL,A_TRUE_ABSORPTION,1,2,1.333333333333333,65,0.52,1.12,3.754385964912281,6,271,180,244,241,157,202,180,195,112,3.698944087761485,1.0,921,817,0.146496815286624,0.652173913043478,-255,-189.23,0,1,26.0,51.0,16,5,32,21.706876143333687,0.210332103321033,157,3,271,0.011070110701107,0.43979057591623,23,0.0,191,0.450980392156863,15,0.0,153,1,0,1.0,130,1,25.0,-22,157,1.0,0.6,2,0.863120568566631,0.666666666666667,0.016666666666667,0.006493506493506,0,0.333333333333333,-0.05,-0.38,0.76,0.75,-23,1,0.6,104,4078,95.0,65,0,0,0,0.056978370816744,36.2527342250625,-0.681322426773452,13,0.908704970151413,1.0,-0.299411592627541,11.08650688686896,3.87298334620742,7.74596669241483,10.816653826392,11,238.0496,0,0.877058019307027,49.56,-0.19,-0.03,3,210,3,1.0,0.6,0.0,,4901,52.333333333333336,0.6666666666666666,0.019108280254777,0.3821656050955414,0.65,0.5793357933579336,16.0,21.706876143333687,36.63333333333333,1.2904761904761906,1.1070110701107012,2,125,2.0,157.0,112.0,3.0,1.0
LB_20230907_093117_SELL_0001,2023-09-07,2023,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,1,-0.333333333333333,10,0.13,0.55,0.303030303030303,0,258,-183,-2812,-180,-138,-185,-183,-178,-91,-2.686116106609564,0.974025974025974,-234,-548,0.326086956521739,-0.111111111111111,-90,-350.51,-2,1,-18.0,-2.0,-8,-12,-4,-7.693558530230887,0.232558139534884,138,0,258,0.0,0.441860465116279,45,1.0,387,0.510548523206751,-5,0.0,237,1,0,0.0,10,0,16.0,-138,42,1.0,0.2,0,0.91829583405449,0.25,0.010928961748634,0.003100775193798,1,0.6,0.0,0.0,0.77,0.0,0,2,0.4,314,8194,61.67,50,5,20,3012,0.127571646752313,15.3984539213085,-0.45531162981554,5,0.912720784095858,0.034588087323691,0.000564434729527,3.9786932318908,3.46410161513775,8.60232526704263,11.7898261225516,11,78.0338,2,0.719712172684879,33.8,-0.08,0.04,0,203,0,-0.666666666666667,-0.2,,0.0,2942,552.0,-4.0,-0.0,0.4420289855072464,0.5836065573770491,0.5348837209302325,8.0,7.693558530230887,552.0,1.270935960591133,0.0,3,80,-1.0,138.0,91.0,-0.0,0.666666666666667
LB_20230914_093127_SELL_0001,2023-09-14,2023,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,-3,-1.333333333333333,5,0.04,0.18,0.311418685121107,0,379,-233,-1820,-290,-199,-217,-233,-238,-181,-4.866497426246555,1.0,-63,113,0.170854271356784,0.147058823529412,-145,-27.68,0,-1,-29.0,-1.0,-3,-21,1,-13.298839285714283,0.237467018469657,199,3,379,0.007915567282322,0.397590361445783,34,0.5,166,0.484076433121019,5,0.5,157,3,0,0.0,5,0,28.0,-199,17,0.2,0.3,1,0.811278124459133,0.666666666666667,0.017167381974249,0.007339449541284,0,0.571428571428571,0.0,0.0,0.48,0.0,4,1,1.0,-176,8050,66.67,57,1,10,1434,0.086517857142857,24.6749866079306,-1.513376370786966,9,0.924995479312572,0.02125,0.232974412923812,9.18271272220016,5.74456264653803,8.60232526704263,12.8452325786651,9,88.0622,0,1.095445115010334,62.16,-0.02,-0.02,-3,313,-3,-1.333333333333333,-1.0,0.166666666666667,1.0,3165,66.33333333333333,1.0,0.0150753768844221,0.3902847571189279,0.6128755364806867,0.525065963060686,3.0,13.298839285714283,46.43333333333333,1.2108626198083068,0.7915567282321899,4,140,3.0,199.0,181.0,3.0,1.333333333333333
LB_20230915_093253_SELL_0001,2023-09-15,2023,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-3,-1.333333333333333,65,0.87,1.2,0.329787234042553,0,375,-257,-2133,-484,-189,-229,-257,-340,-149,-4.314764035518798,1.0,-560,-792,0.35978835978836,1.220588235294118,-135,-248.29,-2,2,-27.0,-12.0,-20,-30,-16,-19.69163987138264,0.248,189,4,375,0.010666666666667,0.302325581395349,68,1.5,172,0.270718232044199,83,0.5,181,3,0,0.0,60,0,15.0,-189,6,1.0,0.7,3,0.591672778582328,0.818181818181818,0.027237354085603,0.012797074954296,0,0.333333333333333,0.05,-0.18,0.78,0.0,-4,1,1.6,232,4524,58.33,54,3,15,1239,0.091511254019293,25.407472172536,-0.003156346045062,8,0.909909031361589,0.009067524115756,-0.535945677150759,6.94045604468824,5.0,6.6332495807108,10.295630140987,11,174.0371,1,1.189577378577215,37.06,-0.13,0.05,-4,332,-4,-2.333333333333333,-1.6,0.375,0.333333333333333,4380,47.25,0.75,0.0211640211640211,0.4532627865961199,0.7937743190661478,0.504,20.0,19.69163987138264,28.35,1.129518072289157,1.0666666666666669,2,75,3.0,189.0,149.0,4.0,2.333333333333333
LB_20230919_093101_SELL_0001,2023-09-19,2023,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,1,-0.666666666666667,25,0.31,12.43,0.351851851851852,0,438,-293,-1310,-309,-210,-305,-293,-347,-115,-3.574529898099804,1.0,-307,-193,0.395238095238095,0.650602409638554,-100,-265.29,-1,1,-20.0,-4.0,-8,-13,-5,-9.662417921977598,0.26027397260274,210,3,438,0.006849315068493,0.361204013377926,83,1.5,299,0.343023255813953,54,2.0,172,3,0,0.0,20,0,16.0,-210,12,0.4,0.3,2,0.91829583405449,0.692307692307692,0.020477815699659,0.008141112618725,0,0.6,0.0,0.0,0.58,0.0,6,0,2.0,-114,4500,46.67,40,1,6,1081,0.110853611432986,16.4452408698472,-0.096796214540087,6,0.905854956306887,0.031093086133642,0.089366213698971,4.61850750079304,6.08276253029822,8.30662386291808,11.916375287813,10,62.0119,1,1.250352063096684,11.88,-0.45,-0.03,-3,382,-3,-2.0,-2.0,0.5,1.333333333333333,679,70.0,-0.3333333333333333,0.0142857142857142,0.4650793650793651,0.710580204778157,0.4794520547945205,8.0,9.662417921977598,49.0,1.1465968586387434,0.684931506849315,2,80,-1.0,210.0,115.0,3.0,2.0
LB_20230926_093118_SELL_0002,2023-09-26,2023,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-1,-0.333333333333333,5,0.06,0.26,0.396694214876033,0,338,-174,-288,-141,-146,-174,-174,-144,-118,-2.710140661828655,0.974358974358974,-297,-586,0.191780821917808,-1.071428571428571,-80,-128.78,-2,1,-16.0,0.0,-11,-15,-6,-8.515577568301646,0.284023668639053,146,2,338,0.005917159763314,0.387096774193548,28,0.0,124,0.592592592592593,-30,0.5,162,1,1,0.0,0,0,16.0,-146,37,0.2,0.4,2,0.650022421648354,0.714285714285714,0.011494252873563,0.004329004329004,0,0.2,0.0,0.0,0.56,0.0,4,1,0.8,289,4683,45.0,36,1,3,515,0.128135484901741,14.8788613562791,-0.914959763239463,4,0.934115653927783,0.036108004473558,-0.4568175682976,4.285006038666976,3.0,7.28010988928052,9.4339811320566,10,79.0358,1,0.778936180334248,35.8,-0.18,0.06,-2,301,-2,-1.0,-0.8,0.0,,1607,73.0,0.5,0.0136986301369863,0.3972602739726027,0.496551724137931,0.4319526627218935,11.0,8.515577568301646,58.400000000000006,1.1229235880398671,0.591715976331361,2,80,1.0,146.0,118.0,2.0,1.0
LB_20231002_093150_BUY_0001,2023-10-02,2023,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,1,0.0,20,0.19,0.39,3.075949367088608,3,322,205,-2446,210,164,177,205,225,151,4.701480699951193,1.0,457,716,0.25,0.48780487804878,-125,111.04,1,2,4.0,25.0,20,10,24,13.22880978865406,0.245341614906832,164,0,322,0.0,0.354609929078014,41,0.0,141,0.457983193277311,20,0.5,238,1,0,0.0,20,0,21.0,-45,164,1.0,0.1,1,0.650022421648354,0.6,0.004878048780488,0.002159827213823,0,0.4,0.0,0.0,0.49,0.0,-2,3,0.4,-259,5105,51.67,46,5,15,1198,0.065850945494994,25.2597961863046,-0.733970021456051,5,0.949434474360809,0.975194660734149,0.343901175836483,6.796308117934144,4.47213595499958,8.54400374531753,13.0,9,111.1104,0,0.842650088469486,110.44,-0.12,0.05,1,278,1,0.333333333333333,0.4,,,3891,164.0,1.0,0.0060975609756097,0.4166666666666667,0.6585365853658537,0.5093167701863354,20.0,13.22880978865406,147.6,1.158273381294964,0.3105590062111801,2,105,1.0,164.0,151.0,1.0,0.333333333333333
