feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
TicksPerSecond,38,75,-0.3684210526315789,1.0,3.6049594414750277,-5.3,-3.0,2.0,4.0,-0.10666666666666667,0.0,4.990730145718898,-6.0,-4.0,3.0,5.6000000000000085,-0.057205586704590354,-0.011929824561403509,0.8371929824561404,0.9197005827867916,0.8853087541641789,0.750549790788553,0.774425339140371,0.7966016991504248,-1.8405964912280703,1.360771929824561,1.0,0.9936212449330889,0.011929824561403509
signed_delta_1s,38,75,188.5,177.0,64.65908518759987,130.0,146.5,190.0,297.00000000000006,184.21333333333334,173.0,57.66006940338872,129.4,149.5,206.0,252.60000000000002,0.07134488044605003,0.011228070175438596,0.8080701754385964,0.9249382710731472,0.902472627686059,0.7311413631422616,0.720799811600749,0.7241379310344828,-18.78394736842105,28.950719298245595,1.0,0.9936212449330889,0.011228070175438596
Delta3s,38,75,2.5789473684210527,167.0,234.4904344938878,-264.5,-208.75,205.75,237.60000000000014,4.0,-151.0,229.34189042279803,-240.6,-193.5,200.0,256.20000000000005,-0.006149857613978218,0.008070175438596491,0.8747368421052631,0.9466982633158227,0.6378575606127928,0.9756248910937113,0.9754166796205322,0.974512743628186,-93.56406140350877,84.83583333333331,1.0,0.9936212449330889,0.008070175438596491
CumulativeDeltaWindow,38,75,2.5789473684210527,167.0,234.4904344938878,-264.5,-208.75,205.75,237.60000000000014,4.0,-151.0,229.34189042279803,-240.6,-193.5,200.0,256.20000000000005,-0.006149857613978218,0.008070175438596491,0.8747368421052631,0.9466982633158227,0.6378575606127928,0.9756248910937113,0.9754166796205322,0.9800099950024987,-95.12675438596492,87.72242105263156,1.0,0.9936212449330889,0.008070175438596491
Acceleration1s,38,75,-0.18421052631578946,0.0,2.8365878165442515,-4.0,-3.0,2.0,3.3000000000000043,0.013333333333333334,0.0,4.794403644490763,-5.0,-3.0,2.0,5.0,-0.046553412654535616,-0.007368421052631579,0.8094736842105263,0.9513141403420929,0.8901521887763361,0.784290854963074,0.8155749812174988,0.84007996001999,-1.5464736842105262,1.1836491228070167,1.0,0.9936212449330889,0.007368421052631579
Buy_Imbalance_Count_AtEntry,38,75,0.7105263157894737,0.0,1.010964076589088,0.0,0.0,1.0,2.0,0.7466666666666667,0.0,1.2091244691850305,0.0,0.0,1.0,2.0,-0.03151184076124337,0.007368421052631579,0.9178947368421051,0.9448840724356566,0.999999998180126,0.8671315999530453,0.8745435488697175,0.9250374812593704,-0.4456228070175439,0.41293859649122633,1.0,0.9936212449330889,0.007368421052631579
Dist_VAH_Ticks,38,75,-7.2105263157894735,0.5,15.956288084803267,-29.3,-21.75,7.0,10.0,-6.706666666666667,-4.0,15.993895231765297,-25.6,-19.5,6.0,11.0,-0.03152793969760725,-0.00631578947368421,0.7940350877192982,0.9587710604888865,0.823288817998598,0.8745234366317888,0.8744799934218763,0.8755622188905547,-6.753105263157895,5.967596491228065,1.0,0.9936212449330889,0.00631578947368421
Delta1s,38,75,-1.9736842105263157,123.5,201.66650110303604,-244.9,-172.0,178.0,190.0,1.8666666666666667,-110.0,194.20164592319827,-216.0,-175.0,166.0,222.40000000000003,-0.019521774120260026,0.0014035087719298245,0.8070175438596491,0.9927260103228571,0.9901074714080649,0.9231335911761418,0.9220774952524278,0.9170414792603698,-81.32,72.70575438596487,1.0,0.9936212449330889,0.0014035087719298245
signed_delta_decay_1_5,38,75,-140.85789473684213,-127.0,55.91218806151713,-226.98,-147.35,-107.6,-91.05999999999999,-137.296,-130.2,47.8565690370716,-195.68,-156.8,-104.6,-92.48,-0.07027618556750846,-0.0014035087719298245,0.7971929824561403,0.9927263430871213,0.705680837718478,0.7384281991632137,0.7248085321459108,0.7316341829085458,-23.26274035087717,16.10510877192985,1.0,0.9936212449330889,0.0014035087719298245
Velocity3s,38,75,-0.07017543859649128,0.5,1.9608141575839446,-2.666666666666667,-1.666666666666667,1.333333333333333,2.1000000000000014,-0.09777777777777781,-0.666666666666667,2.100888796136943,-2.533333333333333,-1.666666666666667,1.5,2.200000000000003,0.013430107363642647,0.0010526315789473684,0.8442105263157894,0.9951400429482427,0.9999689666480112,0.9451638445941716,0.9463471876789665,0.9345327336331835,-0.7738040935672517,0.8221988304093562,1.0,0.9936212449330889,0.0010526315789473684
direction_consistency,38,75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
