setup,filter,tp,sl,trades,wr,pf,expectancy,profit,dd,avg_mfe,avg_mae,avg_rr,std,test_trades,test_pf,test_exp,train_trades,train_pf,train_exp,active_months,monthly_pf_median,monthly_pf_cv,monthly_exp_cv,monthly_wr_cv,monthly_trades_cv,bad_months_pf_lt_1,robust_score
aplus_structure=FALSE | TP=80 SL=20,aplus_structure=FALSE,80,20,513,46.978557504873294,1.282904411764706,3.0,1539.0,297.0,21.374269005847953,19.16179337231969,1.4479253112033195,26.479355165864593,168,1.6065476190476191,6.065476190476191,345,1.1382978723404256,1.5072463768115942,39,1.1557142857142857,0.6991358957263641,3.502762159062947,0.3756471054264257,0.38351817813847755,15,17.83603627239131
delta_ok=TRUE | TP=80 SL=20,delta_ok=TRUE,80,20,549,46.083788706739526,1.2782094594594595,3.0,1647.0,340.0,21.62112932604736,19.8816029143898,1.4954545454545456,27.033569291034038,174,1.55,5.563218390804598,375,1.1632211538461539,1.8106666666666666,39,1.3166666666666667,0.5490386830736724,2.7297838621945787,0.3304276431275908,0.35794160929130286,13,22.113124191260933
score>=5 | TP=60 SL=60,score>=5,60,60,562,53.20284697508897,1.2130671047643118,3.0,1686.0,680.0,21.699288256227756,19.697508896797153,1.0670122025184414,35.02120569718936,176,1.6344647519582245,8.284090909090908,386,1.040605520926091,0.5906735751295337,39,1.2272659669400416,0.7547007379678715,2.4377100777396383,0.25000534807199715,0.3608393242616028,12,23.03433908329339
range_ok=TRUE | TP=60 SL=70,range_ok=TRUE,60,70,559,53.13059033989267,1.2129253428136109,3.0,1677.0,690.0,21.61896243291592,19.60644007155635,1.069988012852411,35.07549461633642,172,1.6222222222222222,8.13953488372093,387,1.0492356914326342,0.7157622739018088,39,1.2492131616595135,0.7522963409166938,2.4271948210318968,0.2507216207956796,0.3598031589226309,12,23.034762950961206
ALL_TRADES | TP=60 SL=50,ALL_TRADES,60,50,563,52.2202486678508,1.2196328603046478,2.996447602131439,1687.0,494.0,21.660746003552397,19.77797513321492,1.115922583067858,33.5523703066462,176,1.5399484536082475,7.142045454545454,387,1.0803287875957408,1.1111111111111112,39,1.2699683460828277,0.7330433552411665,2.334967325481966,0.2469281561951422,0.36127549889051536,11,23.973931447582196
ALL_TRADES | TP=60 SL=80,ALL_TRADES,60,80,563,53.285968028419184,1.2116156547917711,2.996447602131439,1687.0,686.0,21.660746003552397,19.77797513321492,1.0621830573674527,35.29262504229189,176,1.5982978723404255,7.988636363636363,387,1.0499822127356813,0.7260981912144703,39,1.2492131616595135,0.7547275368558772,2.450537405325186,0.25101216780036356,0.36127549889051536,12,22.9214685761726
side=BUY AND score>=6 | TP=60 SL=80,side=BUY AND score>=6,60,80,275,52.72727272727272,1.2203208556149732,2.9963636363636366,824.0,392.0,20.8,19.563636363636363,1.0940807671030794,34.15160469900238,91,1.431206764027671,6.164835164835165,184,1.1078310783107832,1.4293478260869565,38,1.5,0.7898552681958495,2.5209405480471134,0.3371285594076429,0.40565403142300793,10,16.02405667538506
aplus_absorption=FALSE | TP=120 SL=50,aplus_absorption=FALSE,120,50,519,52.408477842003855,1.226247635675833,2.996146435452794,1555.0,482.0,21.358381502890172,19.248554913294797,1.1135410515144513,32.79873079675689,169,1.579982126899017,7.680473372781065,350,1.0554476806903992,0.7342857142857143,39,1.1742857142857144,0.6313793741171807,3.1401483398778898,0.30369269671823107,0.3836105363512284,14,18.60360287417041
aplus_absorption=FALSE | TP=150 SL=50,aplus_absorption=FALSE,150,50,519,52.408477842003855,1.226247635675833,2.996146435452794,1555.0,482.0,21.358381502890172,19.248554913294797,1.1135410515144513,32.79873079675689,169,1.579982126899017,7.680473372781065,350,1.0554476806903992,0.7342857142857143,39,1.1742857142857144,0.6313793741171807,3.1401483398778898,0.30369269671823107,0.3836105363512284,14,18.60360287417041
aplus_absorption=FALSE | TP=200 SL=50,aplus_absorption=FALSE,200,50,519,52.408477842003855,1.226247635675833,2.996146435452794,1555.0,482.0,21.358381502890172,19.248554913294797,1.1135410515144513,32.79873079675689,169,1.579982126899017,7.680473372781065,350,1.0554476806903992,0.7342857142857143,39,1.1742857142857144,0.6313793741171807,3.1401483398778898,0.30369269671823107,0.3836105363512284,14,18.60360287417041
aplus_structure=FALSE | TP=100 SL=100,aplus_structure=FALSE,100,100,513,53.41130604288499,1.2187900355871886,2.996101364522417,1537.0,654.0,21.374269005847953,19.16179337231969,1.0631051770267814,34.52444763889721,168,1.6413091552410437,8.630952380952381,345,1.0182619647355164,0.25217391304347825,39,1.2894026974951829,0.660745994519504,3.273105450673199,0.30753191505581623,0.38351817813847755,17,17.56366411815074
ALL_TRADES | TP=100 SL=70,ALL_TRADES,100,70,563,53.108348134991125,1.2105657549644062,2.994671403197158,1686.0,678.0,21.660746003552397,19.77797513321492,1.0688607334802784,35.558207105420465,176,1.6556034482758621,8.642045454545455,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8194307686946727,2.4918670339026048,0.2511414953627982,0.36127549889051536,13,22.487313177721603
range_ok=TRUE | TP=100 SL=60,range_ok=TRUE,100,60,559,52.95169946332737,1.2115506129154556,2.994633273703041,1674.0,668.0,21.61896243291592,19.60644007155635,1.0764790918809624,35.36372662928485,172,1.6689008042895441,8.703488372093023,387,1.0311894273127753,0.4573643410852713,39,1.2272659669400416,0.8161646010329342,2.466794909938932,0.2508410283718053,0.3598031589226309,13,22.573185906255674
delta_with_side=TRUE | TP=120 SL=80,delta_with_side=TRUE,120,80,347,53.31412103746398,1.2040455616653574,2.994236311239193,1039.0,333.0,22.334293948126803,20.259365994236312,1.0543534107556103,36.50663050365129,119,1.257715213860314,4.0,228,1.173497688751926,2.469298245614035,39,1.2582781456953642,1.293777958031089,2.7347349714252416,0.3402325350048138,0.4131916201085597,13,16.50841944931819
delta_with_side=TRUE | TP=150 SL=80,delta_with_side=TRUE,150,80,347,53.31412103746398,1.2040455616653574,2.994236311239193,1039.0,333.0,22.334293948126803,20.259365994236312,1.0543534107556103,36.50663050365129,119,1.257715213860314,4.0,228,1.173497688751926,2.469298245614035,39,1.2582781456953642,1.293777958031089,2.7347349714252416,0.3402325350048138,0.4131916201085597,13,16.50841944931819
delta_with_side=TRUE | TP=200 SL=80,delta_with_side=TRUE,200,80,347,53.31412103746398,1.2040455616653574,2.994236311239193,1039.0,333.0,22.334293948126803,20.259365994236312,1.0543534107556103,36.50663050365129,119,1.257715213860314,4.0,228,1.173497688751926,2.469298245614035,39,1.2582781456953642,1.293777958031089,2.7347349714252416,0.3402325350048138,0.4131916201085597,13,16.50841944931819
aplus_absorption=FALSE | TP=120 SL=80,aplus_absorption=FALSE,120,80,519,53.371868978805395,1.2187192118226602,2.994219653179191,1554.0,624.0,21.358381502890172,19.248554913294797,1.0647294197151038,34.358460785182864,169,1.6475555555555557,8.621301775147929,350,1.0199794026776519,0.27714285714285714,39,1.2894026974951829,0.6597797702456123,3.2176077036712125,0.3041956248348759,0.3836105363512284,16,17.963476677902076
aplus_absorption=FALSE | TP=150 SL=80,aplus_absorption=FALSE,150,80,519,53.371868978805395,1.2187192118226602,2.994219653179191,1554.0,624.0,21.358381502890172,19.248554913294797,1.0647294197151038,34.358460785182864,169,1.6475555555555557,8.621301775147929,350,1.0199794026776519,0.27714285714285714,39,1.2894026974951829,0.6597797702456123,3.2176077036712125,0.3041956248348759,0.3836105363512284,16,17.963476677902076
aplus_absorption=FALSE | TP=200 SL=80,aplus_absorption=FALSE,200,80,519,53.371868978805395,1.2187192118226602,2.994219653179191,1554.0,624.0,21.358381502890172,19.248554913294797,1.0647294197151038,34.358460785182864,169,1.6475555555555557,8.621301775147929,350,1.0199794026776519,0.27714285714285714,39,1.2894026974951829,0.6597797702456123,3.2176077036712125,0.3041956248348759,0.3836105363512284,16,17.963476677902076
range>=80 | TP=50 SL=80,range>=80,50,80,468,55.12820512820513,1.213958460598656,2.9935897435897436,1401.0,510.0,22.542735042735043,20.224358974358974,0.9881057237430922,34.27514881161437,173,1.5586542718016823,7.294797687861272,295,1.0324084868267662,0.4711864406779661,39,1.2656832298136647,0.75975952383399,5.038714470760503,0.34352923077885117,0.4503896948121509,14,12.288416475184277
side=SELL AND score>=8 | TP=40 SL=30,side=SELL AND score>=8,40,30,223,52.01793721973094,1.261466091728734,2.991031390134529,667.0,283.0,22.152466367713004,19.506726457399104,1.1635937225428838,26.7755083449342,63,1.754414125200642,7.4603174603174605,160,1.1021784232365146,1.23125,36,1.3333333333333333,0.6635627065986446,2.700839497487453,0.3653741885390403,0.33379963152435793,12,13.966721823749674
score>=6 | TP=60 SL=100,score>=6,60,100,554,53.24909747292419,1.2107874316244753,2.990974729241877,1657.0,686.0,21.723826714801444,19.747292418772563,1.0630303213245393,35.47831150822919,173,1.610344827586207,8.184971098265896,381,1.0434939541598989,0.6325459317585301,39,1.2658798283261803,0.7572120745920057,2.430753444190287,0.24887983667823926,0.3604715238284763,12,22.800504006211852
score>=5 | TP=100 SL=100,score>=5,100,100,562,53.20284697508897,1.2096593036315986,2.9893238434163703,1680.0,674.0,21.699288256227756,19.697508896797153,1.0640147052010382,35.78027459102818,176,1.6064408197406943,8.238636363636363,386,1.04091070793312,0.5958549222797928,39,1.2272659669400416,0.818607571306128,2.480173887666723,0.25000534807199715,0.3608393242616028,13,22.47913631212997
aplus_structure=FALSE | TP=120 SL=100,aplus_structure=FALSE,120,100,513,53.41130604288499,1.218220640569395,2.9883040935672516,1533.0,654.0,21.374269005847953,19.16179337231969,1.0626085149492168,34.50294172876563,168,1.6395400265369307,8.607142857142858,345,1.0182619647355164,0.25217391304347825,39,1.2894026974951829,0.6607160931137582,3.277200837345111,0.30753191505581623,0.38351817813847755,17,17.494556227305868
aplus_structure=FALSE | TP=150 SL=100,aplus_structure=FALSE,150,100,513,53.41130604288499,1.218220640569395,2.9883040935672516,1533.0,654.0,21.374269005847953,19.16179337231969,1.0626085149492168,34.50294172876563,168,1.6395400265369307,8.607142857142858,345,1.0182619647355164,0.25217391304347825,39,1.2894026974951829,0.6607160931137582,3.277200837345111,0.30753191505581623,0.38351817813847755,17,17.494556227305868
aplus_structure=FALSE | TP=200 SL=100,aplus_structure=FALSE,200,100,513,53.41130604288499,1.218220640569395,2.9883040935672516,1533.0,654.0,21.374269005847953,19.16179337231969,1.0626085149492168,34.50294172876563,168,1.6395400265369307,8.607142857142858,345,1.0182619647355164,0.25217391304347825,39,1.2894026974951829,0.6607160931137582,3.277200837345111,0.30753191505581623,0.38351817813847755,17,17.494556227305868
ALL_TRADES | TP=120 SL=70,ALL_TRADES,120,70,563,53.108348134991125,1.2100661920819282,2.9875666074600353,1682.0,678.0,21.660746003552397,19.77797513321492,1.0684196478582912,35.53918475380185,176,1.6538793103448275,8.619318181818182,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8195256785670765,2.4939390307304903,0.2511414953627982,0.36127549889051536,13,22.412564477591875
ALL_TRADES | TP=150 SL=70,ALL_TRADES,150,70,563,53.108348134991125,1.2100661920819282,2.9875666074600353,1682.0,678.0,21.660746003552397,19.77797513321492,1.0684196478582912,35.53918475380185,176,1.6538793103448275,8.619318181818182,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8195256785670765,2.4939390307304903,0.2511414953627982,0.36127549889051536,13,22.412564477591875
ALL_TRADES | TP=200 SL=70,ALL_TRADES,200,70,563,53.108348134991125,1.2100661920819282,2.9875666074600353,1682.0,678.0,21.660746003552397,19.77797513321492,1.0684196478582912,35.53918475380185,176,1.6538793103448275,8.619318181818182,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8195256785670765,2.4939390307304903,0.2511414953627982,0.36127549889051536,13,22.412564477591875
range_ok=TRUE | TP=120 SL=60,range_ok=TRUE,120,60,559,52.95169946332737,1.2110451156325035,2.987477638640429,1670.0,668.0,21.61896243291592,19.60644007155635,1.076029950714015,35.34446244753404,172,1.6671134941912422,8.680232558139535,387,1.0311894273127753,0.4573643410852713,39,1.2272659669400416,0.8162956779327676,2.469021247648975,0.2508410283718053,0.3598031589226309,13,22.496671977303908
range_ok=TRUE | TP=150 SL=60,range_ok=TRUE,150,60,559,52.95169946332737,1.2110451156325035,2.987477638640429,1670.0,668.0,21.61896243291592,19.60644007155635,1.076029950714015,35.34446244753404,172,1.6671134941912422,8.680232558139535,387,1.0311894273127753,0.4573643410852713,39,1.2272659669400416,0.8162956779327676,2.469021247648975,0.2508410283718053,0.3598031589226309,13,22.496671977303908
range_ok=TRUE | TP=200 SL=60,range_ok=TRUE,200,60,559,52.95169946332737,1.2110451156325035,2.987477638640429,1670.0,668.0,21.61896243291592,19.60644007155635,1.076029950714015,35.34446244753404,172,1.6671134941912422,8.680232558139535,387,1.0311894273127753,0.4573643410852713,39,1.2272659669400416,0.8162956779327676,2.469021247648975,0.2508410283718053,0.3598031589226309,13,22.496671977303908
delta_ok=TRUE | TP=100 SL=50,delta_ok=TRUE,100,50,549,51.91256830601093,1.2166666666666666,2.9836065573770494,1638.0,514.0,21.62112932604736,19.8816029143898,1.1270175438596493,34.03371161635278,174,1.5867949278530826,7.712643678160919,375,1.0561350274985777,0.7893333333333333,39,1.1839125560538117,0.8109192912496451,2.394699439755914,0.24551814156831506,0.35794160929130286,10,23.295629662602103
score>=5 | TP=120 SL=100,score>=5,120,100,562,53.20284697508897,1.209160114813428,2.98220640569395,1676.0,674.0,21.699288256227756,19.697508896797153,1.0635756193843866,35.761335588996616,176,1.6047678795483062,8.215909090909092,386,1.04091070793312,0.5958549222797928,39,1.2272659669400416,0.8187001745301596,2.482229390323045,0.25000534807199715,0.3608393242616028,13,22.404284164532417
score>=5 | TP=150 SL=100,score>=5,150,100,562,53.20284697508897,1.209160114813428,2.98220640569395,1676.0,674.0,21.699288256227756,19.697508896797153,1.0635756193843866,35.761335588996616,176,1.6047678795483062,8.215909090909092,386,1.04091070793312,0.5958549222797928,39,1.2272659669400416,0.8187001745301596,2.482229390323045,0.25000534807199715,0.3608393242616028,13,22.404284164532417
score>=5 | TP=200 SL=100,score>=5,200,100,562,53.20284697508897,1.209160114813428,2.98220640569395,1676.0,674.0,21.699288256227756,19.697508896797153,1.0635756193843866,35.761335588996616,176,1.6047678795483062,8.215909090909092,386,1.04091070793312,0.5958549222797928,39,1.2272659669400416,0.8187001745301596,2.482229390323045,0.25000534807199715,0.3608393242616028,13,22.404284164532417
range>=80 | TP=50 SL=40,range>=80,50,40,468,52.56410256410257,1.2327327327327327,2.980769230769231,1395.0,273.0,22.542735042735043,20.224358974358974,1.1124661246612466,30.54174756933581,173,1.4237986270022884,5.3526011560693645,295,1.123129430296666,1.5898305084745763,39,1.2002125850340137,0.6491892745491493,3.911971486679952,0.3421989708730274,0.4503896948121509,13,15.15477446853821
score>=6 | TP=60 SL=20,score>=6,60,20,554,46.20938628158845,1.277013422818792,2.98014440433213,1651.0,386.0,21.723826714801444,19.747292418772563,1.4865234375,26.800811760277917,173,1.5563218390804598,5.595375722543353,381,1.1618483412322276,1.7926509186351707,39,1.3345238095238094,0.5283526345543536,2.751928475485299,0.3237817597592572,0.3604715238284763,13,21.926421530476297
side=BUY AND score>=7 | TP=50 SL=30,side=BUY AND score>=7,50,30,224,50.89285714285714,1.2548719908291937,2.9776785714285716,667.0,291.0,21.986607142857142,20.15625,1.2108413946597485,27.893526612348587,76,1.41316685584563,4.7894736842105265,148,1.1745391705069124,2.0472972972972974,38,1.2857142857142858,0.7941733213055802,2.8317533197335423,0.4027875405643268,0.44585870964752994,10,13.657045637837259
delta_with_side=TRUE | TP=60 SL=60,delta_with_side=TRUE,60,60,347,53.31412103746398,1.2044734758511482,2.9769452449567724,1033.0,338.0,22.334293948126803,20.259365994236312,1.0547281247993838,35.99878833710612,119,1.2617079889807163,3.991596638655462,228,1.1723818350324375,2.4473684210526314,39,1.2582781456953642,1.2881056094038137,2.7659076517685617,0.3402325350048138,0.4131916201085597,13,16.29406237716056
delta_ok=TRUE | TP=120 SL=50,delta_ok=TRUE,120,50,549,51.91256830601093,1.2161375661375662,2.97632058287796,1634.0,514.0,21.62112932604736,19.8816029143898,1.1265274296853245,34.01332639670181,174,1.585045911674683,7.689655172413793,375,1.0561350274985777,0.7893333333333333,39,1.1839125560538117,0.8111079970669438,2.3971125592983697,0.24551814156831506,0.35794160929130286,10,23.213293371740644
delta_ok=TRUE | TP=150 SL=50,delta_ok=TRUE,150,50,549,51.91256830601093,1.2161375661375662,2.97632058287796,1634.0,514.0,21.62112932604736,19.8816029143898,1.1265274296853245,34.01332639670181,174,1.585045911674683,7.689655172413793,375,1.0561350274985777,0.7893333333333333,39,1.1839125560538117,0.8111079970669438,2.3971125592983697,0.24551814156831506,0.35794160929130286,10,23.213293371740644
delta_ok=TRUE | TP=200 SL=50,delta_ok=TRUE,200,50,549,51.91256830601093,1.2161375661375662,2.97632058287796,1634.0,514.0,21.62112932604736,19.8816029143898,1.1265274296853245,34.01332639670181,174,1.585045911674683,7.689655172413793,375,1.0561350274985777,0.7893333333333333,39,1.1839125560538117,0.8111079970669438,2.3971125592983697,0.24551814156831506,0.35794160929130286,10,23.213293371740644
side=BUY AND score>=8 | TP=50 SL=50,side=BUY AND score>=8,50,50,211,53.55450236966824,1.2302896956362304,2.976303317535545,628.0,414.0,22.10900473933649,19.502369668246445,1.0669769041800936,31.327979394402885,71,1.550660792951542,7.042253521126761,140,1.0703683342495878,0.9142857142857143,37,1.4545454545454546,0.7749583493457207,2.511320774587663,0.36897084387988177,0.42122811094264034,11,13.965560766636571
aplus_absorption=FALSE | TP=60 SL=100,aplus_absorption=FALSE,60,100,519,53.5645472061657,1.217925194071983,2.97495183044316,1544.0,636.0,21.358381502890172,19.248554913294797,1.0558272365875825,34.18043973065696,169,1.58271497162811,7.899408284023669,350,1.0435961618690028,0.5971428571428572,39,1.2894026974951829,0.6208979722652725,3.226622751341759,0.30518014082216427,0.3836105363512284,15,17.90056259618605
score>=6 | TP=80 SL=80,score>=6,80,80,554,53.068592057761734,1.2091105189696738,2.9747292418772564,1648.0,670.0,21.723826714801444,19.747292418772563,1.0692814113337252,35.55429452724118,173,1.6647652479157524,8.757225433526012,381,1.0237415208853982,0.34908136482939633,39,1.207546494992847,0.8366437455896576,2.47936088994811,0.2489980880968703,0.3604715238284763,13,22.20426224888349
range>=115 | TP=40 SL=30,range>=115,40,30,292,53.082191780821915,1.2584102411431974,2.9726027397260273,868.0,263.0,23.578767123287673,20.856164383561644,1.1122722776556002,26.815378776122746,134,1.4086727989487517,4.641791044776119,158,1.1339139902014153,1.5569620253164558,36,1.1502564102564103,0.9568368688263866,5.987016872643748,0.4871787489449494,0.5743351539815408,15,8.633814158638012
range_ok=TRUE | TP=60 SL=80,range_ok=TRUE,60,80,559,53.13059033989267,1.2104662949822604,2.9713774597495526,1661.0,686.0,21.61896243291592,19.60644007155635,1.0678187518025328,35.14061721946776,172,1.6079295154185023,8.023255813953488,387,1.0499822127356813,0.7260981912144703,39,1.2492131616595135,0.7533036941552711,2.439971988653662,0.2507216207956796,0.3598031589226309,12,22.691110379364176
body_ok=TRUE | TP=50 SL=70,body_ok=TRUE,50,70,548,54.56204379562044,1.2197031039136301,2.9708029197080292,1628.0,686.0,21.934306569343065,19.498175182481752,1.015739374162187,33.2068343014916,173,1.6102773988176444,7.757225433526012,375,1.054883899443485,0.7626666666666667,39,1.3269662921348315,0.7140124693862759,2.6119775625843036,0.2513772628247729,0.3636014730741548,14,21.361100409904623
side=BUY AND score>=7 | TP=40 SL=80,side=BUY AND score>=7,40,80,224,56.25,1.2321116928446771,2.96875,665.0,392.0,21.986607142857142,20.15625,0.9583090944347489,31.287096815301428,76,1.5081135902636917,6.592105263157895,148,1.0872804683342203,1.1081081081081081,38,1.2214285714285715,0.7889348203792207,2.647799131469634,0.3623204053829294,0.44585870964752994,11,13.904398523572695
delta_with_side=TRUE | TP=80 SL=80,delta_with_side=TRUE,80,80,347,53.31412103746398,1.2016889238020425,2.9596541786743518,1027.0,333.0,22.334293948126803,20.259365994236312,1.0522897603023291,36.42259331687277,119,1.2490525175961018,3.865546218487395,228,1.1747303543913714,2.486842105263158,39,1.2582781456953642,1.297794279408905,2.7471368126734266,0.3402325350048138,0.4131916201085597,13,16.236318409297823
aplus_absorption=FALSE | TP=80 SL=50,aplus_absorption=FALSE,80,50,519,52.408477842003855,1.2234831951113052,2.959537572254335,1536.0,478.0,21.358381502890172,19.248554913294797,1.1110306955606337,32.70041119695348,169,1.5697050938337802,7.544378698224852,350,1.0563106796116506,0.7457142857142857,39,1.1742857142857144,0.6447002602971916,3.153013807248399,0.30369269671823107,0.3836105363512284,14,18.28258467038423
aplus_absorption=FALSE | TP=80 SL=80,aplus_absorption=FALSE,80,80,519,53.371868978805395,1.2160450387051371,2.9576107899807322,1535.0,620.0,21.358381502890172,19.248554913294797,1.0623931385077372,34.26461493657412,169,1.6373333333333333,8.485207100591715,350,1.0208032955715758,0.2885714285714286,39,1.2894026974951829,0.6712481927443606,3.227855463556579,0.3041956248348759,0.3836105363512284,16,17.665793162511754
side=SELL AND score>=7 | TP=50 SL=20,side=SELL AND score>=7,50,20,232,46.55172413793103,1.2766129032258065,2.956896551724138,686.0,240.0,22.435344827586206,19.80603448275862,1.4657407407407406,25.998465569566527,64,1.7233333333333334,6.78125,168,1.1340425531914893,1.5,36,1.25,0.7789410894473692,3.6175753110560884,0.4055904586826205,0.3306185811014348,10,11.745062473376276
ALL_TRADES | TP=80 SL=70,ALL_TRADES,80,70,563,53.108348134991125,1.2076932683901587,2.9538188277087034,1663.0,674.0,21.660746003552397,19.77797513321492,1.0663244911538523,35.455570897005714,176,1.6439655172413794,8.488636363636363,387,1.0297168981888518,0.43669250645994834,39,1.2272659669400416,0.8348534208605664,2.505486968788533,0.2511414953627982,0.36127549889051536,13,22.04940702160057
range_ok=TRUE | TP=80 SL=60,range_ok=TRUE,80,60,559,52.95169946332737,1.208644003538481,2.953488372093023,1651.0,664.0,21.61896243291592,19.60644007155635,1.0738965301710153,35.259783225060666,172,1.6568364611260054,8.546511627906977,387,1.0318942731277534,0.46770025839793283,39,1.2272659669400416,0.831706188452144,2.4809078794408586,0.2508410283718053,0.3598031589226309,13,22.127452475288536
score>=6 | TP=60 SL=60,score>=6,60,60,554,53.068592057761734,1.2091536691383278,2.953068592057762,1636.0,680.0,21.723826714801444,19.747292418772563,1.0693195713468204,35.08199591273744,173,1.67759317467445,8.722543352601155,381,1.022698838248436,0.3333333333333333,39,1.2123428508342189,0.7595218839088156,2.445320872190786,0.2489980880968703,0.3604715238284763,12,22.393904688352787
range_ok=TRUE | TP=100 SL=70,range_ok=TRUE,100,70,559,52.95169946332737,1.207887110999118,2.9516994633273703,1650.0,678.0,21.61896243291592,19.60644007155635,1.0732240209215138,35.448678028783654,172,1.66,8.633720930232558,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8180932683400013,2.4833205384567827,0.2508410283718053,0.3598031589226309,13,22.08623105878175
aplus_structure=FALSE | TP=80 SL=100,aplus_structure=FALSE,80,100,513,53.41130604288499,1.2155160142348755,2.9512670565302144,1514.0,650.0,21.374269005847953,19.16179337231969,1.0602493700807856,34.40838667515152,168,1.6293675364882796,8.470238095238095,345,1.0191015952980689,0.263768115942029,39,1.2894026974951829,0.6726255525672153,3.2880188975833353,0.30753191505581623,0.38351817813847755,17,17.199890437521514
price_rejected=FALSE | TP=60 SL=50,price_rejected=FALSE,60,50,517,52.61121856866537,1.223836782621459,2.9497098646034816,1525.0,494.0,21.411992263056092,19.20696324951644,1.1023529843465347,32.40916622112047,168,1.5647644927536233,7.4226190476190474,349,1.060369163952226,0.7965616045845272,39,1.2142857142857144,0.5688393294657494,3.140247308831342,0.3013051305116713,0.3841461234856745,13,18.34817203603059
delta_with_side=FALSE | TP=100 SL=60,delta_with_side=FALSE,100,60,216,52.77777777777778,1.218076001369394,2.949074074074074,637.0,697.0,20.578703703703702,19.00462962962963,1.0898574749094578,34.09224421210407,57,3.1345755693581783,18.087719298245613,159,0.8383921246923708,-2.4779874213836477,37,1.1375,1.3770522751405212,5.7087731890882765,0.4840855304560041,0.4612532731587876,14,7.449295850994477
delta_with_side=FALSE | TP=120 SL=60,delta_with_side=FALSE,120,60,216,52.77777777777778,1.218076001369394,2.949074074074074,637.0,697.0,20.578703703703702,19.00462962962963,1.0898574749094578,34.09224421210407,57,3.1345755693581783,18.087719298245613,159,0.8383921246923708,-2.4779874213836477,37,1.1375,1.3770522751405212,5.7087731890882765,0.4840855304560041,0.4612532731587876,14,7.449295850994477
delta_with_side=FALSE | TP=150 SL=60,delta_with_side=FALSE,150,60,216,52.77777777777778,1.218076001369394,2.949074074074074,637.0,697.0,20.578703703703702,19.00462962962963,1.0898574749094578,34.09224421210407,57,3.1345755693581783,18.087719298245613,159,0.8383921246923708,-2.4779874213836477,37,1.1375,1.3770522751405212,5.7087731890882765,0.4840855304560041,0.4612532731587876,14,7.449295850994477
delta_with_side=FALSE | TP=200 SL=60,delta_with_side=FALSE,200,60,216,52.77777777777778,1.218076001369394,2.949074074074074,637.0,697.0,20.578703703703702,19.00462962962963,1.0898574749094578,34.09224421210407,57,3.1345755693581783,18.087719298245613,159,0.8383921246923708,-2.4779874213836477,37,1.1375,1.3770522751405212,5.7087731890882765,0.4840855304560041,0.4612532731587876,14,7.449295850994477
ALL_TRADES | TP=100 SL=80,ALL_TRADES,100,80,563,53.108348134991125,1.206647578737707,2.9484902309058616,1660.0,674.0,21.660746003552397,19.77797513321492,1.0654012066446643,35.66090561101442,176,1.634468085106383,8.471590909090908,387,1.0297378145345768,0.43669250645994834,39,1.2272659669400416,0.8211712444993549,2.5098402999299005,0.2511414953627982,0.36127549889051536,13,21.96566370254122
score>=5 | TP=80 SL=100,score>=5,80,100,562,53.20284697508897,1.2067889679271184,2.9483985765124556,1657.0,670.0,21.699288256227756,19.697508896797153,1.0614899617552913,35.67808895245041,176,1.5951484734420744,8.085227272727273,386,1.0416221985058698,0.6062176165803109,39,1.2272659669400416,0.8341968059776467,2.4940647962182285,0.25000534807199715,0.3608393242616028,13,22.03850049503625
range_ok=TRUE | TP=120 SL=70,range_ok=TRUE,120,70,559,52.95169946332737,1.2073831422451808,2.9445438282647585,1646.0,678.0,21.61896243291592,19.60644007155635,1.0727762378732517,35.42945135116013,172,1.6582222222222223,8.61046511627907,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8182249442401368,2.4855783786417893,0.2508410283718053,0.3598031589226309,13,22.010475079930035
range_ok=TRUE | TP=150 SL=70,range_ok=TRUE,150,70,559,52.95169946332737,1.2073831422451808,2.9445438282647585,1646.0,678.0,21.61896243291592,19.60644007155635,1.0727762378732517,35.42945135116013,172,1.6582222222222223,8.61046511627907,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8182249442401368,2.4855783786417893,0.2508410283718053,0.3598031589226309,13,22.010475079930035
range_ok=TRUE | TP=200 SL=70,range_ok=TRUE,200,70,559,52.95169946332737,1.2073831422451808,2.9445438282647585,1646.0,678.0,21.61896243291592,19.60644007155635,1.0727762378732517,35.42945135116013,172,1.6582222222222223,8.61046511627907,387,1.0290135396518376,0.4263565891472868,39,1.2272659669400416,0.8182249442401368,2.4855783786417893,0.2508410283718053,0.3598031589226309,13,22.010475079930035
score>=6 | TP=100 SL=100,score>=6,100,100,554,53.068592057761734,1.2057561221913657,2.9422382671480145,1630.0,674.0,21.723826714801444,19.747292418772563,1.0663149379923644,35.85060804184848,173,1.6469827586206895,8.676300578034683,381,1.0230274901820777,0.33858267716535434,39,1.207546494992847,0.8241290224758102,2.489062210867882,0.2489980880968703,0.3604715238284763,13,21.845227486115924
