fecha,window_start_utc,window_end_utc_exclusive,has_p0,event_count,valid
2023-07-27,2023-07-27T13:30:05+00:00,2023-07-27T13:30:10+00:00,True,373,True
2023-07-27,2023-07-27T13:30:10+00:00,2023-07-27T13:30:15+00:00,True,374,True
2023-07-27,2023-07-27T13:30:15+00:00,2023-07-27T13:30:20+00:00,True,268,True
2023-07-27,2023-07-27T13:30:20+00:00,2023-07-27T13:30:25+00:00,True,267,True
2023-07-27,2023-07-27T13:30:25+00:00,2023-07-27T13:30:30+00:00,True,239,True
2023-07-27,2023-07-27T13:30:30+00:00,2023-07-27T13:30:35+00:00,True,290,True
2023-07-27,2023-07-27T13:30:35+00:00,2023-07-27T13:30:40+00:00,True,311,True
2023-07-27,2023-07-27T13:30:40+00:00,2023-07-27T13:30:45+00:00,True,268,True
2023-07-27,2023-07-27T13:30:45+00:00,2023-07-27T13:30:50+00:00,True,226,True
2023-07-27,2023-07-27T13:30:50+00:00,2023-07-27T13:30:55+00:00,True,206,True
2023-07-27,2023-07-27T13:30:55+00:00,2023-07-27T13:31:00+00:00,True,220,True
2023-07-27,2023-07-27T13:31:00+00:00,2023-07-27T13:31:05+00:00,True,356,True
2023-07-27,2023-07-27T13:31:05+00:00,2023-07-27T13:31:10+00:00,True,248,True
2023-07-27,2023-07-27T13:31:10+00:00,2023-07-27T13:31:15+00:00,True,236,True
2023-07-27,2023-07-27T13:31:15+00:00,2023-07-27T13:31:20+00:00,True,260,True
2023-07-27,2023-07-27T13:31:20+00:00,2023-07-27T13:31:25+00:00,True,219,True
2023-07-27,2023-07-27T13:31:25+00:00,2023-07-27T13:31:30+00:00,True,195,True
2023-07-27,2023-07-27T13:31:30+00:00,2023-07-27T13:31:35+00:00,True,284,True
2023-07-27,2023-07-27T13:31:35+00:00,2023-07-27T13:31:40+00:00,True,244,True
2023-07-27,2023-07-27T13:31:40+00:00,2023-07-27T13:31:45+00:00,True,172,True
2023-07-27,2023-07-27T13:31:45+00:00,2023-07-27T13:31:50+00:00,True,159,True
2023-07-27,2023-07-27T13:31:50+00:00,2023-07-27T13:31:55+00:00,True,219,True
2023-07-27,2023-07-27T13:31:55+00:00,2023-07-27T13:32:00+00:00,True,253,True
2023-08-08,2023-08-08T13:29:00+00:00,2023-08-08T13:29:05+00:00,True,41,True
2023-08-08,2023-08-08T13:29:05+00:00,2023-08-08T13:29:10+00:00,True,22,True
2023-08-08,2023-08-08T13:29:10+00:00,2023-08-08T13:29:15+00:00,True,51,True
2023-08-08,2023-08-08T13:29:15+00:00,2023-08-08T13:29:20+00:00,True,48,True
2023-08-08,2023-08-08T13:29:20+00:00,2023-08-08T13:29:25+00:00,True,35,True
2023-08-08,2023-08-08T13:29:25+00:00,2023-08-08T13:29:30+00:00,True,45,True
2023-08-08,2023-08-08T13:29:30+00:00,2023-08-08T13:29:35+00:00,True,43,True
2023-08-08,2023-08-08T13:29:35+00:00,2023-08-08T13:29:40+00:00,True,56,True
2023-08-08,2023-08-08T13:29:40+00:00,2023-08-08T13:29:45+00:00,True,37,True
2023-08-08,2023-08-08T13:29:45+00:00,2023-08-08T13:29:50+00:00,True,24,True
2023-08-08,2023-08-08T13:29:50+00:00,2023-08-08T13:29:55+00:00,True,40,True
2023-08-08,2023-08-08T13:29:55+00:00,2023-08-08T13:30:00+00:00,True,124,True
2023-08-08,2023-08-08T13:30:00+00:00,2023-08-08T13:30:05+00:00,True,524,True
2023-08-08,2023-08-08T13:30:05+00:00,2023-08-08T13:30:10+00:00,True,335,True
2023-08-08,2023-08-08T13:30:10+00:00,2023-08-08T13:30:15+00:00,True,328,True
2023-08-08,2023-08-08T13:30:15+00:00,2023-08-08T13:30:20+00:00,True,386,True
2023-08-08,2023-08-08T13:30:20+00:00,2023-08-08T13:30:25+00:00,True,310,True
2023-08-08,2023-08-08T13:30:25+00:00,2023-08-08T13:30:30+00:00,True,180,True
2023-08-08,2023-08-08T13:30:30+00:00,2023-08-08T13:30:35+00:00,True,219,True
2023-08-08,2023-08-08T13:30:35+00:00,2023-08-08T13:30:40+00:00,True,178,True
2023-08-08,2023-08-08T13:30:40+00:00,2023-08-08T13:30:45+00:00,True,235,True
2023-08-08,2023-08-08T13:30:45+00:00,2023-08-08T13:30:50+00:00,True,116,True
2023-08-08,2023-08-08T13:30:50+00:00,2023-08-08T13:30:55+00:00,True,205,True
2023-08-08,2023-08-08T13:30:55+00:00,2023-08-08T13:31:00+00:00,True,267,True
2023-08-08,2023-08-08T13:31:00+00:00,2023-08-08T13:31:05+00:00,True,244,True
2023-08-08,2023-08-08T13:31:05+00:00,2023-08-08T13:31:10+00:00,True,254,True
2023-08-08,2023-08-08T13:31:10+00:00,2023-08-08T13:31:15+00:00,True,224,True
2023-08-08,2023-08-08T13:31:15+00:00,2023-08-08T13:31:20+00:00,True,249,True
2023-08-08,2023-08-08T13:31:20+00:00,2023-08-08T13:31:25+00:00,True,217,True
2023-08-08,2023-08-08T13:31:25+00:00,2023-08-08T13:31:30+00:00,True,200,True
2023-08-08,2023-08-08T13:31:30+00:00,2023-08-08T13:31:35+00:00,True,195,True
2023-08-08,2023-08-08T13:31:35+00:00,2023-08-08T13:31:40+00:00,True,179,True
2023-08-08,2023-08-08T13:31:40+00:00,2023-08-08T13:31:45+00:00,True,220,True
2023-08-08,2023-08-08T13:31:45+00:00,2023-08-08T13:31:50+00:00,True,221,True
2023-08-08,2023-08-08T13:31:50+00:00,2023-08-08T13:31:55+00:00,True,144,True
2023-08-08,2023-08-08T13:31:55+00:00,2023-08-08T13:32:00+00:00,True,205,True
2023-08-08,2023-08-08T13:32:00+00:00,2023-08-08T13:32:05+00:00,True,329,True
2023-08-08,2023-08-08T13:32:05+00:00,2023-08-08T13:32:10+00:00,True,256,True
2023-08-08,2023-08-08T13:32:10+00:00,2023-08-08T13:32:15+00:00,True,258,True
2023-08-08,2023-08-08T13:32:15+00:00,2023-08-08T13:32:20+00:00,True,218,True
2023-08-08,2023-08-08T13:32:20+00:00,2023-08-08T13:32:25+00:00,True,284,True
2023-08-08,2023-08-08T13:32:25+00:00,2023-08-08T13:32:30+00:00,True,229,True
2023-08-08,2023-08-08T13:32:30+00:00,2023-08-08T13:32:35+00:00,True,157,True
2023-08-08,2023-08-08T13:32:35+00:00,2023-08-08T13:32:40+00:00,True,200,True
2023-08-08,2023-08-08T13:32:40+00:00,2023-08-08T13:32:45+00:00,True,189,True
2023-08-08,2023-08-08T13:32:45+00:00,2023-08-08T13:32:50+00:00,True,160,True
2023-08-08,2023-08-08T13:32:50+00:00,2023-08-08T13:32:55+00:00,True,127,True
2023-08-08,2023-08-08T13:32:55+00:00,2023-08-08T13:33:00+00:00,True,115,True
2023-08-08,2023-08-08T13:33:00+00:00,2023-08-08T13:33:05+00:00,True,142,True
2023-08-08,2023-08-08T13:33:05+00:00,2023-08-08T13:33:10+00:00,True,237,True
2023-08-08,2023-08-08T13:33:10+00:00,2023-08-08T13:33:15+00:00,True,112,True
2023-08-08,2023-08-08T13:33:15+00:00,2023-08-08T13:33:20+00:00,True,137,True
2023-08-08,2023-08-08T13:33:20+00:00,2023-08-08T13:33:25+00:00,True,140,True
2023-08-08,2023-08-08T13:33:25+00:00,2023-08-08T13:33:30+00:00,True,106,True
2023-08-08,2023-08-08T13:33:30+00:00,2023-08-08T13:33:35+00:00,True,189,True
2023-08-08,2023-08-08T13:33:35+00:00,2023-08-08T13:33:40+00:00,True,138,True
2023-08-08,2023-08-08T13:33:40+00:00,2023-08-08T13:33:45+00:00,True,203,True
2023-08-08,2023-08-08T13:33:45+00:00,2023-08-08T13:33:50+00:00,True,100,True
2023-08-08,2023-08-08T13:33:50+00:00,2023-08-08T13:33:55+00:00,True,119,True
2023-08-08,2023-08-08T13:33:55+00:00,2023-08-08T13:34:00+00:00,True,115,True
2023-08-08,2023-08-08T13:34:00+00:00,2023-08-08T13:34:05+00:00,True,185,True
2023-08-08,2023-08-08T13:34:05+00:00,2023-08-08T13:34:10+00:00,True,110,True
2023-08-08,2023-08-08T13:34:10+00:00,2023-08-08T13:34:15+00:00,True,152,True
2023-08-08,2023-08-08T13:34:15+00:00,2023-08-08T13:34:20+00:00,True,90,True
2023-08-08,2023-08-08T13:34:20+00:00,2023-08-08T13:34:25+00:00,True,118,True
2023-08-08,2023-08-08T13:34:25+00:00,2023-08-08T13:34:30+00:00,True,119,True
2023-08-08,2023-08-08T13:34:30+00:00,2023-08-08T13:34:35+00:00,True,129,True
2023-08-08,2023-08-08T13:34:35+00:00,2023-08-08T13:34:40+00:00,True,114,True
2023-08-08,2023-08-08T13:34:40+00:00,2023-08-08T13:34:45+00:00,True,142,True
2023-08-08,2023-08-08T13:34:45+00:00,2023-08-08T13:34:50+00:00,True,196,True
2023-08-08,2023-08-08T13:34:50+00:00,2023-08-08T13:34:55+00:00,True,114,True
2023-08-08,2023-08-08T13:34:55+00:00,2023-08-08T13:35:00+00:00,True,103,True
2023-08-08,2023-08-08T13:35:00+00:00,2023-08-08T13:35:05+00:00,True,264,True
2023-08-08,2023-08-08T13:35:05+00:00,2023-08-08T13:35:10+00:00,True,99,True
2023-08-08,2023-08-08T13:35:10+00:00,2023-08-08T13:35:15+00:00,True,134,True
2023-08-08,2023-08-08T13:35:15+00:00,2023-08-08T13:35:20+00:00,True,134,True
2023-08-08,2023-08-08T13:35:20+00:00,2023-08-08T13:35:25+00:00,True,122,True
2023-08-08,2023-08-08T13:35:25+00:00,2023-08-08T13:35:30+00:00,True,167,True
2023-08-08,2023-08-08T13:35:30+00:00,2023-08-08T13:35:35+00:00,True,152,True
2023-08-08,2023-08-08T13:35:35+00:00,2023-08-08T13:35:40+00:00,True,144,True
2023-08-08,2023-08-08T13:35:40+00:00,2023-08-08T13:35:45+00:00,True,159,True
2023-08-08,2023-08-08T13:35:45+00:00,2023-08-08T13:35:50+00:00,True,122,True
2023-08-08,2023-08-08T13:35:50+00:00,2023-08-08T13:35:55+00:00,True,125,True
2023-08-08,2023-08-08T13:35:55+00:00,2023-08-08T13:36:00+00:00,True,109,True
2023-08-08,2023-08-08T13:36:00+00:00,2023-08-08T13:36:05+00:00,True,194,True
2023-08-08,2023-08-08T13:36:05+00:00,2023-08-08T13:36:10+00:00,True,136,True
2023-08-08,2023-08-08T13:36:10+00:00,2023-08-08T13:36:15+00:00,True,115,True
2023-08-08,2023-08-08T13:36:15+00:00,2023-08-08T13:36:20+00:00,True,143,True
2023-08-08,2023-08-08T13:36:20+00:00,2023-08-08T13:36:25+00:00,True,112,True
2023-08-24,2023-08-24T13:29:00+00:00,2023-08-24T13:29:05+00:00,True,19,True
2023-08-24,2023-08-24T13:29:05+00:00,2023-08-24T13:29:10+00:00,True,35,True
2023-08-24,2023-08-24T13:29:10+00:00,2023-08-24T13:29:15+00:00,True,8,True
2023-08-24,2023-08-24T13:29:15+00:00,2023-08-24T13:29:20+00:00,True,42,True
2023-08-24,2023-08-24T13:29:20+00:00,2023-08-24T13:29:25+00:00,True,67,True
2023-08-24,2023-08-24T13:29:25+00:00,2023-08-24T13:29:30+00:00,True,24,True
2023-08-24,2023-08-24T13:29:30+00:00,2023-08-24T13:29:35+00:00,True,52,True
2023-08-24,2023-08-24T13:29:35+00:00,2023-08-24T13:29:40+00:00,True,48,True
2023-08-24,2023-08-24T13:29:40+00:00,2023-08-24T13:29:45+00:00,True,29,True
2023-08-24,2023-08-24T13:29:45+00:00,2023-08-24T13:29:50+00:00,True,64,True
2023-08-24,2023-08-24T13:29:50+00:00,2023-08-24T13:29:55+00:00,True,32,True
2023-08-24,2023-08-24T13:29:55+00:00,2023-08-24T13:30:00+00:00,True,61,True
2023-08-24,2023-08-24T13:30:00+00:00,2023-08-24T13:30:05+00:00,True,686,True
2023-08-24,2023-08-24T13:30:05+00:00,2023-08-24T13:30:10+00:00,True,347,True
2023-08-24,2023-08-24T13:30:10+00:00,2023-08-24T13:30:15+00:00,True,785,True
2023-08-24,2023-08-24T13:30:15+00:00,2023-08-24T13:30:20+00:00,True,494,True
2023-08-24,2023-08-24T13:30:20+00:00,2023-08-24T13:30:25+00:00,True,459,True
2023-08-24,2023-08-24T13:30:25+00:00,2023-08-24T13:30:30+00:00,True,420,True
2023-08-24,2023-08-24T13:30:30+00:00,2023-08-24T13:30:35+00:00,True,417,True
2023-08-24,2023-08-24T13:30:35+00:00,2023-08-24T13:30:40+00:00,True,373,True
2023-08-25,2023-08-25T13:29:00+00:00,2023-08-25T13:29:05+00:00,True,18,True
2023-08-25,2023-08-25T13:29:05+00:00,2023-08-25T13:29:10+00:00,True,24,True
2023-08-25,2023-08-25T13:29:10+00:00,2023-08-25T13:29:15+00:00,True,22,True
2023-08-25,2023-08-25T13:29:15+00:00,2023-08-25T13:29:20+00:00,True,55,True
2023-08-25,2023-08-25T13:29:20+00:00,2023-08-25T13:29:25+00:00,True,63,True
2023-08-25,2023-08-25T13:29:25+00:00,2023-08-25T13:29:30+00:00,True,50,True
2023-08-25,2023-08-25T13:29:30+00:00,2023-08-25T13:29:35+00:00,True,67,True
2023-08-25,2023-08-25T13:29:35+00:00,2023-08-25T13:29:40+00:00,True,58,True
2023-08-25,2023-08-25T13:29:40+00:00,2023-08-25T13:29:45+00:00,True,48,True
2023-08-25,2023-08-25T13:29:45+00:00,2023-08-25T13:29:50+00:00,True,91,True
2023-08-25,2023-08-25T13:29:50+00:00,2023-08-25T13:29:55+00:00,True,81,True
2023-08-25,2023-08-25T13:29:55+00:00,2023-08-25T13:30:00+00:00,True,150,True
2023-08-25,2023-08-25T13:30:00+00:00,2023-08-25T13:30:05+00:00,True,496,True
2023-08-25,2023-08-25T13:30:05+00:00,2023-08-25T13:30:10+00:00,True,342,True
2023-08-25,2023-08-25T13:30:10+00:00,2023-08-25T13:30:15+00:00,True,266,True
2023-08-25,2023-08-25T13:30:15+00:00,2023-08-25T13:30:20+00:00,True,401,True
2023-08-25,2023-08-25T13:30:20+00:00,2023-08-25T13:30:25+00:00,True,245,True
2023-08-25,2023-08-25T13:30:25+00:00,2023-08-25T13:30:30+00:00,True,149,True
2023-08-25,2023-08-25T13:30:30+00:00,2023-08-25T13:30:35+00:00,True,264,True
2023-08-25,2023-08-25T13:30:35+00:00,2023-08-25T13:30:40+00:00,True,352,True
2023-08-25,2023-08-25T13:30:40+00:00,2023-08-25T13:30:45+00:00,True,391,True
2023-08-25,2023-08-25T13:30:45+00:00,2023-08-25T13:30:50+00:00,True,316,True
2023-08-25,2023-08-25T13:30:50+00:00,2023-08-25T13:30:55+00:00,True,311,True
2023-08-25,2023-08-25T13:30:55+00:00,2023-08-25T13:31:00+00:00,True,259,True
2023-08-25,2023-08-25T13:31:00+00:00,2023-08-25T13:31:05+00:00,True,232,True
2023-08-25,2023-08-25T13:31:05+00:00,2023-08-25T13:31:10+00:00,True,211,True
2023-08-25,2023-08-25T13:31:10+00:00,2023-08-25T13:31:15+00:00,True,255,True
2023-08-25,2023-08-25T13:31:15+00:00,2023-08-25T13:31:20+00:00,True,222,True
2023-08-25,2023-08-25T13:31:20+00:00,2023-08-25T13:31:25+00:00,True,148,True
2023-08-25,2023-08-25T13:31:25+00:00,2023-08-25T13:31:30+00:00,True,232,True
2023-08-25,2023-08-25T13:31:30+00:00,2023-08-25T13:31:35+00:00,True,248,True
2023-08-25,2023-08-25T13:31:35+00:00,2023-08-25T13:31:40+00:00,True,421,True
2023-08-25,2023-08-25T13:31:40+00:00,2023-08-25T13:31:45+00:00,True,291,True
2023-08-25,2023-08-25T13:31:45+00:00,2023-08-25T13:31:50+00:00,True,185,True
2023-08-25,2023-08-25T13:31:50+00:00,2023-08-25T13:31:55+00:00,True,239,True
2023-08-29,2023-08-29T13:29:00+00:00,2023-08-29T13:29:05+00:00,True,26,True
2023-08-29,2023-08-29T13:29:05+00:00,2023-08-29T13:29:10+00:00,True,27,True
2023-08-29,2023-08-29T13:29:10+00:00,2023-08-29T13:29:15+00:00,True,17,True
2023-08-29,2023-08-29T13:29:15+00:00,2023-08-29T13:29:20+00:00,True,10,True
2023-08-29,2023-08-29T13:29:20+00:00,2023-08-29T13:29:25+00:00,True,10,True
2023-08-29,2023-08-29T13:29:25+00:00,2023-08-29T13:29:30+00:00,True,17,True
2023-08-29,2023-08-29T13:29:30+00:00,2023-08-29T13:29:35+00:00,True,11,True
2023-08-29,2023-08-29T13:29:35+00:00,2023-08-29T13:29:40+00:00,True,15,True
2023-08-29,2023-08-29T13:29:40+00:00,2023-08-29T13:29:45+00:00,True,21,True
2023-08-29,2023-08-29T13:29:45+00:00,2023-08-29T13:29:50+00:00,True,15,True
2023-08-29,2023-08-29T13:29:50+00:00,2023-08-29T13:29:55+00:00,True,21,True
2023-08-29,2023-08-29T13:29:55+00:00,2023-08-29T13:30:00+00:00,True,45,True
2023-08-29,2023-08-29T13:30:00+00:00,2023-08-29T13:30:05+00:00,True,339,True
2023-08-31,2023-08-31T13:29:00+00:00,2023-08-31T13:29:05+00:00,True,23,True
2023-08-31,2023-08-31T13:29:05+00:00,2023-08-31T13:29:10+00:00,True,14,True
2023-08-31,2023-08-31T13:29:10+00:00,2023-08-31T13:29:15+00:00,True,16,True
2023-08-31,2023-08-31T13:29:15+00:00,2023-08-31T13:29:20+00:00,True,30,True
2023-08-31,2023-08-31T13:29:20+00:00,2023-08-31T13:29:25+00:00,True,16,True
2023-08-31,2023-08-31T13:29:25+00:00,2023-08-31T13:29:30+00:00,True,13,True
2023-08-31,2023-08-31T13:29:30+00:00,2023-08-31T13:29:35+00:00,True,17,True
2023-08-31,2023-08-31T13:29:35+00:00,2023-08-31T13:29:40+00:00,True,11,True
2023-08-31,2023-08-31T13:29:40+00:00,2023-08-31T13:29:45+00:00,True,14,True
2023-08-31,2023-08-31T13:29:45+00:00,2023-08-31T13:29:50+00:00,True,44,True
2023-08-31,2023-08-31T13:29:50+00:00,2023-08-31T13:29:55+00:00,True,40,True
2023-08-31,2023-08-31T13:29:55+00:00,2023-08-31T13:30:00+00:00,True,82,True
2023-08-31,2023-08-31T13:30:00+00:00,2023-08-31T13:30:05+00:00,True,512,True
2023-08-31,2023-08-31T13:30:05+00:00,2023-08-31T13:30:10+00:00,True,270,True
2023-08-31,2023-08-31T13:30:10+00:00,2023-08-31T13:30:15+00:00,True,271,True
2023-08-31,2023-08-31T13:30:15+00:00,2023-08-31T13:30:20+00:00,True,280,True
2023-08-31,2023-08-31T13:30:20+00:00,2023-08-31T13:30:25+00:00,True,179,True
2023-08-31,2023-08-31T13:30:25+00:00,2023-08-31T13:30:30+00:00,True,171,True
2023-08-31,2023-08-31T13:30:30+00:00,2023-08-31T13:30:35+00:00,True,209,True
2023-08-31,2023-08-31T13:30:35+00:00,2023-08-31T13:30:40+00:00,True,197,True
2023-08-31,2023-08-31T13:30:40+00:00,2023-08-31T13:30:45+00:00,True,267,True
2023-08-31,2023-08-31T13:30:45+00:00,2023-08-31T13:30:50+00:00,True,153,True
2023-08-31,2023-08-31T13:30:50+00:00,2023-08-31T13:30:55+00:00,True,259,True
2023-08-31,2023-08-31T13:30:55+00:00,2023-08-31T13:31:00+00:00,True,321,True
2023-08-31,2023-08-31T13:31:00+00:00,2023-08-31T13:31:05+00:00,True,467,True
2023-08-31,2023-08-31T13:31:05+00:00,2023-08-31T13:31:10+00:00,True,308,True
2023-08-31,2023-08-31T13:31:10+00:00,2023-08-31T13:31:15+00:00,True,327,True
2023-08-31,2023-08-31T13:31:15+00:00,2023-08-31T13:31:20+00:00,True,275,True
2023-08-31,2023-08-31T13:31:20+00:00,2023-08-31T13:31:25+00:00,True,274,True
2023-08-31,2023-08-31T13:31:25+00:00,2023-08-31T13:31:30+00:00,True,176,True
2023-08-31,2023-08-31T13:31:30+00:00,2023-08-31T13:31:35+00:00,True,242,True
2023-08-31,2023-08-31T13:31:35+00:00,2023-08-31T13:31:40+00:00,True,180,True
2023-08-31,2023-08-31T13:31:40+00:00,2023-08-31T13:31:45+00:00,True,244,True
2023-08-31,2023-08-31T13:31:45+00:00,2023-08-31T13:31:50+00:00,True,135,True
2023-08-31,2023-08-31T13:31:50+00:00,2023-08-31T13:31:55+00:00,True,314,True
2023-08-31,2023-08-31T13:31:55+00:00,2023-08-31T13:32:00+00:00,True,307,True
2023-08-31,2023-08-31T13:32:00+00:00,2023-08-31T13:32:05+00:00,True,222,True
2023-08-31,2023-08-31T13:32:05+00:00,2023-08-31T13:32:10+00:00,True,196,True
2023-08-31,2023-08-31T13:32:10+00:00,2023-08-31T13:32:15+00:00,True,432,True
2023-08-31,2023-08-31T13:32:15+00:00,2023-08-31T13:32:20+00:00,True,313,True
2023-08-31,2023-08-31T13:32:20+00:00,2023-08-31T13:32:25+00:00,True,264,True
2023-08-31,2023-08-31T13:32:25+00:00,2023-08-31T13:32:30+00:00,True,148,True
2023-08-31,2023-08-31T13:32:30+00:00,2023-08-31T13:32:35+00:00,True,178,True
2023-08-31,2023-08-31T13:32:35+00:00,2023-08-31T13:32:40+00:00,True,143,True
2023-08-31,2023-08-31T13:32:40+00:00,2023-08-31T13:32:45+00:00,True,244,True
2023-08-31,2023-08-31T13:32:45+00:00,2023-08-31T13:32:50+00:00,True,99,True
2023-08-31,2023-08-31T13:32:50+00:00,2023-08-31T13:32:55+00:00,True,136,True
2023-09-05,2023-09-05T13:29:00+00:00,2023-09-05T13:29:05+00:00,True,22,True
2023-09-05,2023-09-05T13:29:05+00:00,2023-09-05T13:29:10+00:00,True,48,True
2023-09-05,2023-09-05T13:29:10+00:00,2023-09-05T13:29:15+00:00,True,23,True
2023-09-05,2023-09-05T13:29:15+00:00,2023-09-05T13:29:20+00:00,True,22,True
2023-09-05,2023-09-05T13:29:20+00:00,2023-09-05T13:29:25+00:00,True,18,True
2023-09-05,2023-09-05T13:29:25+00:00,2023-09-05T13:29:30+00:00,True,17,True
2023-09-05,2023-09-05T13:29:30+00:00,2023-09-05T13:29:35+00:00,True,45,True
2023-09-05,2023-09-05T13:29:35+00:00,2023-09-05T13:29:40+00:00,True,24,True
2023-09-05,2023-09-05T13:29:40+00:00,2023-09-05T13:29:45+00:00,True,24,True
2023-09-05,2023-09-05T13:29:45+00:00,2023-09-05T13:29:50+00:00,True,48,True
2023-09-05,2023-09-05T13:29:50+00:00,2023-09-05T13:29:55+00:00,True,43,True
2023-09-05,2023-09-05T13:29:55+00:00,2023-09-05T13:30:00+00:00,True,68,True
2023-09-05,2023-09-05T13:30:00+00:00,2023-09-05T13:30:05+00:00,True,485,True
2023-09-05,2023-09-05T13:30:05+00:00,2023-09-05T13:30:10+00:00,True,194,True
2023-09-05,2023-09-05T13:30:10+00:00,2023-09-05T13:30:15+00:00,True,290,True
2023-09-05,2023-09-05T13:30:15+00:00,2023-09-05T13:30:20+00:00,True,236,True
2023-09-05,2023-09-05T13:30:20+00:00,2023-09-05T13:30:25+00:00,True,272,True
2023-09-05,2023-09-05T13:30:25+00:00,2023-09-05T13:30:30+00:00,True,280,True
2023-09-05,2023-09-05T13:30:30+00:00,2023-09-05T13:30:35+00:00,True,278,True
2023-09-05,2023-09-05T13:30:35+00:00,2023-09-05T13:30:40+00:00,True,387,True
2023-09-05,2023-09-05T13:30:40+00:00,2023-09-05T13:30:45+00:00,True,334,True
2023-09-05,2023-09-05T13:30:45+00:00,2023-09-05T13:30:50+00:00,True,237,True
2023-09-05,2023-09-05T13:30:50+00:00,2023-09-05T13:30:55+00:00,True,209,True
2023-09-05,2023-09-05T13:30:55+00:00,2023-09-05T13:31:00+00:00,True,216,True
2023-09-05,2023-09-05T13:31:00+00:00,2023-09-05T13:31:05+00:00,True,256,True
2023-09-05,2023-09-05T13:31:05+00:00,2023-09-05T13:31:10+00:00,True,214,True
2023-09-05,2023-09-05T13:31:10+00:00,2023-09-05T13:31:15+00:00,True,195,True
2023-09-05,2023-09-05T13:31:15+00:00,2023-09-05T13:31:20+00:00,True,136,True
2023-09-05,2023-09-05T13:31:20+00:00,2023-09-05T13:31:25+00:00,True,179,True
2023-09-05,2023-09-05T13:31:25+00:00,2023-09-05T13:31:30+00:00,True,137,True
2023-09-05,2023-09-05T13:31:30+00:00,2023-09-05T13:31:35+00:00,True,206,True
2023-09-05,2023-09-05T13:31:35+00:00,2023-09-05T13:31:40+00:00,True,234,True
2023-09-05,2023-09-05T13:31:40+00:00,2023-09-05T13:31:45+00:00,True,187,True
2023-09-05,2023-09-05T13:31:45+00:00,2023-09-05T13:31:50+00:00,True,129,True
2023-09-05,2023-09-05T13:31:50+00:00,2023-09-05T13:31:55+00:00,True,161,True
2023-09-05,2023-09-05T13:31:55+00:00,2023-09-05T13:32:00+00:00,True,128,True
2023-09-05,2023-09-05T13:32:00+00:00,2023-09-05T13:32:05+00:00,True,327,True
2023-09-05,2023-09-05T13:32:05+00:00,2023-09-05T13:32:10+00:00,True,182,True
2023-09-05,2023-09-05T13:32:10+00:00,2023-09-05T13:32:15+00:00,True,214,True
2023-09-05,2023-09-05T13:32:15+00:00,2023-09-05T13:32:20+00:00,True,158,True
2023-09-05,2023-09-05T13:32:20+00:00,2023-09-05T13:32:25+00:00,True,191,True
2023-09-05,2023-09-05T13:32:25+00:00,2023-09-05T13:32:30+00:00,True,131,True
2023-09-05,2023-09-05T13:32:30+00:00,2023-09-05T13:32:35+00:00,True,133,True
2023-09-05,2023-09-05T13:32:35+00:00,2023-09-05T13:32:40+00:00,True,90,True
2023-09-05,2023-09-05T13:32:40+00:00,2023-09-05T13:32:45+00:00,True,79,True
2023-09-05,2023-09-05T13:32:45+00:00,2023-09-05T13:32:50+00:00,True,87,True
2023-09-05,2023-09-05T13:32:50+00:00,2023-09-05T13:32:55+00:00,True,83,True
2023-09-05,2023-09-05T13:32:55+00:00,2023-09-05T13:33:00+00:00,True,183,True
2023-09-05,2023-09-05T13:33:00+00:00,2023-09-05T13:33:05+00:00,True,208,True
2023-09-05,2023-09-05T13:33:05+00:00,2023-09-05T13:33:10+00:00,True,136,True
2023-09-05,2023-09-05T13:33:10+00:00,2023-09-05T13:33:15+00:00,True,138,True
2023-09-05,2023-09-05T13:33:15+00:00,2023-09-05T13:33:20+00:00,True,182,True
2023-09-05,2023-09-05T13:33:20+00:00,2023-09-05T13:33:25+00:00,True,144,True
2023-09-05,2023-09-05T13:33:25+00:00,2023-09-05T13:33:30+00:00,True,114,True
2023-09-05,2023-09-05T13:33:30+00:00,2023-09-05T13:33:35+00:00,True,154,True
2023-09-05,2023-09-05T13:33:35+00:00,2023-09-05T13:33:40+00:00,True,106,True
2023-09-05,2023-09-05T13:33:40+00:00,2023-09-05T13:33:45+00:00,True,113,True
2023-09-05,2023-09-05T13:33:45+00:00,2023-09-05T13:33:50+00:00,True,153,True
2023-09-05,2023-09-05T13:33:50+00:00,2023-09-05T13:33:55+00:00,True,99,True
2023-09-05,2023-09-05T13:33:55+00:00,2023-09-05T13:34:00+00:00,True,126,True
2023-09-07,2023-09-07T13:29:00+00:00,2023-09-07T13:29:05+00:00,True,68,True
2023-09-07,2023-09-07T13:29:05+00:00,2023-09-07T13:29:10+00:00,True,34,True
2023-09-07,2023-09-07T13:29:10+00:00,2023-09-07T13:29:15+00:00,True,47,True
2023-09-07,2023-09-07T13:29:15+00:00,2023-09-07T13:29:20+00:00,True,111,True
2023-09-07,2023-09-07T13:29:20+00:00,2023-09-07T13:29:25+00:00,True,44,True
2023-09-07,2023-09-07T13:29:25+00:00,2023-09-07T13:29:30+00:00,True,43,True
2023-09-07,2023-09-07T13:29:30+00:00,2023-09-07T13:29:35+00:00,True,95,True
2023-09-07,2023-09-07T13:29:35+00:00,2023-09-07T13:29:40+00:00,True,47,True
2023-09-07,2023-09-07T13:29:40+00:00,2023-09-07T13:29:45+00:00,True,38,True
2023-09-07,2023-09-07T13:29:45+00:00,2023-09-07T13:29:50+00:00,True,37,True
