fecha,window_start_utc,window_end_utc_exclusive,orientation,p0,event_count,positive_excursion_ticks,adverse_excursion_ticks,push_exists,push_ordinal_in_window,sequence_B_exists,sequence_A_exists,sequence_B_max_dwell_s,sequence_A_max_dwell_s
2023-05-03,2023-05-03T13:33:25+00:00,2023-05-03T13:33:30+00:00,MINUS,13195.5,73,0.0,13.0,False,,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:30+00:00,2023-05-03T13:33:35+00:00,PLUS,13197.75,82,9.0,9.0,True,19.0,False,True,0.0,0.91941363
2023-05-03,2023-05-03T13:33:30+00:00,2023-05-03T13:33:35+00:00,MINUS,13197.75,82,9.0,9.0,True,67.0,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:35+00:00,2023-05-03T13:33:40+00:00,PLUS,13195.5,84,1.0,10.0,False,,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:35+00:00,2023-05-03T13:33:40+00:00,MINUS,13195.5,84,10.0,1.0,True,26.0,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:40+00:00,2023-05-03T13:33:45+00:00,PLUS,13195.0,84,8.0,0.0,True,7.0,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:40+00:00,2023-05-03T13:33:45+00:00,MINUS,13195.0,84,0.0,8.0,False,,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:45+00:00,2023-05-03T13:33:50+00:00,PLUS,13196.75,83,21.0,0.0,True,10.0,True,False,1.769890075,0.0
2023-05-03,2023-05-03T13:33:45+00:00,2023-05-03T13:33:50+00:00,MINUS,13196.75,83,0.0,21.0,False,,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:50+00:00,2023-05-03T13:33:55+00:00,PLUS,13201.75,88,1.0,22.0,False,,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:50+00:00,2023-05-03T13:33:55+00:00,MINUS,13201.75,88,22.0,1.0,True,36.0,True,False,2.113403155,0.0
2023-05-03,2023-05-03T13:33:55+00:00,2023-05-03T13:34:00+00:00,PLUS,13197.0,78,0.0,13.0,False,,False,False,0.0,0.0
2023-05-03,2023-05-03T13:33:55+00:00,2023-05-03T13:34:00+00:00,MINUS,13197.0,78,13.0,0.0,True,17.0,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:00+00:00,2023-05-11T13:29:05+00:00,PLUS,13424.5,14,1.0,2.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:00+00:00,2023-05-11T13:29:05+00:00,MINUS,13424.5,14,2.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:05+00:00,2023-05-11T13:29:10+00:00,PLUS,13424.75,10,1.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:05+00:00,2023-05-11T13:29:10+00:00,MINUS,13424.75,10,1.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:10+00:00,2023-05-11T13:29:15+00:00,PLUS,13424.75,27,5.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:10+00:00,2023-05-11T13:29:15+00:00,MINUS,13424.75,27,1.0,5.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:15+00:00,2023-05-11T13:29:20+00:00,PLUS,13425.75,20,5.0,0.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:15+00:00,2023-05-11T13:29:20+00:00,MINUS,13425.75,20,0.0,5.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:20+00:00,2023-05-11T13:29:25+00:00,PLUS,13427.0,30,3.0,2.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:20+00:00,2023-05-11T13:29:25+00:00,MINUS,13427.0,30,2.0,3.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:25+00:00,2023-05-11T13:29:30+00:00,PLUS,13427.25,16,1.0,2.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:25+00:00,2023-05-11T13:29:30+00:00,MINUS,13427.25,16,2.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:30+00:00,2023-05-11T13:29:35+00:00,PLUS,13427.25,18,2.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:30+00:00,2023-05-11T13:29:35+00:00,MINUS,13427.25,18,1.0,2.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:35+00:00,2023-05-11T13:29:40+00:00,PLUS,13427.75,28,0.0,3.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:35+00:00,2023-05-11T13:29:40+00:00,MINUS,13427.75,28,3.0,0.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:40+00:00,2023-05-11T13:29:45+00:00,PLUS,13427.0,26,2.0,2.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:40+00:00,2023-05-11T13:29:45+00:00,MINUS,13427.0,26,2.0,2.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:45+00:00,2023-05-11T13:29:50+00:00,PLUS,13426.75,30,1.0,3.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:45+00:00,2023-05-11T13:29:50+00:00,MINUS,13426.75,30,3.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:50+00:00,2023-05-11T13:29:55+00:00,PLUS,13426.25,33,5.0,1.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:50+00:00,2023-05-11T13:29:55+00:00,MINUS,13426.25,33,1.0,5.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:55+00:00,2023-05-11T13:30:00+00:00,PLUS,13426.5,47,3.0,2.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:29:55+00:00,2023-05-11T13:30:00+00:00,MINUS,13426.5,47,2.0,3.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:00+00:00,2023-05-11T13:30:05+00:00,PLUS,13427.0,710,21.0,21.0,True,435.0,True,False,0.633677212,0.0
2023-05-11,2023-05-11T13:30:00+00:00,2023-05-11T13:30:05+00:00,MINUS,13427.0,710,21.0,21.0,True,107.0,True,True,0.065138454,3.162940253
2023-05-11,2023-05-11T13:30:05+00:00,2023-05-11T13:30:10+00:00,PLUS,13431.0,297,9.0,1.0,True,207.0,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:05+00:00,2023-05-11T13:30:10+00:00,MINUS,13431.0,297,1.0,9.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:10+00:00,2023-05-11T13:30:15+00:00,PLUS,13432.25,278,2.0,11.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:10+00:00,2023-05-11T13:30:15+00:00,MINUS,13432.25,278,11.0,2.0,True,16.0,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:15+00:00,2023-05-11T13:30:20+00:00,PLUS,13429.75,208,12.0,0.0,True,35.0,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:15+00:00,2023-05-11T13:30:20+00:00,MINUS,13429.75,208,0.0,12.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:20+00:00,2023-05-11T13:30:25+00:00,PLUS,13432.25,202,0.0,9.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:20+00:00,2023-05-11T13:30:25+00:00,MINUS,13432.25,202,9.0,0.0,True,74.0,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:25+00:00,2023-05-11T13:30:30+00:00,PLUS,13431.0,269,0.0,23.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:25+00:00,2023-05-11T13:30:30+00:00,MINUS,13431.0,269,23.0,0.0,True,18.0,True,False,2.558868019,0.0
2023-05-11,2023-05-11T13:30:30+00:00,2023-05-11T13:30:35+00:00,PLUS,13426.5,270,5.0,16.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:30+00:00,2023-05-11T13:30:35+00:00,MINUS,13426.5,270,16.0,5.0,True,48.0,True,False,0.095703314,0.0
2023-05-11,2023-05-11T13:30:35+00:00,2023-05-11T13:30:40+00:00,PLUS,13422.75,233,1.0,11.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:35+00:00,2023-05-11T13:30:40+00:00,MINUS,13422.75,233,11.0,1.0,True,6.0,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:40+00:00,2023-05-11T13:30:45+00:00,PLUS,13421.25,271,5.0,11.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:40+00:00,2023-05-11T13:30:45+00:00,MINUS,13421.25,271,11.0,5.0,True,189.0,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:45+00:00,2023-05-11T13:30:50+00:00,PLUS,13420.0,205,16.0,2.0,True,29.0,True,False,0.001537616,0.0
2023-05-11,2023-05-11T13:30:45+00:00,2023-05-11T13:30:50+00:00,MINUS,13420.0,205,2.0,16.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:50+00:00,2023-05-11T13:30:55+00:00,PLUS,13420.75,208,23.0,2.0,True,60.0,True,False,1.387536549,0.0
2023-05-11,2023-05-11T13:30:50+00:00,2023-05-11T13:30:55+00:00,MINUS,13420.75,208,2.0,23.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:55+00:00,2023-05-11T13:31:00+00:00,PLUS,13426.0,185,6.0,9.0,False,,False,False,0.0,0.0
2023-05-11,2023-05-11T13:30:55+00:00,2023-05-11T13:31:00+00:00,MINUS,13426.0,185,9.0,6.0,True,165.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:00+00:00,2023-05-18T13:29:05+00:00,PLUS,13652.75,8,1.0,0.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:00+00:00,2023-05-18T13:29:05+00:00,MINUS,13652.75,8,0.0,1.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:05+00:00,2023-05-18T13:29:10+00:00,PLUS,13652.75,29,2.0,2.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:05+00:00,2023-05-18T13:29:10+00:00,MINUS,13652.75,29,2.0,2.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:10+00:00,2023-05-18T13:29:15+00:00,PLUS,13652.5,16,3.0,0.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:10+00:00,2023-05-18T13:29:15+00:00,MINUS,13652.5,16,0.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:15+00:00,2023-05-18T13:29:20+00:00,PLUS,13653.0,13,1.0,2.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:15+00:00,2023-05-18T13:29:20+00:00,MINUS,13653.0,13,2.0,1.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:20+00:00,2023-05-18T13:29:25+00:00,PLUS,13653.0,21,0.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:20+00:00,2023-05-18T13:29:25+00:00,MINUS,13653.0,21,3.0,0.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:25+00:00,2023-05-18T13:29:30+00:00,PLUS,13652.5,13,2.0,1.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:25+00:00,2023-05-18T13:29:30+00:00,MINUS,13652.5,13,1.0,2.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:30+00:00,2023-05-18T13:29:35+00:00,PLUS,13652.75,25,1.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:30+00:00,2023-05-18T13:29:35+00:00,MINUS,13652.75,25,3.0,1.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:35+00:00,2023-05-18T13:29:40+00:00,PLUS,13653.0,28,1.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:35+00:00,2023-05-18T13:29:40+00:00,MINUS,13653.0,28,3.0,1.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:40+00:00,2023-05-18T13:29:45+00:00,PLUS,13652.5,13,0.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:40+00:00,2023-05-18T13:29:45+00:00,MINUS,13652.5,13,3.0,0.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:45+00:00,2023-05-18T13:29:50+00:00,PLUS,13651.75,17,3.0,1.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:45+00:00,2023-05-18T13:29:50+00:00,MINUS,13651.75,17,1.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:50+00:00,2023-05-18T13:29:55+00:00,PLUS,13652.5,25,3.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:50+00:00,2023-05-18T13:29:55+00:00,MINUS,13652.5,25,3.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:55+00:00,2023-05-18T13:30:00+00:00,PLUS,13652.75,51,5.0,0.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:29:55+00:00,2023-05-18T13:30:00+00:00,MINUS,13652.75,51,0.0,5.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:00+00:00,2023-05-18T13:30:05+00:00,PLUS,13653.75,597,33.0,4.0,True,262.0,True,False,2.633405479,0.0
2023-05-18,2023-05-18T13:30:00+00:00,2023-05-18T13:30:05+00:00,MINUS,13653.75,597,4.0,33.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:05+00:00,2023-05-18T13:30:10+00:00,PLUS,13661.75,302,6.0,6.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:05+00:00,2023-05-18T13:30:10+00:00,MINUS,13661.75,302,6.0,6.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:10+00:00,2023-05-18T13:30:15+00:00,PLUS,13663.0,259,2.0,23.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:10+00:00,2023-05-18T13:30:15+00:00,MINUS,13663.0,259,23.0,2.0,True,121.0,True,False,1.210707402,0.0
2023-05-18,2023-05-18T13:30:15+00:00,2023-05-18T13:30:20+00:00,PLUS,13658.0,225,10.0,5.0,True,127.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:15+00:00,2023-05-18T13:30:20+00:00,MINUS,13658.0,225,5.0,10.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:20+00:00,2023-05-18T13:30:25+00:00,PLUS,13660.25,150,2.0,11.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:20+00:00,2023-05-18T13:30:25+00:00,MINUS,13660.25,150,11.0,2.0,True,66.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:25+00:00,2023-05-18T13:30:30+00:00,PLUS,13658.25,164,17.0,1.0,True,14.0,True,False,0.461000471,0.0
2023-05-18,2023-05-18T13:30:25+00:00,2023-05-18T13:30:30+00:00,MINUS,13658.25,164,1.0,17.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:30+00:00,2023-05-18T13:30:35+00:00,PLUS,13662.5,185,6.0,1.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:30+00:00,2023-05-18T13:30:35+00:00,MINUS,13662.5,185,1.0,6.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:35+00:00,2023-05-18T13:30:40+00:00,PLUS,13663.0,224,20.0,1.0,True,21.0,True,False,2.45312048,0.0
2023-05-18,2023-05-18T13:30:35+00:00,2023-05-18T13:30:40+00:00,MINUS,13663.0,224,1.0,20.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:40+00:00,2023-05-18T13:30:45+00:00,PLUS,13666.5,184,7.0,1.0,True,136.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:40+00:00,2023-05-18T13:30:45+00:00,MINUS,13666.5,184,1.0,7.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:45+00:00,2023-05-18T13:30:50+00:00,PLUS,13667.5,198,2.0,16.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:45+00:00,2023-05-18T13:30:50+00:00,MINUS,13667.5,198,16.0,2.0,True,68.0,True,False,0.345819922,0.0
2023-05-18,2023-05-18T13:30:50+00:00,2023-05-18T13:30:55+00:00,PLUS,13663.75,157,12.0,7.0,True,99.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:50+00:00,2023-05-18T13:30:55+00:00,MINUS,13663.75,157,7.0,12.0,True,16.0,False,True,0.0,1.600473303
2023-05-18,2023-05-18T13:30:55+00:00,2023-05-18T13:31:00+00:00,PLUS,13666.25,137,0.0,9.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:30:55+00:00,2023-05-18T13:31:00+00:00,MINUS,13666.25,137,9.0,0.0,True,27.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:00+00:00,2023-05-18T13:31:05+00:00,PLUS,13664.5,282,10.0,6.0,True,208.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:00+00:00,2023-05-18T13:31:05+00:00,MINUS,13664.5,282,6.0,10.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:05+00:00,2023-05-18T13:31:10+00:00,PLUS,13666.5,203,8.0,4.0,True,63.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:05+00:00,2023-05-18T13:31:10+00:00,MINUS,13666.5,203,4.0,8.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:10+00:00,2023-05-18T13:31:15+00:00,PLUS,13666.5,221,3.0,13.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:10+00:00,2023-05-18T13:31:15+00:00,MINUS,13666.5,221,13.0,3.0,True,122.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:15+00:00,2023-05-18T13:31:20+00:00,PLUS,13663.75,162,11.0,3.0,True,45.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:15+00:00,2023-05-18T13:31:20+00:00,MINUS,13663.75,162,3.0,11.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:20+00:00,2023-05-18T13:31:25+00:00,PLUS,13665.25,130,3.0,5.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:20+00:00,2023-05-18T13:31:25+00:00,MINUS,13665.25,130,5.0,3.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:25+00:00,2023-05-18T13:31:30+00:00,PLUS,13666.0,100,2.0,12.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:25+00:00,2023-05-18T13:31:30+00:00,MINUS,13666.0,100,12.0,2.0,True,43.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:30+00:00,2023-05-18T13:31:35+00:00,PLUS,13664.25,114,6.0,0.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:30+00:00,2023-05-18T13:31:35+00:00,MINUS,13664.25,114,0.0,6.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:35+00:00,2023-05-18T13:31:40+00:00,PLUS,13665.75,149,6.0,4.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:35+00:00,2023-05-18T13:31:40+00:00,MINUS,13665.75,149,4.0,6.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:40+00:00,2023-05-18T13:31:45+00:00,PLUS,13664.75,167,0.0,11.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:40+00:00,2023-05-18T13:31:45+00:00,MINUS,13664.75,167,11.0,0.0,True,26.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:45+00:00,2023-05-18T13:31:50+00:00,PLUS,13663.25,141,21.0,0.0,True,39.0,True,False,0.679053559,0.0
2023-05-18,2023-05-18T13:31:45+00:00,2023-05-18T13:31:50+00:00,MINUS,13663.25,141,0.0,21.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:50+00:00,2023-05-18T13:31:55+00:00,PLUS,13668.25,130,2.0,7.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:50+00:00,2023-05-18T13:31:55+00:00,MINUS,13668.25,130,7.0,2.0,True,76.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:55+00:00,2023-05-18T13:32:00+00:00,PLUS,13668.25,128,0.0,12.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:31:55+00:00,2023-05-18T13:32:00+00:00,MINUS,13668.25,128,12.0,0.0,True,26.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:00+00:00,2023-05-18T13:32:05+00:00,PLUS,13666.25,238,14.0,0.0,True,30.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:00+00:00,2023-05-18T13:32:05+00:00,MINUS,13666.25,238,0.0,14.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:05+00:00,2023-05-18T13:32:10+00:00,PLUS,13669.5,163,4.0,10.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:05+00:00,2023-05-18T13:32:10+00:00,MINUS,13669.5,163,10.0,4.0,True,142.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:10+00:00,2023-05-18T13:32:15+00:00,PLUS,13667.25,210,2.0,20.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:10+00:00,2023-05-18T13:32:15+00:00,MINUS,13667.25,210,20.0,2.0,True,71.0,True,False,1.302505202,0.0
2023-05-18,2023-05-18T13:32:15+00:00,2023-05-18T13:32:20+00:00,PLUS,13664.5,163,18.0,1.0,True,79.0,True,False,0.828935107,0.0
2023-05-18,2023-05-18T13:32:15+00:00,2023-05-18T13:32:20+00:00,MINUS,13664.5,163,1.0,18.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:20+00:00,2023-05-18T13:32:25+00:00,PLUS,13669.0,110,1.0,10.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:20+00:00,2023-05-18T13:32:25+00:00,MINUS,13669.0,110,10.0,1.0,True,77.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:25+00:00,2023-05-18T13:32:30+00:00,PLUS,13666.75,106,6.0,4.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:25+00:00,2023-05-18T13:32:30+00:00,MINUS,13666.75,106,4.0,6.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:30+00:00,2023-05-18T13:32:35+00:00,PLUS,13666.25,93,10.0,0.0,True,27.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:30+00:00,2023-05-18T13:32:35+00:00,MINUS,13666.25,93,0.0,10.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:35+00:00,2023-05-18T13:32:40+00:00,PLUS,13667.0,116,2.0,14.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:35+00:00,2023-05-18T13:32:40+00:00,MINUS,13667.0,116,14.0,2.0,True,75.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:40+00:00,2023-05-18T13:32:45+00:00,PLUS,13664.0,109,21.0,1.0,True,35.0,True,False,1.467349836,0.0
2023-05-18,2023-05-18T13:32:40+00:00,2023-05-18T13:32:45+00:00,MINUS,13664.0,109,1.0,21.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:45+00:00,2023-05-18T13:32:50+00:00,PLUS,13667.5,120,11.0,1.0,True,56.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:45+00:00,2023-05-18T13:32:50+00:00,MINUS,13667.5,120,1.0,11.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:50+00:00,2023-05-18T13:32:55+00:00,PLUS,13670.0,160,7.0,2.0,True,84.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:50+00:00,2023-05-18T13:32:55+00:00,MINUS,13670.0,160,2.0,7.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:55+00:00,2023-05-18T13:33:00+00:00,PLUS,13670.5,101,4.0,2.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:32:55+00:00,2023-05-18T13:33:00+00:00,MINUS,13670.5,101,2.0,4.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:00+00:00,2023-05-18T13:33:05+00:00,PLUS,13670.5,115,2.0,8.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:00+00:00,2023-05-18T13:33:05+00:00,MINUS,13670.5,115,8.0,2.0,True,55.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:05+00:00,2023-05-18T13:33:10+00:00,PLUS,13669.75,111,7.0,3.0,True,33.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:05+00:00,2023-05-18T13:33:10+00:00,MINUS,13669.75,111,3.0,7.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:10+00:00,2023-05-18T13:33:15+00:00,PLUS,13669.0,89,3.0,9.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:10+00:00,2023-05-18T13:33:15+00:00,MINUS,13669.0,89,9.0,3.0,True,70.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:15+00:00,2023-05-18T13:33:20+00:00,PLUS,13667.5,131,15.0,1.0,True,66.0,True,False,0.103273004,0.0
2023-05-18,2023-05-18T13:33:15+00:00,2023-05-18T13:33:20+00:00,MINUS,13667.5,131,1.0,15.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:20+00:00,2023-05-18T13:33:25+00:00,PLUS,13671.0,179,9.0,0.0,True,15.0,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:20+00:00,2023-05-18T13:33:25+00:00,MINUS,13671.0,179,0.0,9.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:25+00:00,2023-05-18T13:33:30+00:00,PLUS,13672.75,130,0.0,15.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:25+00:00,2023-05-18T13:33:30+00:00,MINUS,13672.75,130,15.0,0.0,True,19.0,True,False,0.004208364,0.0
2023-05-18,2023-05-18T13:33:30+00:00,2023-05-18T13:33:35+00:00,PLUS,13671.5,109,3.0,4.0,False,,False,False,0.0,0.0
2023-05-18,2023-05-18T13:33:30+00:00,2023-05-18T13:33:35+00:00,MINUS,13671.5,109,4.0,3.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:00+00:00,2023-05-22T13:29:05+00:00,PLUS,13853.0,13,3.0,5.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:00+00:00,2023-05-22T13:29:05+00:00,MINUS,13853.0,13,5.0,3.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:05+00:00,2023-05-22T13:29:10+00:00,PLUS,13852.5,28,0.0,6.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:05+00:00,2023-05-22T13:29:10+00:00,MINUS,13852.5,28,6.0,0.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:10+00:00,2023-05-22T13:29:15+00:00,PLUS,13851.25,25,0.0,4.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:10+00:00,2023-05-22T13:29:15+00:00,MINUS,13851.25,25,4.0,0.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:15+00:00,2023-05-22T13:29:20+00:00,PLUS,13851.25,15,1.0,2.0,False,,False,False,0.0,0.0
2023-05-22,2023-05-22T13:29:15+00:00,2023-05-22T13:29:20+00:00,MINUS,13851.25,15,2.0,1.0,False,,False,False,0.0,0.0
